time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
0.06,nan,nan,nan,nan,0.00,nan,48.40,nan,nan,nan,nan
0.10,nan,nan,nan,nan,0.00,nan,48.40,nan,nan,nan,nan
0.14,nan,nan,nan,nan,0.00,nan,48.40,nan,nan,nan,nan
0.18,nan,nan,nan,nan,0.00,nan,48.40,nan,nan,nan,nan
0.22,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.26,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.30,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.34,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.38,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.42,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.46,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.50,nan,nan,nan,nan,0.00,0.02,48.50,nan,nan,nan,nan
0.54,0.00,0.58,0.00,0.00,0.00,0.07,48.50,48.60,1.929,nan,nan
0.58,0.00,-0.58,0.25,0.09,0.00,0.12,48.10,48.62,0.000,nan,nan
0.62,-0.50,-0.31,0.14,0.03,0.00,0.20,48.10,48.64,0.037,nan,nan
0.66,-0.83,-0.53,1.23,0.14,0.01,0.25,48.10,48.62,0.162,nan,nan
0.69,-1.33,-0.10,1.61,0.45,0.02,0.30,48.10,48.62,0.511,nan,nan
0.74,-1.33,-0.24,0.06,0.27,0.02,0.38,48.10,48.62,0.300,nan,nan
0.77,-1.33,-1.27,0.36,0.29,0.01,0.42,48.10,48.64,0.327,nan,nan
0.81,-2.17,-0.38,-0.02,0.37,-0.02,0.50,48.10,48.60,0.423,nan,nan
0.85,-2.17,-1.10,0.11,0.84,-0.05,0.55,48.10,48.64,0.949,nan,nan
0.90,-2.67,-0.65,0.23,0.34,-0.10,0.62,48.10,48.62,0.388,nan,nan
0.93,-3.67,-0.07,5.17,0.54,-0.20,0.68,48.10,48.62,0.615,nan,nan
0.98,-3.33,-1.20,9.85,0.59,-0.26,0.72,48.10,48.62,0.666,nan,nan
1.02,-3.17,-0.98,12.38,0.17,-0.16,0.80,48.10,48.62,0.196,nan,nan
1.06,-4.33,1.22,2.55,0.95,0.10,0.85,48.10,48.60,1.072,nan,nan
1.09,-3.67,-0.43,0.48,0.75,0.45,0.90,48.10,48.65,0.845,nan,nan
1.14,-3.67,-0.43,2.38,0.90,0.50,0.97,48.10,48.64,1.017,nan,nan
1.17,-4.17,-0.31,9.28,0.76,0.31,1.02,48.10,48.60,0.855,nan,nan
1.22,-4.67,-0.34,3.48,0.98,0.37,1.10,48.10,48.62,1.108,nan,nan
1.26,-5.33,0.22,3.65,0.96,0.63,1.15,48.20,48.62,1.090,nan,nan
1.30,-6.00,0.48,5.23,0.68,0.69,1.20,48.20,48.62,0.767,nan,nan
1.34,-6.00,0.12,7.77,0.68,0.58,1.27,48.20,48.58,0.770,nan,nan
1.38,-6.00,0.00,2.11,1.25,0.67,1.32,48.10,48.62,1.418,nan,nan
1.42,-6.33,0.29,10.99,1.22,0.73,1.38,48.10,48.58,1.380,nan,nan
1.46,-7.17,0.86,6.08,1.56,0.73,1.45,48.10,48.62,1.759,nan,nan
1.50,-7.00,0.00,8.05,1.46,0.86,1.50,48.10,48.65,1.647,nan,nan
1.53,-7.50,0.91,6.41,1.63,0.90,1.55,48.20,48.62,1.845,nan,nan
1.58,-7.83,0.46,10.26,1.61,0.94,1.62,48.20,48.60,1.820,nan,nan
1.61,-8.17,0.91,5.80,1.38,0.97,1.67,48.00,48.64,1.563,nan,nan
1.66,-8.50,0.84,8.47,2.06,1.04,1.75,48.00,48.64,2.331,nan,nan
1.70,-8.17,-0.29,10.17,1.90,1.08,1.80,48.00,48.62,2.144,nan,nan
1.74,-8.17,-0.12,10.12,2.03,1.16,1.85,48.10,48.62,2.294,nan,nan
1.78,-8.67,0.14,10.79,2.16,1.22,1.92,48.10,48.64,2.438,nan,nan
1.82,-10.00,2.18,8.69,1.93,1.28,1.98,48.10,48.60,2.185,nan,nan
1.86,-10.00,1.97,8.71,1.40,1.35,2.02,48.10,48.58,1.579,nan,nan
1.90,-10.00,0.89,9.77,1.87,1.40,2.10,48.10,48.60,2.118,nan,nan
1.93,-10.67,1.37,10.09,1.96,1.45,2.15,48.10,48.62,2.216,nan,nan
1.98,-11.00,1.87,9.36,1.70,1.52,2.22,48.10,48.62,1.923,nan,nan
2.01,-11.50,1.63,10.71,2.11,1.58,2.27,48.10,48.64,2.381,nan,nan
2.05,-11.83,2.28,10.28,1.87,1.63,2.32,48.10,48.62,2.115,nan,nan
2.10,-11.33,1.27,13.35,2.12,1.68,2.40,48.10,48.60,2.393,nan,nan
2.14,-11.67,1.42,13.20,2.46,1.74,2.45,48.20,48.64,2.779,nan,nan
2.18,-12.17,1.06,12.54,2.81,1.78,2.52,48.20,48.60,3.181,nan,nan
2.21,-12.50,0.89,11.68,3.27,1.87,2.58,48.10,48.62,3.693,nan,nan
2.26,-13.00,2.02,14.34,2.75,1.95,2.62,48.10,48.64,3.109,nan,nan
2.30,-12.50,0.86,12.64,2.66,2.01,2.70,48.10,48.60,3.012,nan,nan
2.34,-13.50,2.21,12.95,2.28,2.08,2.75,48.10,48.64,2.584,nan,nan
2.38,-13.83,1.78,14.54,3.00,2.14,2.83,48.10,48.62,3.391,nan,nan
2.42,-13.67,1.18,14.93,3.12,2.20,2.88,48.10,48.62,3.524,nan,nan
2.46,-14.00,1.73,14.23,3.12,2.25,2.92,48.10,48.62,3.529,nan,nan
2.50,-14.17,0.94,14.54,3.24,2.31,3.00,48.10,48.58,3.659,nan,nan
2.53,-14.67,1.58,14.79,3.24,2.38,3.05,48.10,48.64,3.667,nan,nan
2.58,-15.00,2.14,14.92,3.36,2.45,3.12,48.10,48.60,3.799,nan,nan
2.62,-15.67,2.40,16.19,3.49,2.51,3.17,48.10,48.60,3.952,nan,nan
2.66,-15.83,1.85,15.30,3.58,2.56,3.22,48.10,48.64,4.052,nan,nan
2.70,-16.00,1.80,15.49,3.42,2.60,3.30,48.10,48.62,3.866,nan,nan
2.74,-16.33,2.59,16.26,3.47,2.65,3.35,48.10,48.60,3.929,nan,nan
