time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.00,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
0.04,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.08,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.12,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.16,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.20,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.24,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.28,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.32,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.36,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.40,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.44,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.48,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.52,nan,nan,nan,nan,0.00,0.05,48.50,nan,nan,nan,nan
0.56,-0.33,-0.17,-0.03,0.14,0.00,0.12,48.50,48.62,0.157,nan,nan
0.60,-0.33,-1.22,0.04,0.10,0.00,0.17,48.50,48.64,0.113,nan,nan
0.64,-0.50,-1.18,0.04,0.25,0.00,0.22,48.50,48.64,0.288,nan,nan
0.68,-1.00,-0.98,-0.02,0.20,-0.01,0.30,48.10,48.62,0.227,nan,nan
0.72,-1.83,-0.43,0.03,0.20,-0.02,0.35,48.10,48.62,0.224,nan,nan
0.77,-1.67,-0.17,0.07,0.20,-0.04,0.42,48.10,48.65,0.221,nan,nan
0.80,-1.83,-0.62,0.66,0.41,-0.11,0.47,48.20,48.65,0.458,nan,nan
0.84,-2.00,-1.58,3.98,-0.03,-0.23,0.53,48.20,48.65,-0.036,nan,nan
0.88,-2.67,-0.34,8.60,0.37,-0.28,0.60,48.10,48.64,0.420,nan,nan
0.92,-3.17,-0.41,9.59,1.07,-0.15,0.65,48.10,48.65,1.210,nan,nan
0.97,-3.17,0.19,4.47,0.32,0.09,0.72,48.10,48.65,0.363,nan,nan
1.00,-3.33,-0.02,-0.37,0.76,0.33,0.77,48.10,48.65,0.856,nan,nan
1.04,-3.33,-1.32,0.02,0.70,0.36,0.82,48.10,48.64,0.796,nan,nan
1.08,-3.83,-0.65,0.69,0.83,0.20,0.90,48.10,48.64,0.934,nan,nan
1.12,-4.33,-0.96,3.00,0.81,0.05,0.95,48.10,48.65,0.914,nan,nan
1.16,-4.33,-0.67,12.22,0.74,0.00,1.00,48.10,48.62,0.840,nan,nan
1.20,-5.33,-0.10,18.11,1.17,0.05,1.07,48.10,48.62,1.325,nan,nan
1.24,-4.67,0.31,-2.86,1.19,0.47,1.12,48.10,48.62,1.351,nan,nan
1.28,-5.00,-0.62,2.75,1.01,0.83,1.20,48.10,48.64,1.139,nan,nan
1.32,-5.83,-0.94,10.99,1.45,0.55,1.25,48.10,48.62,1.645,nan,nan
1.37,-7.33,1.37,11.98,1.45,0.32,1.32,48.10,48.64,1.645,nan,nan
1.40,-6.33,0.07,0.62,1.17,0.67,1.38,48.10,48.62,1.326,nan,nan
1.44,-6.50,-0.46,6.27,1.21,0.89,1.43,48.10,48.65,1.363,nan,nan
1.48,-6.83,-0.67,14.24,1.74,0.61,1.50,48.10,48.62,1.972,nan,nan
1.52,-7.17,1.01,1.54,1.62,0.72,1.55,48.10,48.64,1.832,nan,nan
1.56,-6.50,-1.01,3.88,1.16,1.06,1.60,48.10,48.64,1.311,nan,nan
1.60,-6.50,-1.01,15.87,1.28,0.83,1.67,48.10,48.64,1.443,nan,nan
1.64,-9.00,0.89,0.91,1.91,0.80,1.73,48.10,48.65,2.163,nan,nan
1.69,-7.33,-1.30,4.82,1.43,1.15,1.80,48.10,48.64,1.621,nan,nan
1.72,-9.83,2.38,14.78,1.74,0.99,1.85,48.10,48.62,1.964,nan,nan
1.76,-8.50,0.48,2.89,1.68,1.10,1.90,48.10,48.65,1.904,nan,nan
1.80,-9.83,1.08,10.75,1.58,1.38,1.98,48.10,48.64,1.839,nan,nan
1.84,-10.00,1.32,6.58,2.00,1.37,2.02,48.10,48.62,2.259,nan,nan
1.89,-10.17,1.32,11.09,2.03,1.40,2.10,48.10,48.64,2.300,nan,nan
1.92,-10.00,0.65,9.79,2.20,1.46,2.15,48.10,48.64,2.488,nan,nan
1.96,-10.00,0.19,11.41,2.31,1.54,2.20,48.10,48.64,2.613,nan,nan
2.00,-11.17,1.01,10.88,2.13,1.58,2.27,48.10,48.60,2.411,nan,nan
2.04,-11.00,1.25,10.84,2.04,1.65,2.32,48.10,48.64,2.303,nan,nan
2.08,-12.00,1.78,11.10,1.50,1.73,2.37,48.10,48.65,1.692,nan,nan
2.12,-12.00,2.18,13.13,2.73,1.79,2.45,48.10,48.65,3.083,nan,nan
2.16,-12.50,1.82,13.95,2.13,1.86,2.50,48.10,48.65,2.412,nan,nan
2.21,-12.00,1.25,12.45,3.29,1.91,2.58,48.10,48.62,3.719,nan,nan
2.24,-12.33,1.10,12.19,2.18,1.96,2.62,48.10,48.62,2.463,nan,nan
2.28,-12.67,0.96,13.88,3.17,2.02,2.67,48.10,48.64,3.585,nan,nan
2.32,-12.83,1.01,13.19,2.91,2.07,2.75,48.10,48.62,3.295,nan,nan
2.36,-13.67,1.63,13.13,2.18,2.14,2.80,48.20,48.65,2.463,nan,nan
2.40,-14.33,1.78,14.25,3.19,2.20,2.85,48.20,48.64,3.607,nan,nan
2.44,-13.83,1.44,14.03,3.15,2.26,2.92,48.20,48.65,3.696,nan,nan
2.48,-14.17,1.66,15.06,3.04,2.31,2.98,48.10,48.62,3.438,nan,nan
2.52,-15.00,1.66,14.36,3.42,2.38,3.05,48.10,48.62,3.871,nan,nan
2.56,-15.50,2.52,15.47,2.89,2.42,3.10,48.10,48.62,3.267,nan,nan
