time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,-0.22,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.09,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.13,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.17,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.21,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.25,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.29,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.33,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.37,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.41,nan,nan,nan,nan,-0.22,nan,48.40,nan,nan,nan,nan
0.45,nan,nan,nan,nan,-0.22,nan,48.50,nan,nan,nan,nan
0.49,nan,nan,nan,nan,-0.22,nan,48.50,nan,nan,nan,nan
0.54,nan,nan,nan,nan,-0.22,0.07,48.40,nan,nan,nan,nan
0.57,0.00,-0.77,-0.05,0.05,-0.22,0.12,48.40,48.62,0.059,nan,nan
0.61,-0.33,-1.13,0.02,0.10,-0.26,0.17,48.40,48.60,0.113,nan,nan
0.65,-0.50,-1.78,0.06,0.16,-0.34,0.25,48.40,48.62,0.182,nan,nan
0.69,-1.00,-1.90,0.19,0.19,-0.47,0.30,48.10,48.60,0.216,nan,nan
0.73,-1.67,-1.06,1.50,0.32,-0.65,0.38,48.10,48.60,0.360,nan,nan
0.77,-1.83,-1.13,6.96,0.26,-0.75,0.42,48.10,48.64,0.292,nan,nan
0.81,-2.33,0.00,7.47,0.49,-0.52,0.47,48.10,48.60,0.550,nan,nan
0.86,-2.00,-1.61,3.78,0.18,-0.17,0.55,48.10,48.62,0.203,nan,nan
0.89,-2.67,-1.06,2.61,0.40,0.00,0.60,48.10,48.60,0.455,nan,nan
0.93,-2.83,-0.86,2.29,0.22,0.07,0.65,48.10,48.65,0.249,nan,nan
0.97,-3.00,-0.22,6.95,0.84,0.10,0.72,48.10,48.64,0.953,nan,nan
1.01,-3.33,-0.55,4.84,0.56,0.17,0.77,48.10,48.62,0.629,nan,nan
1.05,-4.00,0.29,2.99,0.60,0.24,0.82,48.10,48.60,0.676,nan,nan
1.09,-3.83,-0.53,-0.03,0.81,0.27,0.90,48.10,48.60,0.917,nan,nan
1.13,-4.83,-0.58,7.36,0.75,0.18,0.95,48.10,48.60,0.843,nan,nan
1.17,-4.83,-0.17,11.87,1.33,0.10,1.00,48.10,48.64,1.504,nan,nan
1.21,-5.50,0.98,8.23,1.19,0.27,1.07,48.10,48.62,1.341,nan,nan
1.25,-5.00,-0.48,1.33,1.02,0.57,1.12,48.00,48.60,1.158,nan,nan
1.29,-5.00,-0.89,10.62,1.32,0.52,1.20,48.00,48.62,1.488,nan,nan
1.33,-6.17,0.79,3.72,1.30,0.43,1.25,48.00,48.64,1.473,nan,nan
1.37,-6.00,0.67,8.07,1.46,0.64,1.30,48.00,48.64,1.649,nan,nan
