time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,nan,nan,nan,nan,-0.06,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.11,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.15,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.19,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.23,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.27,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.31,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.35,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.39,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.43,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.47,nan,nan,nan,nan,-0.06,nan,48.50,nan,nan,nan,nan
0.51,nan,nan,nan,nan,-0.06,0.02,48.50,nan,nan,nan,nan
0.55,0.00,0.58,0.05,0.00,-0.06,0.10,48.50,48.64,1.497,nan,nan
0.59,-0.17,-0.53,0.06,0.10,-0.06,0.15,48.50,48.60,0.112,nan,nan
0.63,-0.33,-0.79,0.22,-0.09,-0.06,0.20,48.10,48.62,-0.096,nan,nan
0.67,-0.83,-1.18,1.31,0.09,-0.06,0.28,48.10,48.62,0.107,nan,nan
0.71,-1.50,0.12,5.29,0.32,-0.06,0.33,48.10,48.60,0.365,nan,nan
0.75,-1.00,-1.06,0.77,0.26,-0.05,0.38,48.10,48.62,0.298,nan,nan
0.79,-1.50,-1.39,-0.03,0.41,-0.05,0.45,48.10,48.62,0.466,nan,nan
0.83,-2.17,-0.46,0.04,0.37,-0.06,0.50,48.10,48.60,0.421,nan,nan
0.87,-2.50,0.05,0.02,0.46,-0.07,0.55,48.10,48.60,0.523,nan,nan
0.91,-2.17,-1.18,0.17,0.52,-0.09,0.62,48.10,48.60,0.589,nan,nan
0.95,-3.17,-0.38,5.14,0.09,-0.15,0.68,48.10,48.62,0.099,nan,nan
0.99,-3.17,-0.96,10.17,0.08,-0.18,0.75,48.10,48.64,0.092,nan,nan
1.03,-3.17,-0.94,12.84,0.61,-0.12,0.80,48.10,48.60,0.687,nan,nan
1.07,-3.83,0.31,0.18,0.95,0.13,0.85,48.10,48.62,1.075,nan,nan
1.11,-4.00,-0.12,0.70,0.96,0.49,0.93,48.10,48.62,1.085,nan,nan
1.15,-4.33,-0.02,6.02,1.00,0.48,0.97,48.10,48.62,1.131,nan,nan
1.19,-4.83,-0.05,6.70,1.31,0.39,1.02,48.10,48.62,1.484,nan,nan
1.23,-4.50,-0.12,0.92,0.85,0.50,1.10,48.10,48.60,0.957,nan,nan
1.27,-5.50,-0.58,9.71,1.06,0.44,1.15,48.10,48.62,1.201,nan,nan
1.31,-6.33,0.89,4.15,1.22,0.42,1.23,48.10,48.62,1.378,nan,nan
1.35,-5.83,0.10,8.11,1.04,0.62,1.27,48.10,48.64,1.181,nan,nan
1.39,-7.17,2.09,10.82,1.45,0.59,1.32,48.10,48.60,1.644,nan,nan
1.43,-5.67,-0.22,2.23,1.16,0.67,1.38,48.10,48.64,1.311,nan,nan
1.47,-6.67,0.79,9.62,1.62,0.81,1.45,48.10,48.60,1.830,nan,nan
1.51,-6.50,-0.19,2.93,1.29,0.86,1.50,48.10,48.60,1.456,nan,nan
1.55,-7.33,1.01,10.94,1.42,0.88,1.57,48.10,48.60,1.608,nan,nan
1.59,-6.83,-0.48,5.12,1.11,0.91,1.62,48.10,48.65,1.250,nan,nan
