time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.04,nan,nan,nan,nan,-0.03,nan,nan,nan,nan,nan,nan
0.08,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.12,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.16,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.20,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.24,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.28,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.32,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.36,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.40,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.44,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.48,nan,nan,nan,nan,-0.03,nan,48.50,nan,nan,nan,nan
0.52,nan,nan,nan,nan,-0.03,0.05,48.50,nan,nan,nan,nan
0.56,2.50,-0.48,-0.12,-0.09,-0.03,0.12,48.50,48.62,-0.102,nan,nan
0.60,0.33,0.50,0.00,-0.02,0.00,0.17,48.50,48.64,-0.017,nan,nan
0.64,-0.33,-0.22,0.09,0.07,0.04,0.22,48.10,48.62,0.076,nan,nan
0.68,-1.00,0.10,0.27,0.20,0.05,0.30,48.10,48.62,0.342,nan,nan
0.72,-1.33,-0.31,-0.04,0.10,0.02,0.35,48.10,48.58,0.114,nan,nan
0.76,-1.00,-1.51,0.08,0.10,0.00,0.40,48.10,48.62,0.113,nan,nan
0.80,-1.83,-0.82,0.06,0.50,-0.02,0.47,48.10,48.60,0.569,nan,nan
0.84,-2.00,-1.06,0.09,0.50,-0.03,0.53,48.10,48.64,0.570,nan,nan
0.88,-2.67,-0.14,0.13,0.24,-0.05,0.57,48.10,48.60,0.269,nan,nan
0.92,-2.33,-1.49,1.12,0.57,-0.09,0.65,48.10,48.60,0.647,nan,nan
0.96,-2.83,-1.44,1.60,0.59,-0.18,0.70,48.10,48.64,0.669,nan,nan
1.00,-3.67,-0.77,7.58,0.23,-0.31,0.75,48.10,48.60,0.258,nan,nan
1.04,-4.00,0.14,12.95,0.92,-0.30,0.82,48.00,48.60,1.035,nan,nan
1.08,-5.17,1.85,7.38,1.26,-0.06,0.88,48.00,48.62,1.424,nan,nan
1.12,-4.00,0.12,0.42,0.78,0.48,0.95,48.10,48.62,0.881,nan,nan
1.16,-3.83,-0.31,7.09,1.02,0.73,1.00,48.10,48.62,1.156,nan,nan
1.20,-4.67,0.26,5.00,0.81,0.57,1.05,48.10,48.62,0.911,nan,nan
1.24,-5.17,0.43,1.95,1.14,0.55,1.10,48.10,48.62,1.290,nan,nan
1.28,-4.83,-0.41,5.54,0.57,0.55,1.17,48.10,48.62,0.642,nan,nan
1.32,-6.00,0.84,5.94,1.29,0.47,1.23,48.10,48.56,1.383,nan,nan
1.36,-5.83,0.38,2.52,1.15,0.65,1.30,48.10,48.62,1.305,nan,nan
1.40,-6.83,0.29,9.68,1.60,0.72,1.35,48.10,48.62,1.809,nan,nan
1.44,-6.50,0.50,0.84,1.12,0.75,1.40,48.10,48.60,1.261,nan,nan
1.48,-6.50,-0.82,8.12,0.89,0.77,1.48,48.10,48.65,1.004,nan,nan
1.52,-8.33,2.16,8.63,1.81,0.63,1.52,48.00,48.62,2.051,nan,nan
1.56,-6.83,-0.55,0.52,1.40,0.90,1.57,48.00,48.62,1.582,nan,nan
1.60,-6.67,-2.11,11.11,1.29,0.99,1.65,48.00,48.58,1.453,nan,nan
1.64,-9.00,2.23,7.90,2.10,0.78,1.70,48.10,48.64,2.380,nan,nan
1.68,-7.83,-0.22,2.04,1.77,1.08,1.77,48.10,48.62,2.003,nan,nan
1.72,-9.67,0.84,16.62,1.81,1.13,1.82,48.10,48.62,2.051,nan,nan
1.76,-9.33,2.23,3.70,1.86,1.02,1.88,48.10,48.58,2.099,nan,nan
1.80,-8.83,0.14,8.07,1.21,1.27,1.95,48.10,48.62,1.364,nan,nan
1.84,-10.33,2.59,10.71,2.25,1.23,2.00,48.10,48.62,2.546,nan,nan
1.88,-9.67,0.86,4.92,1.74,1.32,2.05,48.10,48.60,1.964,nan,nan
1.92,-11.00,1.56,15.71,2.01,1.39,2.12,48.10,48.64,2.270,nan,nan
1.96,-10.17,0.72,4.94,2.00,1.44,2.17,48.10,48.60,2.256,nan,nan
2.00,-11.33,1.58,13.67,2.43,1.57,2.25,48.10,48.62,2.747,nan,nan
2.04,-11.33,1.58,10.92,2.37,1.59,2.30,48.10,48.60,2.681,nan,nan
2.08,-11.50,1.37,12.88,2.48,1.70,2.35,48.10,48.62,2.808,nan,nan
2.12,-12.00,1.94,11.67,2.72,1.74,2.42,48.10,48.60,3.273,nan,nan
2.16,-12.33,2.30,12.39,2.66,1.78,2.48,48.10,48.64,3.014,nan,nan
2.20,-12.17,1.63,11.79,2.33,1.83,2.52,48.10,48.60,2.634,nan,nan
2.24,-12.50,1.34,13.51,2.16,1.89,2.60,48.10,48.62,2.444,nan,nan
2.28,-13.33,2.74,12.42,2.08,1.93,2.65,48.10,48.60,2.357,nan,nan
2.32,-13.00,1.44,12.62,2.83,2.00,2.70,48.10,48.60,3.203,nan,nan
2.36,-13.83,1.85,14.27,2.94,2.08,2.77,48.10,48.62,3.325,nan,nan
2.40,-13.33,1.27,12.91,2.11,2.16,2.83,48.10,48.60,2.389,nan,nan
2.44,-13.83,1.22,15.18,3.08,2.21,2.88,48.10,48.62,3.486,nan,nan
2.48,-13.67,1.61,13.02,2.63,2.25,2.95,48.10,48.64,2.969,nan,nan
2.52,-14.50,1.97,15.14,2.61,2.30,3.00,48.10,48.62,2.947,nan,nan
2.56,-14.33,1.39,14.03,3.14,2.36,3.05,48.10,48.62,3.552,nan,nan
2.60,-15.50,3.17,16.19,3.23,2.39,3.12,48.10,48.64,3.653,nan,nan
2.64,-15.67,1.80,16.06,3.50,2.47,3.17,48.10,48.60,3.960,nan,nan
2.68,-15.50,1.85,16.17,3.23,2.57,3.25,48.10,48.60,3.657,nan,nan
2.72,-16.33,2.35,15.83,2.84,2.64,3.30,48.10,48.64,3.208,nan,nan
2.76,-16.17,1.87,16.15,3.44,2.69,3.35,48.10,48.60,3.895,nan,nan
2.80,-16.67,2.16,17.49,2.95,2.73,3.42,48.10,48.60,3.341,nan,nan
2.84,-16.50,1.63,18.03,3.89,2.78,3.48,48.10,48.60,4.395,nan,nan
2.88,-17.33,2.66,17.31,3.79,2.84,3.55,48.10,48.62,4.289,nan,nan
2.92,-17.67,2.62,16.97,3.96,2.94,3.60,48.10,48.62,4.476,nan,nan
2.96,-17.83,2.57,18.68,3.72,3.03,3.65,48.10,48.60,4.211,nan,nan
3.00,-18.00,2.40,17.70,3.12,3.07,3.73,48.10,48.64,3.523,nan,nan
3.04,-18.67,2.95,19.15,4.04,3.09,3.77,48.10,48.60,4.565,nan,nan
3.08,-19.00,3.12,18.73,3.54,3.10,3.82,48.10,48.62,4.008,nan,nan
3.12,-19.00,3.22,19.19,4.08,3.17,3.90,48.10,48.62,4.614,nan,nan
3.16,-19.17,2.09,18.70,3.84,3.24,3.95,48.20,48.62,4.338,nan,nan
3.20,-19.67,3.36,20.34,3.94,3.31,4.03,48.20,48.58,4.454,nan,nan
3.24,-19.83,3.41,19.41,3.40,3.34,4.08,48.20,48.58,3.844,nan,nan
3.28,-20.50,3.24,18.69,4.60,3.36,4.12,48.20,48.62,5.202,nan,nan
3.32,-20.33,2.81,21.60,3.77,3.37,4.20,48.20,48.60,4.260,nan,nan
3.36,-20.67,2.78,20.94,3.64,3.37,4.25,48.20,48.60,4.114,nan,nan
3.40,-21.50,3.53,20.96,4.51,3.45,4.30,48.20,48.62,5.098,nan,nan
3.44,-20.67,1.44,20.85,4.09,3.49,4.38,48.00,48.58,4.626,nan,nan
3.48,-22.17,3.17,20.93,4.37,3.48,4.42,48.00,48.58,4.937,nan,nan
3.52,-22.00,2.98,23.35,3.92,3.50,4.50,48.00,48.62,4.431,nan,nan
3.56,-22.67,3.10,22.85,4.93,3.57,4.55,48.10,48.62,5.572,nan,nan
3.60,-22.83,3.34,22.77,5.47,3.67,4.60,48.10,48.60,6.190,nan,nan
3.64,-23.17,3.31,22.97,4.26,3.70,4.67,48.10,48.62,4.815,nan,nan
3.68,-23.17,2.88,23.29,5.17,3.73,4.72,48.00,48.64,5.851,nan,nan
3.72,-23.83,3.58,23.34,3.69,3.78,4.78,48.00,48.60,4.176,nan,nan
3.76,-24.00,4.34,23.75,4.93,3.86,4.85,48.00,48.58,5.578,nan,nan
3.80,-24.17,3.65,22.89,4.98,3.92,4.90,48.10,48.58,5.633,nan,nan
3.84,-24.50,4.08,24.90,5.62,3.97,4.95,48.10,48.60,6.354,nan,nan
3.88,-24.67,3.77,26.08,5.09,4.01,5.03,48.10,48.58,5.752,nan,nan
3.92,-24.50,2.71,25.98,5.63,4.10,5.08,48.10,48.58,6.364,nan,nan
3.97,-25.17,3.62,26.03,5.13,4.17,5.15,48.10,48.62,5.798,nan,nan
4.00,-25.33,3.29,25.77,6.07,4.22,5.20,48.10,48.58,6.861,nan,nan
4.04,-25.50,2.93,27.94,5.79,4.23,5.25,48.10,48.60,6.552,nan,nan
4.08,-26.33,4.75,26.18,5.89,4.27,5.32,48.10,48.62,6.660,nan,nan
4.12,-26.67,4.08,28.20,5.35,4.38,5.38,48.10,48.58,6.049,nan,nan
4.16,-26.50,3.72,26.63,6.04,4.43,5.45,48.10,48.60,6.831,nan,nan
4.20,-27.33,4.51,28.45,5.66,4.46,5.50,48.10,48.58,6.402,nan,nan
4.24,-27.50,4.56,28.13,6.92,4.51,5.55,48.10,48.58,7.827,nan,nan
4.28,-27.50,4.15,27.98,5.99,4.60,5.62,48.10,48.56,6.774,nan,nan
4.32,-28.17,4.73,28.11,5.43,4.66,5.67,48.10,48.60,6.143,nan,nan
4.36,-27.67,3.12,29.77,6.25,4.71,5.75,48.10,48.60,7.067,nan,nan
4.40,-28.50,4.10,27.54,4.86,4.76,5.80,48.10,48.60,5.496,nan,nan
4.44,-28.83,5.06,28.51,5.80,4.86,5.85,48.10,48.58,6.561,nan,nan
4.48,-29.00,4.34,29.39,5.00,4.90,5.92,48.10,48.60,5.658,nan,nan
4.52,-29.83,4.37,29.62,6.10,4.94,5.97,48.00,48.60,6.894,nan,nan
4.56,-29.50,4.63,28.62,6.64,5.01,6.05,48.00,48.60,7.511,nan,nan
4.60,-30.50,5.40,30.46,5.77,5.10,6.10,48.00,48.60,6.531,nan,nan
4.64,-30.50,4.90,31.33,6.37,5.13,6.15,48.00,48.58,7.199,nan,nan
4.68,-30.83,5.21,30.97,6.43,5.17,6.22,48.00,48.58,7.273,nan,nan
4.72,-31.17,5.54,30.67,6.35,5.27,6.28,48.10,48.60,7.179,nan,nan
4.76,-31.50,5.52,30.88,5.99,5.33,6.33,48.10,48.60,6.777,nan,nan
4.80,-31.50,4.10,32.03,6.45,5.37,6.40,48.10,48.58,7.296,nan,nan
4.84,-31.67,4.97,32.05,6.14,5.44,6.45,48.10,48.58,6.942,nan,nan
4.88,-32.00,4.42,32.04,6.00,5.51,6.53,48.10,48.58,6.781,nan,nan
4.92,-32.33,5.30,32.68,6.70,5.54,6.58,48.10,48.56,7.578,nan,nan
4.96,-32.67,5.11,32.11,7.19,5.61,6.62,48.10,48.58,8.134,nan,nan
5.00,-33.00,4.85,31.50,6.57,5.70,6.70,48.10,48.55,7.432,nan,nan
5.04,-33.50,5.95,35.32,5.65,5.74,6.75,48.10,48.60,6.394,nan,nan
5.08,-33.67,6.10,33.67,5.61,5.79,6.80,48.10,48.60,6.345,nan,nan
5.12,-33.67,5.26,34.50,6.78,5.87,6.88,48.10,48.60,7.664,nan,nan
5.16,-34.33,5.71,34.68,6.76,5.90,6.92,48.10,48.58,7.639,nan,nan
5.20,-34.50,5.86,35.09,7.04,5.93,7.00,48.10,48.60,7.963,nan,nan
5.24,-35.00,5.69,33.39,6.87,6.03,7.05,48.10,48.60,7.766,nan,nan
5.28,-34.83,5.47,34.14,8.12,6.10,7.10,48.10,48.53,9.178,nan,nan
5.32,-35.17,5.78,35.74,6.99,6.14,7.17,48.10,48.58,7.908,nan,nan
5.36,-35.83,6.50,34.57,7.47,6.21,7.22,48.10,48.56,8.452,nan,nan
5.40,-35.83,5.76,35.28,7.59,6.28,7.28,48.10,48.58,8.581,nan,nan
5.44,-36.67,6.74,36.23,7.66,6.32,7.35,48.10,48.56,8.661,nan,nan
5.48,-36.33,6.17,35.42,7.44,6.39,7.40,48.10,48.56,8.415,nan,nan
5.52,-37.00,6.34,35.79,8.70,6.46,7.47,48.10,48.58,9.837,nan,nan
5.56,-37.00,6.22,36.43,7.54,6.50,7.52,48.00,48.56,8.531,nan,nan
5.60,-37.67,6.58,35.52,7.95,6.56,7.57,48.00,48.58,8.995,nan,nan
5.64,-37.67,5.76,38.71,8.70,6.60,7.65,48.00,48.60,9.833,nan,nan
5.68,-38.00,5.86,36.77,7.30,6.64,7.70,48.00,48.56,8.259,nan,nan
5.72,-38.50,6.65,37.88,8.63,6.71,7.75,48.00,48.56,9.758,nan,nan
5.76,-38.50,6.34,39.84,7.23,6.76,7.83,48.00,48.56,8.172,nan,nan
5.80,-38.83,6.74,39.25,7.33,6.82,7.88,48.10,48.56,8.294,nan,nan
5.84,-39.50,6.62,40.05,9.01,6.92,7.95,48.10,48.55,10.188,nan,nan
5.88,-39.00,6.43,40.95,7.93,6.97,8.00,48.10,48.55,8.971,nan,nan
5.92,-39.67,6.89,39.63,6.55,7.04,8.05,48.10,48.55,7.404,nan,nan
5.96,-40.33,7.22,39.48,8.42,7.11,8.12,48.10,48.58,9.520,nan,nan
6.00,-40.33,6.82,39.58,7.98,7.15,8.18,48.10,48.53,9.021,nan,nan
6.04,-40.67,6.50,38.93,8.22,7.22,8.22,48.20,48.56,9.297,nan,nan
6.08,-40.83,6.58,43.10,7.29,7.25,8.30,48.20,48.55,8.244,nan,nan
6.12,-41.33,7.13,41.78,8.44,7.31,8.35,48.20,48.56,9.545,nan,nan
6.16,-41.83,7.13,41.93,9.74,7.39,8.42,48.20,48.60,11.019,nan,nan
6.20,-41.83,6.60,43.15,9.66,7.43,8.47,48.10,48.58,10.929,nan,nan
6.24,-41.83,6.82,40.63,7.22,7.50,8.52,48.10,48.56,8.164,nan,nan
6.28,-42.50,7.20,43.55,8.54,7.59,8.60,48.10,48.53,9.661,nan,nan
6.32,-42.83,7.42,43.66,7.64,7.67,8.65,48.00,48.56,8.639,nan,nan
6.36,-43.17,7.34,43.49,9.12,7.74,8.70,48.00,48.53,10.317,nan,nan
6.40,-43.67,8.11,42.68,9.73,7.79,8.78,48.00,48.58,11.007,nan,nan
6.44,-43.83,7.66,41.98,8.99,7.84,8.82,48.10,48.56,10.170,nan,nan
6.48,-44.33,8.06,45.98,8.59,7.87,8.90,48.10,48.60,9.712,nan,nan
6.52,-44.33,7.51,45.59,8.52,7.94,8.95,47.90,48.56,9.631,nan,nan
6.56,-44.50,6.79,42.96,8.52,8.01,9.00,47.90,48.53,9.635,nan,nan
6.60,-45.00,8.47,46.79,8.78,8.06,9.07,47.90,48.51,9.928,nan,nan
6.64,-45.00,7.63,45.56,7.37,8.12,9.12,47.90,48.55,8.330,nan,nan
6.68,-45.67,7.56,45.87,10.27,8.19,9.18,48.10,48.58,11.616,nan,nan
6.72,-45.50,6.65,46.38,8.12,8.27,9.25,48.10,48.60,9.188,nan,nan
6.76,-46.50,9.12,47.07,8.85,8.34,9.30,48.00,48.55,10.005,nan,nan
6.80,-46.50,8.21,45.68,9.73,8.39,9.35,48.00,48.56,11.007,nan,nan
6.84,-46.50,7.85,47.82,10.27,8.44,9.43,48.00,48.56,11.612,nan,nan
6.88,-47.17,8.30,46.04,8.81,8.48,9.47,48.00,48.53,9.968,nan,nan
6.92,-47.17,8.54,47.56,8.38,8.54,9.53,48.00,48.58,9.475,nan,nan
6.96,-47.67,8.30,47.30,9.96,8.60,9.60,48.00,48.53,11.292,nan,nan
7.00,-47.83,8.50,46.29,9.50,8.66,9.65,48.10,48.53,10.748,nan,nan
7.04,-48.00,8.62,49.34,8.46,8.73,9.72,48.10,48.56,9.569,nan,nan
7.08,-48.33,8.64,47.09,9.92,8.80,9.77,48.10,48.51,11.224,nan,nan
7.12,-48.83,8.93,50.48,9.99,8.84,9.82,48.10,48.62,11.301,nan,nan
7.16,-49.50,9.36,47.49,10.05,8.91,9.90,48.10,48.51,11.366,nan,nan
7.20,-49.50,8.52,50.42,9.30,8.96,9.95,48.10,48.51,10.518,nan,nan
7.24,-49.33,8.47,48.30,9.33,9.02,10.00,48.10,48.51,10.550,nan,nan
7.28,-49.67,8.62,50.97,9.42,9.07,10.07,48.10,48.55,10.651,nan,nan
7.32,-50.00,9.12,49.59,10.29,9.11,10.12,48.10,48.56,11.637,nan,nan
7.36,-50.33,9.36,51.10,10.25,9.20,10.20,48.10,48.51,11.590,nan,nan
7.40,-51.00,9.62,49.77,10.88,9.27,10.25,48.20,48.51,12.299,nan,nan
7.44,-51.17,9.02,51.71,10.47,9.34,10.30,48.20,48.53,11.845,nan,nan
7.48,-51.50,9.48,50.65,9.62,9.39,10.37,48.20,48.60,10.876,nan,nan
7.52,-51.50,9.05,53.92,9.52,9.43,10.43,48.00,48.53,10.768,nan,nan
7.56,-52.33,9.22,51.14,11.44,9.48,10.47,48.00,48.55,12.937,nan,nan
7.60,-52.17,10.34,52.09,9.14,9.57,10.55,48.00,48.55,10.334,nan,nan
7.64,-52.67,9.43,52.99,11.38,9.63,10.60,48.20,48.55,12.874,nan,nan
7.68,-52.83,9.70,51.36,9.74,9.70,10.67,48.20,48.51,11.009,nan,nan
7.72,-53.17,10.18,54.32,11.95,9.77,10.72,48.20,48.56,13.511,nan,nan
7.76,-53.17,9.19,51.94,10.69,9.84,10.77,48.20,48.51,12.088,nan,nan
7.80,-53.83,10.46,54.00,10.92,9.89,10.85,48.20,48.51,12.352,nan,nan
7.84,-54.33,10.63,54.65,10.37,9.93,10.90,48.00,48.55,11.729,nan,nan
7.88,-54.50,10.42,53.46,11.16,9.98,10.97,48.00,48.53,12.617,nan,nan
7.92,-54.83,10.20,54.91,10.37,10.04,11.03,48.00,48.53,11.725,nan,nan
7.96,-54.83,9.98,56.91,11.44,10.13,11.07,48.10,48.49,12.933,nan,nan
8.00,-55.33,10.54,54.20,9.54,10.21,11.15,48.10,48.53,10.794,nan,nan
8.04,-55.67,10.34,56.51,10.95,10.27,11.20,48.10,48.49,12.385,nan,nan
8.08,-55.67,9.38,56.43,11.65,10.32,11.28,48.10,48.51,13.159,nan,nan
8.12,-55.67,9.38,56.13,11.39,10.38,11.32,48.10,48.51,12.881,nan,nan
8.16,-56.50,10.46,54.65,12.09,10.43,11.38,48.10,48.53,13.670,nan,nan
8.20,-56.50,10.66,57.83,10.14,10.49,11.45,48.10,48.58,11.470,nan,nan
8.24,-57.00,9.96,57.38,11.66,10.53,11.50,48.10,48.47,13.183,nan,nan
8.28,-57.50,10.80,57.12,12.70,10.58,11.55,48.10,48.53,14.358,nan,nan
8.32,-57.50,10.80,56.05,11.87,10.67,11.62,48.10,48.49,13.428,nan,nan
8.36,-58.00,10.46,58.01,12.54,10.75,11.68,48.10,48.49,14.179,nan,nan
8.40,-58.00,10.46,59.64,12.55,10.80,11.72,48.10,48.49,14.198,nan,nan
8.44,-58.17,10.94,59.98,11.19,10.83,11.80,48.10,48.49,12.655,nan,nan
8.48,-58.83,10.90,58.68,10.47,10.89,11.85,48.10,48.55,11.837,nan,nan
8.52,-59.33,11.86,57.05,11.03,10.94,11.92,48.10,48.51,12.469,nan,nan
8.56,-59.17,10.58,59.04,12.25,11.00,11.97,48.10,48.55,13.849,nan,nan
8.60,-59.67,11.23,58.35,12.17,11.06,12.02,48.10,48.53,13.765,nan,nan
8.64,-60.00,10.99,60.19,10.92,11.15,12.10,48.10,48.51,12.344,nan,nan
8.68,-60.17,10.80,61.66,13.48,11.23,12.15,48.10,48.51,15.249,nan,nan
8.72,-60.50,11.71,62.71,12.11,11.27,12.20,48.00,48.47,13.692,nan,nan
8.76,-61.17,11.26,61.40,12.75,11.31,12.28,48.00,48.47,14.416,nan,nan
8.80,-61.33,11.62,60.93,13.25,11.38,12.32,48.10,48.51,14.988,nan,nan
8.84,-61.67,11.66,61.88,13.52,11.46,12.38,48.10,48.47,15.285,nan,nan
8.88,-61.50,10.97,60.20,11.16,11.53,12.45,48.10,48.49,12.624,nan,nan
8.92,-62.33,11.50,62.02,13.48,11.59,12.50,47.90,48.51,15.240,nan,nan
8.96,-62.33,11.81,59.99,10.78,11.66,12.57,47.90,48.49,12.191,nan,nan
9.00,-62.17,11.16,62.80,12.00,11.71,12.62,47.90,48.47,13.574,nan,nan
9.04,-62.67,11.52,63.04,10.40,11.76,12.68,48.10,48.51,11.760,nan,nan
9.08,-63.50,12.91,61.93,14.21,11.80,12.75,48.10,48.47,16.070,nan,nan
9.12,-63.33,10.63,64.49,13.93,11.87,12.80,48.10,48.56,15.751,nan,nan
9.16,-63.50,11.26,62.06,11.78,11.94,12.85,48.10,48.56,13.326,nan,nan
9.20,-64.33,12.72,64.10,14.41,12.02,12.93,48.10,48.51,16.293,nan,nan
9.24,-64.17,12.22,64.24,10.25,12.07,12.97,48.10,48.51,11.587,nan,nan
9.28,-65.00,12.86,63.88,14.20,12.11,13.03,48.10,48.47,16.059,nan,nan
9.32,-65.17,12.26,65.52,14.49,12.17,13.10,48.10,48.44,16.392,nan,nan
9.36,-65.33,12.50,65.95,14.55,12.22,13.15,48.10,48.49,16.450,nan,nan
9.40,-65.67,11.83,67.42,12.43,12.28,13.22,48.10,48.47,14.062,nan,nan
9.44,-66.00,13.18,68.01,15.08,12.36,13.27,48.00,48.51,17.049,nan,nan
9.48,-66.00,12.62,65.35,15.02,12.42,13.32,48.00,48.46,16.990,nan,nan
9.52,-66.50,12.29,67.90,12.46,12.46,13.40,48.00,48.49,14.096,nan,nan
9.56,-66.67,13.46,65.75,13.23,12.49,13.45,48.20,48.47,14.967,nan,nan
9.61,-67.33,13.61,65.84,14.45,12.57,13.53,48.20,48.46,16.338,nan,nan
9.64,-67.17,12.60,67.94,14.57,12.64,13.57,48.20,48.47,16.477,nan,nan
9.68,-67.67,12.74,66.77,14.24,12.70,13.62,48.00,48.46,16.098,nan,nan
9.72,-68.17,12.98,70.38,13.59,12.78,13.70,48.00,48.51,14.898,nan,nan
9.76,-68.17,12.50,70.23,12.91,12.85,13.75,48.00,48.49,14.597,nan,nan
9.80,-69.00,13.10,67.15,10.87,12.90,13.80,48.00,48.49,12.290,nan,nan
9.84,-69.17,13.39,69.15,12.11,12.95,13.87,48.00,48.51,13.700,nan,nan
9.88,-69.17,12.50,68.71,13.40,13.02,13.93,47.90,48.49,15.159,nan,nan
9.92,-69.67,14.95,69.29,12.13,13.11,14.00,47.90,48.56,13.718,nan,nan
9.96,-70.33,14.69,71.96,11.68,13.16,14.05,47.90,48.49,13.207,nan,nan
10.00,-69.83,13.10,68.94,14.27,13.21,14.10,47.90,48.42,16.139,nan,nan
10.04,-70.83,14.30,69.14,14.17,13.26,14.17,47.80,48.49,16.023,nan,nan
10.08,-71.00,12.98,72.76,12.71,13.30,14.22,47.80,48.47,14.371,nan,nan
10.12,-71.00,13.87,71.74,11.96,13.35,14.27,47.80,48.49,13.529,nan,nan
10.16,-71.33,13.80,70.63,13.28,13.44,14.35,48.10,48.47,15.017,nan,nan
10.20,-71.67,12.91,72.84,14.23,13.53,14.40,48.10,48.40,16.087,nan,nan
10.24,-71.50,14.02,72.44,11.96,13.57,14.45,48.10,48.46,13.524,nan,nan
10.28,-72.17,14.16,70.53,13.09,13.58,14.52,48.10,48.51,14.801,nan,nan
10.32,-72.67,14.33,74.79,12.70,13.63,14.57,48.10,48.47,14.357,nan,nan
10.36,-72.50,13.25,72.86,16.20,13.71,14.65,48.10,48.46,18.316,nan,nan
10.40,-73.17,14.18,71.09,12.47,13.77,14.70,48.00,48.49,14.108,nan,nan
10.44,-73.50,13.97,74.01,12.40,13.86,14.75,48.00,48.49,14.020,nan,nan
10.48,-73.50,13.90,74.39,12.47,13.92,14.82,48.00,48.49,14.103,nan,nan
10.52,-74.00,14.21,71.56,16.50,13.95,14.88,48.10,48.46,18.655,nan,nan
