Motor Parameters:
maxMotorAngVelRPM, maxMotorAngVelRadPerSec, maxMotorTorque, maxMotorPower, motorMass, motorDia, motorLength
2400 , 251.32741228718345 , 2.291831180523293 , 750 , 0.24 , 86.8 , 26.5
 
Gear strength and size parameters:
FOS, serviceFactor, stressAnalysisMethodName, maxGearBoxDia, maxGearAllowableStressMPa
2.0 , 2.0 , MIT , 108.5 , 400
 
Optimization Parameters:
K_mass, K_Eff, MODULE_BIG_MIN, MODULE_BIG_MAX, MODULE_SMALL_MIN, MODULE_SMALL_MAX, NUM_PLANET_MIN, NUM_PLANET_MAX, NUM_TEETH_SUN_MIN, NUM_TEETH_PLANET_BIG_MIN, NUM_TEETH_PLANET_SMALL_MIN, GEAR_RATIO_MIN, GEAR_RATIO_MAX, GEAR_RATIO_STEP
1 , -2 , 0.5 , 1.2 , 0.5 , 1.2 , 3 , 7 , 18 , 28 , 28 , 4.0 , 20.0 , 1.0
 
iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPlanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, tooth_forces_sp, tooth_forces_rp, Torque_Density, Outer_Bearing_mass, Actuator_width, Sun_mass, Planet_mass_total, Ring_mass, Gearbox_casing_mass, Motor_case_mass
1 , 4.41 , 0.5 , 0.5 , 30 , 33 , 30 , 93 , 3 , 3.217 , 4.0 , 4.0 , 4.0 , 0.765 , 0.952 , 10.107 , 0.46178789226819106 , 203.71832715762605 , 224.09015987338867 , 13.212 , 0.038 , 64.0 , 0.054289214693200416 , 0.025459918468635635 , 0.034926852675825376 , 0.16516751044183325 , 0.1558626437739791
1 , 5.133333333333334 , 0.5 , 0.5 , 27 , 36 , 30 , 93 , 3 , 3.689 , 4.0 , 4.0 , 4.0 , 0.764 , 0.949 , 11.765 , 0.4661049752393869 , 226.3536968418067 , 271.624436210168 , 15.399 , 0.038 , 64.0 , 0.04967674308541544 , 0.02928861670547369 , 0.034926852675825376 , 0.16516751044183325 , 0.1558626437739791
2 , 6.133333333333334 , 0.5 , 0.5 , 27 , 42 , 30 , 99 , 3 , 3.656 , 3.656 , 4.36 , 4.36 , 0.776 , 0.949 , 14.057 , 0.48222688132487246 , 226.3536968418067 , 316.89517557852946 , 18.115 , 0.038 , 64.01608358111292 , 0.04969481523567116 , 0.03660778557423549 , 0.03938105921210946 , 0.1708750328522229 , 0.1558626437739791
7 , 7.200000000000001 , 0.6 , 0.6 , 21 , 42 , 30 , 93 , 3 , 3.582 , 4.0 , 4.0 , 4.0 , 0.826 , 0.942 , 16.501 , 0.5416988892902113 , 242.5218180447929 , 339.5305452627101 , 19.977 , 0.05 , 64.0 , 0.04714231131776939 , 0.0623718987745691 , 0.041234031896896735 , 0.17286289364015986 , 0.1558626437739791
9 , 8.542857142857143 , 0.6 , 0.6 , 21 , 48 , 30 , 99 , 3 , 3.556 , 3.556 , 4.449 , 4.449 , 0.915 , 0.942 , 19.579 , 0.6329915749821954 , 242.5218180447929 , 388.03490887166856 , 21.398 , 0.081 , 66.00466298381548 , 0.04714687551640098 , 0.07261954996312742 , 0.04724127826489082 , 0.19464174839917578 , 0.1558626437739791
12 , 9.066666666666666 , 0.5 , 0.5 , 30 , 66 , 36 , 132 , 3 , 3.102 , 3.102 , 4.926 , 4.926 , 0.996 , 0.954 , 20.779 , 0.693899314746376 , 203.71832715762605 , 373.4835997889811 , 20.862 , 0.103 , 67.02717747441636 , 0.0543269155440626 , 0.08335889069228147 , 0.05625465609815302 , 0.21282695909295174 , 0.1558626437739791
19 , 10.35 , 0.7 , 0.7 , 18 , 51 , 30 , 99 , 3 , 3.217 , 4.0 , 4.052 , 4.052 , 1.017 , 0.937 , 23.72 , 0.7541106568854854 , 242.5218180447929 , 412.28709067614784 , 23.324 , 0.103 , 67.05179617898952 , 0.04719301019613164 , 0.12191023711682675 , 0.05086415818242693 , 0.20280205836102816 , 0.1558626437739791
21 , 11.237499999999999 , 0.6 , 0.6 , 24 , 63 , 30 , 117 , 3 , 2.921 , 2.921 , 5.155 , 5.155 , 1.077 , 0.944 , 25.754 , 0.8040562964507689 , 212.20659078919383 , 445.633840657307 , 23.913 , 0.128 , 67.07640364394415 , 0.05248364166369373 , 0.09937558591077324 , 0.06171015068470505 , 0.2275452379856516 , 0.16367619185386484
22 , 12.0 , 0.6 , 0.6 , 24 , 66 , 30 , 120 , 3 , 2.915 , 2.915 , 5.407 , 5.407 , 1.105 , 0.944 , 27.502 , 0.8807448620755616 , 212.20659078919383 , 466.8544997362265 , 24.889 , 0.128 , 67.32231686319125 , 0.05279802997972458 , 0.10778605967395119 , 0.06557841610915142 , 0.2383721026165499 , 0.17267484921364953
26 , 13.950000000000001 , 0.7 , 0.7 , 18 , 63 , 30 , 111 , 3 , 3.184 , 3.184 , 5.037 , 5.037 , 1.199 , 0.936 , 31.971 , 0.9715979146588356 , 242.5218180447929 , 509.295817894065 , 26.665 , 0.134 , 67.2207420953833 , 0.04735837699793344 , 0.14987090974934428 , 0.06665915634353559 , 0.2498329515086892 , 0.19133419049647285
