Motor Parameters:
maxMotorAngVelRPM, maxMotorAngVelRadPerSec, maxMotorTorque, maxMotorPower, motorMass, motorDia, motorLength
2400 , 251.32741228718345 , 2.291831180523293 , 750 , 0.24 , 86.8 , 26.5
 
Gear strength and size parameters:
FOS, serviceFactor, stressAnalysisMethodName, maxGearBoxDia, maxGearAllowableStressMPa
2.0 , 2.0 , MIT , 108.5 , 70
 
Optimization Parameters:
K_mass, K_Eff, MODULE_BIG_MIN, MODULE_BIG_MAX, MODULE_SMALL_MIN, MODULE_SMALL_MAX, NUM_PLANET_MIN, NUM_PLANET_MAX, NUM_TEETH_SUN_MIN, NUM_TEETH_PLANET_BIG_MIN, NUM_TEETH_PLANET_SMALL_MIN, GEAR_RATIO_MIN, GEAR_RATIO_MAX, GEAR_RATIO_STEP
1 , -2 , 0.5 , 1.2 , 0.5 , 1.2 , 3 , 7 , 18 , 28 , 28 , 4.0 , 20.0 , 1.0
 
iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPlanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, tooth_forces_sp, tooth_forces_rp, Torque_Density, Outer_Bearing_mass, Actuator_width, Sun_mass, Planet_mass_total, Ring_mass, Gearbox_casing_mass, Motor_case_mass
23 , 14.000000000000002 , 0.7 , 0.7 , 18 , 66 , 33 , 117 , 3 , 18.156 , 18.156 , 26.652 , 26.652 , 1.04 , 0.938 , 32.086 , 8.12513940660778 , 242.5218180447929 , 485.0436360895858 , 30.852 , 0.134 , 103.80874934086617 , 0.015150944419395558 , 0.16558720532064877 , 0.054953128642159045 , 0.2521426258539939 , 0.10692096437227501
16 , 15.299999999999999 , 0.6 , 0.6 , 24 , 78 , 30 , 132 , 3 , 16.547 , 16.547 , 36.664 , 36.664 , 1.137 , 0.944 , 35.065 , 9.891689554164564 , 212.20659078919383 , 551.7371360519039 , 30.84 , 0.149 , 112.210924617123 , 0.02007209443469124 , 0.14534127416977233 , 0.0721804171431018 , 0.3274858641857838 , 0.11127417506457479
13 , 16.107142857142858 , 0.6 , 0.6 , 18 , 81 , 42 , 141 , 3 , 24.506 , 24.506 , 33.024 , 33.024 , 1.193 , 0.943 , 36.915 , 10.814014947474726 , 282.9421210522584 , 545.6740906007841 , 30.943 , 0.134 , 116.53048989669699 , 0.014248382437879003 , 0.24900971618798265 , 0.06948429274836243 , 0.31075383841888016 , 0.11127417506457479
10 , 17.875000000000004 , 0.6 , 0.6 , 18 , 81 , 36 , 135 , 3 , 24.506 , 24.506 , 40.016 , 40.016 , 1.238 , 0.939 , 40.966 , 12.263040285753833 , 282.9421210522584 , 636.6197723675816 , 33.09 , 0.134 , 123.52191562501494 , 0.015164263708973594 , 0.23804633680776346 , 0.0801983069071524 , 0.36074484469627244 , 0.11127417506457479
7 , 18.083333333333332 , 0.6 , 0.6 , 18 , 75 , 30 , 123 , 3 , 24.58 , 24.58 , 46.865 , 46.865 , 1.207 , 0.935 , 41.444 , 13.625269068807498 , 282.9421210522584 , 707.355302630646 , 34.336 , 0.134 , 130.44492445004113 , 0.01607118232169403 , 0.19593032696664328 , 0.08560725209220774 , 0.3752921689818898 , 0.10096232192249306
7 , 19.000000000000004 , 0.6 , 0.6 , 18 , 81 , 33 , 132 , 3 , 24.506 , 24.506 , 44.756 , 44.756 , 1.269 , 0.937 , 43.545 , 13.246687984275106 , 282.9421210522584 , 694.4942971282707 , 34.314 , 0.134 , 128.2623311024692 , 0.015785261188131804 , 0.23228693082967478 , 0.08748544203868794 , 0.3944137233462446 , 0.11127417506457479
4 , 20.35 , 0.6 , 0.6 , 18 , 81 , 30 , 129 , 3 , 24.506 , 24.506 , 50.717 , 50.717 , 1.31 , 0.935 , 46.639 , 14.484477222551305 , 282.9421210522584 , 763.9437268410977 , 35.602 , 0.134 , 134.22379087365314 , 0.016566216255807936 , 0.22618202740387489 , 0.09664927716489206 , 0.4366420759751897 , 0.11127417506457479


Running Time (sec)
400.81088972091675
