time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.04,nan,nan,nan,nan,-0.06,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.12,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.15,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.20,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.24,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.28,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.32,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.36,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.40,nan,nan,nan,nan,-0.06,nan,51.10,nan,nan,nan,nan
0.44,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.48,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.52,nan,nan,nan,nan,-0.06,0.04,51.00,nan,nan,nan,nan
0.56,0.00,-0.62,0.06,0.09,-0.06,0.07,51.00,51.13,0.098,nan,nan
0.60,0.00,-1.32,-0.02,0.19,-0.06,0.11,51.00,51.17,0.219,nan,nan
0.64,-0.33,-1.01,-0.01,0.02,-0.06,0.17,50.60,51.17,0.017,nan,nan
0.68,-1.00,-0.50,-0.02,-0.02,-0.06,0.21,50.60,51.13,-0.028,nan,nan
0.71,-1.33,-0.31,-0.04,0.10,-0.07,0.26,50.60,51.15,0.109,nan,nan
0.76,-1.67,-0.31,0.05,0.25,-0.09,0.30,50.60,51.15,0.281,nan,nan
0.80,-1.00,-1.34,0.08,0.17,-0.11,0.36,50.60,51.17,0.194,nan,nan
0.84,-2.00,-1.37,1.09,0.29,-0.18,0.39,50.60,51.13,0.252,nan,nan
0.87,-2.33,-1.44,2.76,0.15,-0.29,0.43,50.60,51.13,0.164,nan,nan
0.92,-3.00,0.00,4.92,0.19,-0.38,0.49,50.60,51.15,0.210,nan,nan
0.95,-3.50,-0.50,7.87,0.53,-0.33,0.53,50.60,51.13,0.598,nan,nan
1.00,-3.83,-0.50,4.55,0.31,-0.15,0.58,50.60,51.13,0.349,nan,nan
1.04,-3.33,-0.17,2.85,0.78,0.04,0.62,50.70,51.13,0.876,nan,nan
1.08,-3.83,-0.77,0.01,0.70,0.13,0.66,50.70,51.11,0.788,nan,nan
1.11,-3.83,-0.26,0.41,0.56,0.05,0.69,50.70,51.13,0.632,nan,nan
1.16,-4.33,-0.58,3.36,0.63,-0.14,0.75,50.60,51.15,0.710,nan,nan
1.20,-5.33,-0.43,14.26,0.91,-0.28,0.79,50.60,51.17,1.029,nan,nan
1.24,-5.67,0.50,8.81,0.97,-0.14,0.82,50.60,51.13,1.097,nan,nan
1.28,-4.83,-0.62,-0.09,0.82,0.30,0.86,50.70,51.13,0.924,nan,nan
1.32,-5.50,-0.41,0.48,0.91,0.46,0.92,50.70,51.15,1.027,nan,nan
1.36,-6.00,-0.98,2.15,0.96,0.20,0.96,50.70,51.13,1.031,nan,nan
1.40,-6.33,-0.41,11.41,1.08,-0.01,0.99,50.60,51.13,1.217,nan,nan
1.43,-7.17,0.55,14.20,1.47,0.01,1.03,50.60,51.17,1.651,nan,nan
1.48,-6.17,0.38,-0.04,1.03,0.42,1.07,50.60,51.13,1.158,nan,nan
1.52,-6.83,-0.50,2.90,0.41,0.65,1.12,50.70,51.13,0.466,nan,nan
1.56,-7.50,0.19,13.82,0.83,0.38,1.16,50.70,51.13,0.934,nan,nan
1.59,-7.67,0.74,2.37,1.01,0.39,1.20,50.70,51.17,1.133,nan,nan
1.64,-8.33,0.53,10.36,1.29,0.69,1.24,50.70,51.17,1.458,nan,nan
1.68,-8.67,1.39,9.43,1.32,0.70,1.29,50.70,51.13,1.482,nan,nan
1.72,-8.17,-0.19,5.69,0.77,0.70,1.33,50.70,51.15,0.870,nan,nan
1.75,-8.83,0.26,9.66,1.23,0.75,1.37,50.50,51.15,1.388,nan,nan
1.80,-9.00,0.29,8.52,1.53,0.76,1.42,50.50,51.13,1.725,nan,nan
1.83,-9.50,0.34,10.96,1.47,0.83,1.46,50.50,51.13,1.651,nan,nan
1.87,-10.17,0.96,9.74,1.71,0.85,1.50,50.70,51.17,1.925,nan,nan
1.92,-10.00,1.01,8.52,1.29,0.90,1.56,50.70,51.15,1.450,nan,nan
1.95,-10.17,0.26,11.26,1.66,0.94,1.59,50.60,51.15,1.873,nan,nan
1.99,-11.00,0.89,9.23,1.39,0.98,1.63,50.60,51.17,1.571,nan,nan
2.04,-10.33,0.02,10.12,1.19,1.03,1.69,50.60,51.13,1.344,nan,nan
2.08,-11.17,1.13,10.95,1.36,1.06,1.72,50.60,51.15,1.536,nan,nan
2.11,-11.33,0.19,10.69,2.05,1.11,1.76,50.60,51.13,2.312,nan,nan
2.15,-11.83,0.74,11.59,2.06,1.15,1.80,50.60,51.13,2.315,nan,nan
2.19,-11.67,0.84,11.23,1.98,1.17,1.84,50.60,51.13,2.232,nan,nan
2.24,-12.00,0.53,12.55,1.84,1.22,1.89,50.60,51.13,2.067,nan,nan
2.27,-12.33,0.34,12.49,1.60,1.25,1.93,50.60,51.13,1.803,nan,nan
2.31,-12.50,0.10,13.18,1.74,1.30,1.97,50.60,51.15,1.954,nan,nan
2.36,-12.50,0.26,13.32,2.01,1.35,2.03,50.70,51.17,2.263,nan,nan
2.39,-13.50,0.53,13.39,1.85,1.39,2.06,50.70,51.13,2.086,nan,nan
2.44,-13.67,1.01,14.62,1.63,1.43,2.12,50.70,51.15,1.835,nan,nan
2.48,-14.00,1.51,14.37,2.13,1.48,2.16,50.60,51.11,2.398,nan,nan
2.51,-14.17,0.38,14.80,2.29,1.51,2.19,50.60,51.11,2.580,nan,nan
2.55,-14.83,2.30,13.86,1.66,1.53,2.23,50.60,51.13,1.875,nan,nan
2.59,-14.67,0.67,15.04,2.47,1.56,2.29,50.60,51.13,2.782,nan,nan
2.64,-15.50,1.22,14.67,1.58,1.61,2.32,50.60,51.13,1.778,nan,nan
2.68,-15.50,0.74,14.69,2.80,1.66,2.38,50.60,51.13,3.151,nan,nan
2.72,-15.50,0.70,15.89,2.82,1.68,2.42,50.60,51.11,3.174,nan,nan
2.76,-16.17,0.55,17.54,1.87,1.65,2.47,50.60,51.15,2.103,nan,nan
2.80,-16.50,1.75,15.86,2.64,1.73,2.51,50.60,51.15,2.979,nan,nan
2.84,-16.67,1.30,17.23,2.38,1.87,2.55,50.60,51.17,2.678,nan,nan
2.88,-16.67,1.44,17.15,2.81,1.91,2.61,50.60,51.17,3.164,nan,nan
2.91,-17.83,1.66,17.16,2.95,1.92,2.64,50.60,51.13,3.327,nan,nan
2.96,-17.50,1.34,17.20,1.98,1.98,2.70,50.60,51.11,2.231,nan,nan
3.00,-17.50,0.86,17.78,2.76,2.05,2.74,50.60,51.13,3.107,nan,nan
3.04,-17.83,0.86,17.77,2.30,2.09,2.79,50.60,51.15,2.588,nan,nan
3.08,-17.83,0.86,17.99,2.98,2.13,2.83,50.60,51.13,3.361,nan,nan
3.12,-18.50,1.30,18.27,2.60,2.16,2.87,50.60,51.15,2.932,nan,nan
3.16,-19.17,1.49,18.78,3.29,2.19,2.92,50.60,51.17,3.711,nan,nan
3.19,-19.33,1.92,19.86,2.51,2.24,2.96,50.60,51.13,2.825,nan,nan
