time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.04,nan,nan,nan,nan,-0.12,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.12,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.16,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.20,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.23,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.28,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.31,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.36,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.39,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.44,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.47,nan,nan,nan,nan,-0.12,nan,51.00,nan,nan,nan,nan
0.51,nan,nan,nan,nan,-0.12,0.02,51.00,nan,nan,nan,nan
0.56,0.00,-0.79,0.04,0.00,-0.12,0.07,51.10,51.15,-1.414,nan,nan
0.60,-0.17,-1.56,0.00,0.03,-0.12,0.11,51.10,51.18,0.028,nan,nan
0.63,-0.50,-1.44,0.01,0.12,-0.12,0.15,50.60,51.17,0.131,nan,nan
0.68,-0.83,-0.96,0.05,0.09,-0.13,0.21,50.60,51.13,0.102,nan,nan
0.71,-1.17,-1.06,0.05,0.15,-0.14,0.24,50.60,51.17,0.166,nan,nan
0.76,-1.83,-0.48,0.12,0.23,-0.18,0.30,50.60,51.15,0.262,nan,nan
0.79,-1.83,-1.25,0.33,0.27,-0.31,0.34,50.60,51.13,0.303,nan,nan
0.83,-2.00,-1.97,3.12,0.09,-0.56,0.38,50.60,51.13,0.106,nan,nan
0.88,-3.00,-0.24,9.23,0.61,-0.67,0.43,50.60,51.13,0.692,nan,nan
0.91,-3.17,0.70,8.17,0.07,-0.46,0.47,50.60,51.13,0.077,nan,nan
0.95,-2.83,-1.03,1.47,0.78,-0.16,0.51,50.60,51.15,0.880,nan,nan
1.00,-3.17,-0.48,0.05,0.32,0.03,0.56,50.60,51.15,0.360,nan,nan
1.03,-3.00,-1.87,-0.03,0.68,0.01,0.60,50.50,51.17,0.768,nan,nan
1.07,-4.17,-0.34,0.18,0.66,-0.08,0.64,50.50,51.15,0.745,nan,nan
1.11,-3.50,-1.49,2.31,0.61,-0.24,0.69,50.50,51.13,0.690,nan,nan
1.15,-5.17,-0.07,12.98,0.72,-0.42,0.73,50.60,51.13,0.816,nan,nan
1.20,-5.00,-0.86,14.97,0.70,-0.32,0.79,50.60,51.13,0.794,nan,nan
1.23,-4.00,-1.10,-1.70,0.61,0.11,0.82,50.60,51.13,0.683,nan,nan
1.27,-5.33,-0.29,-0.06,0.89,0.41,0.86,50.60,51.15,1.007,nan,nan
1.32,-5.33,-0.34,0.05,0.91,0.19,0.92,50.60,51.13,1.029,nan,nan
1.35,-5.50,-1.54,6.03,0.17,-0.11,0.96,50.60,51.17,0.190,nan,nan
1.39,-6.33,-0.77,17.87,1.19,-0.29,0.99,50.60,51.15,1.339,nan,nan
1.43,-7.67,1.61,19.36,1.61,-0.14,1.05,50.60,51.15,1.809,nan,nan
1.47,-6.33,-0.82,2.69,1.13,0.50,1.09,50.60,51.13,1.270,nan,nan
1.52,-6.83,-1.10,4.26,1.08,0.72,1.14,50.60,51.17,1.215,nan,nan
1.55,-7.67,-0.24,4.26,1.28,0.30,1.18,50.60,51.15,1.446,nan,nan
1.59,-7.50,-1.27,-0.24,0.98,-0.02,1.22,50.60,51.17,1.102,nan,nan
1.64,-7.17,-3.29,4.54,1.02,-0.35,1.27,50.60,51.17,1.148,nan,nan
1.67,-9.00,-0.84,10.65,1.65,-0.96,1.31,50.60,51.15,1.861,nan,nan
1.71,-8.83,-0.43,7.23,1.56,-1.08,1.35,50.60,51.17,1.762,nan,nan
1.76,-8.67,-0.72,11.46,1.38,-0.79,1.41,50.70,51.13,1.462,nan,nan
1.79,-10.17,0.62,26.29,1.28,-0.52,1.44,50.70,51.17,1.442,nan,nan
1.84,-10.50,2.98,9.58,1.52,0.18,1.50,50.70,51.15,1.772,nan,nan
1.87,-10.50,2.98,3.60,1.50,1.20,1.54,50.60,51.13,1.693,nan,nan
1.92,-9.83,-1.30,15.82,1.62,1.23,1.57,50.60,51.13,1.825,nan,nan
1.96,-11.17,1.85,14.27,1.68,0.73,1.63,50.60,51.13,1.894,nan,nan
1.99,-10.50,0.24,9.43,1.35,0.91,1.67,50.60,51.15,1.519,nan,nan
2.03,-11.33,0.70,12.91,1.54,1.08,1.71,50.60,51.13,1.735,nan,nan
2.08,-10.67,-0.46,11.89,1.98,1.04,1.76,50.60,51.13,2.227,nan,nan
2.11,-11.67,0.67,13.87,1.52,1.07,1.80,50.60,51.13,1.714,nan,nan
2.15,-12.33,1.32,11.11,2.24,1.12,1.84,50.60,51.18,2.521,nan,nan
2.20,-12.17,1.42,11.70,2.01,1.18,1.89,50.60,51.17,2.263,nan,nan
2.23,-12.67,0.58,12.12,2.23,1.22,1.93,50.50,51.13,2.508,nan,nan
2.27,-12.67,0.84,13.24,2.24,1.25,1.97,50.50,51.15,2.520,nan,nan
2.32,-12.83,0.70,12.61,1.74,1.27,2.03,50.50,51.13,1.965,nan,nan
2.35,-13.50,1.39,13.24,1.83,1.31,2.06,50.60,51.15,2.057,nan,nan
2.40,-13.83,1.37,14.09,2.13,1.37,2.12,50.60,51.15,2.399,nan,nan
2.43,-13.67,0.43,12.70,1.94,1.41,2.16,50.60,51.11,2.183,nan,nan
2.47,-14.00,0.77,15.02,2.73,1.47,2.19,50.60,51.15,3.074,nan,nan
2.52,-14.33,0.91,14.75,1.99,1.51,2.25,50.60,51.13,2.486,nan,nan
2.55,-14.50,0.26,15.24,2.20,1.56,2.29,50.60,51.11,2.480,nan,nan
2.60,-15.17,1.49,16.10,1.79,1.62,2.34,50.60,51.15,2.021,nan,nan
2.63,-15.17,0.53,14.44,1.80,1.65,2.38,50.60,51.13,2.031,nan,nan
2.67,-15.67,1.42,16.23,2.12,1.68,2.42,50.60,51.17,2.386,nan,nan
2.72,-16.17,1.44,16.86,2.20,1.72,2.47,50.60,51.13,2.477,nan,nan
2.75,-16.00,0.55,16.85,2.13,1.77,2.51,50.60,51.11,2.398,nan,nan
2.79,-16.83,2.02,16.22,3.03,1.81,2.55,50.60,51.11,3.411,nan,nan
2.84,-17.00,1.70,16.72,1.71,1.87,2.61,50.70,51.17,1.926,nan,nan
2.87,-17.17,1.34,16.87,2.65,1.92,2.64,50.70,51.17,2.984,nan,nan
2.91,-17.17,1.13,17.32,2.09,1.95,2.68,50.70,51.15,2.351,nan,nan
