time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.09,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.13,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.17,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.21,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.25,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.29,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.33,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.37,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.41,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.45,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.49,nan,nan,nan,nan,0.00,nan,48.00,nan,nan,nan,nan
0.53,nan,nan,nan,nan,0.00,0.04,48.00,nan,nan,nan,nan
0.57,0.67,0.12,0.04,0.15,0.00,0.09,48.10,48.24,0.175,nan,nan
0.61,0.00,-0.14,0.00,-0.00,0.00,0.13,48.10,48.21,-0.000,nan,nan
0.65,-0.33,-0.41,-0.00,0.05,0.00,0.19,48.10,48.24,0.054,nan,nan
0.69,-1.17,-0.48,0.01,0.15,0.00,0.22,47.70,48.22,0.169,nan,nan
0.73,-1.50,-0.36,0.10,0.10,-0.02,0.26,47.70,48.22,0.109,nan,nan
0.77,-1.00,-1.15,0.04,0.26,-0.06,0.32,47.70,48.21,0.295,nan,nan
0.81,-1.83,-1.66,1.52,0.19,-0.20,0.36,47.70,48.21,0.214,nan,nan
0.85,-2.50,-0.94,3.90,0.37,-0.35,0.41,47.70,48.24,0.417,nan,nan
0.89,-3.00,0.07,6.42,0.53,-0.36,0.45,47.70,48.22,0.600,nan,nan
0.93,-2.67,-1.06,5.56,0.76,-0.20,0.49,47.70,48.21,0.856,nan,nan
0.97,-3.50,-0.02,3.10,0.48,-0.06,0.54,47.70,48.19,0.541,nan,nan
1.01,-3.33,-1.15,6.76,0.59,0.00,0.58,47.70,48.22,0.668,nan,nan
1.05,-3.83,-0.26,0.79,0.54,0.06,0.62,47.70,48.21,0.609,nan,nan
1.09,-3.67,-0.94,0.41,0.63,0.10,0.67,47.70,48.19,0.705,nan,nan
1.13,-4.50,-0.65,8.64,0.69,0.05,0.71,47.70,48.24,0.776,nan,nan
1.17,-4.67,-0.72,9.07,0.95,0.04,0.77,47.70,48.22,1.073,nan,nan
1.21,-4.50,-0.77,1.27,0.87,0.21,0.81,47.70,48.21,0.978,nan,nan
1.25,-5.17,-0.72,0.08,0.76,0.36,0.84,47.70,48.22,0.856,nan,nan
1.29,-5.00,-1.15,0.28,0.87,0.22,0.90,47.60,48.22,0.978,nan,nan
1.33,-6.00,-1.25,13.92,0.75,-0.05,0.94,47.60,48.21,0.845,nan,nan
1.37,-6.67,0.74,19.06,1.34,-0.17,0.98,47.70,48.22,1.515,nan,nan
1.41,-6.83,1.06,0.63,1.22,0.23,1.03,47.70,48.22,1.379,nan,nan
1.45,-6.33,-0.74,1.61,0.95,0.68,1.07,47.70,48.22,1.069,nan,nan
1.49,-7.00,-0.14,10.04,0.73,0.46,1.12,47.70,48.24,0.822,nan,nan
1.53,-8.50,1.56,12.73,1.33,0.20,1.16,47.60,48.22,1.497,nan,nan
1.57,-7.00,-0.17,1.25,1.43,0.52,1.20,47.60,48.22,1.612,nan,nan
1.61,-7.67,-0.22,6.86,1.12,0.83,1.26,47.60,48.22,1.257,nan,nan
1.65,-9.00,1.80,10.92,1.38,0.61,1.29,47.70,48.22,1.554,nan,nan
1.69,-8.50,0.72,5.73,1.35,0.64,1.33,47.70,48.21,1.519,nan,nan
1.73,-8.50,0.02,10.32,1.24,0.83,1.39,47.70,48.24,1.396,nan,nan
1.77,-8.83,0.19,7.93,1.18,0.79,1.42,47.60,48.21,1.333,nan,nan
1.81,-8.83,0.07,7.12,1.13,0.85,1.48,47.60,48.22,1.271,nan,nan
1.85,-10.17,1.20,9.94,1.51,0.91,1.52,47.70,48.24,1.697,nan,nan
1.89,-10.33,0.96,9.24,1.62,0.94,1.56,47.70,48.19,1.825,nan,nan
1.93,-10.83,1.37,10.39,1.40,0.99,1.61,47.70,48.22,1.573,nan,nan
1.97,-10.50,0.31,10.92,1.82,1.01,1.65,47.60,48.21,2.045,nan,nan
2.01,-11.33,1.18,10.61,1.56,1.05,1.71,47.60,48.21,1.761,nan,nan
2.05,-11.00,0.96,11.84,1.68,1.08,1.74,47.60,48.24,1.893,nan,nan
2.09,-11.83,1.42,10.62,1.14,1.13,1.78,47.70,48.22,1.286,nan,nan
2.13,-11.33,-0.02,12.97,1.84,1.18,1.84,47.70,48.22,2.072,nan,nan
2.17,-12.00,0.05,12.89,2.13,1.23,1.88,47.70,48.19,2.399,nan,nan
2.21,-12.17,0.24,12.59,1.90,1.27,1.91,47.70,48.24,2.140,nan,nan
