time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,-0.06,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.09,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.13,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.17,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.21,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.25,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.29,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.33,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.37,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.41,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.45,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.49,nan,nan,nan,nan,-0.06,nan,51.00,nan,nan,nan,nan
0.53,nan,nan,nan,nan,-0.06,0.06,51.00,nan,nan,nan,nan
0.57,-0.17,-0.29,-0.00,-0.06,-0.06,0.09,51.00,51.13,-0.070,nan,nan
0.61,-0.33,-0.38,-0.01,0.01,-0.06,0.13,51.00,51.13,0.014,nan,nan
0.65,-0.67,-1.01,0.03,0.28,-0.10,0.19,50.60,51.17,0.320,nan,nan
0.69,-1.17,0.00,0.21,0.32,-0.17,0.22,50.60,51.17,0.361,nan,nan
0.73,-0.83,-1.27,0.15,0.08,-0.29,0.28,50.60,51.15,0.089,nan,nan
0.77,-1.50,-1.63,0.42,0.23,-0.41,0.32,50.60,51.11,0.260,nan,nan
0.81,-2.17,-2.16,2.45,0.33,-0.54,0.36,50.60,51.13,0.374,nan,nan
0.85,-2.83,-0.74,8.13,0.66,-0.60,0.41,50.60,51.15,0.738,nan,nan
0.89,-2.33,-1.56,7.47,0.67,-0.42,0.45,50.60,51.13,0.749,nan,nan
0.93,-3.17,-0.62,4.39,0.38,-0.15,0.49,50.60,51.15,0.431,nan,nan
0.97,-3.67,0.24,1.97,0.59,0.04,0.54,50.60,51.15,0.665,nan,nan
1.01,-3.00,-1.22,0.04,0.56,0.10,0.58,50.60,51.13,0.635,nan,nan
1.05,-4.17,-0.43,0.07,0.61,0.04,0.64,50.60,51.13,0.690,nan,nan
1.09,-3.50,-0.62,0.86,0.57,-0.08,0.67,50.60,51.13,0.645,nan,nan
1.13,-5.00,-0.31,11.82,0.32,-0.27,0.71,50.60,51.13,0.356,nan,nan
1.17,-5.17,0.17,14.63,0.89,-0.24,0.77,50.60,51.13,1.007,nan,nan
1.21,-5.17,0.17,6.56,1.03,0.12,0.81,50.60,51.15,1.158,nan,nan
1.25,-5.00,0.26,0.44,0.87,0.51,0.84,50.60,51.13,0.978,nan,nan
1.29,-5.17,-1.56,0.13,0.88,0.43,0.90,50.60,51.15,0.991,nan,nan
1.33,-5.83,-0.89,7.80,0.70,0.11,0.94,50.60,51.17,0.792,nan,nan
1.37,-6.00,-0.94,16.36,0.93,-0.03,0.99,50.60,51.13,1.045,nan,nan
1.41,-7.17,1.32,6.40,0.85,0.12,1.03,50.70,51.13,0.956,nan,nan
1.45,-6.67,1.03,2.19,1.28,0.66,1.07,50.70,51.15,1.475,nan,nan
1.49,-6.67,-0.46,4.90,0.98,0.87,1.12,50.60,51.13,1.107,nan,nan
1.53,-8.00,0.65,11.72,1.40,0.55,1.16,50.60,51.15,1.576,nan,nan
1.57,-7.67,0.19,8.13,1.49,0.49,1.22,50.60,51.15,1.673,nan,nan
1.61,-7.83,-0.34,4.29,0.92,0.74,1.26,50.70,51.15,1.034,nan,nan
1.65,-8.67,0.43,12.82,1.52,0.68,1.29,50.70,51.11,1.709,nan,nan
1.69,-9.17,1.01,9.31,1.20,0.58,1.35,50.70,51.13,1.352,nan,nan
1.73,-8.50,-0.82,10.34,1.42,0.76,1.39,50.60,51.15,1.595,nan,nan
1.77,-9.33,0.41,13.64,1.30,0.72,1.42,50.60,51.13,1.465,nan,nan
1.81,-9.50,0.46,8.27,1.33,0.77,1.48,50.60,51.15,1.498,nan,nan
1.85,-9.83,0.36,11.24,1.74,1.01,1.52,50.60,51.17,1.831,nan,nan
1.89,-10.17,0.38,11.27,1.41,1.04,1.57,50.60,51.13,1.585,nan,nan
1.93,-10.17,0.02,10.12,1.80,1.02,1.61,50.60,51.13,2.023,nan,nan
1.97,-11.00,1.56,12.62,1.52,1.07,1.65,50.60,51.13,1.717,nan,nan
2.01,-10.83,0.89,10.43,1.73,1.10,1.71,50.50,51.17,1.949,nan,nan
2.05,-11.50,0.65,12.83,1.70,1.15,1.74,50.50,51.13,1.915,nan,nan
2.09,-11.33,0.50,11.10,1.76,1.17,1.80,50.50,51.17,1.985,nan,nan
2.13,-11.50,0.14,10.60,1.26,1.21,1.84,50.50,51.13,1.421,nan,nan
