time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.66,-0.02,-0.15,-0.10,0.00,48.10,48.73,-0.169,nan,nan
0.07,0.00,-1.66,-0.02,-0.15,-0.10,0.00,48.10,48.73,-0.169,nan,nan
0.11,0.00,-1.66,-0.02,-0.15,-0.10,0.00,48.10,48.73,-0.169,nan,nan
0.14,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.10,48.73,-0.169,nan,nan
0.19,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.10,48.73,-0.169,nan,nan
0.23,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.10,48.73,-0.169,nan,nan
0.26,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.10,48.73,-0.169,nan,nan
0.31,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.20,48.73,-0.169,nan,nan
0.34,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.20,48.73,-0.169,nan,nan
0.39,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.20,48.73,-0.169,nan,nan
0.42,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.20,48.73,-0.169,nan,nan
0.47,0.00,-1.66,-0.02,-0.15,-0.09,0.00,48.20,48.73,-0.169,nan,nan
0.50,0.00,-1.66,-0.02,-0.15,-0.09,0.01,48.20,48.73,-0.169,nan,nan
0.55,0.00,-0.60,-0.02,0.00,-0.09,0.02,48.20,48.71,-0.120,nan,nan
0.59,-0.17,-1.42,0.03,-0.02,-0.09,0.04,48.20,48.73,-0.024,nan,nan
0.63,-0.50,-1.68,0.04,0.04,-0.12,0.05,48.20,48.71,0.041,nan,nan
0.66,-1.00,-1.30,0.16,0.02,-0.21,0.07,48.10,48.69,0.019,nan,nan
0.71,-1.50,-0.91,1.06,0.08,-0.38,0.08,48.10,48.74,0.095,nan,nan
0.74,-1.33,-1.80,0.42,0.00,-0.58,0.09,48.10,48.73,0.000,nan,nan
0.79,-2.00,-0.86,4.92,-0.06,-0.74,0.11,48.10,48.69,-0.067,nan,nan
0.83,-2.00,-1.42,-0.99,0.13,-0.64,0.12,48.10,48.71,0.150,nan,nan
0.86,-2.33,-1.34,1.27,0.19,-0.34,0.14,48.10,48.73,0.221,nan,nan
0.91,-2.17,-1.82,2.40,0.09,-0.37,0.16,48.20,48.69,0.099,nan,nan
0.94,-3.33,-0.86,5.52,0.26,-0.62,0.17,48.20,48.71,0.301,nan,nan
0.99,-3.00,-1.30,-0.29,0.02,-0.49,0.19,48.20,48.69,0.027,nan,nan
1.02,-3.33,-1.58,9.70,0.35,-0.38,0.20,48.20,48.73,0.396,nan,nan
1.06,-4.17,-0.26,4.97,0.23,-0.46,0.21,48.20,48.71,0.264,nan,nan
1.11,-3.83,-0.98,2.61,0.23,-0.28,0.23,48.20,48.71,0.262,nan,nan
1.15,-3.83,-1.80,3.94,0.01,-0.15,0.24,48.20,48.71,0.013,nan,nan
1.18,-5.50,-0.31,8.08,-0.06,-0.37,0.26,48.20,48.73,-0.065,nan,nan
1.22,-4.67,-1.06,6.10,0.57,-0.40,0.27,48.20,48.69,0.652,nan,nan
1.27,-5.50,-0.48,1.65,0.14,-0.16,0.29,48.20,48.71,0.165,nan,nan
1.30,-6.33,0.12,4.17,0.37,-0.06,0.30,48.20,48.71,0.427,nan,nan
1.34,-5.33,-1.54,8.87,0.45,-0.13,0.31,48.20,48.69,0.514,nan,nan
1.39,-6.17,-0.14,8.25,0.64,-0.19,0.33,48.20,48.73,0.738,nan,nan
1.42,-6.17,-1.30,8.11,0.60,-0.11,0.34,48.20,48.69,0.689,nan,nan
1.47,-7.00,-0.10,5.78,0.44,-0.02,0.36,48.20,48.71,0.505,nan,nan
1.51,-7.50,0.29,4.57,-0.01,0.00,0.38,48.10,48.69,-0.007,nan,nan
1.55,-7.67,-0.17,5.35,0.03,0.00,0.39,48.10,48.71,0.032,nan,nan
1.59,-8.00,-0.34,7.76,-0.03,-0.01,0.40,48.10,48.71,-0.035,nan,nan
1.63,-8.17,-0.38,8.20,0.39,-0.02,0.42,48.20,48.71,0.443,nan,nan
1.66,-8.67,-0.26,6.42,0.19,-0.01,0.43,48.20,48.69,0.214,nan,nan
1.71,-8.83,-0.46,7.14,0.14,-0.01,0.45,48.20,48.69,0.160,nan,nan
1.74,-8.50,-1.34,9.45,0.65,-0.04,0.46,48.30,48.69,0.742,nan,nan
1.79,-8.67,-0.74,10.02,0.63,-0.08,0.48,48.30,48.71,0.720,nan,nan
1.82,-9.67,-0.50,10.54,0.61,-0.05,0.49,48.30,48.71,0.698,nan,nan
1.86,-9.83,-0.94,10.32,0.39,-0.01,0.51,48.20,48.71,0.448,nan,nan
1.91,-10.17,-0.58,11.41,0.66,0.00,0.53,48.20,48.71,0.754,nan,nan
1.94,-10.17,-0.94,11.89,0.70,0.02,0.54,48.20,48.69,0.796,nan,nan
1.98,-10.67,-1.06,11.24,0.77,0.06,0.55,48.20,48.73,0.879,nan,nan
2.02,-11.50,0.38,9.71,-0.05,0.13,0.56,48.20,48.71,-0.052,nan,nan
2.07,-10.67,-0.96,9.47,0.02,0.15,0.58,48.20,48.69,0.020,nan,nan
2.10,-11.83,-0.19,11.87,0.70,0.11,0.59,48.20,48.69,0.796,nan,nan
2.14,-11.33,-1.63,12.01,0.53,0.07,0.61,48.20,48.71,0.606,nan,nan
2.18,-11.50,-1.22,11.93,0.25,0.08,0.62,48.20,48.73,0.290,nan,nan
2.23,-12.17,-1.42,13.62,0.83,0.11,0.64,48.10,48.69,0.779,nan,nan
2.26,-12.67,-0.36,13.42,0.83,0.14,0.66,48.10,48.71,0.952,nan,nan
2.31,-13.33,-0.70,12.33,0.05,0.20,0.68,48.10,48.69,0.060,nan,nan
2.34,-13.83,0.05,13.47,0.43,0.23,0.69,48.20,48.73,0.497,nan,nan
2.38,-13.33,-0.70,14.43,0.82,0.23,0.70,48.20,48.71,0.940,nan,nan
2.43,-13.50,-0.62,13.95,0.66,0.24,0.72,48.20,48.71,0.750,nan,nan
2.47,-14.17,-0.46,14.69,0.94,0.27,0.73,48.20,48.73,1.069,nan,nan
2.50,-14.83,0.00,13.91,0.92,0.26,0.75,48.20,48.71,1.055,nan,nan
2.55,-14.50,-0.70,15.37,0.81,0.25,0.76,48.20,48.69,0.932,nan,nan
2.58,-15.67,-0.07,14.97,0.86,0.26,0.77,48.20,48.69,0.986,nan,nan
2.62,-15.00,-0.58,15.21,0.50,0.30,0.79,48.20,48.71,0.576,nan,nan
2.66,-15.67,-0.05,15.75,0.74,0.34,0.81,48.20,48.69,0.846,nan,nan
2.71,-16.33,0.26,15.64,0.52,0.36,0.82,48.20,48.69,0.594,nan,nan
2.74,-16.33,-0.19,16.57,0.86,0.36,0.84,48.20,48.69,0.980,nan,nan
2.79,-16.67,-0.22,16.66,1.17,0.37,0.85,48.20,48.69,1.344,nan,nan
2.83,-16.67,-0.36,17.76,1.11,0.37,0.87,48.30,48.69,1.266,nan,nan
2.87,-17.00,-0.62,17.96,1.03,0.37,0.88,48.30,48.69,1.181,nan,nan
2.91,-17.67,-0.05,16.97,0.85,0.43,0.90,48.30,48.69,0.968,nan,nan
2.94,-18.17,-0.02,18.00,1.03,0.48,0.91,48.10,48.69,1.180,nan,nan
2.98,-18.33,-0.22,17.48,1.20,0.48,0.93,48.10,48.71,1.369,nan,nan
3.03,-18.17,-1.08,18.16,1.03,0.47,0.94,48.10,48.71,1.177,nan,nan
3.06,-18.67,-0.53,18.59,1.11,0.48,0.96,48.10,48.71,1.271,nan,nan
3.11,-19.00,-0.48,18.83,0.89,0.49,0.97,48.10,48.69,1.019,nan,nan
3.14,-19.67,0.24,19.90,0.99,0.50,0.99,48.20,48.67,1.129,nan,nan
3.18,-19.50,-0.53,19.01,1.12,0.53,1.00,48.20,48.69,1.282,nan,nan
3.23,-19.83,-0.89,20.23,1.11,0.55,1.02,48.20,48.71,1.275,nan,nan
3.26,-20.50,-0.38,20.45,0.80,0.53,1.03,48.20,48.73,0.919,nan,nan
3.30,-20.17,-0.79,20.00,1.12,0.55,1.04,48.10,48.67,1.279,nan,nan
3.34,-20.83,-0.53,21.78,1.11,0.55,1.06,48.10,48.71,1.264,nan,nan
3.38,-20.67,-1.51,21.19,1.30,0.54,1.07,48.10,48.71,1.487,nan,nan
3.42,-21.50,-0.10,21.19,1.24,0.59,1.09,48.20,48.69,1.416,nan,nan
3.46,-22.17,0.70,22.08,0.68,0.61,1.11,48.20,48.69,0.783,nan,nan
3.51,-21.67,-0.19,21.40,1.41,0.61,1.12,48.20,48.71,1.608,nan,nan
3.55,-22.33,-0.19,22.73,0.93,0.61,1.14,48.20,48.69,1.062,nan,nan
3.58,-22.67,-0.10,23.22,1.23,0.62,1.15,48.20,48.71,1.405,nan,nan
3.63,-23.00,0.02,22.56,0.97,0.65,1.17,48.20,48.67,1.104,nan,nan
3.66,-23.67,0.82,22.87,1.15,0.67,1.18,48.10,48.69,1.315,nan,nan
3.70,-23.33,-0.74,23.21,1.08,0.70,1.19,48.10,48.67,1.237,nan,nan
3.74,-23.67,-0.07,24.05,1.15,0.70,1.21,48.10,48.69,1.317,nan,nan
3.78,-24.17,0.07,23.30,0.84,0.69,1.23,48.10,48.69,0.966,nan,nan
3.82,-24.50,-0.19,25.64,1.43,0.70,1.24,48.10,48.73,1.632,nan,nan
3.87,-24.83,-0.22,24.09,1.45,0.72,1.26,48.10,48.69,1.662,nan,nan
3.91,-24.67,-0.07,24.98,1.24,0.76,1.27,48.10,48.67,1.421,nan,nan
3.95,-25.00,-0.62,24.61,1.16,0.76,1.29,48.10,48.69,1.326,nan,nan
3.98,-25.83,0.36,26.12,1.60,0.76,1.30,48.10,48.69,1.833,nan,nan
4.03,-26.17,-0.22,26.55,0.63,0.77,1.32,48.20,48.67,0.724,nan,nan
4.06,-26.00,-0.53,26.22,1.18,0.83,1.33,48.20,48.73,1.345,nan,nan
4.11,-26.67,0.22,27.08,1.31,0.83,1.35,48.20,48.71,1.501,nan,nan
4.14,-26.50,-0.29,26.81,1.29,0.81,1.36,48.10,48.71,1.470,nan,nan
4.19,-27.33,-0.10,27.34,1.08,0.82,1.38,48.10,48.69,1.234,nan,nan
4.22,-27.67,-0.55,26.86,1.57,0.86,1.39,48.10,48.71,1.796,nan,nan
4.27,-28.17,0.53,27.95,0.85,0.87,1.41,48.20,48.69,0.972,nan,nan
4.31,-28.33,0.98,27.31,1.01,0.85,1.43,48.20,48.69,1.160,nan,nan
4.35,-28.67,-0.19,29.35,1.35,0.87,1.44,48.20,48.69,1.546,nan,nan
4.38,-28.83,0.46,27.96,1.82,0.91,1.45,48.10,48.71,2.078,nan,nan
4.43,-28.50,-0.07,27.07,1.54,0.94,1.47,48.10,48.71,1.760,nan,nan
4.46,-29.83,0.48,31.40,1.76,0.88,1.48,48.20,48.69,2.007,nan,nan
4.50,-29.50,0.38,27.41,1.88,0.89,1.49,48.20,48.71,2.148,nan,nan
4.54,-29.83,-0.36,29.95,1.24,0.97,1.51,48.20,48.71,1.421,nan,nan
4.58,-30.00,-0.17,29.87,0.89,0.96,1.52,48.20,48.73,1.020,nan,nan
4.62,-30.83,0.17,32.34,2.01,0.93,1.54,48.20,48.67,2.300,nan,nan
4.66,-30.33,-0.29,29.49,1.82,0.99,1.56,48.20,48.69,2.167,nan,nan
4.71,-31.17,-0.02,32.58,1.68,1.03,1.57,48.20,48.67,1.923,nan,nan
4.74,-31.33,0.00,31.48,1.76,1.02,1.59,48.10,48.71,2.016,nan,nan
4.78,-32.00,0.38,32.12,1.86,1.03,1.60,48.10,48.67,2.127,nan,nan
4.82,-32.17,0.58,31.14,1.84,1.07,1.62,48.10,48.71,2.086,nan,nan
4.86,-32.00,-0.14,32.45,1.24,1.10,1.63,48.10,48.69,1.421,nan,nan
4.90,-32.50,0.29,33.65,1.51,1.07,1.64,48.10,48.69,1.700,nan,nan
4.94,-33.00,0.72,32.33,1.35,1.10,1.66,48.10,48.71,1.540,nan,nan
4.98,-32.83,-0.34,33.69,1.52,1.16,1.67,48.20,48.67,1.739,nan,nan
5.03,-33.33,0.50,34.20,1.54,1.14,1.69,48.20,48.69,1.764,nan,nan
5.06,-33.83,0.58,33.57,1.61,1.15,1.71,48.10,48.69,1.839,nan,nan
5.11,-33.33,-0.72,33.56,2.05,1.19,1.73,48.10,48.69,2.344,nan,nan
5.14,-34.50,0.10,34.66,0.79,1.18,1.74,48.10,48.69,0.900,nan,nan
5.19,-34.83,0.50,34.40,1.70,1.18,1.76,48.10,48.69,1.942,nan,nan
5.22,-34.83,-0.14,34.97,1.92,1.20,1.77,48.10,48.69,2.193,nan,nan
5.26,-35.50,0.82,34.45,1.74,1.22,1.78,48.10,48.69,1.992,nan,nan
5.30,-35.50,0.00,36.30,2.11,1.23,1.79,48.10,48.67,2.410,nan,nan
