time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.04,nan,nan,nan,nan,-0.10,nan,nan,nan,nan,nan,nan
0.08,nan,nan,nan,nan,-0.09,nan,48.60,nan,nan,nan,nan
0.12,nan,nan,nan,nan,-0.08,nan,48.60,nan,nan,nan,nan
0.16,nan,nan,nan,nan,-0.08,nan,48.60,nan,nan,nan,nan
0.20,nan,nan,nan,nan,-0.08,nan,48.60,nan,nan,nan,nan
0.24,nan,nan,nan,nan,-0.08,nan,48.60,nan,nan,nan,nan
0.28,nan,nan,nan,nan,-0.08,nan,48.60,nan,nan,nan,nan
0.32,nan,nan,nan,nan,-0.08,nan,48.50,nan,nan,nan,nan
0.36,nan,nan,nan,nan,-0.08,nan,48.50,nan,nan,nan,nan
0.40,nan,nan,nan,nan,-0.08,nan,48.50,nan,nan,nan,nan
0.44,nan,nan,nan,nan,-0.08,nan,48.50,nan,nan,nan,nan
0.48,nan,nan,nan,nan,-0.08,nan,48.50,nan,nan,nan,nan
0.52,nan,nan,nan,nan,-0.08,0.01,48.50,nan,nan,nan,nan
0.57,-0.33,-0.77,0.03,0.10,-0.08,0.02,48.50,48.69,0.109,nan,nan
0.60,0.00,-1.27,-0.02,-0.02,-0.10,0.02,48.50,48.69,-0.020,nan,nan
0.64,0.00,-1.32,0.02,-0.04,-0.15,0.03,48.20,48.73,0.020,nan,nan
0.68,-0.17,-1.68,0.03,0.06,-0.18,0.04,48.20,48.69,0.064,nan,nan
0.72,-0.17,-2.06,-0.05,0.05,-0.22,0.04,48.20,48.71,0.057,nan,nan
0.76,-0.33,-1.75,0.03,0.11,-0.28,0.05,48.20,48.69,0.127,nan,nan
0.80,-0.33,-2.21,0.37,0.16,-0.35,0.06,48.20,48.71,0.183,nan,nan
0.84,-0.67,-2.06,0.19,0.09,-0.42,0.07,48.20,48.67,0.098,nan,nan
0.88,-0.83,-0.94,1.99,0.01,-0.48,0.07,48.20,48.69,0.010,nan,nan
0.92,-0.83,-1.06,0.03,-0.06,-0.53,0.08,48.20,48.67,-0.067,nan,nan
0.96,-0.50,-1.87,0.16,0.30,-0.57,0.09,48.20,48.69,0.347,nan,nan
1.00,-0.83,-1.20,2.02,-0.01,-0.69,0.10,48.20,48.69,-0.010,nan,nan
1.04,-1.50,0.46,4.25,0.11,-0.72,0.10,48.20,48.73,0.124,nan,nan
1.08,-0.67,-0.70,-1.85,0.10,-0.44,0.11,48.20,48.71,0.113,nan,nan
1.12,-0.67,-1.34,0.50,0.06,-0.18,0.12,48.20,48.69,0.065,nan,nan
1.16,-0.83,-1.39,0.14,0.06,-0.19,0.12,48.20,48.69,0.064,nan,nan
1.21,-1.17,-1.82,0.85,0.12,-0.37,0.13,48.20,48.73,0.132,nan,nan
1.24,-1.00,-2.02,0.13,-0.03,-0.56,0.14,48.30,48.69,-0.033,nan,nan
1.28,-1.67,-1.54,5.14,-0.16,-0.76,0.15,48.30,48.67,-0.179,nan,nan
1.32,-1.50,-0.50,5.05,0.11,-0.75,0.16,48.30,48.67,0.124,nan,nan
1.36,-1.17,-1.32,-1.69,-0.04,-0.40,0.16,48.20,48.69,-0.047,nan,nan
1.40,-1.50,-1.08,0.81,0.23,-0.22,0.17,48.20,48.69,0.262,nan,nan
1.44,-1.67,-0.96,1.28,0.07,-0.39,0.18,48.20,48.73,0.075,nan,nan
1.48,-2.33,-0.12,6.51,0.02,-0.66,0.18,48.20,48.69,0.021,nan,nan
1.52,-1.50,-0.96,4.12,0.34,-0.62,0.19,48.20,48.69,0.389,nan,nan
1.56,-1.83,-1.22,-0.75,0.01,-0.30,0.20,48.20,48.71,0.012,nan,nan
1.60,-1.83,-1.08,0.25,0.09,-0.22,0.21,48.20,48.69,0.105,nan,nan
1.64,-2.67,-0.86,6.58,0.19,-0.44,0.22,48.30,48.71,0.219,nan,nan
1.68,-1.83,-1.44,2.55,0.30,-0.48,0.22,48.30,48.69,0.343,nan,nan
1.72,-2.50,-1.06,0.02,0.04,-0.23,0.23,48.30,48.71,0.051,nan,nan
1.76,-2.17,-0.53,2.10,0.03,-0.10,0.24,48.20,48.67,0.029,nan,nan
1.80,-2.50,-0.74,7.11,0.30,-0.19,0.25,48.20,48.67,0.348,nan,nan
1.84,-2.50,-1.13,-1.62,0.30,-0.21,0.25,48.20,48.69,0.339,nan,nan
1.88,-2.33,-1.42,0.25,0.33,-0.16,0.26,48.20,48.69,0.381,nan,nan
1.92,-2.33,-1.37,5.39,-0.15,-0.38,0.27,48.20,48.71,-0.171,nan,nan
1.96,-2.83,-0.58,6.15,0.22,-0.55,0.28,48.20,48.69,0.246,nan,nan
2.00,-3.17,0.22,3.00,0.30,-0.30,0.28,48.20,48.69,0.344,nan,nan
2.04,-2.33,-1.58,-1.43,0.29,-0.06,0.29,48.20,48.69,0.333,nan,nan
2.08,-2.67,-1.30,0.11,0.44,-0.03,0.30,48.20,48.69,0.508,nan,nan
2.12,-2.67,-0.96,1.37,-0.05,-0.18,0.31,48.20,48.69,-0.056,nan,nan
2.16,-3.00,-1.30,7.89,-0.06,-0.43,0.31,48.20,48.69,-0.066,nan,nan
2.20,-3.17,-0.10,6.33,0.27,-0.36,0.32,48.20,48.69,0.303,nan,nan
2.24,-3.33,-0.38,5.45,0.58,-0.08,0.33,48.20,48.71,0.659,nan,nan
2.28,-3.67,-0.22,-0.43,0.27,0.07,0.33,48.20,48.67,0.312,nan,nan
2.32,-3.33,0.07,0.11,0.43,0.08,0.34,48.20,48.71,0.490,nan,nan
2.36,-3.00,-1.63,0.23,0.43,0.03,0.35,48.00,48.69,0.494,nan,nan
2.40,-3.17,-1.70,2.87,0.40,-0.08,0.36,48.00,48.71,0.455,nan,nan
2.44,-3.83,-1.08,9.15,0.23,-0.34,0.37,48.00,48.73,0.262,nan,nan
2.48,-4.00,-0.38,8.36,0.29,-0.34,0.37,48.10,48.69,0.330,nan,nan
2.52,-3.33,-0.94,5.91,0.54,-0.09,0.38,48.10,48.69,0.618,nan,nan
2.56,-3.83,-0.43,-1.29,0.50,0.07,0.39,48.10,48.69,0.567,nan,nan
2.60,-3.00,-2.02,0.09,0.38,0.08,0.39,48.10,48.67,0.433,nan,nan
