time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-2.21,-0.02,-0.06,-0.47,0.00,47.60,48.22,-0.063,nan,nan
0.07,0.00,-2.21,-0.02,-0.06,-0.47,0.00,47.60,48.22,-0.063,nan,nan
0.11,0.00,-2.21,-0.02,-0.06,-0.46,0.00,47.60,48.22,-0.063,nan,nan
0.15,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.60,48.22,-0.063,nan,nan
0.19,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.60,48.22,-0.063,nan,nan
0.23,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.60,48.22,-0.063,nan,nan
0.27,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.60,48.22,-0.063,nan,nan
0.31,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.70,48.22,-0.063,nan,nan
0.35,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.70,48.22,-0.063,nan,nan
0.39,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.70,48.22,-0.063,nan,nan
0.43,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.70,48.22,-0.063,nan,nan
0.47,0.00,-2.21,-0.02,-0.06,-0.45,0.00,47.70,48.22,-0.063,nan,nan
0.51,0.00,-2.21,-0.02,-0.06,-0.44,0.03,47.70,48.22,-0.063,nan,nan
0.55,0.00,-1.34,-0.06,0.00,-0.44,0.11,47.70,48.22,-0.064,nan,nan
0.59,-0.33,-2.18,-0.06,0.10,-0.45,0.17,47.70,48.22,0.109,nan,nan
0.63,-0.67,-1.87,0.34,0.17,-0.51,0.25,47.70,48.24,0.197,nan,nan
0.67,-1.50,-1.39,1.96,0.14,-0.65,0.31,47.70,48.24,0.157,nan,nan
0.71,-2.17,-0.34,5.48,0.47,-0.68,0.37,47.70,48.22,0.531,nan,nan
0.75,-2.17,-0.46,2.56,0.38,-0.45,0.45,47.60,48.22,0.439,nan,nan
0.79,-2.50,-0.55,0.25,0.40,-0.19,0.51,47.60,48.22,0.453,nan,nan
0.83,-2.83,-1.03,4.67,-0.03,-0.16,0.59,47.60,48.22,-0.030,nan,nan
0.87,-3.17,-1.49,8.41,0.97,-0.26,0.65,47.60,48.22,1.105,nan,nan
0.91,-4.17,-0.86,8.32,1.13,-0.15,0.70,47.60,48.22,1.289,nan,nan
0.95,-3.67,-1.03,0.52,0.86,0.08,0.79,47.60,48.24,0.987,nan,nan
0.99,-4.00,-1.46,0.47,0.75,0.21,0.82,47.60,48.24,0.857,nan,nan
1.03,-4.67,0.14,7.51,1.18,0.13,0.90,47.60,48.22,1.349,nan,nan
1.07,-4.67,-0.10,12.21,0.88,0.08,0.96,47.60,48.22,1.009,nan,nan
1.11,-6.00,0.62,0.92,0.92,0.31,1.01,47.60,48.24,1.054,nan,nan
