time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.70,48.22,0.203,nan,nan
0.07,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.70,48.22,0.203,nan,nan
0.11,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.70,48.22,0.203,nan,nan
0.15,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.70,48.22,0.203,nan,nan
0.19,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.23,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.27,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.31,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.35,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.39,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.44,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.47,0.00,-0.19,-0.01,0.18,-0.07,0.00,47.60,48.22,0.203,nan,nan
0.52,0.00,-0.19,-0.01,0.18,-0.07,0.06,47.60,48.22,0.203,nan,nan
0.55,0.00,-0.65,0.01,-0.19,-0.07,0.13,47.70,48.22,-0.222,nan,nan
0.59,-0.17,-0.48,0.05,0.34,-0.08,0.19,47.70,48.22,0.393,nan,nan
0.63,-0.33,0.07,0.02,-0.03,-0.11,0.28,47.70,48.22,-0.036,nan,nan
0.67,-0.33,-1.08,0.02,0.43,-0.19,0.34,47.70,48.24,0.494,nan,nan
0.72,-0.50,-1.66,0.07,0.48,-0.31,0.44,47.70,48.24,0.550,nan,nan
0.75,-0.83,-1.32,0.48,0.40,-0.45,0.50,47.80,48.22,0.458,nan,nan
0.79,-1.50,-0.14,1.56,0.40,-0.54,0.56,47.80,48.24,0.458,nan,nan
0.83,-1.17,-0.96,2.94,0.50,-0.55,0.66,47.80,48.26,0.571,nan,nan
0.87,-1.50,-0.98,6.50,0.68,-0.39,0.72,47.80,48.22,0.780,nan,nan
0.92,-2.33,-0.10,7.72,1.06,-0.15,0.81,47.70,48.22,1.212,nan,nan
0.95,-1.83,-0.58,0.39,0.89,0.04,0.88,47.70,48.24,1.011,nan,nan
0.99,-1.67,-0.84,0.80,0.70,0.19,0.94,47.70,48.24,0.794,nan,nan
1.03,-2.00,-0.94,5.95,0.90,0.15,1.00,47.60,48.26,1.032,nan,nan
1.07,-2.83,0.50,1.63,0.95,0.15,1.09,47.60,48.22,1.080,nan,nan
1.11,-2.33,-0.29,5.44,1.19,0.32,1.16,47.60,48.24,1.360,nan,nan
1.16,-2.33,-1.25,0.30,1.09,0.48,1.25,47.70,48.24,1.244,nan,nan
1.20,-3.33,-0.34,2.63,1.18,0.47,1.31,47.70,48.22,1.344,nan,nan
1.23,-2.67,-1.39,10.40,1.72,0.28,1.38,47.70,48.24,1.963,nan,nan
1.27,-3.83,1.08,1.61,1.47,0.37,1.47,47.60,48.24,1.673,nan,nan
1.31,-3.50,0.17,5.84,1.53,0.70,1.53,47.60,48.26,1.741,nan,nan
1.36,-4.00,0.82,3.23,1.53,0.82,1.62,47.60,48.22,1.744,nan,nan
1.39,-4.00,0.00,4.80,1.69,0.82,1.69,47.70,48.24,1.927,nan,nan
1.44,-3.83,0.22,2.04,1.47,0.85,1.75,47.70,48.21,1.679,nan,nan
1.48,-4.33,0.22,8.30,1.70,0.86,1.84,47.70,48.24,1.939,nan,nan
1.51,-4.17,0.17,7.24,1.65,0.94,1.91,47.70,48.24,1.886,nan,nan
1.56,-4.83,1.42,3.31,1.99,1.04,2.00,47.70,48.24,2.268,nan,nan
1.59,-4.83,1.42,2.86,1.89,1.18,2.06,47.70,48.21,2.160,nan,nan
1.63,-5.17,1.49,7.80,2.51,1.28,2.12,47.70,48.22,2.870,nan,nan
1.68,-4.67,0.05,4.15,2.18,1.36,2.22,47.70,48.24,2.491,nan,nan
1.71,-5.67,1.06,5.21,2.28,1.40,2.28,47.70,48.24,2.603,nan,nan
1.76,-5.33,0.24,4.35,2.14,1.39,2.38,47.60,48.24,2.446,nan,nan
1.79,-6.83,3.00,1.30,2.68,1.30,2.44,47.60,48.22,3.059,nan,nan
