time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,0.00,-1.22,0.09,-0.01,-0.42,0.00,48.10,48.71,-0.008,nan,nan
0.05,0.00,-1.22,0.09,-0.01,-0.42,0.00,48.20,48.71,-0.008,nan,nan
0.09,0.00,-1.22,0.09,-0.01,-0.41,0.00,48.20,48.71,-0.008,nan,nan
0.13,0.00,-1.22,0.09,-0.01,-0.37,0.00,48.20,48.71,-0.008,nan,nan
0.17,0.00,-1.22,0.09,-0.01,-0.34,0.00,48.20,48.71,-0.008,nan,nan
0.21,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.10,48.71,-0.008,nan,nan
0.25,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.10,48.71,-0.008,nan,nan
0.29,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.10,48.71,-0.008,nan,nan
0.33,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.20,48.71,-0.008,nan,nan
0.37,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.20,48.71,-0.008,nan,nan
0.41,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.20,48.71,-0.008,nan,nan
0.45,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.10,48.71,-0.008,nan,nan
0.49,0.00,-1.22,0.09,-0.01,-0.33,0.00,48.10,48.71,-0.008,nan,nan
0.53,0.00,-1.22,0.09,-0.01,-0.33,0.02,48.10,48.71,-0.008,nan,nan
0.57,0.00,-0.43,0.00,0.08,-0.33,0.03,48.20,48.71,0.094,nan,nan
0.61,-0.17,-0.53,0.02,0.01,-0.34,0.04,48.20,48.67,0.016,nan,nan
0.65,-0.17,-1.49,0.03,-0.06,-0.39,0.06,48.20,48.69,-0.063,nan,nan
0.69,-0.33,-1.73,0.04,0.06,-0.48,0.07,48.10,48.71,0.064,nan,nan
0.73,-0.50,-2.28,0.21,-0.01,-0.61,0.09,48.10,48.69,-0.017,nan,nan
0.77,-0.83,-2.50,1.17,0.08,-0.75,0.11,48.10,48.71,0.093,nan,nan
0.81,-1.33,-1.94,5.35,-0.02,-0.83,0.12,48.20,48.71,-0.025,nan,nan
0.85,-1.67,-0.34,3.67,0.12,-0.68,0.14,48.20,48.67,0.135,nan,nan
0.89,-2.00,0.00,1.00,0.13,-0.34,0.15,48.20,48.69,0.154,nan,nan
0.93,-1.00,-1.75,0.20,0.09,-0.25,0.16,48.20,48.73,0.106,nan,nan
0.97,-1.67,-2.66,0.86,0.07,-0.48,0.18,48.20,48.71,0.076,nan,nan
1.01,-2.83,-0.24,7.83,0.46,-0.69,0.19,48.20,48.69,0.524,nan,nan
1.05,-2.83,0.58,0.68,0.37,-0.54,0.21,48.20,48.71,0.425,nan,nan
1.09,-2.00,-1.56,0.11,0.12,-0.22,0.22,48.20,48.67,0.137,nan,nan
1.13,-2.00,-1.56,7.24,0.30,-0.16,0.24,48.20,48.71,0.344,nan,nan
1.17,-3.17,-0.29,0.85,0.13,-0.20,0.25,48.10,48.71,0.148,nan,nan
1.21,-2.67,-1.75,0.61,0.32,-0.12,0.27,48.10,48.69,0.371,nan,nan
1.25,-3.67,0.00,6.33,0.43,-0.16,0.28,48.10,48.71,0.488,nan,nan
1.29,-3.17,-1.13,5.19,0.52,-0.19,0.29,48.30,48.71,0.600,nan,nan
1.33,-3.83,-0.17,0.46,0.47,-0.08,0.31,48.30,48.69,0.536,nan,nan
1.37,-3.17,-2.26,1.85,0.10,-0.07,0.33,48.20,48.69,0.116,nan,nan
1.41,-3.83,-1.90,8.48,-0.01,-0.35,0.34,48.20,48.69,-0.009,nan,nan
1.45,-4.33,-0.91,9.45,0.00,-0.49,0.36,48.20,48.73,0.056,nan,nan
1.49,-4.50,-0.29,6.62,0.35,-0.24,0.37,48.20,48.69,0.404,nan,nan
1.53,-4.50,-1.20,3.89,0.42,0.00,0.39,48.20,48.69,0.477,nan,nan
1.57,-4.17,-1.25,-0.89,0.45,0.09,0.40,48.20,48.71,0.511,nan,nan
1.61,-5.33,0.12,-0.02,0.20,0.07,0.42,48.20,48.71,0.226,nan,nan
1.65,-4.33,-1.90,3.05,0.22,-0.03,0.43,48.20,48.69,0.250,nan,nan
1.69,-5.67,-1.37,13.29,0.50,-0.33,0.44,48.20,48.69,0.569,nan,nan
1.73,-5.83,-0.31,12.17,0.39,-0.43,0.46,48.20,48.71,0.444,nan,nan
1.77,-6.17,0.55,4.20,0.58,-0.12,0.47,48.20,48.69,0.663,nan,nan
1.81,-5.00,-1.34,-0.62,0.50,0.18,0.49,48.20,48.73,0.568,nan,nan
1.85,-5.50,-1.68,0.46,0.50,0.15,0.51,48.20,48.71,0.570,nan,nan
1.89,-6.17,-1.39,10.45,0.62,-0.12,0.52,48.20,48.69,0.706,nan,nan
1.93,-6.83,-0.48,14.14,-0.01,-0.34,0.54,48.20,48.71,-0.012,nan,nan
1.97,-7.33,0.67,6.47,0.12,-0.16,0.55,48.20,48.69,0.140,nan,nan
2.01,-7.00,-0.17,4.35,0.52,0.20,0.56,48.20,48.73,0.599,nan,nan
2.05,-6.00,-1.99,1.37,0.53,0.31,0.58,48.20,48.71,0.608,nan,nan
2.09,-6.67,-1.58,1.16,0.59,0.12,0.59,48.20,48.67,0.671,nan,nan
2.13,-7.00,-1.99,15.06,0.91,-0.20,0.61,48.20,48.67,0.714,nan,nan
2.17,-7.50,-0.72,17.25,0.75,-0.31,0.62,48.20,48.67,0.853,nan,nan
2.21,-7.33,0.17,5.73,0.90,0.05,0.64,48.20,48.69,1.025,nan,nan
2.25,-8.00,-0.41,-0.05,0.55,0.44,0.66,48.10,48.71,0.631,nan,nan
