time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.25,-0.02,-0.04,-0.48,0.00,48.20,48.71,-0.046,nan,nan
0.06,0.00,-1.25,-0.02,-0.04,-0.47,0.00,48.10,48.71,-0.046,nan,nan
0.10,0.00,-1.25,-0.02,-0.04,-0.43,0.00,48.10,48.71,-0.046,nan,nan
0.14,0.00,-1.25,-0.02,-0.04,-0.32,0.00,48.10,48.71,-0.046,nan,nan
0.18,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.20,48.71,-0.046,nan,nan
0.22,0.00,-1.25,-0.02,-0.04,-0.23,0.00,48.20,48.71,-0.046,nan,nan
0.26,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.20,48.71,-0.046,nan,nan
0.30,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.20,48.71,-0.046,nan,nan
0.34,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.20,48.71,-0.046,nan,nan
0.38,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.20,48.71,-0.046,nan,nan
0.42,0.00,-1.25,-0.02,-0.04,-0.24,0.00,48.10,48.71,-0.046,nan,nan
0.46,0.00,-1.25,-0.02,-0.04,-0.25,0.00,48.10,48.71,-0.046,nan,nan
0.50,0.00,-1.25,-0.02,-0.04,-0.25,0.02,48.10,48.71,-0.046,nan,nan
0.54,0.00,-1.32,-0.02,0.00,-0.25,0.06,48.20,48.73,-0.917,nan,nan
0.58,-0.33,-0.70,0.10,0.02,-0.26,0.11,48.20,48.73,0.028,nan,nan
0.62,-1.17,-1.06,0.42,0.05,-0.33,0.15,48.20,48.69,0.060,nan,nan
0.66,-1.50,-1.18,1.32,0.20,-0.50,0.21,48.10,48.71,0.230,nan,nan
0.70,-2.17,-1.13,5.83,0.31,-0.61,0.24,48.10,48.71,0.357,nan,nan
0.75,-2.67,-0.53,0.07,0.19,-0.43,0.30,48.10,48.71,0.221,nan,nan
0.78,-3.33,-0.94,1.04,0.37,-0.22,0.34,48.20,48.73,0.429,nan,nan
0.82,-3.83,-1.82,9.92,0.52,-0.36,0.38,48.20,48.69,0.597,nan,nan
0.87,-4.50,-0.22,8.42,0.53,-0.46,0.43,48.20,48.71,0.608,nan,nan
0.90,-5.33,0.17,7.57,0.55,-0.24,0.47,48.10,48.71,0.625,nan,nan
0.94,-5.00,-0.67,5.86,0.42,-0.04,0.51,48.10,48.69,0.477,nan,nan
0.98,-6.17,-0.19,5.44,0.56,0.00,0.56,48.10,48.73,0.645,nan,nan
1.02,-6.50,-0.38,6.92,0.49,0.03,0.60,48.10,48.73,0.561,nan,nan
1.06,-7.00,-0.34,8.53,0.77,0.05,0.66,48.10,48.71,0.877,nan,nan
1.10,-7.83,-0.24,8.22,0.54,0.07,0.69,48.10,48.71,0.622,nan,nan
1.14,-7.83,-0.24,8.62,0.73,0.10,0.75,48.20,48.67,0.838,nan,nan
1.18,-8.67,-0.48,8.99,1.00,0.16,0.79,48.20,48.71,1.138,nan,nan
1.22,-9.33,0.02,10.06,0.80,0.23,0.82,48.10,48.71,0.845,nan,nan
1.27,-9.83,0.65,10.98,0.84,0.27,0.88,48.10,48.73,0.966,nan,nan
1.30,-10.00,-0.24,9.49,0.74,0.33,0.92,48.10,48.69,0.847,nan,nan
1.34,-10.50,-0.02,10.94,1.15,0.38,0.96,48.10,48.69,1.312,nan,nan
1.38,-11.17,-0.12,11.77,0.88,0.40,1.01,48.10,48.71,1.001,nan,nan
1.42,-11.50,-0.26,12.12,1.15,0.44,1.05,48.10,48.71,1.314,nan,nan
1.46,-12.50,-0.07,12.44,0.99,0.49,1.11,48.10,48.71,1.101,nan,nan
1.50,-13.17,0.34,13.18,1.00,0.54,1.14,48.10,48.71,1.138,nan,nan
1.54,-13.00,0.02,12.91,0.88,0.57,1.20,48.10,48.69,1.011,nan,nan
1.58,-13.83,0.10,14.63,1.37,0.60,1.24,48.10,48.69,1.570,nan,nan
1.62,-15.00,0.94,14.35,0.84,0.66,1.27,48.10,48.69,0.961,nan,nan
1.66,-14.67,0.05,14.85,1.69,0.72,1.31,48.10,48.71,1.928,nan,nan
1.70,-14.50,-0.34,15.28,1.03,0.78,1.37,48.10,48.73,1.173,nan,nan
1.74,-16.33,0.91,15.38,0.96,0.80,1.41,48.20,48.69,1.097,nan,nan
1.78,-15.83,-0.53,16.37,1.29,0.83,1.46,48.20,48.69,1.472,nan,nan
