time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.03,-0.03,-0.16,-0.46,0.00,48.20,48.69,-0.178,nan,nan
0.06,0.00,-1.03,-0.03,-0.16,-0.46,0.00,48.10,48.69,-0.178,nan,nan
0.10,0.00,-1.03,-0.03,-0.16,-0.43,0.00,48.10,48.69,-0.178,nan,nan
0.14,0.00,-1.03,-0.03,-0.16,-0.38,0.00,48.10,48.69,-0.178,nan,nan
0.18,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.10,48.69,-0.178,nan,nan
0.22,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.10,48.69,-0.178,nan,nan
0.26,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.10,48.69,-0.178,nan,nan
0.30,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.20,48.69,-0.178,nan,nan
0.34,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.20,48.69,-0.178,nan,nan
0.39,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.20,48.69,-0.178,nan,nan
0.42,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.10,48.69,-0.178,nan,nan
0.46,0.00,-1.03,-0.03,-0.16,-0.36,0.00,48.10,48.69,-0.178,nan,nan
0.50,0.00,-1.03,-0.03,-0.16,-0.36,0.02,48.10,48.69,-0.178,nan,nan
0.54,0.00,-0.98,0.01,0.00,-0.36,0.07,48.20,48.71,-1.542,nan,nan
0.59,-0.17,-1.32,-0.04,0.04,-0.37,0.11,48.20,48.71,0.050,nan,nan
0.62,-0.83,-1.10,0.13,0.05,-0.43,0.15,48.10,48.71,0.060,nan,nan
0.66,-1.33,-0.67,1.79,0.40,-0.57,0.19,48.10,48.69,0.455,nan,nan
0.71,-1.50,-0.98,7.11,0.37,-0.63,0.24,48.10,48.69,0.428,nan,nan
0.74,-2.33,-0.89,-0.76,0.43,-0.39,0.28,48.10,48.73,0.494,nan,nan
0.79,-2.33,-0.50,0.22,0.04,-0.15,0.34,48.20,48.69,0.041,nan,nan
0.82,-2.67,-1.27,5.72,0.11,-0.17,0.38,48.20,48.71,0.128,nan,nan
0.87,-3.17,-0.91,6.50,0.04,-0.29,0.43,48.20,48.67,0.042,nan,nan
0.90,-3.17,-0.91,7.16,0.45,-0.19,0.47,48.20,48.73,0.520,nan,nan
0.94,-4.33,-0.41,0.00,0.50,-0.01,0.51,48.20,48.69,0.570,nan,nan
0.99,-4.00,-1.61,2.08,0.16,-0.02,0.56,48.20,48.71,0.187,nan,nan
1.02,-5.33,-0.10,10.94,0.60,-0.17,0.60,48.10,48.69,0.686,nan,nan
1.07,-5.00,-0.31,7.38,0.92,-0.12,0.64,48.10,48.69,1.047,nan,nan
1.10,-5.00,-1.20,-0.46,0.67,0.13,0.67,48.10,48.69,0.767,nan,nan
1.14,-5.50,-0.67,1.45,0.74,0.15,0.71,48.20,48.69,0.843,nan,nan
1.19,-7.00,-0.48,13.74,0.72,-0.14,0.77,48.20,48.71,0.820,nan,nan
1.22,-7.67,0.29,11.12,1.10,-0.20,0.81,48.20,48.73,1.256,nan,nan
1.26,-7.33,0.65,-0.80,0.84,0.23,0.84,48.20,48.69,0.963,nan,nan
1.30,-7.00,-1.80,-0.01,0.80,0.46,0.90,48.20,48.69,0.916,nan,nan
1.34,-8.67,-0.89,15.84,0.87,0.09,0.94,48.20,48.71,0.989,nan,nan
1.39,-9.17,-0.17,20.82,1.01,-0.20,0.99,48.10,48.71,1.153,nan,nan
1.42,-8.83,0.34,2.75,0.97,0.26,1.03,48.10,48.69,1.112,nan,nan
1.46,-9.00,-0.38,5.33,0.66,0.79,1.07,48.20,48.71,0.751,nan,nan
1.51,-9.00,-0.91,14.80,1.18,0.57,1.12,48.20,48.73,1.345,nan,nan
1.54,-9.83,0.14,8.90,1.33,0.42,1.16,48.20,48.69,1.521,nan,nan
1.58,-10.67,0.79,6.88,0.83,0.68,1.20,48.20,48.69,0.952,nan,nan
1.62,-11.17,0.34,13.91,0.87,0.70,1.26,48.20,48.71,0.998,nan,nan
1.66,-11.83,0.31,10.92,1.21,0.63,1.29,48.20,48.69,1.384,nan,nan
1.71,-11.33,-0.07,12.65,1.40,0.73,1.35,48.20,48.69,1.604,nan,nan
1.74,-12.50,0.46,13.05,1.27,0.77,1.39,48.10,48.71,1.453,nan,nan
1.79,-12.33,-0.24,12.19,1.15,0.80,1.44,48.10,48.69,1.310,nan,nan
1.82,-13.00,0.31,11.92,1.31,0.87,1.48,48.20,48.67,1.499,nan,nan
1.86,-14.00,1.08,14.51,1.42,0.92,1.52,48.20,48.69,1.628,nan,nan
1.91,-13.50,0.05,13.39,1.96,0.96,1.57,48.20,48.67,2.240,nan,nan
1.94,-14.83,1.18,14.96,1.55,0.98,1.61,48.20,48.71,1.772,nan,nan
1.98,-14.83,0.98,13.64,1.32,1.01,1.65,48.20,48.71,1.505,nan,nan
2.02,-15.17,1.01,15.26,1.64,1.04,1.71,48.20,48.73,1.874,nan,nan
2.06,-15.33,0.26,15.48,2.19,1.06,1.74,48.20,48.71,2.501,nan,nan
2.10,-15.67,0.38,15.39,1.67,1.12,1.80,48.20,48.69,1.905,nan,nan
2.14,-16.67,0.36,17.06,1.63,1.18,1.84,48.20,48.69,1.892,nan,nan
2.19,-16.33,0.53,16.54,2.23,1.25,1.89,48.20,48.73,2.556,nan,nan
2.22,-17.50,1.46,17.57,2.16,1.28,1.93,48.20,48.67,2.474,nan,nan
2.26,-17.67,0.89,16.86,1.37,1.30,1.97,48.20,48.69,1.568,nan,nan
2.31,-18.00,0.60,17.31,1.38,1.35,2.03,48.20,48.69,1.573,nan,nan
2.34,-18.67,1.32,18.52,2.38,1.38,2.06,48.10,48.71,2.722,nan,nan
2.38,-18.50,0.86,19.80,1.88,1.41,2.10,48.10,48.69,2.145,nan,nan
2.42,-18.67,0.24,19.31,2.39,1.47,2.16,48.10,48.67,2.734,nan,nan
2.46,-19.50,0.98,20.86,1.63,1.53,2.19,48.10,48.71,1.865,nan,nan
2.50,-20.00,0.50,20.02,1.96,1.56,2.25,48.10,48.69,2.237,nan,nan
2.54,-20.67,0.91,20.69,1.83,1.61,2.29,48.10,48.73,2.090,nan,nan
2.59,-21.00,0.91,20.29,2.68,1.64,2.34,48.10,48.71,3.063,nan,nan
2.62,-21.00,0.62,21.45,2.68,1.69,2.38,48.10,48.69,3.062,nan,nan
2.66,-21.50,0.82,20.98,2.12,1.74,2.42,48.10,48.73,2.430,nan,nan
2.71,-22.17,0.94,22.69,1.95,1.79,2.47,48.20,48.67,2.231,nan,nan
2.74,-23.00,1.90,22.92,2.69,1.82,2.51,48.20,48.71,3.079,nan,nan
2.78,-22.83,0.89,22.46,1.82,1.86,2.55,48.20,48.69,2.079,nan,nan
2.83,-23.00,1.46,23.59,2.23,1.91,2.61,48.20,48.73,2.545,nan,nan
2.86,-23.83,1.03,23.74,2.76,1.95,2.64,48.20,48.69,3.160,nan,nan
2.91,-24.33,1.56,24.29,2.34,2.00,2.70,48.20,48.73,2.680,nan,nan
2.94,-24.33,1.30,24.90,2.36,2.04,2.74,48.10,48.69,2.694,nan,nan
2.99,-25.17,1.70,24.93,2.64,2.10,2.79,48.10,48.67,3.014,nan,nan
3.02,-24.67,1.46,26.54,3.14,2.14,2.83,48.10,48.69,3.586,nan,nan
3.06,-26.00,1.80,25.92,2.69,2.19,2.87,48.10,48.67,3.077,nan,nan
3.10,-26.17,1.70,26.35,2.29,2.25,2.91,48.10,48.67,2.614,nan,nan
3.15,-26.33,1.42,26.56,2.51,2.29,2.96,48.10,48.71,2.868,nan,nan
3.18,-26.83,0.94,28.18,3.04,2.31,3.00,48.20,48.69,3.472,nan,nan
3.22,-27.50,2.78,26.76,2.63,2.35,3.04,48.20,48.71,3.007,nan,nan
3.27,-28.00,2.50,28.19,2.97,2.40,3.09,48.20,48.67,3.400,nan,nan
3.30,-27.83,1.80,27.75,2.90,2.45,3.13,48.20,48.67,3.174,nan,nan
3.34,-28.83,2.14,29.06,2.65,2.47,3.17,48.20,48.71,3.031,nan,nan
3.39,-28.83,1.78,29.26,3.17,2.49,3.22,48.20,48.69,3.628,nan,nan
3.42,-29.83,2.74,29.22,3.19,2.54,3.26,48.10,48.69,3.538,nan,nan
3.46,-29.33,1.90,29.52,3.12,2.61,3.30,48.10,48.67,3.568,nan,nan
3.51,-29.83,2.50,30.00,3.32,2.62,3.36,48.10,48.69,3.795,nan,nan
3.54,-30.00,1.75,31.21,3.73,2.65,3.39,48.20,48.67,4.265,nan,nan
3.58,-30.83,1.66,30.09,2.54,2.73,3.43,48.20,48.71,2.909,nan,nan
3.62,-31.00,1.78,31.73,3.77,2.77,3.49,48.20,48.69,4.309,nan,nan
3.66,-31.83,1.37,32.02,3.32,2.78,3.52,48.20,48.67,3.798,nan,nan
3.71,-31.83,1.82,32.67,2.81,2.83,3.58,48.20,48.71,3.218,nan,nan
3.74,-32.67,2.59,30.60,2.71,2.87,3.62,48.20,48.67,3.096,nan,nan
3.79,-33.00,1.99,34.70,4.01,2.89,3.68,48.10,48.67,4.588,nan,nan
3.82,-33.17,1.61,34.04,2.95,2.93,3.71,48.10,48.71,3.373,nan,nan
3.86,-34.17,3.12,32.86,4.03,2.97,3.75,48.10,48.69,4.609,nan,nan
3.90,-34.33,2.35,35.54,4.22,3.00,3.81,48.20,48.67,4.826,nan,nan
3.94,-34.50,2.16,33.73,3.22,3.02,3.84,48.20,48.67,3.688,nan,nan
3.98,-35.33,2.74,34.80,4.33,3.09,3.88,48.20,48.69,4.954,nan,nan
4.02,-35.67,2.76,34.63,4.37,3.12,3.94,48.20,48.67,5.002,nan,nan
4.06,-35.83,2.23,36.00,3.49,3.12,3.97,48.20,48.71,3.991,nan,nan
4.11,-36.50,2.88,35.58,3.66,3.19,4.03,48.20,48.71,4.190,nan,nan
4.14,-37.17,2.88,37.17,4.06,3.24,4.07,48.20,48.69,4.644,nan,nan
4.19,-37.33,3.10,37.78,4.38,3.23,4.12,48.20,48.71,5.008,nan,nan
4.22,-37.67,2.76,37.27,3.52,3.24,4.16,48.20,48.71,4.022,nan,nan
4.26,-38.33,3.43,37.83,4.04,3.28,4.20,48.10,48.67,4.617,nan,nan
4.30,-38.00,2.76,38.72,4.84,3.31,4.26,48.10,48.67,5.541,nan,nan
4.34,-39.17,2.69,38.55,4.46,3.36,4.29,48.10,48.67,5.101,nan,nan
4.38,-39.33,3.29,39.14,2.98,3.39,4.33,48.20,48.67,3.406,nan,nan
4.42,-39.67,2.54,39.01,3.24,3.42,4.39,48.20,48.67,3.710,nan,nan
4.46,-40.00,2.45,39.91,5.07,3.45,4.42,48.20,48.67,5.799,nan,nan
4.51,-40.67,3.43,41.48,4.64,3.48,4.48,48.20,48.65,5.311,nan,nan
4.54,-40.83,3.02,42.15,4.01,3.52,4.52,48.20,48.67,4.586,nan,nan
4.58,-41.50,3.12,40.28,4.07,3.57,4.56,48.20,48.69,4.660,nan,nan
4.62,-41.50,3.10,42.09,4.88,3.62,4.61,48.20,48.69,5.580,nan,nan
4.66,-42.17,3.34,42.17,5.00,3.64,4.65,48.20,48.69,5.720,nan,nan
4.70,-42.33,3.00,42.54,5.22,3.70,4.71,48.20,48.67,5.975,nan,nan
4.74,-42.67,2.40,42.69,5.17,3.74,4.74,48.10,48.69,5.917,nan,nan
4.78,-43.33,2.88,44.13,5.53,3.77,4.78,48.10,48.67,6.326,nan,nan
4.82,-43.50,2.18,43.24,5.20,3.83,4.82,48.10,48.65,5.946,nan,nan
4.86,-44.17,2.71,43.62,5.75,3.88,4.88,48.20,48.67,6.582,nan,nan
4.90,-44.50,3.19,44.29,4.34,3.90,4.91,48.20,48.67,4.960,nan,nan
4.94,-44.67,3.24,44.45,4.29,3.95,4.97,48.20,48.67,4.901,nan,nan
4.98,-45.50,3.26,44.59,4.82,3.98,5.01,48.20,48.71,5.510,nan,nan
5.03,-45.50,3.53,46.24,5.35,4.03,5.06,48.20,48.71,6.114,nan,nan
5.06,-46.17,2.54,46.18,5.83,4.07,5.10,48.20,48.65,6.666,nan,nan
5.11,-46.50,3.41,46.90,4.46,4.10,5.16,48.10,48.65,5.104,nan,nan
5.14,-47.17,3.74,47.13,4.05,4.16,5.19,48.10,48.67,4.627,nan,nan
5.18,-47.67,3.19,47.60,4.40,4.19,5.23,48.10,48.69,5.033,nan,nan
5.23,-47.50,3.65,47.35,4.82,4.25,5.29,48.10,48.65,5.512,nan,nan
5.26,-48.17,3.65,49.36,6.44,4.27,5.32,48.10,48.67,7.361,nan,nan
5.30,-48.50,3.50,48.02,5.16,4.33,5.36,48.10,48.67,5.898,nan,nan
5.34,-49.00,3.62,49.77,6.48,4.39,5.42,48.20,48.65,7.413,nan,nan
5.38,-49.50,3.79,49.60,5.14,4.43,5.46,48.20,48.71,5.879,nan,nan
5.42,-50.00,4.32,49.14,5.70,4.49,5.51,48.20,48.71,6.514,nan,nan
5.46,-50.00,3.24,50.26,6.64,4.53,5.55,48.00,48.67,7.596,nan,nan
5.50,-50.67,3.53,51.19,5.30,4.58,5.61,48.00,48.67,6.061,nan,nan
5.54,-51.17,3.41,50.86,5.09,4.63,5.64,48.00,48.69,5.827,nan,nan
5.59,-51.67,4.22,52.37,5.76,4.67,5.70,48.20,48.65,6.592,nan,nan
5.63,-52.00,4.37,52.58,5.67,4.71,5.74,48.20,48.67,6.490,nan,nan
5.66,-52.50,4.42,52.02,6.73,4.77,5.77,48.10,48.65,7.695,nan,nan
5.70,-52.33,3.14,53.06,6.65,4.83,5.81,48.10,48.64,7.396,nan,nan
5.74,-53.50,4.97,52.14,6.39,4.85,5.87,48.10,48.65,7.303,nan,nan
5.78,-54.00,4.51,53.98,6.12,4.90,5.91,48.10,48.67,6.999,nan,nan
5.82,-53.67,3.10,53.12,5.06,4.93,5.96,48.10,48.64,5.792,nan,nan
