time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.09,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.13,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.17,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.21,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.25,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.29,nan,nan,nan,nan,0.00,nan,48.60,nan,nan,nan,nan
0.33,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.37,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.41,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.45,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.49,nan,nan,nan,nan,0.00,nan,48.50,nan,nan,nan,nan
0.53,nan,nan,nan,nan,0.00,0.01,48.50,nan,nan,nan,nan
0.57,0.00,-0.62,0.04,-0.05,0.00,0.02,48.50,48.67,-0.055,nan,nan
0.61,0.00,-0.65,0.08,0.05,0.00,0.02,48.50,48.53,0.054,nan,nan
0.65,-0.33,-0.77,0.01,0.10,0.00,0.03,48.50,48.62,0.113,nan,nan
0.69,-0.33,-1.06,0.04,0.10,0.00,0.04,48.20,48.62,0.113,nan,nan
0.73,-0.50,-1.39,0.01,0.05,0.00,0.04,48.20,48.69,0.057,nan,nan
0.77,-0.67,-1.39,0.13,0.00,-0.02,0.05,48.20,48.67,0.000,nan,nan
0.81,-1.17,-1.15,0.89,-0.06,-0.09,0.06,48.10,48.67,-0.064,nan,nan
0.85,-1.00,-0.84,-0.03,-0.00,-0.18,0.07,48.10,48.67,-0.002,nan,nan
0.89,-1.17,-0.94,0.16,0.01,-0.25,0.07,48.10,48.67,0.012,nan,nan
0.93,-1.33,-1.25,1.20,0.06,-0.40,0.08,48.10,48.69,0.067,nan,nan
0.97,-1.00,-2.28,1.86,0.09,-0.65,0.09,48.10,48.69,-0.103,nan,nan
1.01,-2.17,-1.49,5.78,0.37,-0.73,0.10,48.10,48.69,0.429,nan,nan
1.05,-2.00,-0.38,-2.05,0.15,-0.48,0.11,48.20,48.67,0.168,nan,nan
1.09,-2.17,-1.06,0.39,0.03,-0.26,0.11,48.20,48.67,0.030,nan,nan
1.13,-1.33,-2.93,1.77,-0.04,-0.42,0.12,48.20,48.69,-0.047,nan,nan
1.17,-2.33,-2.42,5.20,-0.10,-0.72,0.13,48.30,48.69,-0.119,nan,nan
1.21,-2.83,0.07,0.02,0.15,-0.65,0.13,48.30,48.71,0.172,nan,nan
1.25,-2.00,-1.94,1.12,0.07,-0.33,0.14,48.30,48.71,0.077,nan,nan
1.29,-3.00,-1.20,7.56,0.41,-0.27,0.15,48.20,48.71,0.398,nan,nan
1.33,-2.67,-1.20,0.92,0.05,-0.27,0.16,48.20,48.67,0.055,nan,nan
1.37,-2.17,-2.62,1.88,0.08,-0.33,0.17,48.20,48.67,0.087,nan,nan
1.41,-3.83,-0.26,5.13,-0.09,-0.53,0.17,48.20,48.69,-0.105,nan,nan
1.45,-3.00,-1.08,5.05,0.30,-0.39,0.18,48.20,48.69,0.340,nan,nan
1.49,-3.50,-0.82,0.21,0.20,-0.12,0.19,48.20,48.69,0.232,nan,nan
1.53,-3.17,-1.68,2.71,0.05,-0.11,0.19,48.20,48.69,0.052,nan,nan
1.57,-4.33,-1.01,8.68,0.55,-0.36,0.20,48.20,48.67,0.625,nan,nan
1.61,-3.67,-0.79,7.34,0.43,-0.38,0.21,48.20,48.69,0.488,nan,nan
1.65,-4.50,0.00,-1.05,0.54,-0.15,0.22,48.20,48.67,0.613,nan,nan
1.69,-3.67,-1.54,1.44,0.21,-0.11,0.22,48.20,48.67,0.236,nan,nan
1.73,-5.33,0.58,9.66,0.08,-0.39,0.23,48.20,48.71,0.088,nan,nan
1.77,-4.67,-0.19,7.01,0.16,-0.44,0.24,48.10,48.71,0.187,nan,nan
1.81,-4.50,-0.98,2.21,0.19,-0.14,0.25,48.10,48.65,0.223,nan,nan
1.85,-5.00,-0.41,0.14,0.27,0.02,0.25,48.10,48.67,0.306,nan,nan
1.89,-4.17,-2.06,1.70,0.18,-0.05,0.26,48.20,48.67,0.208,nan,nan
1.93,-5.50,-0.82,9.45,0.09,-0.30,0.27,48.20,48.67,0.099,nan,nan
1.97,-5.83,0.31,7.23,0.08,-0.29,0.28,48.20,48.69,0.088,nan,nan
2.01,-5.33,-1.08,1.68,0.11,-0.05,0.28,48.20,48.69,0.130,nan,nan
2.05,-5.33,-0.53,5.99,0.60,0.06,0.29,48.20,48.71,0.683,nan,nan
2.09,-6.00,-0.67,-0.06,0.63,0.03,0.30,48.20,48.71,0.722,nan,nan
2.13,-6.00,-1.32,11.43,0.55,-0.11,0.31,48.20,48.67,0.625,nan,nan
2.17,-6.17,-0.91,10.00,0.71,-0.28,0.32,48.20,48.69,0.809,nan,nan
2.21,-6.00,-1.18,4.70,0.20,-0.19,0.32,48.20,48.73,0.225,nan,nan
2.25,-6.00,-0.77,5.87,0.70,-0.03,0.33,48.20,48.69,0.795,nan,nan
2.29,-6.67,-0.62,-0.14,0.56,0.00,0.34,48.20,48.69,0.641,nan,nan
2.33,-6.67,-1.56,13.87,0.60,-0.20,0.34,48.20,48.67,0.684,nan,nan
2.37,-7.50,-0.19,13.14,-0.11,-0.46,0.35,48.20,48.69,-0.122,nan,nan
