time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.80,0.03,0.01,-0.39,0.00,48.20,48.71,0.006,nan,nan
0.06,0.00,-1.80,0.03,0.01,-0.39,0.00,48.20,48.71,0.006,nan,nan
0.10,0.00,-1.80,0.03,0.01,-0.36,0.00,48.20,48.71,0.006,nan,nan
0.14,0.00,-1.80,0.03,0.01,-0.30,0.00,48.20,48.71,0.006,nan,nan
0.18,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.22,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.26,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.30,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.34,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.38,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.42,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.46,0.00,-1.80,0.03,0.01,-0.27,0.00,48.20,48.71,0.006,nan,nan
0.50,0.00,-1.80,0.03,0.01,-0.27,0.01,48.20,48.71,0.006,nan,nan
0.54,0.00,-1.51,-0.04,0.00,-0.27,0.04,48.20,48.69,-1.385,nan,nan
0.58,0.00,-1.63,-0.10,0.04,-0.27,0.07,48.20,48.71,0.023,nan,nan
0.62,0.00,-1.92,-0.00,0.07,-0.27,0.10,48.20,48.69,0.084,nan,nan
0.66,-0.17,-1.99,-0.04,-0.02,-0.30,0.14,48.20,48.71,-0.020,nan,nan
0.70,-0.33,-1.54,0.04,0.11,-0.34,0.16,48.20,48.73,0.127,nan,nan
0.74,-0.17,-1.80,0.02,0.09,-0.42,0.20,48.20,48.73,0.097,nan,nan
0.78,-0.33,-2.09,0.02,0.15,-0.51,0.22,48.30,48.73,0.173,nan,nan
0.82,-0.83,-0.50,1.40,-0.03,-0.63,0.25,48.30,48.71,0.091,nan,nan
0.86,-0.83,-1.15,1.19,0.39,-0.70,0.28,48.30,48.71,0.444,nan,nan
0.90,-0.83,-0.67,6.36,0.55,-0.59,0.31,48.30,48.73,0.625,nan,nan
0.94,-1.00,-0.29,-1.60,0.46,-0.32,0.34,48.20,48.71,0.520,nan,nan
0.98,-0.67,-0.10,-0.69,0.46,-0.13,0.38,48.20,48.69,0.526,nan,nan
1.02,-0.67,-0.22,0.09,0.49,-0.07,0.40,48.20,48.71,0.560,nan,nan
1.06,-0.50,-1.06,0.06,0.42,-0.09,0.44,48.10,48.71,0.469,nan,nan
1.10,-0.50,-1.78,0.08,0.23,-0.16,0.46,48.10,48.67,0.262,nan,nan
1.14,-1.00,-1.94,0.23,0.21,-0.27,0.50,48.10,48.69,0.245,nan,nan
1.18,-1.83,-0.82,1.78,0.33,-0.42,0.53,48.20,48.67,0.378,nan,nan
1.22,-1.67,-0.19,9.71,0.81,-0.49,0.55,48.20,48.69,0.929,nan,nan
1.26,-1.83,0.36,9.64,0.51,-0.29,0.59,48.20,48.69,0.584,nan,nan
