time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.96,0.02,-0.01,-0.08,0.00,48.20,48.69,-0.010,nan,nan
0.06,0.00,-0.96,0.02,-0.01,-0.08,0.00,48.10,48.69,-0.010,nan,nan
0.10,0.00,-0.96,0.02,-0.01,-0.07,0.00,48.10,48.69,-0.010,nan,nan
0.14,0.00,-0.96,0.02,-0.01,-0.07,0.00,48.10,48.69,-0.010,nan,nan
0.18,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.10,48.69,-0.010,nan,nan
0.22,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.10,48.69,-0.010,nan,nan
0.26,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.10,48.69,-0.010,nan,nan
0.30,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.34,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.38,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.42,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.46,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.50,0.00,-0.96,0.02,-0.01,-0.06,0.00,48.20,48.69,-0.010,nan,nan
0.55,0.00,-0.82,-0.01,0.00,-0.06,0.01,48.20,48.73,-0.507,nan,nan
0.58,-0.33,-1.27,-0.02,-0.05,-0.06,0.02,48.20,48.71,-0.052,nan,nan
0.62,-0.67,-1.37,0.05,-0.05,-0.09,0.02,48.20,48.71,-0.052,nan,nan
0.67,-1.17,-1.22,0.43,0.01,-0.18,0.03,48.20,48.73,0.008,nan,nan
0.70,-1.33,-1.80,0.51,-0.00,-0.38,0.04,48.20,48.71,0.005,nan,nan
0.75,-2.33,-1.32,3.31,-0.08,-0.70,0.05,48.20,48.71,-0.086,nan,nan
0.78,-2.50,-1.49,2.32,-0.00,-0.84,0.06,48.10,48.73,-0.000,nan,nan
0.82,-2.67,-1.73,-0.37,-0.06,-0.55,0.06,48.10,48.73,-0.065,nan,nan
0.86,-3.17,-1.66,3.53,-0.09,-0.46,0.07,48.10,48.71,-0.099,nan,nan
0.90,-4.50,0.12,3.02,0.11,-0.60,0.08,48.20,48.73,0.123,nan,nan
0.95,-4.17,-0.12,3.83,-0.05,-0.43,0.09,48.20,48.73,-0.052,nan,nan
0.98,-4.50,-1.15,0.82,0.23,-0.26,0.09,48.20,48.71,0.265,nan,nan
1.02,-4.83,-1.73,9.13,0.34,-0.40,0.10,48.20,48.74,0.392,nan,nan
