time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.41,-0.01,0.08,-0.10,0.00,48.10,48.69,0.093,nan,nan
0.06,0.00,-0.41,-0.01,0.08,-0.10,0.00,48.20,48.69,0.093,nan,nan
0.10,0.00,-0.41,-0.01,0.08,-0.10,0.00,48.20,48.69,0.093,nan,nan
0.14,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.20,48.69,0.093,nan,nan
0.18,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.20,48.69,0.093,nan,nan
0.22,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.20,48.69,0.093,nan,nan
0.26,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.20,48.69,0.093,nan,nan
0.30,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.10,48.69,0.093,nan,nan
0.34,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.10,48.69,0.093,nan,nan
0.38,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.10,48.69,0.093,nan,nan
0.42,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.10,48.69,0.093,nan,nan
0.46,0.00,-0.41,-0.01,0.08,-0.09,0.00,48.10,48.69,0.093,nan,nan
0.50,0.00,-0.41,-0.01,0.08,-0.09,0.01,48.10,48.69,0.093,nan,nan
0.54,0.00,-0.36,0.01,0.00,-0.09,0.04,48.10,48.71,-0.003,nan,nan
0.58,-0.17,-0.82,0.03,0.02,-0.09,0.07,48.10,48.71,0.026,nan,nan
0.62,-0.83,-0.65,0.20,0.09,-0.12,0.10,48.10,48.69,0.108,nan,nan
0.66,-1.17,-0.34,0.26,0.14,-0.26,0.14,48.10,48.71,0.165,nan,nan
0.70,-1.33,-1.92,1.94,0.14,-0.50,0.16,48.10,48.71,0.155,nan,nan
0.74,-2.00,-2.33,4.24,-0.20,-0.65,0.20,48.10,48.73,-0.223,nan,nan
0.78,-2.83,-0.24,0.88,0.49,-0.52,0.22,48.10,48.71,0.555,nan,nan
0.82,-2.67,-0.94,1.20,0.15,-0.29,0.25,48.10,48.71,0.173,nan,nan
0.86,-3.17,-2.59,4.26,0.01,-0.38,0.29,48.10,48.71,0.016,nan,nan
