time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.46,-0.03,-0.06,-0.61,0.00,48.10,48.71,-0.065,nan,nan
0.07,0.00,-1.46,-0.03,-0.06,-0.60,0.00,48.20,48.71,-0.065,nan,nan
0.10,0.00,-1.46,-0.03,-0.06,-0.56,0.00,48.20,48.71,-0.065,nan,nan
0.15,0.00,-1.46,-0.03,-0.06,-0.43,0.00,48.20,48.71,-0.065,nan,nan
0.18,0.00,-1.46,-0.03,-0.06,-0.32,0.00,48.20,48.71,-0.065,nan,nan
0.22,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.20,48.71,-0.065,nan,nan
0.26,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.20,48.71,-0.065,nan,nan
0.30,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.10,48.71,-0.065,nan,nan
0.34,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.10,48.71,-0.065,nan,nan
0.38,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.10,48.71,-0.065,nan,nan
0.42,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.10,48.71,-0.065,nan,nan
0.47,0.00,-1.46,-0.03,-0.06,-0.28,0.00,48.10,48.71,-0.065,nan,nan
0.50,0.00,-1.46,-0.03,-0.06,-0.28,0.01,48.10,48.71,-0.065,nan,nan
0.55,0.00,-0.79,-0.01,0.00,-0.28,0.04,48.20,48.69,-0.805,nan,nan
0.59,0.00,-1.51,0.00,0.01,-0.28,0.06,48.20,48.71,0.015,nan,nan
0.62,0.00,-1.51,-0.09,-0.03,-0.29,0.07,48.20,48.69,-0.034,nan,nan
0.67,0.00,-1.06,0.05,0.07,-0.31,0.10,48.20,48.69,0.079,nan,nan
0.70,-0.17,-1.70,0.01,0.11,-0.35,0.12,48.20,48.69,0.126,nan,nan
0.74,-0.17,-1.87,0.04,0.02,-0.42,0.14,48.20,48.71,0.018,nan,nan
0.79,-0.17,-2.02,0.07,0.06,-0.51,0.17,48.30,48.69,0.064,nan,nan
0.82,-0.33,-2.78,0.32,0.14,-0.61,0.19,48.30,48.69,0.166,nan,nan
0.87,-0.67,-2.57,1.11,0.11,-0.70,0.22,48.30,48.69,0.129,nan,nan
0.90,-1.17,-0.79,1.80,0.10,-0.67,0.23,48.20,48.69,0.117,nan,nan
0.94,-0.83,-0.17,5.27,0.41,-0.45,0.25,48.20,48.71,0.472,nan,nan
0.99,-1.00,-0.10,-1.52,0.24,-0.20,0.28,48.20,48.71,0.275,nan,nan
1.02,-0.83,-0.07,0.03,0.30,-0.07,0.30,48.20,48.69,0.346,nan,nan
1.06,-0.83,-0.02,0.06,0.33,-0.05,0.32,48.20,48.71,0.377,nan,nan
1.10,-0.83,-0.36,0.08,0.33,-0.11,0.35,48.20,48.73,0.379,nan,nan
1.14,-0.67,-2.40,0.20,0.34,-0.27,0.37,48.20,48.73,0.385,nan,nan
1.19,-1.00,-2.11,1.50,0.24,-0.46,0.39,48.20,48.71,0.271,nan,nan
1.22,-1.67,-0.36,3.96,0.02,-0.57,0.41,48.20,48.69,0.022,nan,nan
1.27,-1.67,-0.10,7.37,0.59,-0.49,0.44,48.10,48.69,0.671,nan,nan
1.30,-1.67,-0.10,5.86,0.79,-0.24,0.46,48.10,48.71,0.866,nan,nan
1.34,-1.17,-0.77,-1.20,0.28,0.00,0.48,48.10,48.71,0.318,nan,nan
1.39,-1.17,-0.86,0.08,0.49,0.15,0.51,48.10,48.73,0.560,nan,nan
1.42,-2.00,-0.17,-0.02,0.29,0.15,0.53,48.10,48.73,0.337,nan,nan
1.46,-1.83,-0.38,0.02,0.33,0.07,0.54,48.20,48.73,0.375,nan,nan
1.50,-2.00,-0.19,0.14,0.52,0.01,0.57,48.20,48.71,0.600,nan,nan
1.54,-1.33,-1.85,1.35,0.55,-0.07,0.59,48.20,48.69,0.624,nan,nan
1.59,-1.50,-1.46,1.68,0.45,-0.25,0.62,48.20,48.73,0.520,nan,nan
1.62,-2.50,0.05,9.98,-0.00,-0.37,0.64,48.20,48.69,-0.000,nan,nan
1.67,-2.67,1.27,4.66,0.91,-0.17,0.67,48.20,48.71,1.044,nan,nan
1.70,-2.17,-0.60,2.01,0.54,0.26,0.68,48.20,48.69,0.621,nan,nan
1.74,-2.33,-0.10,3.07,0.79,0.50,0.70,48.20,48.71,0.906,nan,nan
1.78,-2.33,-0.12,0.37,0.57,0.53,0.72,48.20,48.73,0.657,nan,nan
1.82,-2.17,-0.07,3.51,0.87,0.42,0.75,48.20,48.69,1.000,nan,nan
1.86,-2.83,-0.02,-0.07,0.69,0.27,0.77,48.10,48.71,0.787,nan,nan
1.90,-2.67,-0.24,0.08,0.76,0.14,0.80,48.10,48.69,0.866,nan,nan
1.95,-1.83,-2.38,0.55,0.89,0.02,0.82,48.10,48.71,1.013,nan,nan
1.99,-2.83,-1.18,4.66,0.39,-0.13,0.84,48.10,48.69,0.443,nan,nan
2.02,-3.33,0.17,12.07,0.81,-0.18,0.86,48.10,48.71,0.924,nan,nan
2.07,-2.50,0.34,-1.42,0.84,0.26,0.89,48.10,48.73,1.076,nan,nan
2.10,-3.00,0.50,1.23,0.77,0.79,0.91,48.20,48.71,0.886,nan,nan
2.14,-2.67,-0.46,0.78,0.96,0.75,0.93,48.20,48.73,1.102,nan,nan
2.18,-2.83,-0.31,-0.14,1.06,0.46,0.95,48.20,48.69,1.209,nan,nan
