time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.06,0.00,0.14,-0.01,-0.22,0.00,0.00,48.10,48.67,-0.249,nan,nan
0.10,0.00,0.14,-0.01,-0.22,0.00,0.00,48.10,48.67,-0.249,nan,nan
0.14,0.00,0.14,-0.01,-0.22,0.00,0.00,48.10,48.67,-0.249,nan,nan
0.18,0.00,0.14,-0.01,-0.22,0.00,0.00,48.10,48.67,-0.249,nan,nan
0.22,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.26,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.30,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.34,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.38,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.42,0.00,0.14,-0.01,-0.22,0.00,0.00,48.20,48.67,-0.249,nan,nan
0.46,0.00,0.14,-0.01,-0.22,0.00,0.00,48.10,48.67,-0.249,nan,nan
0.50,0.00,0.14,-0.01,-0.22,0.00,0.02,48.10,48.67,-0.249,nan,nan
0.54,0.00,0.02,0.00,0.00,0.00,0.06,48.10,48.73,-1.475,nan,nan
0.58,0.00,-0.19,0.01,-0.05,0.00,0.11,48.20,48.73,-0.061,nan,nan
0.62,-0.67,-0.31,0.03,0.10,0.00,0.15,48.20,48.69,0.112,nan,nan
0.66,-1.00,0.05,-0.02,0.26,-0.01,0.19,48.20,48.73,0.296,nan,nan
0.70,-1.00,-0.17,0.04,0.41,-0.01,0.24,48.10,48.71,0.469,nan,nan
0.74,-1.00,-0.98,0.06,0.28,-0.03,0.28,48.10,48.71,0.321,nan,nan
0.78,-1.33,-1.63,0.05,0.43,-0.10,0.34,48.10,48.69,0.486,nan,nan
0.82,-2.17,-1.49,2.25,-0.02,-0.25,0.38,48.20,48.71,-0.026,nan,nan
0.86,-3.00,0.10,8.25,0.49,-0.44,0.41,48.20,48.67,0.559,nan,nan
0.90,-2.33,-1.44,5.99,0.73,-0.37,0.47,48.20,48.69,0.834,nan,nan
