time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.09,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.13,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.17,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.21,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.25,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.29,nan,nan,nan,nan,0.00,nan,48.10,nan,nan,nan,nan
0.33,nan,nan,nan,nan,0.00,nan,47.70,nan,nan,nan,nan
0.37,nan,nan,nan,nan,0.00,nan,47.70,nan,nan,nan,nan
0.41,nan,nan,nan,nan,0.00,nan,47.70,nan,nan,nan,nan
0.45,nan,nan,nan,nan,0.00,nan,47.70,nan,nan,nan,nan
0.49,nan,nan,nan,nan,0.00,nan,47.70,nan,nan,nan,nan
0.53,nan,nan,nan,nan,0.00,0.09,47.70,nan,nan,nan,nan
0.57,0.00,-0.82,-0.01,0.10,0.00,0.16,48.10,48.24,0.112,nan,nan
0.61,-0.33,-0.65,-0.04,0.15,0.00,0.22,48.10,48.21,0.173,nan,nan
0.65,-0.50,-0.98,0.05,0.28,0.00,0.31,48.10,48.21,0.321,nan,nan
0.69,-1.17,-1.18,0.03,0.28,0.00,0.38,47.70,48.21,0.319,nan,nan
0.73,-1.50,0.34,0.02,0.37,0.00,0.44,47.70,48.21,0.427,nan,nan
0.77,-1.33,-0.84,-0.01,0.40,0.00,0.53,47.70,48.22,0.456,nan,nan
0.81,-2.17,-1.03,1.33,0.51,-0.02,0.59,47.70,48.22,0.585,nan,nan
0.85,-2.00,-1.37,2.90,0.43,-0.13,0.66,47.70,48.21,0.495,nan,nan
0.89,-3.00,0.14,9.47,0.71,-0.19,0.75,47.70,48.24,0.817,nan,nan
0.93,-3.67,0.62,10.43,1.02,-0.07,0.81,47.70,48.22,1.289,nan,nan
0.97,-2.83,0.14,-0.92,0.76,0.28,0.91,47.70,48.21,0.874,nan,nan
1.01,-3.17,-0.65,-0.06,0.90,0.51,0.97,47.70,48.24,1.035,nan,nan
1.05,-3.50,-0.94,0.02,0.93,0.31,1.03,47.60,48.22,1.071,nan,nan
1.09,-4.17,-0.36,0.23,1.06,0.08,1.09,47.60,48.24,1.213,nan,nan
1.13,-3.83,-0.24,2.37,0.91,0.00,1.19,47.60,48.22,1.041,nan,nan
1.17,-4.50,-0.58,20.38,1.07,-0.06,1.25,47.80,48.22,1.226,nan,nan
1.21,-5.33,2.21,-4.51,1.05,0.26,1.31,47.80,48.24,1.206,nan,nan
1.25,-4.67,-0.10,5.05,1.28,0.95,1.38,47.80,48.24,1.473,nan,nan
1.29,-5.17,0.10,9.79,1.28,0.94,1.47,47.70,48.22,1.465,nan,nan
1.33,-5.50,0.36,7.14,1.55,0.76,1.53,47.70,48.22,1.778,nan,nan
1.37,-6.00,0.50,2.75,1.48,0.89,1.62,47.70,48.22,1.696,nan,nan
1.41,-7.17,1.90,3.81,1.45,0.95,1.69,47.70,48.22,1.670,nan,nan
1.45,-6.50,0.26,5.28,2.00,0.97,1.75,47.70,48.22,2.299,nan,nan
1.49,-6.17,-0.62,8.75,1.88,1.04,1.84,47.70,48.24,2.163,nan,nan
1.53,-7.33,1.34,3.01,2.05,1.06,1.91,47.80,48.24,2.350,nan,nan
1.57,-7.17,-0.10,9.39,1.96,1.17,2.00,47.80,48.21,2.256,nan,nan
1.61,-7.50,0.62,2.87,2.05,1.17,2.06,47.80,48.22,2.359,nan,nan
1.65,-7.50,-0.14,9.19,1.96,1.25,2.16,47.80,48.22,2.248,nan,nan
1.69,-9.00,1.90,8.03,2.61,1.19,2.22,47.80,48.22,3.001,nan,nan
1.73,-7.67,0.02,5.84,2.15,1.48,2.28,47.80,48.22,2.469,nan,nan
1.77,-9.67,0.94,13.78,2.34,1.53,2.38,47.60,48.22,2.686,nan,nan
1.81,-8.50,-0.43,9.39,2.24,1.53,2.44,47.60,48.19,2.574,nan,nan
