time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.46,-0.03,0.07,-0.20,0.00,48.10,48.71,0.083,nan,nan
0.06,0.00,-1.46,-0.03,0.07,-0.20,0.00,48.10,48.71,0.083,nan,nan
0.10,0.00,-1.46,-0.03,0.07,-0.19,0.00,48.10,48.71,0.083,nan,nan
0.14,0.00,-1.46,-0.03,0.07,-0.17,0.00,48.10,48.71,0.083,nan,nan
0.18,0.00,-1.46,-0.03,0.07,-0.17,0.00,48.20,48.71,0.083,nan,nan
0.22,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.26,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.30,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.34,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.38,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.42,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.46,0.00,-1.46,-0.03,0.07,-0.16,0.00,48.20,48.71,0.083,nan,nan
0.50,0.00,-1.46,-0.03,0.07,-0.16,0.02,48.20,48.71,0.083,nan,nan
0.54,0.00,-1.15,0.00,0.00,-0.16,0.07,48.20,48.71,-0.794,nan,nan
0.58,-0.17,-1.75,0.03,0.10,-0.17,0.15,48.20,48.71,0.112,nan,nan
0.62,-0.83,-1.13,0.04,0.13,-0.22,0.20,48.20,48.71,0.149,nan,nan
0.66,-1.17,-1.01,2.61,0.02,-0.34,0.28,48.10,48.71,0.025,nan,nan
0.70,-1.67,-0.60,3.03,0.11,-0.43,0.33,48.10,48.69,0.126,nan,nan
0.74,-1.67,-1.25,5.20,0.44,-0.34,0.38,48.10,48.71,0.501,nan,nan
0.78,-2.50,-1.06,0.82,0.35,-0.17,0.45,48.10,48.69,0.405,nan,nan
0.82,-2.83,-0.77,0.28,0.49,-0.07,0.50,48.10,48.69,0.559,nan,nan
0.86,-3.00,-1.03,8.69,0.50,-0.10,0.55,48.10,48.67,0.576,nan,nan
0.90,-3.83,-0.29,9.75,0.67,-0.11,0.60,48.10,48.69,0.770,nan,nan
0.94,-4.00,-0.10,4.97,0.85,0.05,0.68,48.10,48.71,0.973,nan,nan
0.98,-4.17,-0.53,-0.03,0.69,0.25,0.72,48.30,48.67,0.791,nan,nan
1.02,-4.33,-1.73,0.08,0.66,0.20,0.80,48.30,48.69,0.753,nan,nan
1.06,-5.17,-1.08,11.44,0.73,-0.01,0.85,48.30,48.71,0.835,nan,nan
1.10,-6.17,0.00,16.22,0.40,-0.12,0.90,48.30,48.71,0.461,nan,nan
1.14,-7.00,0.96,6.85,1.31,0.20,0.97,48.10,48.69,1.494,nan,nan
1.18,-6.83,0.14,2.36,0.98,0.66,1.02,48.10,48.69,1.126,nan,nan
1.22,-6.17,-1.32,7.73,0.77,0.54,1.10,48.10,48.71,0.884,nan,nan
1.26,-7.33,-0.43,14.17,1.13,0.29,1.15,48.20,48.71,1.295,nan,nan
1.30,-7.17,-0.36,2.03,1.13,0.54,1.20,48.20,48.69,1.290,nan,nan
1.34,-7.00,-2.18,10.91,1.21,0.68,1.27,48.20,48.69,1.384,nan,nan
1.38,-9.17,1.18,9.88,1.33,0.54,1.32,48.20,48.69,1.524,nan,nan
1.42,-8.50,0.14,2.70,1.11,0.74,1.40,48.20,48.71,1.269,nan,nan
1.46,-10.17,1.15,16.13,1.22,0.79,1.45,48.20,48.69,1.395,nan,nan
1.50,-9.50,0.65,4.54,1.55,0.76,1.52,48.20,48.73,1.775,nan,nan
1.54,-9.50,-0.31,14.55,1.70,0.95,1.57,48.20,48.73,1.945,nan,nan
1.58,-11.50,1.58,7.84,1.61,0.99,1.62,48.10,48.71,1.845,nan,nan
1.62,-10.50,-0.10,11.61,1.25,1.05,1.67,48.10,48.71,1.433,nan,nan
1.66,-11.33,0.77,12.72,1.58,1.07,1.73,48.10,48.69,1.808,nan,nan
1.70,-12.00,0.58,11.71,1.61,1.12,1.80,48.10,48.71,1.840,nan,nan
1.74,-13.00,1.01,11.91,1.86,1.17,1.85,48.10,48.69,2.125,nan,nan
1.78,-12.00,-0.07,12.28,1.79,1.21,1.92,48.10,48.71,2.044,nan,nan
1.82,-12.83,0.65,13.63,2.13,1.28,1.98,48.20,48.71,2.434,nan,nan
1.86,-13.83,1.34,13.24,2.10,1.36,2.02,48.20,48.71,2.398,nan,nan
1.90,-13.67,1.22,14.73,1.64,1.42,2.10,48.20,48.69,1.874,nan,nan
1.94,-14.50,1.22,14.41,2.30,1.49,2.15,48.10,48.73,2.661,nan,nan
1.98,-14.83,1.18,15.80,1.79,1.56,2.22,48.10,48.71,2.053,nan,nan
2.02,-15.50,2.04,14.97,2.13,1.60,2.27,48.10,48.73,2.440,nan,nan
2.06,-15.50,1.10,16.07,2.34,1.63,2.32,48.20,48.69,2.675,nan,nan
2.10,-15.67,0.58,16.12,1.98,1.68,2.40,48.20,48.73,2.264,nan,nan
2.14,-16.00,1.37,16.60,3.06,1.73,2.45,48.20,48.65,3.501,nan,nan
2.18,-17.00,1.78,16.88,2.48,1.79,2.50,48.20,48.69,2.838,nan,nan
2.22,-16.83,0.89,16.70,2.18,1.90,2.58,48.20,48.71,2.493,nan,nan
2.26,-17.33,1.13,17.59,2.44,1.97,2.62,48.20,48.73,2.789,nan,nan
2.31,-18.00,1.49,18.35,2.93,2.00,2.70,48.20,48.69,3.348,nan,nan
2.34,-18.50,1.61,18.01,3.24,2.03,2.75,48.10,48.69,3.703,nan,nan
2.38,-18.67,1.44,19.76,2.58,2.07,2.80,48.10,48.69,2.953,nan,nan
2.42,-18.83,1.10,18.94,2.48,2.13,2.88,48.10,48.69,2.834,nan,nan
2.46,-19.67,2.11,19.49,2.66,2.22,2.92,48.10,48.69,3.044,nan,nan
2.50,-19.67,1.49,20.40,3.08,2.30,2.98,48.10,48.71,3.521,nan,nan
2.54,-20.50,2.18,21.24,3.54,2.33,3.05,48.10,48.73,4.043,nan,nan
2.58,-20.67,1.10,20.15,2.31,2.38,3.10,48.10,48.67,2.643,nan,nan
2.62,-21.33,2.16,21.97,2.97,2.44,3.17,48.10,48.69,3.392,nan,nan
2.66,-21.67,1.87,21.55,3.18,2.49,3.22,48.20,48.71,3.634,nan,nan
2.70,-22.17,2.42,21.80,3.13,2.57,3.27,48.20,48.69,3.580,nan,nan
2.74,-22.33,2.18,22.79,3.57,2.62,3.35,48.20,48.69,4.084,nan,nan
2.78,-23.00,1.92,22.46,3.48,2.66,3.40,48.20,48.69,3.978,nan,nan
2.82,-23.50,2.42,23.88,2.89,2.70,3.48,48.10,48.71,3.301,nan,nan
2.86,-24.00,2.88,23.44,4.06,2.75,3.52,48.10,48.71,4.647,nan,nan
2.90,-24.00,1.78,22.92,4.15,2.84,3.57,48.10,48.69,4.745,nan,nan
2.94,-24.83,2.59,26.04,3.82,2.87,3.65,48.10,48.69,4.236,nan,nan
2.98,-25.00,1.73,25.58,3.59,2.88,3.70,48.10,48.69,4.102,nan,nan
3.02,-25.17,2.09,25.61,4.52,2.91,3.77,48.10,48.67,5.164,nan,nan
3.06,-25.83,3.34,25.24,3.54,3.00,3.82,48.20,48.67,4.043,nan,nan
3.10,-26.00,2.42,26.56,3.97,3.07,3.87,48.20,48.67,4.541,nan,nan
3.14,-26.50,2.59,25.12,3.89,3.09,3.95,48.20,48.69,4.451,nan,nan
3.18,-27.17,3.00,28.73,4.37,3.11,4.00,48.00,48.67,4.994,nan,nan
3.22,-26.83,1.75,26.51,4.44,3.14,4.08,48.00,48.67,5.082,nan,nan
3.26,-27.67,2.30,26.48,4.06,3.18,4.12,48.00,48.69,4.646,nan,nan
3.30,-28.00,2.64,29.73,4.41,3.21,4.17,48.10,48.73,4.853,nan,nan
3.34,-28.00,2.02,28.11,3.74,3.22,4.25,48.10,48.67,4.281,nan,nan
3.38,-29.17,3.19,28.49,3.96,3.27,4.30,48.10,48.71,4.534,nan,nan
3.42,-29.33,2.23,28.86,3.34,3.37,4.35,48.10,48.71,3.823,nan,nan
3.46,-30.17,2.98,30.31,4.06,3.42,4.42,48.10,48.69,4.645,nan,nan
3.50,-30.00,2.40,31.26,4.56,3.44,4.47,48.10,48.69,5.216,nan,nan
3.54,-31.00,3.53,30.44,4.86,3.49,4.55,48.10,48.69,5.562,nan,nan
3.58,-31.33,3.31,31.59,4.82,3.56,4.60,48.10,48.67,5.514,nan,nan
3.62,-31.67,2.62,31.58,3.99,3.62,4.67,48.10,48.69,4.560,nan,nan
3.66,-32.17,3.46,32.19,4.43,3.67,4.72,48.10,48.67,5.070,nan,nan
3.70,-32.67,3.12,31.98,4.36,3.74,4.78,48.10,48.71,4.987,nan,nan
3.74,-32.33,3.19,33.47,4.81,3.80,4.85,48.10,48.69,5.503,nan,nan
3.78,-33.17,2.98,33.74,3.93,3.85,4.90,48.10,48.71,4.490,nan,nan
3.82,-34.00,4.20,33.41,4.74,3.90,4.95,48.10,48.69,5.417,nan,nan
3.86,-33.50,2.98,32.75,5.10,3.99,5.03,48.10,48.67,5.833,nan,nan
3.90,-34.83,4.63,33.67,4.41,4.02,5.08,48.10,48.69,5.042,nan,nan
3.94,-34.33,2.90,35.92,3.91,4.06,5.15,48.10,48.69,4.469,nan,nan
3.98,-35.33,4.03,34.52,4.92,4.13,5.20,48.10,48.67,5.630,nan,nan
4.02,-35.50,3.43,35.59,4.03,4.20,5.28,48.10,48.69,4.607,nan,nan
4.06,-36.33,3.79,36.13,4.83,4.24,5.32,48.10,48.69,5.529,nan,nan
4.10,-36.67,3.84,36.33,6.12,4.29,5.38,48.10,48.69,6.994,nan,nan
4.14,-36.83,3.36,36.72,4.87,4.37,5.45,48.20,48.69,5.571,nan,nan
4.18,-37.00,3.38,37.17,4.61,4.40,5.50,48.20,48.67,5.276,nan,nan
4.22,-38.17,4.66,38.72,4.75,4.44,5.55,48.30,48.71,5.433,nan,nan
4.26,-37.83,4.03,37.91,5.91,4.53,5.62,48.30,48.69,6.761,nan,nan
4.30,-38.83,4.46,38.03,5.89,4.60,5.67,48.30,48.73,6.740,nan,nan
4.34,-39.00,4.01,39.30,6.53,4.65,5.75,48.30,48.65,7.471,nan,nan
4.38,-39.00,3.74,39.35,5.66,4.72,5.80,48.10,48.67,6.472,nan,nan
4.42,-40.00,4.46,39.45,5.26,4.79,5.87,48.10,48.65,6.015,nan,nan
4.46,-40.33,4.66,40.05,5.93,4.85,5.92,48.10,48.64,6.781,nan,nan
