time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-1.37,-0.03,-0.05,-0.04,0.00,47.60,48.24,-0.056,nan,nan
0.07,0.00,-1.37,-0.03,-0.05,-0.04,0.00,47.70,48.24,-0.056,nan,nan
0.11,0.00,-1.37,-0.03,-0.05,-0.04,0.00,47.70,48.24,-0.056,nan,nan
0.15,0.00,-1.37,-0.03,-0.05,-0.03,0.00,47.70,48.24,-0.056,nan,nan
0.19,0.00,-1.37,-0.03,-0.05,-0.03,0.00,47.60,48.24,-0.056,nan,nan
0.23,0.00,-1.37,-0.03,-0.05,-0.03,0.00,47.60,48.24,-0.056,nan,nan
0.27,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.60,48.24,-0.056,nan,nan
0.31,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.60,48.24,-0.056,nan,nan
0.35,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.60,48.24,-0.056,nan,nan
0.39,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.60,48.24,-0.056,nan,nan
0.43,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.70,48.24,-0.056,nan,nan
0.47,0.00,-1.37,-0.03,-0.05,-0.02,0.00,47.70,48.24,-0.056,nan,nan
0.51,0.00,-1.37,-0.03,-0.05,-0.02,0.06,47.70,48.24,-0.056,nan,nan
0.55,0.00,-0.82,-0.00,0.00,-0.02,0.08,47.70,48.24,-0.409,nan,nan
0.59,-0.33,-1.22,-0.01,-0.09,-0.03,0.14,47.70,48.24,-0.103,nan,nan
0.63,-0.83,-0.05,0.11,0.15,-0.08,0.20,47.70,48.22,0.173,nan,nan
0.67,-1.17,-1.18,0.58,0.15,-0.22,0.28,47.70,48.24,0.173,nan,nan
0.71,-1.17,-1.18,0.19,0.17,-0.40,0.34,47.70,48.26,0.190,nan,nan
0.75,-2.17,-1.80,3.28,0.17,-0.59,0.39,47.70,48.24,0.198,nan,nan
0.80,-3.33,-0.48,5.71,0.23,-0.67,0.45,47.70,48.22,0.261,nan,nan
0.83,-2.83,-1.10,5.38,0.67,-0.44,0.48,47.70,48.22,0.765,nan,nan
0.87,-3.50,-0.74,3.94,0.46,-0.16,0.53,47.70,48.22,0.530,nan,nan
0.91,-4.17,-0.55,3.10,0.43,-0.05,0.62,47.70,48.24,0.488,nan,nan
0.95,-4.83,-0.38,4.48,0.22,-0.03,0.68,47.70,48.24,0.246,nan,nan
0.99,-4.67,-1.56,7.80,0.50,-0.01,0.73,47.70,48.21,0.575,nan,nan
1.03,-5.50,-0.12,9.56,0.54,0.01,0.79,47.70,48.22,0.617,nan,nan
1.07,-6.33,0.74,5.11,0.62,0.12,0.84,47.70,48.24,0.704,nan,nan
1.11,-6.83,0.41,5.65,0.78,0.28,0.90,47.70,48.22,0.886,nan,nan
1.15,-6.00,-1.87,8.55,1.21,0.31,0.98,47.60,48.22,1.384,nan,nan
1.19,-8.00,0.48,5.88,0.95,0.30,1.04,47.60,48.21,1.085,nan,nan
1.23,-7.50,-1.18,9.79,1.02,0.40,1.12,47.60,48.26,1.161,nan,nan
1.27,-9.00,0.50,6.92,1.04,0.46,1.18,47.70,48.24,1.189,nan,nan
1.31,-9.50,0.53,9.24,0.96,0.52,1.27,47.70,48.24,1.099,nan,nan
1.35,-9.17,-0.22,10.19,1.08,0.60,1.32,47.70,48.21,1.232,nan,nan
