time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.34,-0.04,-0.06,-0.67,0.00,48.10,48.73,-0.069,nan,nan
0.06,0.00,-0.34,-0.04,-0.06,-0.67,0.00,48.20,48.73,-0.069,nan,nan
0.10,0.00,-0.34,-0.04,-0.06,-0.59,0.00,48.20,48.73,-0.069,nan,nan
0.14,0.00,-0.34,-0.04,-0.06,-0.39,0.00,48.20,48.73,-0.069,nan,nan
0.18,0.00,-0.34,-0.04,-0.06,-0.22,0.00,48.10,48.73,-0.069,nan,nan
0.22,0.00,-0.34,-0.04,-0.06,-0.17,0.00,48.10,48.73,-0.069,nan,nan
0.26,0.00,-0.34,-0.04,-0.06,-0.16,0.00,48.10,48.73,-0.069,nan,nan
0.30,0.00,-0.34,-0.04,-0.06,-0.15,0.00,48.20,48.73,-0.069,nan,nan
0.34,0.00,-0.34,-0.04,-0.06,-0.15,0.00,48.20,48.73,-0.069,nan,nan
0.38,0.00,-0.34,-0.04,-0.06,-0.15,0.00,48.20,48.73,-0.069,nan,nan
0.42,0.00,-0.34,-0.04,-0.06,-0.16,0.00,48.20,48.73,-0.069,nan,nan
0.46,0.00,-0.34,-0.04,-0.06,-0.16,0.00,48.20,48.73,-0.069,nan,nan
0.50,0.00,-0.34,-0.04,-0.06,-0.16,0.02,48.20,48.73,-0.069,nan,nan
0.54,0.00,0.05,0.04,0.00,-0.16,0.05,48.20,48.71,-0.759,nan,nan
0.58,0.00,0.12,-0.06,0.10,-0.16,0.09,48.20,48.69,0.113,nan,nan
0.62,-0.33,0.46,0.03,0.15,-0.16,0.13,48.10,48.69,0.173,nan,nan
0.66,-0.50,-0.22,0.12,0.10,-0.20,0.17,48.10,48.69,0.124,nan,nan
0.70,-0.50,-0.50,0.99,0.01,-0.27,0.20,48.10,48.71,0.015,nan,nan
