time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.62,0.84,0.03,-0.18,0.00,48.20,48.71,0.029,nan,nan
0.06,0.00,-0.62,0.84,0.03,-0.18,0.00,48.20,48.71,0.029,nan,nan
0.10,0.00,-0.62,0.84,0.03,-0.17,0.00,48.20,48.71,0.029,nan,nan
0.14,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.18,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.22,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.26,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.30,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.34,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.38,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.42,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.46,0.00,-0.62,0.84,0.03,-0.16,0.00,48.20,48.71,0.029,nan,nan
0.50,0.00,-0.62,0.84,0.03,-0.16,0.01,48.20,48.71,0.029,nan,nan
0.55,0.00,0.07,0.03,0.00,-0.16,0.02,48.10,48.73,0.002,nan,nan
0.59,0.00,0.05,0.01,-0.05,-0.16,0.04,48.10,48.73,-0.053,nan,nan
0.62,0.00,-0.24,-0.07,-0.02,-0.16,0.05,48.20,48.71,-0.026,nan,nan
0.66,-0.17,0.05,0.06,-0.06,-0.18,0.06,48.20,48.71,-0.065,nan,nan
0.70,-0.17,-0.62,0.04,-0.06,-0.21,0.08,48.20,48.69,-0.065,nan,nan
0.74,-0.33,-0.36,0.08,0.02,-0.28,0.09,48.20,48.74,0.021,nan,nan
0.78,-0.17,-1.20,0.05,0.04,-0.35,0.11,48.20,48.71,0.046,nan,nan
0.82,-0.33,-1.56,1.38,0.06,-0.42,0.12,48.20,48.69,0.067,nan,nan
0.86,-0.33,-1.68,-0.19,0.06,-0.44,0.14,48.20,48.71,0.064,nan,nan
0.90,-0.50,-1.80,0.17,0.02,-0.40,0.16,48.20,48.73,0.065,nan,nan
0.95,-0.50,-1.66,0.14,0.08,-0.46,0.17,48.20,48.73,0.089,nan,nan
0.98,-1.00,-0.96,2.10,-0.11,-0.61,0.19,48.10,48.71,-0.121,nan,nan
1.02,-1.33,-0.65,4.74,0.10,-0.69,0.20,48.10,48.71,0.118,nan,nan
1.06,-1.17,-0.62,1.69,0.35,-0.50,0.21,48.10,48.71,0.403,nan,nan
1.10,-1.17,-0.58,0.03,0.05,-0.21,0.23,48.10,48.71,0.055,nan,nan
1.14,-0.83,-0.36,-0.02,0.35,-0.06,0.24,48.10,48.71,0.399,nan,nan
1.18,-0.83,-1.25,0.02,0.40,-0.04,0.26,48.10,48.71,0.452,nan,nan
1.22,-1.00,-1.58,0.23,0.04,-0.09,0.28,48.10,48.69,0.043,nan,nan
1.26,-1.33,-0.60,1.19,0.27,-0.23,0.29,48.30,48.71,0.305,nan,nan
1.30,-1.50,-1.32,4.28,0.06,-0.43,0.31,48.30,48.71,0.069,nan,nan
1.34,-1.50,0.05,4.07,-0.00,-0.40,0.32,48.30,48.73,-0.004,nan,nan
1.38,-1.33,-0.38,5.08,0.26,-0.13,0.34,48.30,48.73,0.303,nan,nan
1.42,-1.50,-1.10,0.32,0.35,0.08,0.35,48.30,48.71,0.404,nan,nan
1.46,-1.83,0.00,0.06,0.48,0.13,0.36,48.30,48.71,0.548,nan,nan
1.51,-1.67,-0.43,-0.03,0.35,0.07,0.38,48.20,48.71,0.401,nan,nan
1.54,-1.33,-0.94,0.07,0.47,0.01,0.39,48.20,48.71,0.537,nan,nan
1.58,-1.33,-1.94,0.66,0.37,-0.09,0.41,48.20,48.71,0.426,nan,nan
1.62,-2.17,-0.82,1.59,0.55,-0.31,0.42,48.20,48.71,0.630,nan,nan
1.66,-2.67,-0.72,9.93,0.57,-0.49,0.44,48.20,48.69,0.650,nan,nan
1.71,-2.33,-0.05,8.70,0.75,-0.35,0.46,48.20,48.71,0.860,nan,nan
1.74,-2.17,-0.98,0.40,0.44,0.02,0.47,48.10,48.71,0.504,nan,nan
1.78,-2.17,-0.41,0.09,0.49,0.22,0.48,48.10,48.71,0.564,nan,nan
1.82,-2.33,-0.94,0.06,0.69,0.15,0.50,48.10,48.73,0.786,nan,nan
1.86,-2.00,-1.39,0.61,0.50,0.04,0.51,48.10,48.71,0.578,nan,nan
1.90,-2.83,-0.60,8.49,0.62,-0.04,0.53,48.10,48.71,0.709,nan,nan
1.95,-2.83,-0.22,8.49,0.78,-0.04,0.54,48.10,48.69,0.888,nan,nan
1.98,-2.33,-0.10,-2.02,0.49,0.11,0.56,48.10,48.71,0.559,nan,nan
2.02,-2.50,-0.89,-0.27,0.48,0.21,0.57,48.10,48.69,0.549,nan,nan
2.06,-2.67,-0.34,0.14,0.56,0.09,0.59,48.10,48.69,0.639,nan,nan
2.10,-2.83,-2.04,2.85,0.46,-0.11,0.60,48.20,48.71,0.528,nan,nan
2.15,-3.17,-0.94,10.95,0.72,-0.32,0.62,48.20,48.71,0.819,nan,nan
2.18,-3.17,0.00,5.47,0.84,-0.23,0.63,48.20,48.73,0.963,nan,nan
2.22,-2.83,-0.05,-0.60,0.60,0.22,0.64,48.10,48.69,0.690,nan,nan
2.27,-3.00,0.00,0.78,0.74,0.45,0.66,48.10,48.71,0.851,nan,nan
2.30,-3.67,-0.43,1.22,0.70,0.29,0.68,48.20,48.74,0.803,nan,nan
2.34,-3.33,-0.41,0.04,0.75,0.11,0.69,48.20,48.69,0.856,nan,nan
2.38,-2.83,-1.87,0.36,0.72,-0.01,0.71,48.20,48.69,0.818,nan,nan
2.42,-4.17,0.17,12.18,1.01,-0.24,0.72,48.10,48.71,1.158,nan,nan
