time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.70,0.06,0.03,-0.31,0.00,48.20,48.69,0.037,nan,nan
0.06,0.00,-0.70,0.06,0.03,-0.30,0.00,48.20,48.69,0.037,nan,nan
0.10,0.00,-0.70,0.06,0.03,-0.28,0.00,48.20,48.69,0.037,nan,nan
0.14,0.00,-0.70,0.06,0.03,-0.23,0.00,48.20,48.69,0.037,nan,nan
0.18,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.22,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.26,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.30,0.00,-0.70,0.06,0.03,-0.21,0.00,48.10,48.69,0.037,nan,nan
0.34,0.00,-0.70,0.06,0.03,-0.21,0.00,48.10,48.69,0.037,nan,nan
0.38,0.00,-0.70,0.06,0.03,-0.21,0.00,48.10,48.69,0.037,nan,nan
0.42,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.46,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.50,0.00,-0.70,0.06,0.03,-0.21,0.00,48.20,48.69,0.037,nan,nan
0.54,0.00,-0.31,0.01,0.00,-0.21,0.01,48.10,48.69,-1.290,nan,nan
0.58,0.00,-0.53,0.02,0.00,-0.22,0.02,48.10,48.69,0.000,nan,nan
0.62,-0.83,-0.94,0.07,0.08,-0.30,0.02,48.10,48.67,0.091,nan,nan
0.66,-1.17,-1.61,0.72,0.05,-0.50,0.03,48.10,48.69,0.062,nan,nan
0.70,-2.33,-1.56,5.12,-0.02,-0.72,0.04,48.10,48.71,-0.022,nan,nan
0.74,-3.17,-0.38,1.70,0.19,-0.68,0.05,48.10,48.69,0.214,nan,nan
0.78,-2.33,-2.78,1.23,0.04,-0.46,0.06,48.20,48.71,0.049,nan,nan
0.82,-4.83,-0.38,9.83,0.25,-0.58,0.06,48.20,48.73,0.281,nan,nan
0.86,-4.33,-0.53,4.72,0.05,-0.65,0.07,48.10,48.73,0.217,nan,nan
0.90,-5.00,-0.24,0.97,-0.00,-0.33,0.08,48.10,48.71,-0.003,nan,nan
0.94,-5.00,-2.42,6.06,-0.37,-0.27,0.08,48.10,48.71,-0.422,nan,nan
0.98,-6.17,-1.13,9.41,-0.15,-0.57,0.09,48.10,48.69,-0.171,nan,nan
1.02,-6.33,-0.74,4.72,-0.11,-0.49,0.10,48.20,48.67,-0.125,nan,nan
1.06,-6.83,-0.74,1.87,0.08,-0.18,0.11,48.20,48.69,0.097,nan,nan
1.10,-6.67,-2.04,7.32,-0.30,-0.26,0.12,48.20,48.69,-0.346,nan,nan
1.14,-8.00,-1.39,11.77,0.07,-0.59,0.12,48.20,48.71,0.080,nan,nan
1.18,-8.67,-0.46,7.30,0.18,-0.45,0.13,48.20,48.71,0.207,nan,nan
1.22,-9.17,-0.14,0.54,0.30,-0.13,0.14,48.20,48.73,0.346,nan,nan
1.26,-7.33,-3.26,17.22,-0.29,-0.29,0.14,48.20,48.71,-0.336,nan,nan
1.30,-9.67,-1.30,14.20,0.43,-0.62,0.15,48.20,48.73,0.495,nan,nan
1.34,-10.83,-0.26,8.32,0.01,-0.41,0.16,48.20,48.73,0.013,nan,nan
1.38,-10.17,-2.02,6.46,-0.10,-0.13,0.17,48.20,48.69,-0.109,nan,nan
1.42,-11.00,-2.45,15.17,-0.06,-0.28,0.17,48.20,48.73,-0.072,nan,nan
1.46,-11.67,-1.80,11.08,0.41,-0.39,0.18,48.20,48.69,0.545,nan,nan
1.50,-12.33,-1.42,11.25,0.46,-0.23,0.19,48.20,48.69,0.527,nan,nan
1.54,-13.00,-0.98,14.65,0.53,-0.18,0.20,48.20,48.69,0.602,nan,nan
1.58,-13.50,-1.01,12.53,-0.01,-0.22,0.20,48.20,48.69,-0.009,nan,nan
1.63,-13.67,-1.75,14.06,0.32,-0.20,0.21,48.20,48.69,0.370,nan,nan
1.66,-14.50,-1.27,14.29,-0.10,-0.20,0.22,48.20,48.71,-0.116,nan,nan
1.70,-15.17,-1.10,14.84,0.41,-0.22,0.22,48.20,48.69,0.472,nan,nan
1.74,-15.50,-1.32,15.80,0.51,-0.23,0.23,48.20,48.69,0.588,nan,nan
1.78,-16.33,-1.27,16.05,-0.19,-0.23,0.24,48.20,48.69,-0.216,nan,nan
1.82,-16.50,-1.39,16.75,0.51,-0.23,0.25,48.20,48.69,0.585,nan,nan
1.86,-17.17,-1.54,17.03,0.45,-0.20,0.26,48.20,48.71,0.514,nan,nan
1.90,-17.83,-1.46,17.56,0.43,-0.20,0.27,48.20,48.71,0.464,nan,nan
1.94,-18.67,-0.43,18.01,0.49,-0.21,0.27,48.20,48.73,0.558,nan,nan
1.98,-19.00,-1.32,18.45,0.40,-0.20,0.28,48.20,48.71,0.452,nan,nan
2.03,-19.33,-1.27,19.30,0.50,-0.21,0.29,48.20,48.69,0.567,nan,nan
2.06,-20.33,-0.48,20.09,-0.19,-0.22,0.29,48.10,48.73,-0.219,nan,nan
2.10,-20.50,-0.82,19.95,0.06,-0.19,0.30,48.10,48.69,0.066,nan,nan
2.14,-21.00,-0.98,20.22,0.42,-0.16,0.31,48.10,48.73,0.483,nan,nan
2.18,-21.33,-2.02,21.24,0.71,-0.16,0.32,48.20,48.73,0.816,nan,nan
2.22,-21.83,-1.63,21.85,-0.07,-0.18,0.33,48.20,48.69,-0.080,nan,nan
2.26,-22.17,-1.99,23.17,0.79,-0.20,0.33,48.20,48.71,0.898,nan,nan
2.30,-22.67,-1.46,22.90,-0.25,-0.19,0.34,48.20,48.69,-0.289,nan,nan
2.34,-23.83,-1.08,23.61,0.64,-0.14,0.35,48.10,48.71,0.728,nan,nan
2.38,-24.00,-0.94,24.72,0.49,-0.13,0.35,48.10,48.71,0.556,nan,nan
2.42,-24.67,-0.86,24.22,-0.13,-0.14,0.36,48.10,48.69,-0.149,nan,nan
2.46,-25.00,-1.42,25.27,0.36,-0.13,0.37,48.20,48.71,0.416,nan,nan
2.50,-25.50,-1.20,25.95,0.69,-0.12,0.38,48.20,48.71,0.788,nan,nan
2.54,-26.17,-0.43,25.70,0.52,-0.10,0.38,48.20,48.67,0.595,nan,nan
2.58,-26.67,-1.15,25.81,0.89,-0.06,0.39,48.10,48.69,1.014,nan,nan
2.62,-26.83,-1.51,27.31,0.40,-0.07,0.40,48.10,48.71,0.459,nan,nan
2.66,-27.67,-0.89,29.12,-0.07,-0.12,0.41,48.10,48.67,-0.084,nan,nan
2.70,-28.33,-1.25,29.27,-0.14,-0.12,0.41,48.20,48.69,-0.163,nan,nan
2.74,-28.50,-1.13,28.62,0.25,-0.07,0.42,48.20,48.71,0.288,nan,nan
2.78,-29.33,-0.91,28.31,0.56,-0.03,0.43,48.20,48.69,0.642,nan,nan
2.82,-29.83,-1.22,29.52,0.32,-0.04,0.44,48.20,48.67,0.371,nan,nan
2.86,-30.83,-0.84,32.11,-0.13,-0.09,0.44,48.20,48.67,-0.092,nan,nan
2.90,-30.83,-1.18,32.02,0.53,-0.08,0.45,48.20,48.71,0.603,nan,nan
2.94,-31.50,-0.86,30.82,-0.02,-0.03,0.46,48.10,48.73,-0.023,nan,nan
2.98,-32.17,-0.50,31.22,-0.11,0.00,0.47,48.10,48.71,-0.130,nan,nan
3.02,-32.50,-0.72,32.28,0.78,0.00,0.47,48.10,48.69,0.894,nan,nan
3.06,-32.67,-1.06,33.25,0.29,-0.01,0.48,48.20,48.71,0.335,nan,nan
3.11,-33.50,-0.05,33.45,0.96,-0.01,0.49,48.20,48.71,1.092,nan,nan
3.14,-34.33,-0.74,35.19,-0.22,0.00,0.50,48.20,48.71,-0.257,nan,nan
3.18,-34.17,-1.42,36.11,-0.08,0.01,0.50,48.10,48.67,-0.094,nan,nan
3.22,-35.00,-0.94,36.19,0.03,0.01,0.51,48.10,48.71,0.037,nan,nan
3.26,-35.67,-0.14,35.97,0.43,0.02,0.52,48.10,48.69,0.497,nan,nan
3.30,-36.17,-0.34,34.81,-0.22,0.07,0.53,48.10,48.69,-0.251,nan,nan
3.34,-36.50,-0.70,34.97,-0.12,0.09,0.53,48.10,48.69,-0.140,nan,nan
3.38,-37.00,-1.18,37.02,0.25,0.05,0.54,48.10,48.71,0.288,nan,nan
3.42,-37.50,-1.44,38.76,0.25,0.02,0.55,48.20,48.73,0.291,nan,nan
3.46,-37.83,-2.02,39.77,0.67,0.02,0.56,48.20,48.69,0.770,nan,nan
3.51,-38.83,-0.96,40.53,0.88,0.03,0.57,48.20,48.69,1.006,nan,nan
3.54,-39.33,-0.86,38.51,0.15,0.08,0.57,48.10,48.73,0.166,nan,nan
3.58,-40.00,-0.70,37.93,-0.08,0.15,0.58,48.10,48.67,-0.090,nan,nan
3.62,-40.17,-0.74,39.57,0.93,0.15,0.59,48.10,48.71,1.060,nan,nan
3.66,-41.00,-0.77,42.14,0.02,0.10,0.59,48.20,48.69,0.026,nan,nan
3.70,-41.33,-0.62,41.85,0.44,0.09,0.60,48.20,48.67,0.508,nan,nan
3.74,-42.00,-1.30,41.59,0.74,0.14,0.61,48.20,48.69,0.850,nan,nan
3.78,-42.33,-1.01,41.71,0.82,0.19,0.62,48.20,48.69,0.943,nan,nan
3.82,-42.83,-1.32,42.62,0.73,0.17,0.62,48.20,48.71,0.836,nan,nan
3.86,-43.33,-1.32,44.80,0.40,0.14,0.63,48.20,48.69,0.458,nan,nan
3.90,-44.00,-1.25,45.40,0.63,0.14,0.64,48.20,48.69,0.720,nan,nan
3.94,-44.83,-0.58,45.02,0.83,0.16,0.65,48.20,48.69,0.950,nan,nan
3.98,-45.17,-0.62,43.83,0.10,0.22,0.65,48.20,48.73,0.113,nan,nan
4.02,-45.50,-1.37,44.10,0.51,0.25,0.66,48.10,48.69,0.587,nan,nan
4.06,-46.00,-0.74,46.60,0.91,0.21,0.67,48.10,48.69,1.043,nan,nan
4.10,-46.67,-0.77,47.36,1.13,0.17,0.68,48.10,48.69,1.293,nan,nan
4.14,-47.00,-1.03,47.11,0.09,0.18,0.68,48.20,48.69,0.106,nan,nan
4.18,-47.67,-1.44,47.41,0.08,0.21,0.69,48.20,48.69,0.090,nan,nan
4.22,-48.00,-1.32,47.89,0.76,0.22,0.70,48.00,48.71,0.867,nan,nan
4.26,-48.83,-0.74,49.36,0.20,0.21,0.71,48.00,48.69,0.223,nan,nan
4.30,-49.33,-0.46,49.58,0.52,0.21,0.71,48.00,48.69,0.600,nan,nan
4.34,-49.83,-0.82,49.01,0.96,0.25,0.72,48.00,48.71,1.093,nan,nan
4.38,-50.00,-1.56,50.32,0.76,0.26,0.73,48.20,48.71,0.865,nan,nan
4.42,-50.67,-1.85,50.48,1.19,0.25,0.74,48.20,48.69,1.174,nan,nan
4.46,-51.83,-0.26,50.54,1.09,0.24,0.74,48.20,48.67,1.249,nan,nan
4.50,-52.17,-0.53,50.78,0.45,0.26,0.75,48.30,48.69,0.383,nan,nan
4.54,-52.00,-1.15,52.65,0.16,0.26,0.76,48.30,48.71,0.180,nan,nan
4.58,-53.17,-1.30,52.60,0.25,0.24,0.77,48.10,48.67,0.290,nan,nan
4.62,-53.00,-1.37,52.81,0.80,0.27,0.77,48.10,48.71,0.911,nan,nan
4.66,-54.33,-0.65,53.60,1.47,0.29,0.78,48.10,48.69,1.678,nan,nan
4.70,-54.50,-0.53,55.42,0.93,0.27,0.79,48.10,48.67,1.068,nan,nan
4.74,-54.67,-1.61,55.21,0.11,0.27,0.80,48.20,48.69,0.126,nan,nan
4.78,-55.50,-0.70,55.08,0.17,0.31,0.80,48.20,48.67,0.195,nan,nan
4.82,-55.83,-1.06,55.83,0.52,0.33,0.81,48.20,48.67,0.590,nan,nan
4.86,-56.67,-0.65,58.16,1.16,0.31,0.82,48.10,48.67,1.321,nan,nan
4.91,-56.83,-1.22,55.94,1.24,0.34,0.83,48.10,48.65,1.421,nan,nan
4.94,-57.50,-1.68,57.25,0.18,0.39,0.83,48.20,48.67,0.205,nan,nan
4.98,-58.00,-1.87,58.84,0.97,0.37,0.84,48.20,48.69,1.104,nan,nan
5.02,-58.67,-1.46,59.73,0.12,0.33,0.85,48.20,48.67,0.141,nan,nan
5.06,-59.33,0.02,58.31,0.98,0.36,0.86,48.20,48.67,1.117,nan,nan
5.10,-60.00,-0.46,59.89,0.34,0.39,0.87,48.20,48.71,0.385,nan,nan
5.14,-60.17,-0.74,61.37,0.80,0.35,0.87,48.20,48.69,0.918,nan,nan
