time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.03,-0.00,0.03,-0.17,0.00,48.20,48.73,0.030,nan,nan
0.06,0.00,-1.03,-0.00,0.03,-0.17,0.00,48.10,48.73,0.030,nan,nan
0.10,0.00,-1.03,-0.00,0.03,-0.15,0.00,48.10,48.73,0.030,nan,nan
0.14,0.00,-1.03,-0.00,0.03,-0.13,0.00,48.10,48.73,0.030,nan,nan
0.18,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.22,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.26,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.30,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.34,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.38,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.20,48.73,0.030,nan,nan
0.42,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.10,48.73,0.030,nan,nan
0.46,0.00,-1.03,-0.00,0.03,-0.11,0.00,48.10,48.73,0.030,nan,nan
0.50,0.00,-1.03,-0.00,0.03,-0.11,0.01,48.10,48.73,0.030,nan,nan
0.54,0.00,-0.26,-0.02,0.00,-0.11,0.04,48.10,48.73,-1.052,nan,nan
0.58,-0.33,-1.10,-0.19,0.10,-0.11,0.07,48.10,48.71,0.110,nan,nan
0.62,-1.00,-0.84,0.12,0.12,-0.16,0.10,48.10,48.71,0.143,nan,nan
0.66,-1.33,-1.27,0.82,0.13,-0.30,0.12,48.00,48.71,0.153,nan,nan
0.70,-1.50,-2.40,0.99,0.11,-0.54,0.16,48.00,48.67,0.130,nan,nan
0.74,-2.83,-0.91,7.97,0.20,-0.76,0.19,48.00,48.71,0.233,nan,nan
0.78,-3.50,-0.17,4.42,0.18,-0.59,0.21,48.10,48.69,0.201,nan,nan
0.82,-3.17,-1.10,1.94,0.49,-0.22,0.25,48.10,48.69,0.563,nan,nan
0.86,-4.00,-0.86,0.99,0.15,-0.09,0.28,48.10,48.73,0.173,nan,nan
0.90,-3.83,-2.45,7.11,-0.01,-0.22,0.30,48.20,48.69,-0.008,nan,nan
0.94,-5.33,-0.38,9.10,-0.02,-0.39,0.34,48.20,48.71,-0.022,nan,nan
0.98,-6.17,-0.46,8.97,0.75,-0.25,0.36,48.20,48.69,0.854,nan,nan
1.02,-6.17,-1.54,6.24,0.61,-0.05,0.39,48.10,48.71,0.804,nan,nan
1.06,-5.83,-1.54,1.66,0.21,0.02,0.42,48.10,48.73,0.236,nan,nan
1.10,-7.33,-0.98,6.21,0.48,0.02,0.45,48.10,48.69,0.546,nan,nan
1.14,-6.83,-1.99,8.38,0.50,0.01,0.47,48.20,48.71,0.570,nan,nan
