time_s,encoder_pos_rad,output_torque_Nm,cycle
2.027767,-0.002109224,0.584000,1
2.041452,-0.002013350,0.588000,1
2.055597,-0.001629855,0.592000,1
2.069774,-0.002013350,0.596000,1
2.083299,-0.002109224,0.600000,1
2.096998,-0.002205097,0.604000,1
2.111471,-0.002013350,0.608000,1
2.125114,-0.001917476,0.612000,1
2.137983,-0.002109224,0.616000,1
2.150746,-0.002109224,0.620000,1
2.163567,-0.002109224,0.624000,1
2.176340,-0.002109224,0.628000,1
2.189890,-0.001917476,0.632000,1
2.203171,-0.002013350,0.636000,1
2.216300,-0.001917476,0.640000,1
2.229128,-0.002300971,0.644000,1
2.242627,-0.002205097,0.648000,1
2.256137,-0.002300971,0.652000,1
2.270074,-0.002588593,0.656000,1
2.284096,-0.002492719,0.660000,1
2.297578,-0.002684466,0.664000,1
2.311088,-0.002300971,0.668000,1
2.324622,-0.002205097,0.672000,1
2.338141,-0.002205097,0.676000,1
2.352199,-0.002109224,0.680000,1
2.365770,-0.002492719,0.684000,1
2.379814,-0.001917476,0.688000,1
2.393241,-0.002684466,0.692000,1
2.407099,-0.002013350,0.696000,1
2.421365,-0.002109224,0.700000,1
2.435057,-0.002205097,0.704000,1
2.448866,-0.002684466,0.708000,1
2.462761,-0.002300971,0.712000,1
2.476357,-0.002109224,0.716000,1
2.490088,-0.002300971,0.720000,1
2.503645,-0.002780340,0.724000,1
2.517617,-0.002013350,0.728000,1
2.531111,-0.002205097,0.732000,1
2.544851,-0.002492719,0.736000,1
2.558789,-0.002684466,0.740000,1
2.572558,-0.002492719,0.744000,1
2.586981,-0.002780340,0.748000,1
2.600853,-0.002588593,0.752000,1
2.614555,-0.002492719,0.756000,1
2.628580,-0.002396845,0.760000,1
2.642431,-0.002396845,0.764000,1
2.656442,-0.003067962,0.768000,1
2.669570,-0.002396845,0.772000,1
2.683245,-0.002876214,0.776000,1
2.697240,-0.002588593,0.780000,1
2.711101,-0.002588593,0.784000,1
2.724923,-0.002876214,0.788000,1
2.738255,-0.002588593,0.792000,1
2.752005,-0.002396845,0.796000,1
2.765397,-0.002492719,0.800000,1
2.778927,-0.002972088,0.804000,1
2.792692,-0.002684466,0.808000,1
2.806298,-0.002876214,0.812000,1
2.820247,-0.002780340,0.816000,1
2.834281,-0.002972088,0.820000,1
2.848228,-0.002588593,0.824000,1
2.862239,-0.002492719,0.828000,1
2.875909,-0.002780340,0.832000,1
2.889507,-0.002780340,0.836000,1
2.903455,-0.002684466,0.840000,1
2.916946,-0.002588593,0.844000,1
2.930425,-0.002396845,0.848000,1
2.944649,-0.002780340,0.852000,1
2.958005,-0.002396845,0.856000,1
2.971318,-0.002876214,0.860000,1
2.985149,-0.002972088,0.864000,1
2.998446,-0.003067962,0.868000,1
3.012259,-0.003163835,0.872000,1
3.025613,-0.003163835,0.876000,1
3.039649,-0.003067962,0.880000,1
3.053220,-0.003259709,0.884000,1
3.066988,-0.003163835,0.888000,1
3.080557,-0.003163835,0.892000,1
3.094149,-0.003355583,0.896000,1
3.107890,-0.003451457,0.900000,1
3.121148,-0.003163835,0.904000,1
3.135485,-0.003355583,0.908000,1
3.149200,-0.003451457,0.912000,1
3.162998,-0.003067962,0.916000,1
3.176671,-0.003259709,0.920000,1
3.190742,-0.003163835,0.924000,1
3.204026,-0.003547331,0.928000,1
3.217744,-0.003451457,0.932000,1
3.231978,-0.003163835,0.936000,1
3.245055,-0.003355583,0.940000,1
3.258238,-0.003259709,0.944000,1
3.271636,-0.003355583,0.948000,1
3.285171,-0.004026700,0.952000,1
3.298702,-0.003739078,0.956000,1
3.312225,-0.003451457,0.960000,1
3.326418,-0.003547331,0.964000,1
3.340132,-0.003643204,0.968000,1
3.353650,-0.003259709,0.972000,1
3.367190,-0.003643204,0.976000,1
3.380946,-0.003451457,0.980000,1
3.394270,-0.003547331,0.984000,1
3.408345,-0.003739078,0.988000,1
3.421434,-0.003930826,0.992000,1
3.435277,-0.004122573,0.996000,1
3.448685,-0.004026700,1.000000,1
3.462190,-0.004026700,1.004000,1
3.475831,-0.004218447,1.008000,1
3.490200,-0.004026700,1.012000,1
3.504090,-0.003930826,1.016000,1
3.518241,-0.003834952,1.020000,1
3.532333,-0.004026700,1.024000,1
3.545861,-0.003739078,1.028000,1
3.560028,-0.004026700,1.032000,1
3.574112,-0.003930826,1.036000,1
3.587598,-0.004218447,1.040000,1
3.601525,-0.004122573,1.044000,1
3.614884,-0.003930826,1.048000,1
3.628896,-0.004506069,1.052000,1
3.642112,-0.004410195,1.056000,1
3.655811,-0.004314321,1.060000,1
3.669550,-0.004314321,1.064000,1
3.682800,-0.003834952,1.068000,1
3.696606,-0.004218447,1.072000,1
3.710041,-0.004218447,1.076000,1
3.724032,-0.004122573,1.080000,1
3.738044,-0.004026700,1.084000,1
3.751818,-0.004314321,1.088000,1
3.765473,-0.004697816,1.092000,1
3.779764,-0.004410195,1.096000,1
3.793419,-0.004218447,1.100000,1
3.807166,-0.004410195,1.104000,1
3.820830,-0.004122573,1.108000,1
3.834749,-0.004218447,1.112000,1
3.848815,-0.004026700,1.116000,1
3.862215,-0.004506069,1.120000,1
3.876034,-0.004122573,1.124000,1
3.890107,-0.004026700,1.128000,1
3.904111,-0.004026700,1.132000,1
3.917634,-0.004506069,1.136000,1
3.931806,-0.004601942,1.140000,1
3.946104,-0.004506069,1.144000,1
3.959977,-0.004601942,1.148000,1
3.973900,-0.004314321,1.152000,1
3.987882,-0.004793690,1.156000,1
4.001605,-0.004410195,1.160000,1
4.015290,-0.004697816,1.164000,1
4.029342,-0.004314321,1.168000,1
4.043079,-0.004985438,1.172000,1
4.056992,-0.004793690,1.176000,1
4.071614,-0.004506069,1.180000,1
4.085946,-0.004985438,1.184000,1
4.099452,-0.004601942,1.188000,1
4.113254,-0.004410195,1.192000,1
4.127408,-0.004601942,1.196000,1
4.140910,-0.004601942,1.200000,1
4.154413,-0.004506069,1.204000,1
4.168540,-0.004506069,1.208000,1
4.181986,-0.004410195,1.212000,1
4.196003,-0.004697816,1.216000,1
4.209984,-0.004506069,1.220000,1
4.223840,-0.004218447,1.224000,1
4.238209,-0.004889564,1.228000,1
4.251807,-0.004985438,1.232000,1
4.265625,-0.004697816,1.236000,1
4.279098,-0.005273059,1.240000,1
4.293250,-0.004314321,1.244000,1
4.306844,-0.004697816,1.248000,1
4.320541,-0.004985438,1.252000,1
4.334072,-0.004889564,1.256000,1
4.347955,-0.004697816,1.260000,1
4.361737,-0.004697816,1.264000,1
4.375943,-0.004889564,1.268000,1
4.389370,-0.004889564,1.272000,1
4.403603,-0.004889564,1.276000,1
4.417310,-0.004410195,1.280000,1
4.431091,-0.004889564,1.284000,1
4.445169,-0.004793690,1.288000,1
4.458607,-0.005081311,1.292000,1
4.472371,-0.005081311,1.296000,1
4.487278,-0.004793690,1.300000,1
4.500578,-0.005273059,1.304000,1
4.514115,-0.005464807,1.308000,1
4.527895,-0.004985438,1.312000,1
4.541360,-0.005368933,1.316000,1
4.554911,-0.005368933,1.320000,1
4.568943,-0.005368933,1.324000,1
4.582448,-0.005273059,1.328000,1
4.595961,-0.005177185,1.332000,1
4.610033,-0.005177185,1.336000,1
4.623242,-0.005177185,1.340000,1
4.637604,-0.005177185,1.344000,1
4.651626,-0.005464807,1.348000,1
4.664925,-0.005368933,1.352000,1
4.678705,-0.005368933,1.356000,1
4.692430,-0.005368933,1.360000,1
4.706132,-0.005464807,1.364000,1
4.719660,-0.005656554,1.368000,1
4.733047,-0.005368933,1.372000,1
4.747248,-0.005273059,1.376000,1
4.760524,-0.005368933,1.380000,1
4.774397,-0.005273059,1.384000,1
4.787829,-0.005656554,1.388000,1
4.802119,-0.005464807,1.392000,1
4.815503,-0.005752428,1.396000,1
4.829226,-0.004985438,1.400000,1
4.843311,-0.005848302,1.404000,1
4.856757,-0.005656554,1.408000,1
4.870726,-0.005752428,1.412000,1
4.884444,-0.005656554,1.416000,1
4.898837,-0.005368933,1.420000,1
4.912624,-0.005560680,1.424000,1
4.926738,-0.005656554,1.428000,1
4.940665,-0.005560680,1.432000,1
4.954830,-0.005944176,1.436000,1
4.968183,-0.005368933,1.440000,1
4.982147,-0.005752428,1.444000,1
4.996046,-0.006040049,1.448000,1
5.010002,-0.005560680,1.452000,1
5.023376,-0.005848302,1.456000,1
5.036939,-0.005464807,1.460000,1
5.050412,-0.005464807,1.464000,1
5.064754,-0.005464807,1.468000,1
5.078519,-0.005656554,1.472000,1
5.091856,-0.005848302,1.476000,1
5.105361,-0.005560680,1.480000,1
5.119335,-0.006040049,1.484000,1
5.132835,-0.005944176,1.488000,1
5.146552,-0.005752428,1.492000,1
5.160746,-0.005656554,1.496000,1
5.174088,-0.006040049,1.500000,1
5.187903,-0.005560680,1.504000,1
5.201965,-0.005944176,1.508000,1
5.216079,-0.006040049,1.512000,1
5.230012,-0.006135923,1.516000,1
5.243320,-0.005752428,1.520000,1
5.256711,-0.006040049,1.524000,1
5.270994,-0.006231797,1.528000,1
5.284536,-0.005944176,1.532000,1
5.298842,-0.006231797,1.536000,1
5.312357,-0.006040049,1.540000,1
5.325932,-0.006231797,1.544000,1
5.339441,-0.005944176,1.548000,1
5.353586,-0.006135923,1.552000,1
5.367052,-0.006327671,1.556000,1
5.380936,-0.006231797,1.560000,1
5.395017,-0.006327671,1.564000,1
5.408484,-0.006327671,1.568000,1
5.422482,-0.006231797,1.572000,1
5.436402,-0.005944176,1.576000,1
5.450507,-0.006135923,1.580000,1
5.463849,-0.006135923,1.584000,1
5.478215,-0.006327671,1.588000,1
5.491556,-0.006327671,1.592000,1
5.505084,-0.006423545,1.596000,1
5.519029,-0.006135923,1.600000,1
5.532370,-0.006423545,1.604000,1
5.546160,-0.006519418,1.608000,1
5.559688,-0.006327671,1.612000,1
5.573212,-0.006615292,1.616000,1
5.586992,-0.006615292,1.620000,1
5.600729,-0.006423545,1.624000,1
5.614267,-0.006519418,1.628000,1
5.628009,-0.006615292,1.632000,1
5.641885,-0.006807040,1.636000,1
5.655626,-0.006711166,1.640000,1
5.669792,-0.006615292,1.644000,1
5.683127,-0.006231797,1.648000,1
5.696628,-0.006423545,1.652000,1
5.710848,-0.006711166,1.656000,1
5.724163,-0.006902914,1.660000,1
5.737714,-0.006998787,1.664000,1
5.751370,-0.006902914,1.668000,1
5.764802,-0.007094661,1.672000,1
5.778943,-0.006711166,1.676000,1
