time_s,encoder_pos_rad,output_torque_Nm,cycle
0.010382,0.000862864,0.000000,1
0.024272,0.002013350,0.004000,1
0.037692,0.000000000,0.008000,1
0.051412,0.001054612,0.012000,1
0.064921,0.000479369,0.016000,1
0.079520,0.001533981,0.020000,1
0.093361,0.001342233,0.024000,1
0.107326,0.000862864,0.028000,1
0.121167,0.000862864,0.032000,1
0.134712,0.000383495,0.036000,1
0.148272,0.000862864,0.040000,1
0.162082,0.001246359,0.044000,1
0.175950,0.000766990,0.048000,1
0.189312,0.001054612,0.052000,1
0.202920,0.001054612,0.056000,1
0.217064,0.001246359,0.060000,1
0.230474,0.000862864,0.064000,1
0.244633,0.001342233,0.068000,1
0.258215,0.001054612,0.072000,1
0.271728,0.000479369,0.076000,1
0.285368,0.000671117,0.080000,1
0.299641,0.000766990,0.084000,1
0.313402,0.000862864,0.088000,1
0.327481,0.000958738,0.092000,1
0.341231,0.000383495,0.096000,1
0.355061,0.000383495,0.100000,1
0.368840,0.000191748,0.104000,1
0.383517,0.000383495,0.108000,1
0.397115,0.001150486,0.112000,1
0.410845,0.000958738,0.116000,1
0.424757,0.000862864,0.120000,1
0.438319,0.000766990,0.124000,1
0.451937,0.000479369,0.128000,1
0.465595,0.000671117,0.132000,1
0.480050,0.000191748,0.136000,1
0.493517,0.000383495,0.140000,1
0.507072,0.000766990,0.144000,1
0.521343,0.000383495,0.148000,1
0.535021,0.000191748,0.152000,1
0.548464,0.000575243,0.156000,1
0.561994,0.000958738,0.160000,1
0.575223,0.000287621,0.164000,1
0.589387,0.000479369,0.168000,1
0.603101,0.000575243,0.172000,1
0.616672,0.000383495,0.176000,1
0.630256,0.000479369,0.180000,1
0.643893,0.000862864,0.184000,1
0.658448,0.000575243,0.188000,1
0.671939,0.000287621,0.192000,1
0.686351,0.000575243,0.196000,1
0.699953,0.000287621,0.200000,1
0.713452,0.000479369,0.204000,1
0.726878,0.000287621,0.208000,1
0.740974,0.000191748,0.212000,1
0.754568,0.001054612,0.216000,1
0.768506,0.000383495,0.220000,1
0.781902,0.000095874,0.224000,1
0.795881,0.000479369,0.228000,1
0.809649,0.000095874,0.232000,1
0.823231,0.000766990,0.236000,1
0.837573,-0.000191748,0.240000,1
0.851454,0.000191748,0.244000,1
0.865201,0.000095874,0.248000,1
0.878933,-0.000287621,0.252000,1
0.893041,0.000095874,0.256000,1
0.906647,0.000287621,0.260000,1
0.920777,-0.000095874,0.264000,1
0.934511,0.000287621,0.268000,1
0.948260,0.000191748,0.272000,1
0.962537,0.000095874,0.276000,1
0.976073,0.000095874,0.280000,1
0.989661,0.000191748,0.284000,1
1.003168,-0.000095874,0.288000,1
1.016702,-0.000095874,0.292000,1
1.030846,-0.000287621,0.296000,1
1.044765,-0.000095874,0.300000,1
1.058380,-0.000095874,0.304000,1
1.072750,-0.000287621,0.308000,1
1.086282,0.000191748,0.312000,1
1.100199,-0.000095874,0.316000,1
1.113706,-0.000287621,0.320000,1
1.127594,-0.000095874,0.324000,1
1.141136,-0.000287621,0.328000,1
1.154775,-0.000191748,0.332000,1
1.168559,0.000095874,0.336000,1
1.182523,0.000000000,0.340000,1
1.195893,0.000383495,0.344000,1
1.209704,-0.000766990,0.348000,1
1.223666,-0.000191748,0.352000,1
1.237031,-0.000287621,0.356000,1
1.250805,-0.000479369,0.360000,1
1.264720,-0.000095874,0.364000,1
1.278838,-0.000287621,0.368000,1
1.292492,-0.000479369,0.372000,1
1.307678,-0.000287621,0.376000,1
1.322508,-0.000287621,0.380000,1
1.336179,0.000191748,0.384000,1
1.350034,-0.000479369,0.388000,1
1.363951,-0.000575243,0.392000,1
1.378124,-0.000095874,0.396000,1
1.392101,-0.000479369,0.400000,1
1.406035,-0.000383495,0.404000,1
1.419656,0.000095874,0.408000,1
1.433717,-0.000575243,0.412000,1
1.447374,-0.001342233,0.416000,1
1.461273,-0.000575243,0.420000,1
1.475279,-0.000479369,0.424000,1
1.489037,-0.000095874,0.428000,1
1.503145,-0.000095874,0.432000,1
1.516704,-0.000671117,0.436000,1
1.530709,-0.000287621,0.440000,1
1.544219,-0.000383495,0.444000,1
1.557912,-0.000958738,0.448000,1
1.572094,-0.000383495,0.452000,1
1.585900,-0.000191748,0.456000,1
1.599453,-0.000479369,0.460000,1
1.613736,-0.000575243,0.464000,1
1.627050,-0.000095874,0.468000,1
1.640939,-0.000958738,0.472000,1
1.655081,0.000191748,0.476000,1
1.668522,-0.000671117,0.480000,1
1.682081,-0.000766990,0.484000,1
1.696012,-0.000095874,0.488000,1
1.709989,-0.000479369,0.492000,1
1.723456,-0.000383495,0.496000,1
1.737201,-0.000383495,0.500000,1
1.751467,-0.000958738,0.504000,1
1.765699,-0.000575243,0.508000,1
1.779019,-0.000671117,0.512000,1
1.793091,-0.000479369,0.516000,1
1.806657,-0.000671117,0.520000,1
1.820536,-0.000575243,0.524000,1
1.834067,-0.000575243,0.528000,1
1.847925,-0.000191748,0.532000,1
1.861401,-0.000671117,0.536000,1
1.875027,-0.000383495,0.540000,1
1.889359,-0.000575243,0.544000,1
1.902778,-0.000862864,0.548000,1
1.916611,-0.000191748,0.552000,1
1.930562,-0.000671117,0.556000,1
1.944388,-0.000766990,0.560000,1
1.957963,-0.001342233,0.564000,1
1.971342,-0.000671117,0.568000,1
1.985684,-0.000383495,0.572000,1
2.000118,-0.000479369,0.576000,1
2.013735,-0.001054612,0.580000,1
2.027537,-0.000383495,0.584000,1
2.040725,-0.000671117,0.588000,1
2.054657,-0.001054612,0.592000,1
2.068862,-0.000958738,0.596000,1
2.082699,-0.000862864,0.600000,1
2.097008,-0.000575243,0.604000,1
2.110561,-0.000287621,0.608000,1
2.124590,-0.000958738,0.612000,1
2.138277,-0.000671117,0.616000,1
2.152324,-0.000479369,0.620000,1
2.165844,-0.000766990,0.624000,1
2.179245,-0.000862864,0.628000,1
2.193045,-0.000479369,0.632000,1
2.207194,-0.000287621,0.636000,1
2.220742,-0.000766990,0.640000,1
2.235223,-0.000862864,0.644000,1
2.249190,-0.001054612,0.648000,1
2.262884,-0.000479369,0.652000,1
2.276761,-0.000575243,0.656000,1
2.290585,-0.000862864,0.660000,1
2.304769,-0.000958738,0.664000,1
2.318400,-0.000958738,0.668000,1
2.331986,-0.000958738,0.672000,1
2.345831,-0.000862864,0.676000,1
2.360042,-0.000575243,0.680000,1
2.373781,-0.000766990,0.684000,1
2.387382,-0.000958738,0.688000,1
2.402159,-0.000862864,0.692000,1
2.415947,-0.000671117,0.696000,1
2.429749,-0.000479369,0.700000,1
2.444288,-0.000958738,0.704000,1
2.457773,-0.001150486,0.708000,1
2.471489,-0.000958738,0.712000,1
2.485534,-0.000958738,0.716000,1
2.499704,-0.000191748,0.720000,1
2.513229,-0.000862864,0.724000,1
2.527334,-0.000671117,0.728000,1
2.540701,-0.000862864,0.732000,1
2.554611,-0.001438107,0.736000,1
2.568240,-0.001054612,0.740000,1
2.581960,-0.001150486,0.744000,1
2.595526,-0.001533981,0.748000,1
2.609459,-0.000862864,0.752000,1
2.622973,-0.001246359,0.756000,1
2.636926,-0.001054612,0.760000,1
2.650646,-0.000958738,0.764000,1
2.664388,-0.001342233,0.768000,1
2.678583,-0.001342233,0.772000,1
2.692826,-0.000958738,0.776000,1
2.706270,-0.001438107,0.780000,1
2.720128,-0.002109224,0.784000,1
2.733642,-0.001917476,0.788000,1
2.747638,-0.001438107,0.792000,1
2.761634,-0.001917476,0.796000,1
2.775136,-0.001533981,0.800000,1
2.788847,-0.001533981,0.804000,1
2.802714,-0.001533981,0.808000,1
2.816542,-0.001150486,0.812000,1
2.830713,-0.001438107,0.816000,1
2.844505,-0.001438107,0.820000,1
2.857975,-0.001246359,0.824000,1
2.871668,-0.002109224,0.828000,1
2.885410,-0.002013350,0.832000,1
2.899289,-0.001821602,0.836000,1
2.912822,-0.001533981,0.840000,1
2.926482,-0.001342233,0.844000,1
2.940390,-0.001917476,0.848000,1
2.953778,-0.001917476,0.852000,1
2.967744,-0.001917476,0.856000,1
2.981771,-0.001725728,0.860000,1
2.996368,-0.002396845,0.864000,1
3.010058,-0.002780340,0.868000,1
3.023799,-0.002300971,0.872000,1
3.038461,-0.002588593,0.876000,1
3.051979,-0.002109224,0.880000,1
3.066061,-0.002492719,0.884000,1
3.080077,-0.002013350,0.888000,1
3.093999,-0.002588593,0.892000,1
3.107305,-0.003451457,0.896000,1
3.120834,-0.002300971,0.900000,1
3.134699,-0.002492719,0.904000,1
3.149628,-0.002876214,0.908000,1
3.163790,-0.002300971,0.912000,1
3.177251,-0.002492719,0.916000,1
3.191046,-0.002109224,0.920000,1
3.204675,-0.002876214,0.924000,1
3.218472,-0.002780340,0.928000,1
3.232177,-0.002876214,0.932000,1
3.245880,-0.002588593,0.936000,1
3.259737,-0.002396845,0.940000,1
3.273067,-0.003355583,0.944000,1
3.287102,-0.002972088,0.948000,1
3.300607,-0.003163835,0.952000,1
3.314413,-0.003739078,0.956000,1
3.328535,-0.004026700,0.960000,1
3.342455,-0.002972088,0.964000,1
3.356308,-0.002780340,0.968000,1
3.370305,-0.003259709,0.972000,1
3.384422,-0.003451457,0.976000,1
3.398344,-0.003163835,0.980000,1
3.412466,-0.003643204,0.984000,1
3.425841,-0.003163835,0.988000,1
3.440104,-0.003643204,0.992000,1
3.455036,-0.003451457,0.996000,1
3.468729,-0.003259709,1.000000,1
3.482522,-0.003355583,1.004000,1
3.496412,-0.003451457,1.008000,1
3.509642,-0.003451457,1.012000,1
3.523284,-0.003451457,1.016000,1
3.537058,-0.003547331,1.020000,1
3.550447,-0.004601942,1.024000,1
3.564357,-0.003739078,1.028000,1
3.578089,-0.004601942,1.032000,1
3.592116,-0.003834952,1.036000,1
3.606889,-0.003930826,1.040000,1
3.620463,-0.004218447,1.044000,1
3.634397,-0.004218447,1.048000,1
3.648156,-0.004314321,1.052000,1
3.661714,-0.004410195,1.056000,1
3.675334,-0.004026700,1.060000,1
3.688617,-0.004314321,1.064000,1
3.702379,-0.004985438,1.068000,1
3.715975,-0.004697816,1.072000,1
3.729626,-0.004793690,1.076000,1
3.743113,-0.004889564,1.080000,1
3.757051,-0.004601942,1.084000,1
3.771084,-0.004985438,1.088000,1
3.784858,-0.005273059,1.092000,1
3.798679,-0.005368933,1.096000,1
3.812285,-0.005177185,1.100000,1
3.826097,-0.005273059,1.104000,1
3.839751,-0.005177185,1.108000,1
3.853413,-0.005081311,1.112000,1
3.867326,-0.005081311,1.116000,1
3.880625,-0.005368933,1.120000,1
3.894164,-0.004889564,1.124000,1
3.907934,-0.005464807,1.128000,1
3.921649,-0.005656554,1.132000,1
3.935564,-0.005464807,1.136000,1
3.948993,-0.004985438,1.140000,1
3.962826,-0.005560680,1.144000,1
3.976604,-0.005848302,1.148000,1
3.990397,-0.005464807,1.152000,1
4.003912,-0.006040049,1.156000,1
4.017656,-0.006040049,1.160000,1
4.031797,-0.006519418,1.164000,1
4.045742,-0.006423545,1.168000,1
4.060067,-0.006902914,1.172000,1
4.074379,-0.006423545,1.176000,1
4.087734,-0.007286409,1.180000,1
4.101765,-0.006807040,1.184000,1
4.116035,-0.007190535,1.188000,1
4.130198,-0.007190535,1.192000,1
4.144022,-0.006807040,1.196000,1
4.157545,-0.007478156,1.200000,1
4.171463,-0.007669904,1.204000,1
4.184926,-0.007478156,1.208000,1
4.198345,-0.007478156,1.212000,1
4.212425,-0.007286409,1.216000,1
4.226283,-0.007669904,1.220000,1
4.240056,-0.008053399,1.224000,1
4.254036,-0.008532768,1.228000,1
4.267432,-0.007957525,1.232000,1
4.281464,-0.008532768,1.236000,1
4.295399,-0.009012137,1.240000,1
4.309714,-0.008916263,1.244000,1
4.323383,-0.008628642,1.248000,1
4.337261,-0.008628642,1.252000,1
4.351304,-0.009491506,1.256000,1
4.365234,-0.009012137,1.260000,1
4.378865,-0.009587380,1.264000,1
4.392633,-0.009587380,1.268000,1
4.406750,-0.009875001,1.272000,1
4.420867,-0.009683254,1.276000,1
4.434130,-0.009779128,1.280000,1
4.446939,-0.009779128,1.284000,1
4.460468,-0.009683254,1.288000,1
4.473417,-0.010258497,1.292000,1
4.486791,-0.010258497,1.296000,1
4.500534,-0.009875001,1.300000,1
4.514067,-0.010066749,1.304000,1
4.527545,-0.010546118,1.308000,1
4.541219,-0.010162623,1.312000,1
4.554668,-0.010641992,1.316000,1
4.568287,-0.010737866,1.320000,1
4.582307,-0.010066749,1.324000,1
4.595848,-0.010641992,1.328000,1
4.609351,-0.010833739,1.332000,1
4.622926,-0.011217235,1.336000,1
4.636815,-0.011217235,1.340000,1
4.650967,-0.010737866,1.344000,1
4.664214,-0.011313108,1.348000,1
4.677763,-0.011217235,1.352000,1
4.691894,-0.011600730,1.356000,1
4.705366,-0.011504856,1.360000,1
4.719271,-0.011504856,1.364000,1
4.732547,-0.012463594,1.368000,1
4.746587,-0.012080099,1.372000,1
4.760174,-0.012655342,1.376000,1
4.773932,-0.012463594,1.380000,1
4.787849,-0.012655342,1.384000,1
4.801830,-0.013230584,1.388000,1
4.815310,-0.012847089,1.392000,1
4.829072,-0.012847089,1.396000,1
4.842745,-0.013422332,1.400000,1
4.856743,-0.013134710,1.404000,1
4.870948,-0.013709953,1.408000,1
4.884697,-0.013326458,1.412000,1
4.898476,-0.013997575,1.416000,1
4.912529,-0.013422332,1.420000,1
4.926370,-0.013614079,1.424000,1
4.940312,-0.013997575,1.428000,1
4.953690,-0.013805827,1.432000,1
4.967221,-0.013901701,1.436000,1
4.980756,-0.014381070,1.440000,1
4.995126,-0.014572817,1.444000,1
5.008473,-0.014381070,1.448000,1
5.022142,-0.014956313,1.452000,1
5.036122,-0.014764565,1.456000,1
5.049268,-0.015339808,1.460000,1
5.063581,-0.015243934,1.464000,1
5.077565,-0.015339808,1.468000,1
5.091949,-0.015723303,1.472000,1
5.105708,-0.015819177,1.476000,1
5.119844,-0.016298546,1.480000,1
5.134283,-0.015627429,1.484000,1
5.147696,-0.015531555,1.488000,1
5.161888,-0.016298546,1.492000,1
5.175448,-0.015531555,1.496000,1
5.189127,-0.016586167,1.500000,1
5.202821,-0.016202672,1.504000,1
5.216284,-0.016202672,1.508000,1
5.230711,-0.016873789,1.512000,1
5.245153,-0.016586167,1.516000,1
5.259099,-0.016969662,1.520000,1
5.272953,-0.016777915,1.524000,1
5.287216,-0.017736653,1.528000,1
5.300517,-0.017257284,1.532000,1
5.314454,-0.017832527,1.536000,1
5.328360,-0.017736653,1.540000,1
5.342044,-0.017449031,1.544000,1
5.355536,-0.017544905,1.548000,1
5.368888,-0.018024274,1.552000,1
5.382640,-0.017832527,1.556000,1
5.396046,-0.018695391,1.560000,1
5.409734,-0.018407769,1.564000,1
5.423288,-0.018216022,1.568000,1
5.437851,-0.018599517,1.572000,1
5.451332,-0.018887138,1.576000,1
5.464996,-0.018887138,1.580000,1
5.478789,-0.019078886,1.584000,1
5.492792,-0.019366507,1.588000,1
5.506693,-0.019654129,1.592000,1
5.520540,-0.019654129,1.596000,1
5.534484,-0.019174760,1.600000,1
5.547816,-0.019941750,1.604000,1
5.561790,-0.019750003,1.608000,1
5.575176,-0.019845876,1.612000,1
5.588540,-0.019750003,1.616000,1
5.602393,-0.020421119,1.620000,1
5.615947,-0.020037624,1.624000,1
5.629584,-0.020229372,1.628000,1
5.643407,-0.019941750,1.632000,1
5.657314,-0.020325245,1.636000,1
5.671258,-0.019941750,1.640000,1
5.684765,-0.020133498,1.644000,1
5.699071,-0.021188110,1.648000,1
5.712928,-0.020229372,1.652000,1
5.726655,-0.020612867,1.656000,1
5.740237,-0.020996362,1.660000,1
5.754520,-0.020900488,1.664000,1
5.767740,-0.020708741,1.668000,1
5.781175,-0.021283983,1.672000,1
5.795255,-0.021667479,1.676000,1
5.808617,-0.021379857,1.680000,1
5.822768,-0.021379857,1.684000,1
5.836360,-0.021475731,1.688000,1
5.850068,-0.020996362,1.692000,1
5.863811,-0.021667479,1.696000,1
5.878908,-0.021379857,1.700000,1
5.892743,-0.021955100,1.704000,1
5.906447,-0.021092236,1.708000,1
5.920077,-0.022050974,1.712000,1
5.933619,-0.022242721,1.716000,1
5.947800,-0.022338595,1.720000,1
5.961354,-0.022530343,1.724000,1
5.975117,-0.022338595,1.728000,1
5.989666,-0.022626217,1.732000,1
6.003362,-0.022722090,1.736000,1
6.017325,-0.022434469,1.740000,1
6.031380,-0.022530343,1.744000,1
6.045061,-0.023297333,1.748000,1
6.058995,-0.022626217,1.752000,1
6.073144,-0.023393207,1.756000,1
6.086869,-0.023393207,1.760000,1
6.100942,-0.023009712,1.764000,1
6.114905,-0.023680828,1.768000,1
6.128787,-0.023584955,1.772000,1
6.142357,-0.024064324,1.776000,1
6.155925,-0.023872576,1.780000,1
6.169737,-0.024064324,1.784000,1
6.183952,-0.024160197,1.788000,1
6.197370,-0.023968450,1.792000,1
6.211070,-0.024160197,1.796000,1
6.225168,-0.024160197,1.800000,1
6.238750,-0.024831314,1.804000,1
6.252756,-0.024831314,1.808000,1
6.266965,-0.024064324,1.812000,1
6.280483,-0.024735440,1.816000,1
6.294874,-0.024927188,1.820000,1
6.308988,-0.024256071,1.824000,1
6.323496,-0.024639566,1.828000,1
6.337297,-0.024735440,1.832000,1
6.351376,-0.025406557,1.836000,1
6.365312,-0.024927188,1.840000,1
6.378911,-0.024831314,1.844000,1
6.392706,-0.025118935,1.848000,1
6.406270,-0.025502431,1.852000,1
6.420273,-0.025118935,1.856000,1
6.433631,-0.025598304,1.860000,1
6.447362,-0.025118935,1.864000,1
6.461350,-0.025406557,1.868000,1
6.474694,-0.024831314,1.872000,1
6.488686,-0.025118935,1.876000,1
6.502056,-0.025406557,1.880000,1
6.515787,-0.025694178,1.884000,1
6.529245,-0.026557042,1.888000,1
6.543051,-0.026365295,1.892000,1
6.556679,-0.026461169,1.896000,1
6.570368,-0.026365295,1.900000,1
6.583798,-0.025694178,1.904000,1
6.598030,-0.025885926,1.908000,1
6.611429,-0.026557042,1.912000,1
6.625347,-0.026748790,1.916000,1
6.639142,-0.026748790,1.920000,1
6.653008,-0.027228159,1.924000,1
6.666884,-0.025981800,1.928000,1
6.680649,-0.027228159,1.932000,1
6.694140,-0.026557042,1.936000,1
6.707948,-0.027036411,1.940000,1
6.721526,-0.027228159,1.944000,1
6.735838,-0.026940538,1.948000,1
6.748994,-0.027324033,1.952000,1
6.762769,-0.027132285,1.956000,1
6.776922,-0.027036411,1.960000,1
6.790951,-0.027515780,1.964000,1
6.804646,-0.027611654,1.968000,1
6.818251,-0.028091023,1.972000,1
6.832537,-0.027899276,1.976000,1
6.846038,-0.027803402,1.980000,1
6.859804,-0.027803402,1.984000,1
6.874169,-0.028091023,1.988000,1
6.887597,-0.027899276,1.992000,1
6.901292,-0.028378645,1.996000,1
6.915166,-0.028474518,2.000000,1
6.929768,-0.028282771,2.000000,1
6.943472,-0.028570392,2.000000,1
6.957536,-0.028953887,2.000000,1
6.971207,-0.027995149,2.000000,1
6.985371,-0.028666266,2.000000,1
6.999089,-0.028186897,2.000000,1
7.012905,-0.028570392,2.000000,1
7.026685,-0.028091023,2.000000,1
7.040651,-0.028858014,2.000000,1
7.054785,-0.028474518,2.000000,1
7.068577,-0.028474518,2.000000,1
7.082649,-0.028762140,2.000000,1
7.096200,-0.028570392,2.000000,1
7.109715,-0.028666266,2.000000,1
7.123573,-0.028858014,2.000000,1
7.137283,-0.028666266,2.000000,1
7.150836,-0.028666266,2.000000,1
7.164155,-0.028378645,2.000000,1
7.178953,-0.029049761,2.000000,1
7.192318,-0.028666266,2.000000,1
7.205935,-0.028570392,2.000000,1
7.220438,-0.028570392,2.000000,1
7.234094,-0.028666266,2.000000,1
7.247869,-0.028762140,2.000000,1
7.261285,-0.029433256,2.000000,1
7.275441,-0.028474518,2.000000,1
7.289083,-0.028762140,2.000000,1
7.302821,-0.028666266,2.000000,1
7.317100,-0.028858014,2.000000,1
7.330440,-0.028953887,2.000000,1
7.344187,-0.028474518,2.000000,1
7.358597,-0.028858014,2.000000,1
7.371965,-0.028858014,2.000000,1
7.385704,-0.028953887,2.000000,1
7.399401,-0.028666266,2.000000,1
7.413069,-0.028666266,2.000000,1
7.426900,-0.029145635,2.000000,1
7.440428,-0.029145635,2.000000,1
7.454324,-0.028282771,2.000000,1
7.467708,-0.028570392,2.000000,1
7.481755,-0.029049761,2.000000,1
7.495195,-0.029433256,2.000000,1
7.509223,-0.028953887,2.000000,1
7.522511,-0.029337383,2.000000,1
7.536343,-0.029049761,2.000000,1
7.549713,-0.028953887,2.000000,1
7.563421,-0.029433256,2.000000,1
7.576709,-0.029337383,2.000000,1
7.590740,-0.028953887,2.000000,1
7.604209,-0.029241509,2.000000,1
7.617942,-0.028953887,2.000000,1
7.631771,-0.028666266,2.000000,1
7.645246,-0.029049761,2.000000,1
7.659692,-0.029337383,2.000000,1
7.673013,-0.029145635,2.000000,1
7.686689,-0.029337383,2.000000,1
7.700687,-0.028953887,2.000000,1
7.714243,-0.028666266,2.000000,1
7.728055,-0.029145635,2.000000,1
7.741906,-0.028666266,2.000000,1
7.755839,-0.029337383,2.000000,1
7.769088,-0.028474518,2.000000,1
7.782598,-0.029337383,2.000000,1
7.796459,-0.029049761,2.000000,1
7.809954,-0.029049761,2.000000,1
7.823676,-0.029625004,2.000000,1
7.837072,-0.029625004,2.000000,1
7.851065,-0.028762140,2.000000,1
7.864540,-0.029241509,2.000000,1
7.878263,-0.029529130,2.000000,1
7.891785,-0.029816752,2.000000,1
7.905419,-0.029241509,2.000000,1
7.919187,-0.029049761,2.000000,1
7.932508,-0.029241509,2.000000,1
7.946737,-0.028953887,2.000000,1
7.960059,-0.029145635,2.000000,1
7.973719,-0.029145635,2.000000,1
7.987157,-0.029529130,2.000000,1
8.000587,-0.029241509,2.000000,1
8.014330,-0.029337383,2.000000,1
8.028002,-0.029145635,2.000000,1
8.041700,-0.029433256,2.000000,1
8.055380,-0.029912625,2.000000,1
8.068817,-0.029241509,2.000000,1
8.082980,-0.029433256,2.000000,1
8.096417,-0.029337383,2.000000,1
8.110246,-0.029241509,2.000000,1
8.123741,-0.028762140,2.000000,1
8.137352,-0.029241509,2.000000,1
8.151067,-0.029049761,2.000000,1
8.164596,-0.029337383,2.000000,1
8.177909,-0.029337383,2.000000,1
8.191765,-0.028953887,2.000000,1
8.205197,-0.029145635,2.000000,1
8.218686,-0.029241509,2.000000,1
8.232491,-0.029337383,2.000000,1
8.245950,-0.029529130,2.000000,1
8.259742,-0.028953887,2.000000,1
8.273104,-0.029433256,2.000000,1
8.287288,-0.029337383,2.000000,1
8.300818,-0.029337383,2.000000,1
8.314781,-0.029337383,2.000000,1
8.328475,-0.029241509,2.000000,1
8.342174,-0.029049761,2.000000,1
8.355850,-0.029529130,2.000000,1
8.369822,-0.029529130,2.000000,1
8.383302,-0.028953887,2.000000,1
8.398072,-0.029625004,2.000000,1
8.411435,-0.029433256,2.000000,1
8.424093,-0.029241509,2.000000,1
8.437222,-0.028953887,2.000000,1
8.450914,-0.029145635,2.000000,1
8.464450,-0.029529130,2.000000,1
8.478361,-0.029529130,2.000000,1
8.491783,-0.029625004,2.000000,1
8.505463,-0.029241509,2.000000,1
8.519111,-0.029145635,2.000000,1
8.532594,-0.029720878,2.000000,1
8.546259,-0.028858014,2.000000,1
8.559666,-0.029625004,2.000000,1
8.573694,-0.030008499,2.000000,1
8.587162,-0.029049761,2.000000,1
8.600873,-0.029241509,2.000000,1
8.614834,-0.029337383,2.000000,1
8.628596,-0.029241509,2.000000,1
8.642302,-0.028953887,2.000000,1
8.656056,-0.029145635,2.000000,1
8.669839,-0.029433256,2.000000,1
8.683548,-0.028858014,2.000000,1
8.697843,-0.029720878,2.000000,1
8.711162,-0.029625004,2.000000,1
8.724887,-0.028762140,2.000000,1
8.738869,-0.028953887,2.000000,1
8.752496,-0.029529130,2.000000,1
8.766296,-0.029625004,2.000000,1
8.779830,-0.029433256,2.000000,1
8.794296,-0.029625004,2.000000,1
8.807854,-0.029529130,2.000000,1
8.821547,-0.030008499,2.000000,1
8.835189,-0.029337383,2.000000,1
8.848923,-0.029529130,2.000000,1
8.862916,-0.029241509,2.000000,1
8.876552,-0.029337383,2.000000,1
8.890236,-0.029241509,2.000000,1
8.903916,-0.029720878,2.000000,1
8.918057,-0.029241509,2.000000,1
8.931851,-0.029145635,2.000000,1
8.945943,-0.029625004,2.000000,1
