time_s,encoder_pos_rad,output_torque_Nm,cycle
4.749717,0.021667479,1.376000,1
4.764232,0.021475731,1.380000,1
4.778115,0.021571605,1.384000,1
4.791960,0.021571605,1.388000,1
4.805952,0.021667479,1.392000,1
4.819516,0.022050974,1.396000,1
4.833725,0.021571605,1.400000,1
4.848092,0.022242721,1.404000,1
4.861634,0.022338595,1.408000,1
4.874571,0.021859226,1.412000,1
4.888466,0.022242721,1.416000,1
4.901908,0.022434469,1.420000,1
4.915813,0.022338595,1.424000,1
4.929743,0.022146848,1.428000,1
4.944236,0.022722090,1.432000,1
4.957531,0.022913838,1.436000,1
4.971604,0.023009712,1.440000,1
4.985784,0.022338595,1.444000,1
4.999130,0.022530343,1.448000,1
5.012854,0.022242721,1.452000,1
5.026994,0.023009712,1.456000,1
5.040279,0.022817964,1.460000,1
5.054005,0.022722090,1.464000,1
5.067983,0.022817964,1.468000,1
5.081771,0.023201459,1.472000,1
5.095885,0.022626217,1.476000,1
5.109810,0.022817964,1.480000,1
5.124520,0.022913838,1.484000,1
5.138072,0.023297333,1.488000,1
5.151493,0.023489081,1.492000,1
5.165017,0.023105586,1.496000,1
5.178761,0.023009712,1.500000,1
5.192336,0.023201459,1.504000,1
5.205600,0.023393207,1.508000,1
5.219875,0.023776702,1.512000,1
5.233359,0.023776702,1.516000,1
5.246753,0.024064324,1.520000,1
5.260318,0.022817964,1.524000,1
5.273810,0.023393207,1.528000,1
5.287895,0.023776702,1.532000,1
5.301672,0.023489081,1.536000,1
5.315296,0.023872576,1.540000,1
5.328891,0.023489081,1.544000,1
5.342737,0.023584955,1.548000,1
5.356782,0.023776702,1.552000,1
5.370283,0.023872576,1.556000,1
5.384083,0.023584955,1.560000,1
5.397535,0.023872576,1.564000,1
5.411185,0.023872576,1.568000,1
5.425560,0.024160197,1.572000,1
5.440148,0.024543693,1.576000,1
5.453942,0.023968450,1.580000,1
5.468186,0.024160197,1.584000,1
5.482928,0.024064324,1.588000,1
5.496345,0.023968450,1.592000,1
5.510097,0.024064324,1.596000,1
5.523737,0.024256071,1.600000,1
5.537105,0.024351945,1.604000,1
5.551129,0.024543693,1.608000,1
5.564813,0.024927188,1.612000,1
5.578256,0.024256071,1.616000,1
5.592850,0.024160197,1.620000,1
5.606316,0.024447819,1.624000,1
5.620102,0.025023062,1.628000,1
5.633374,0.024735440,1.632000,1
5.647038,0.024735440,1.636000,1
5.660662,0.024735440,1.640000,1
5.673980,0.024447819,1.644000,1
5.687881,0.024927188,1.648000,1
5.701627,0.024543693,1.652000,1
5.715772,0.025023062,1.656000,1
5.729613,0.024927188,1.660000,1
5.742877,0.024831314,1.664000,1
5.756329,0.025023062,1.668000,1
5.770370,0.025310683,1.672000,1
5.783683,0.025406557,1.676000,1
5.797539,0.025023062,1.680000,1
5.811134,0.025214809,1.684000,1
5.824585,0.025118935,1.688000,1
5.839482,0.025023062,1.692000,1
5.853486,0.025214809,1.696000,1
5.867551,0.024927188,1.700000,1
5.881145,0.025118935,1.704000,1
5.894853,0.025502431,1.708000,1
5.908465,0.025790052,1.712000,1
5.921882,0.025310683,1.716000,1
5.937187,0.025406557,1.720000,1
5.950754,0.025502431,1.724000,1
5.964310,0.025118935,1.728000,1
5.977749,0.025502431,1.732000,1
5.991427,0.025694178,1.736000,1
6.005208,0.025502431,1.740000,1
6.018956,0.025502431,1.744000,1
6.032453,0.025406557,1.748000,1
6.045590,0.025406557,1.752000,1
6.059245,0.025790052,1.756000,1
6.072892,0.025790052,1.760000,1
6.086379,0.025790052,1.764000,1
6.100117,0.025694178,1.768000,1
6.113497,0.026077673,1.772000,1
6.126721,0.025790052,1.776000,1
6.140325,0.025981800,1.780000,1
6.153896,0.026077673,1.784000,1
6.167215,0.025885926,1.788000,1
6.180660,0.026077673,1.792000,1
6.195474,0.026077673,1.796000,1
6.208872,0.025981800,1.800000,1
6.222665,0.026173547,1.804000,1
6.236453,0.026461169,1.808000,1
6.249786,0.026077673,1.812000,1
6.263319,0.026365295,1.816000,1
6.277469,0.026461169,1.820000,1
6.291027,0.026269421,1.824000,1
6.305204,0.026269421,1.828000,1
6.319338,0.026748790,1.832000,1
6.332980,0.026269421,1.836000,1
6.346428,0.026557042,1.840000,1
6.360208,0.026940538,1.844000,1
6.374206,0.026461169,1.848000,1
6.387711,0.026748790,1.852000,1
6.401629,0.026748790,1.856000,1
6.414959,0.026461169,1.860000,1
6.428790,0.026652916,1.864000,1
6.442292,0.026844664,1.868000,1
6.456058,0.026461169,1.872000,1
6.469595,0.026844664,1.876000,1
6.483104,0.026940538,1.880000,1
6.496634,0.026940538,1.884000,1
6.510109,0.027036411,1.888000,1
6.524078,0.027132285,1.892000,1
6.537888,0.026748790,1.896000,1
6.551368,0.026748790,1.900000,1
6.565730,0.027228159,1.904000,1
6.579127,0.027611654,1.908000,1
6.593107,0.027228159,1.912000,1
6.606642,0.026940538,1.916000,1
6.620255,0.026940538,1.920000,1
6.634009,0.027515780,1.924000,1
6.647615,0.027419907,1.928000,1
6.661474,0.026940538,1.932000,1
6.675280,0.027419907,1.936000,1
6.688860,0.027611654,1.940000,1
6.702562,0.027228159,1.944000,1
6.716209,0.027803402,1.948000,1
6.730292,0.027803402,1.952000,1
6.744010,0.027036411,1.956000,1
6.757486,0.027611654,1.960000,1
6.771661,0.027132285,1.964000,1
6.785151,0.027803402,1.968000,1
6.798599,0.027228159,1.972000,1
6.812104,0.027324033,1.976000,1
6.826531,0.027324033,1.980000,1
6.840133,0.027419907,1.984000,1
6.853849,0.027515780,1.988000,1
6.867591,0.027899276,1.992000,1
6.881132,0.028091023,1.996000,1
6.894778,0.027707528,2.000000,1
6.908344,0.027324033,2.000000,1
6.922123,0.027515780,2.000000,1
6.935697,0.027611654,2.000000,1
6.949228,0.028186897,2.000000,1
6.963071,0.027803402,2.000000,1
6.976800,0.027995149,2.000000,1
6.990446,0.028091023,2.000000,1
7.003966,0.027899276,2.000000,1
7.018375,0.027995149,2.000000,1
7.031925,0.027515780,2.000000,1
7.045462,0.027899276,2.000000,1
7.058743,0.027707528,2.000000,1
7.072566,0.027995149,2.000000,1
7.086500,0.027899276,2.000000,1
7.100179,0.027707528,2.000000,1
7.113858,0.027707528,2.000000,1
7.127258,0.027899276,2.000000,1
7.141397,0.027803402,2.000000,1
7.154866,0.027707528,2.000000,1
7.168671,0.027707528,2.000000,1
7.182983,0.027995149,2.000000,1
7.196349,0.027899276,2.000000,1
7.210458,0.027611654,2.000000,1
7.223978,0.027419907,2.000000,1
7.237508,0.027707528,2.000000,1
7.251462,0.027899276,2.000000,1
7.265674,0.027995149,2.000000,1
7.279094,0.027515780,2.000000,1
7.292583,0.027803402,2.000000,1
7.306332,0.027995149,2.000000,1
7.319465,0.027803402,2.000000,1
7.333112,0.027899276,2.000000,1
7.346915,0.028091023,2.000000,1
7.360624,0.027995149,2.000000,1
7.374849,0.027611654,2.000000,1
7.389215,0.027611654,2.000000,1
7.403477,0.027803402,2.000000,1
7.416825,0.028091023,2.000000,1
7.431600,0.028282771,2.000000,1
7.445371,0.028091023,2.000000,1
7.459016,0.027611654,2.000000,1
7.472914,0.028282771,2.000000,1
7.486895,0.027995149,2.000000,1
7.500789,0.028186897,2.000000,1
7.514416,0.028091023,2.000000,1
7.528486,0.027899276,2.000000,1
7.542297,0.028091023,2.000000,1
7.556398,0.027803402,2.000000,1
7.570292,0.027995149,2.000000,1
7.583668,0.028186897,2.000000,1
7.597699,0.027707528,2.000000,1
7.611171,0.028378645,2.000000,1
7.624576,0.028378645,2.000000,1
7.638510,0.027899276,2.000000,1
7.651958,0.028091023,2.000000,1
7.665167,0.028282771,2.000000,1
7.679159,0.028186897,2.000000,1
7.693071,0.027899276,2.000000,1
7.706849,0.028091023,2.000000,1
7.720548,0.028282771,2.000000,1
7.733813,0.028474518,2.000000,1
7.747766,0.028474518,2.000000,1
7.761237,0.028091023,2.000000,1
7.774913,0.027995149,2.000000,1
7.788265,0.028378645,2.000000,1
7.801744,0.028474518,2.000000,1
7.816322,0.028378645,2.000000,1
7.829635,0.028091023,2.000000,1
7.843639,0.028282771,2.000000,1
7.857773,0.028282771,2.000000,1
7.871382,0.028186897,2.000000,1
7.884688,0.028186897,2.000000,1
7.897745,0.027995149,2.000000,1
7.912364,0.028570392,2.000000,1
7.926145,0.028186897,2.000000,1
7.939920,0.028282771,2.000000,1
7.953957,0.028378645,2.000000,1
7.967759,0.028282771,2.000000,1
7.981230,0.028186897,2.000000,1
7.994722,0.028091023,2.000000,1
8.008338,0.028186897,2.000000,1
8.021886,0.028282771,2.000000,1
8.035135,0.027995149,2.000000,1
8.048640,0.028474518,2.000000,1
8.062406,0.027995149,2.000000,1
8.076264,0.028474518,2.000000,1
8.090146,0.028378645,2.000000,1
8.103639,0.028186897,2.000000,1
8.117231,0.028091023,2.000000,1
8.130768,0.028474518,2.000000,1
8.144673,0.028474518,2.000000,1
8.159057,0.027899276,2.000000,1
8.172345,0.028186897,2.000000,1
8.187633,0.028091023,2.000000,1
8.201124,0.028186897,2.000000,1
8.215025,0.028282771,2.000000,1
8.228824,0.028091023,2.000000,1
8.242520,0.028474518,2.000000,1
8.256700,0.028378645,2.000000,1
8.270650,0.028570392,2.000000,1
8.284159,0.027995149,2.000000,1
8.298149,0.027995149,2.000000,1
8.312550,0.027899276,2.000000,1
8.327080,0.028474518,2.000000,1
8.340720,0.028378645,2.000000,1
8.354431,0.028474518,2.000000,1
8.368372,0.028186897,2.000000,1
8.382154,0.028378645,2.000000,1
8.396016,0.027995149,2.000000,1
8.409612,0.027899276,2.000000,1
8.423494,0.028091023,2.000000,1
8.437627,0.028186897,2.000000,1
8.450852,0.028186897,2.000000,1
8.465499,0.027995149,2.000000,1
8.479161,0.028858014,2.000000,1
8.492820,0.028378645,2.000000,1
8.507068,0.028474518,2.000000,1
8.520846,0.028474518,2.000000,1
8.534599,0.028282771,2.000000,1
8.548374,0.028091023,2.000000,1
8.561926,0.028186897,2.000000,1
8.576037,0.028474518,2.000000,1
8.589427,0.028186897,2.000000,1
8.603142,0.028282771,2.000000,1
8.617083,0.028091023,2.000000,1
8.630572,0.027995149,2.000000,1
8.644840,0.028474518,2.000000,1
8.658723,0.028282771,2.000000,1
8.672304,0.028091023,2.000000,1
8.685986,0.028186897,2.000000,1
8.699756,0.028666266,2.000000,1
8.713539,0.028666266,2.000000,1
8.727017,0.028378645,2.000000,1
8.739923,0.028186897,2.000000,1
8.752908,0.028474518,2.000000,1
8.765843,0.028378645,2.000000,1
8.779166,0.028474518,2.000000,1
8.793052,0.028282771,2.000000,1
8.806594,0.028186897,2.000000,1
8.820536,0.028378645,2.000000,1
8.833688,0.028091023,2.000000,1
8.847363,0.028282771,2.000000,1
8.861236,0.028378645,2.000000,1
8.875045,0.028282771,2.000000,1
8.888626,0.028474518,2.000000,1
8.903115,0.028666266,2.000000,1
8.917124,0.028282771,2.000000,1
8.930347,0.028282771,2.000000,1
8.944056,0.028666266,2.000000,1
8.957769,0.028186897,2.000000,1
8.971334,0.028091023,2.000000,1
8.985376,0.028186897,2.000000,1
8.999037,0.028474518,2.000000,1
9.014934,0.028282771,2.000000,1
9.029161,0.028474518,2.000000,1
9.042015,0.027995149,2.000000,1
9.056078,0.028186897,2.000000,1
9.070549,0.028474518,2.000000,1
9.083948,0.028186897,2.000000,1
9.097764,0.028091023,2.000000,1
9.111848,0.027611654,2.000000,1
9.125262,0.028282771,2.000000,1
9.138944,0.028186897,2.000000,1
9.153003,0.028091023,2.000000,1
9.166780,0.028282771,2.000000,1
9.180498,0.027803402,2.000000,1
9.194046,0.027803402,2.000000,1
9.207408,0.028474518,2.000000,1
9.221365,0.028474518,2.000000,1
9.235343,0.028186897,2.000000,1
9.249436,0.027611654,2.000000,1
9.262688,0.028282771,2.000000,1
9.276697,0.028282771,2.000000,1
9.290413,0.027995149,2.000000,1
9.304131,0.028378645,2.000000,1
9.318335,0.028282771,2.000000,1
9.331897,0.028186897,2.000000,1
9.345737,0.028186897,2.000000,1
9.360109,0.028091023,2.000000,1
9.373869,0.028474518,2.000000,1
9.388128,0.028282771,2.000000,1
9.402140,0.028091023,2.000000,1
9.416686,0.028091023,2.000000,1
9.430645,0.028378645,2.000000,1
9.444573,0.028570392,2.000000,1
9.459131,0.028858014,2.000000,1
9.472969,0.028570392,2.000000,1
9.487048,0.028186897,2.000000,1
9.501122,0.028378645,2.000000,1
9.514439,0.028570392,2.000000,1
9.528217,0.028474518,2.000000,1
9.542238,0.028474518,2.000000,1
9.555806,0.028474518,2.000000,1
9.569307,0.027899276,2.000000,1
9.583433,0.028570392,2.000000,1
9.596842,0.028378645,2.000000,1
9.610540,0.028091023,2.000000,1
9.624464,0.028091023,2.000000,1
9.637940,0.028282771,2.000000,1
9.651712,0.028186897,2.000000,1
9.665307,0.028091023,2.000000,1
9.679130,0.028570392,1.996000,1
9.693223,0.028186897,1.992000,1
9.707300,0.028091023,1.988000,1
9.721249,0.028282771,1.984000,1
9.735345,0.028186897,1.980000,1
9.749256,0.028282771,1.976000,1
9.762666,0.028762140,1.972000,1
9.776175,0.028378645,1.968000,1
9.789606,0.028378645,1.964000,1
9.803797,0.028474518,1.960000,1
9.817356,0.028378645,1.956000,1
9.831235,0.027899276,1.952000,1
9.845409,0.028378645,1.948000,1
9.858507,0.028378645,1.944000,1
9.871474,0.028186897,1.940000,1
9.885090,0.027995149,1.936000,1
9.899221,0.028474518,1.932000,1
9.912779,0.028378645,1.928000,1
9.926282,0.027899276,1.924000,1
9.939961,0.027995149,1.920000,1
9.954180,0.027995149,1.916000,1
9.967851,0.028282771,1.912000,1
9.981344,0.028474518,1.908000,1
9.994763,0.028378645,1.904000,1
10.009058,0.028282771,1.900000,1
10.022603,0.028282771,1.896000,1
10.036685,0.028091023,1.892000,1
10.050733,0.027899276,1.888000,1
10.065110,0.028186897,1.884000,1
10.078519,0.027611654,1.880000,1
10.092274,0.028378645,1.876000,1
10.106884,0.028282771,1.872000,1
10.120062,0.027899276,1.868000,1
10.133885,0.028282771,1.864000,1
10.147703,0.028186897,1.860000,1
10.160891,0.028091023,1.856000,1
10.174525,0.028282771,1.852000,1
10.188067,0.027707528,1.848000,1
10.201617,0.027803402,1.844000,1
10.215433,0.027707528,1.840000,1
10.229188,0.027995149,1.836000,1
10.243231,0.028091023,1.832000,1
10.256515,0.028282771,1.828000,1
10.270307,0.027611654,1.824000,1
10.283782,0.027803402,1.820000,1
10.297654,0.027228159,1.816000,1
10.311567,0.027707528,1.812000,1
10.325749,0.028282771,1.808000,1
10.339554,0.028186897,1.804000,1
10.353139,0.027707528,1.800000,1
10.366603,0.027899276,1.796000,1
10.380048,0.027803402,1.792000,1
10.394311,0.027132285,1.788000,1
10.408041,0.027611654,1.784000,1
10.421544,0.028186897,1.780000,1
10.435069,0.027707528,1.776000,1
10.449229,0.028091023,1.772000,1
10.462710,0.027995149,1.768000,1
10.476508,0.027707528,1.764000,1
10.489964,0.027803402,1.760000,1
10.503554,0.027707528,1.756000,1
10.517213,0.027899276,1.752000,1
10.530851,0.027899276,1.748000,1
10.545063,0.027611654,1.744000,1
10.558510,0.027611654,1.740000,1
10.572591,0.027899276,1.736000,1
10.586332,0.027228159,1.732000,1
10.600257,0.027515780,1.728000,1
10.614084,0.027324033,1.724000,1
10.628182,0.027419907,1.720000,1
10.641520,0.027515780,1.716000,1
