time_s,encoder_pos_rad,output_torque_Nm
9.265860,1.821519420,18.375000
9.276619,1.820994548,18.350000
9.287328,1.821061397,18.325000
9.297924,1.821008217,18.300000
9.308622,1.820236171,18.275000
9.319319,1.820221753,18.250000
9.329982,1.820314069,18.225000
9.340715,1.819958474,18.200000
9.351667,1.820036559,18.175000
9.362403,1.819085311,18.150000
9.373027,1.819669168,18.125000
9.383612,1.818546208,18.100000
9.394189,1.819057410,18.075000
9.404840,1.818186869,18.050000
9.415470,1.818478610,18.025000
9.426133,1.818388354,18.000000
9.436774,1.817699635,17.975000
9.447472,1.817769106,17.950000
9.458143,1.817240864,17.925000
9.468868,1.816307031,17.900000
9.479552,1.815730664,17.875000
9.490225,1.815727856,17.850000
9.500906,1.815820921,17.825000
9.511785,1.814298175,17.800000
9.522626,1.814166723,17.775000
9.533128,1.813166040,17.750000
9.543626,1.812902762,17.725000
9.554133,1.811224783,17.700000
9.564656,1.810358361,17.675000
9.575310,1.810028608,17.650000
9.586002,1.809403555,17.625000
9.596601,1.805795742,17.600000
9.607222,1.805742749,17.575000
9.617917,1.805669720,17.550000
9.628646,1.803968335,17.525000
9.639276,1.804015523,17.500000
9.649937,1.802784893,17.475000
9.660631,1.802516184,17.450000
9.671368,1.801939069,17.425000
9.682198,1.801187808,17.400000
9.692993,1.800642713,17.375000
9.703621,1.800124020,17.350000
9.714181,1.799843140,17.325000
9.724778,1.800104171,17.300000
9.735429,1.799692775,17.275000
9.746098,1.799606264,17.250000
9.756780,1.799383807,17.225000
9.767473,1.798675802,17.200000
9.778136,1.798898821,17.175000
9.788768,1.798598279,17.150000
9.799387,1.798555585,17.125000
9.810002,1.798753325,17.100000
9.820718,1.798079025,17.075000
9.831375,1.798213098,17.050000
9.842309,1.797763877,17.025000
9.853008,1.797346676,17.000000
9.863561,1.797243874,16.975000
9.874087,1.797287879,16.950000
9.884649,1.797317090,16.925000
9.895196,1.797016174,16.900000
9.905894,1.796588487,16.875000
9.916576,1.796402169,16.850000
9.927171,1.796357603,16.825000
9.937818,1.796162298,16.800000
9.948574,1.795605593,16.775000
9.959246,1.795494552,16.750000
9.969947,1.795396805,16.725000
9.980631,1.794634122,16.700000
9.991287,1.794990091,16.675000
10.002305,1.793344507,16.650000
10.013015,1.793438134,16.625000
10.023559,1.792937605,16.600000
10.034152,1.793132910,16.575000
10.044766,1.792756344,16.550000
10.055425,1.792358617,16.525000
10.066048,1.792244205,16.500000
10.076733,1.791632635,16.475000
10.087386,1.791145776,16.450000
10.098041,1.790813027,16.425000
10.108744,1.790011769,16.400000
10.119448,1.789828635,16.375000
10.130114,1.789678645,16.350000
10.140771,1.789227177,16.325000
10.152239,1.787656494,16.300000
10.163078,1.786967588,16.275000
10.173670,1.786910476,16.250000
10.184232,1.786441968,16.225000
10.194788,1.785630786,16.200000
10.205454,1.785480421,16.175000
10.216021,1.784586285,16.150000
10.226749,1.784141746,16.125000
10.237407,1.782615255,16.100000
10.248169,1.782636976,16.075000
10.258876,1.782080084,16.050000
10.269514,1.781779168,16.025000
10.280256,1.780648719,16.000000
10.290862,1.779909442,15.975000
10.301674,1.778520021,15.950000
10.312400,1.778598480,15.925000
10.323204,1.777832987,15.900000
10.333765,1.776994279,15.875000
10.344495,1.777007387,15.850000
10.354946,1.776399936,15.825000
10.365418,1.776572022,15.800000
10.375906,1.775531455,15.775000
10.386348,1.775078301,15.750000
10.397021,1.774584326,15.725000
10.407712,1.774455683,15.700000
10.418372,1.773905532,15.675000
10.429070,1.774051777,15.650000
10.439727,1.773282353,15.625000
10.450363,1.772608802,15.600000
10.461071,1.771749308,15.575000
10.472239,1.770845248,15.550000
10.482972,1.769211648,15.525000
10.493480,1.767072464,15.500000
10.504045,1.765138884,15.475000
10.514572,1.761267044,15.450000
10.525198,1.757860715,15.425000
10.535845,1.753351463,15.400000
10.546505,1.752890258,15.375000
10.557155,1.750430308,15.350000
10.567845,1.749477937,15.325000
10.578480,1.749569691,15.300000
10.589217,1.749255480,15.275000
10.599884,1.749030963,15.250000
10.610555,1.748781916,15.225000
10.621230,1.748369958,15.200000
10.632362,1.747505034,15.175000
10.643076,1.748301048,15.150000
10.653681,1.747211982,15.125000
10.664330,1.746378891,15.100000
10.674957,1.746351552,15.075000
10.685622,1.746194446,15.050000
10.696311,1.745844470,15.025000
10.707019,1.745302745,15.000000
10.717562,1.745079352,14.975000
10.728307,1.743921938,14.950000
10.738965,1.742825568,14.925000
10.749615,1.741478092,14.900000
10.760379,1.740689193,14.875000
10.771032,1.738435035,14.850000
10.781983,1.733651457,14.825000
10.792667,1.730570762,14.800000
10.803230,1.728399370,14.775000
10.813741,1.727748852,14.750000
10.824429,1.726796106,14.725000
10.835051,1.725925190,14.700000
10.845716,1.725885118,14.675000
10.856304,1.726087351,14.650000
10.866839,1.725228045,14.625000
10.877321,1.725403502,14.600000
10.887814,1.724514422,14.575000
10.898520,1.724098345,14.550000
10.909190,1.724250207,14.525000
10.919852,1.723227054,14.500000
10.930546,1.723286226,14.475000
10.941251,1.722754426,14.450000
10.952166,1.722671660,14.425000
10.962922,1.722141733,14.400000
10.973466,1.721896056,14.375000
10.984030,1.720674976,14.350000
10.994589,1.721182433,14.325000
11.005085,1.720452893,14.300000
11.015709,1.719360269,14.275000
11.026653,1.719209530,14.250000
11.037258,1.718638781,14.225000
11.047927,1.718999619,14.200000
11.058608,1.717265277,14.175000
11.069287,1.717096748,14.150000
11.079968,1.715858254,14.125000
11.090636,1.714753271,14.100000
11.101298,1.713994894,14.075000
11.112171,1.711819008,14.050000
11.122808,1.712145204,14.025000
11.133385,1.710610661,14.000000
11.143977,1.709394450,13.975000
11.154593,1.707674713,13.950000
11.165107,1.706094855,13.925000
11.175681,1.705509126,13.900000
11.186331,1.704206778,13.875000
11.197026,1.703959604,13.850000
11.207582,1.702701822,13.825000
11.218240,1.702361208,13.800000
11.228841,1.701926030,13.775000
11.239476,1.700600463,13.750000
11.250179,1.700389990,13.725000
11.260832,1.699492109,13.700000
11.271873,1.698748338,13.675000
11.282653,1.698096883,13.650000
11.293202,1.697226154,13.625000
11.303814,1.695919687,13.600000
11.314367,1.694144336,13.575000
11.324964,1.691429722,13.550000
11.335583,1.688094175,13.525000
11.346143,1.682797335,13.500000
11.356910,1.680578943,13.475000
11.367518,1.679188398,13.450000
11.378507,1.678369538,13.425000
11.389303,1.677590751,13.400000
11.399924,1.676764963,13.375000
11.410551,1.676878439,13.350000
11.421248,1.675922884,13.325000
11.432845,1.675645374,13.300000
11.443551,1.675285473,13.275000
11.454309,1.675492388,13.250000
11.465051,1.674644691,13.225000
11.475607,1.674228801,13.200000
11.486093,1.674006157,13.175000
11.496832,1.673481098,13.150000
11.507502,1.673201529,13.125000
11.518074,1.672502511,13.100000
11.528752,1.672380235,13.075000
11.539378,1.671836450,13.050000
11.550071,1.670735962,13.025000
11.560817,1.670215210,13.000000
11.571648,1.666393927,12.975000
11.583114,1.664817627,12.950000
11.593706,1.662243453,12.925000
11.604273,1.658778139,12.900000
11.614844,1.657144914,12.875000
11.625373,1.655038125,12.850000
11.635985,1.654365510,12.825000
11.646517,1.653297791,12.800000
11.657200,1.652753445,12.775000
11.667889,1.652075400,12.750000
11.678569,1.651675426,12.725000
11.689201,1.651611386,12.700000
11.699963,1.651394359,12.675000
11.710624,1.651005621,12.650000
11.721304,1.650646281,12.625000
11.732143,1.650373078,12.600000
11.742879,1.649742408,12.575000
11.753504,1.649117918,12.550000
11.764044,1.648828798,12.525000
11.774635,1.648463092,12.500000
11.785239,1.648467399,12.475000
11.795846,1.647882794,12.450000
11.806523,1.647810701,12.425000
11.817181,1.647505478,12.400000
11.827836,1.646742607,12.375000
11.838503,1.646399559,12.350000
11.849212,1.645710466,12.325000
11.859911,1.644979615,12.300000
11.870615,1.643789057,12.275000
11.881338,1.642931249,12.250000
11.892285,1.641918582,12.225000
11.903071,1.641838250,12.200000
11.913620,1.640736451,12.175000
11.924183,1.638960538,12.150000
11.934783,1.638398403,12.125000
11.945448,1.637742454,12.100000
11.956182,1.636821354,12.075000
11.966823,1.635874226,12.050000
11.977509,1.634541917,12.025000
11.988070,1.634513455,12.000000
11.998797,1.633741970,11.975000
12.009497,1.631943026,11.950000
12.020240,1.631514590,11.925000
12.030891,1.630010382,11.900000
12.041853,1.628858960,11.875000
12.052620,1.629262679,11.850000
12.063173,1.627957522,11.825000
12.073748,1.627319736,11.800000
12.084388,1.627153081,11.775000
12.095033,1.627327039,11.750000
12.105798,1.626545069,11.725000
12.116509,1.625502254,11.700000
12.127123,1.624806607,11.675000
12.137821,1.623734955,11.650000
12.148518,1.623326555,11.625000
12.159205,1.622544397,11.600000
12.169908,1.620428807,11.575000
12.180655,1.616932971,11.550000
12.191601,1.610590882,11.525000
12.202458,1.607113022,11.500000
12.212968,1.606620546,11.475000
12.223483,1.605602635,11.450000
12.234003,1.604215836,11.425000
12.244579,1.604075958,11.400000
12.255101,1.603008238,11.375000
12.265720,1.602901129,11.350000
12.276401,1.602488048,11.325000
12.287058,1.602047253,11.300000
12.297725,1.602321205,11.275000
12.308388,1.601602151,11.250000
12.319064,1.601406659,11.225000
12.329694,1.601302546,11.200000
12.340340,1.600257858,11.175000
12.351002,1.600493611,11.150000
12.362167,1.600132960,11.125000
12.372925,1.599289009,11.100000
12.383519,1.599162425,11.075000
12.394105,1.598815070,11.050000
12.404724,1.598115678,11.025000
12.415369,1.597367226,11.000000
12.426037,1.596557354,10.975000
12.436676,1.595943912,10.950000
12.447362,1.595380092,10.925000
12.458108,1.594970943,10.900000
12.468762,1.593688818,10.875000
12.479476,1.591549072,10.850000
12.490082,1.589994681,10.825000
12.500739,1.589440597,10.800000
12.511786,1.586510267,10.775000
12.522709,1.584078406,10.750000
12.533265,1.583793219,10.725000
12.543846,1.582267477,10.700000
12.554401,1.582319534,10.675000
12.564970,1.581198634,10.650000
12.575664,1.580677507,10.625000
12.586297,1.580072117,10.600000
12.596915,1.579127797,10.575000
12.607561,1.580150951,10.550000
12.618206,1.578997656,10.525000
12.628891,1.578867890,10.500000
12.639541,1.578326727,10.475000
12.650180,1.577907092,10.450000
12.660875,1.577440456,10.425000
12.671705,1.576957529,10.400000
12.682580,1.576282855,10.375000
12.693179,1.576393709,10.350000
12.703737,1.575850861,10.325000
12.714319,1.575449015,10.300000
12.724921,1.575332356,10.275000
12.735558,1.575129560,10.250000
12.746147,1.574330737,10.225000
12.756862,1.573915409,10.200000
12.767550,1.573589213,10.175000
12.778248,1.572810051,10.150000
12.788906,1.572035383,10.125000
12.799542,1.571802814,10.100000
12.810190,1.571290489,10.075000
12.820938,1.569207855,10.050000
12.831882,1.568623624,10.025000
12.842346,1.568090326,10.000000
12.852836,1.567474075,9.975000
12.863229,1.566448675,9.950000
12.873628,1.565800029,9.925000
12.884226,1.563560664,9.900000
12.894883,1.562829626,9.875000
12.905593,1.562429653,9.850000
12.916246,1.562231351,9.825000
12.926876,1.560874512,9.800000
12.937414,1.560700554,9.775000
12.948214,1.559556622,9.750000
12.958953,1.558735890,9.725000
12.969626,1.558530098,9.700000
12.980268,1.558244349,9.675000
12.990801,1.557628285,9.650000
13.001590,1.556704376,9.625000
13.012562,1.555608007,9.600000
13.023355,1.555646394,9.575000
13.033911,1.554928651,9.550000
13.044550,1.554823415,9.525000
13.055182,1.554701138,9.500000
13.065860,1.554260905,9.475000
13.076526,1.553599713,9.450000
13.087158,1.553627239,9.425000
13.097869,1.552976159,9.400000
13.108578,1.552870361,9.375000
13.119237,1.552132020,9.350000
13.129900,1.551660516,9.325000
13.140665,1.551744780,9.300000
13.151254,1.551301738,9.275000
13.162299,1.548336017,9.250000
13.173018,1.547721825,9.225000
13.183520,1.546390453,9.200000
13.194097,1.544054091,9.175000
13.204701,1.541509877,9.150000
13.215434,1.537706946,9.125000
13.226002,1.534671192,9.100000
13.236677,1.533499734,9.075000
13.247367,1.530918444,9.050000
13.258031,1.530025806,9.025000
13.268596,1.528769897,9.000000
13.279232,1.528477969,8.975000
13.289922,1.528170873,8.950000
13.300641,1.527290033,8.925000
13.311275,1.526915338,8.900000
13.322328,1.527020949,8.875000
13.333103,1.526132057,8.850000
13.343727,1.524800497,8.825000
13.354313,1.523878461,8.800000
13.364929,1.522255535,8.775000
13.375583,1.521564569,8.750000
13.386184,1.520874353,8.725000
13.396848,1.518518329,8.700000
13.407580,1.515590808,8.675000
13.418269,1.513743177,8.650000
13.428975,1.511891802,8.625000
13.439610,1.508298781,8.600000
13.450276,1.506663496,8.575000
13.460919,1.505187190,8.550000
13.471689,1.504135199,8.525000
13.482817,1.503124030,8.500000
13.493319,1.502183456,8.475000
13.503908,1.501053755,8.450000
13.514483,1.499504794,8.425000
13.525075,1.499541496,8.400000
13.535692,1.497145400,8.375000
13.546293,1.495166879,8.350000
13.556976,1.494904350,8.325000
13.567643,1.491008353,8.300000
13.578265,1.490044560,8.275000
13.588929,1.488334935,8.250000
13.599597,1.486950944,8.225000
13.610264,1.484876363,8.200000
13.620966,1.484015371,8.175000
13.631790,1.481410675,8.150000
13.642719,1.480127239,8.125000
13.653267,1.479139851,8.100000
13.664000,1.478123065,8.075000
13.674460,1.477790315,8.050000
13.684897,1.475964406,8.025000
13.695569,1.472084888,8.000000
13.706120,1.464490822,7.975000
13.716641,1.457101798,7.950000
13.727327,1.454090761,7.925000
13.737991,1.451202563,7.900000
13.748667,1.450248319,7.875000
13.759239,1.447147214,7.850000
13.769992,1.439763059,7.825000
13.780806,1.431140222,7.800000
13.791601,1.428692818,7.775000
13.802466,1.427694195,7.750000
13.813089,1.425821660,7.725000
13.823696,1.425013099,7.700000
13.834313,1.424180196,7.675000
13.845034,1.421812001,7.650000
13.855617,1.420250868,7.625000
13.866234,1.420177839,7.600000
13.876925,1.418079102,7.575000
13.887656,1.416591747,7.550000
13.898339,1.414613414,7.525000
13.909078,1.414759659,7.500000
13.919770,1.413631831,7.475000
13.930473,1.412432472,7.450000
13.941144,1.411783077,7.425000
13.952139,1.410236550,7.400000
13.962904,1.409737519,7.375000
13.973415,1.408713056,7.350000
13.983904,1.407765740,7.325000
13.994508,1.407457895,7.300000
14.005152,1.407468007,7.275000
14.015803,1.406873102,7.250000
14.026467,1.406278947,7.225000
14.037143,1.405457091,7.200000
14.047824,1.405533491,7.175000
14.058598,1.405072098,7.150000
14.069303,1.403932473,7.125000
14.079997,1.402861758,7.100000
14.090729,1.401875119,7.075000
14.101741,1.396198903,7.050000
14.112544,1.392659999,7.025000
14.123220,1.388192879,7.000000
14.133816,1.385246258,6.975000
14.144399,1.384152323,6.950000
14.154961,1.382335776,6.925000
14.165718,1.381057771,6.900000
14.176304,1.380856099,6.875000
14.186808,1.380566231,6.850000
14.197304,1.379692506,6.825000
14.207907,1.378563929,6.800000
14.218540,1.377849182,6.775000
14.229337,1.377306896,6.750000
14.240090,1.376051174,6.725000
14.250840,1.374992255,6.700000
14.261893,1.371185579,6.675000
14.272895,1.369287015,6.650000
14.283562,1.368394752,6.625000
14.294163,1.366651235,6.600000
14.304838,1.364107958,6.575000
14.315464,1.362205649,6.550000
14.326115,1.360778216,6.525000
14.336791,1.359536725,6.500000
14.347467,1.358986387,6.475000
14.358200,1.357881029,6.450000
14.368939,1.356957120,6.425000
14.379626,1.356388057,6.400000
14.390316,1.355920298,6.375000
14.401086,1.355063426,6.350000
14.412187,1.352990904,6.325000
14.422982,1.351274164,6.300000
14.433594,1.350472531,6.275000
14.444205,1.347860907,6.250000
14.454972,1.347956031,6.225000
14.465591,1.345648506,6.200000
14.476229,1.345056036,6.175000
14.486960,1.342711809,6.150000
14.497649,1.341789960,6.125000
14.508475,1.339965549,6.100000
14.519159,1.339426072,6.075000
14.529902,1.338000698,6.050000
14.540719,1.336620640,6.025000
14.551699,1.336423836,6.000000
14.562534,1.335036288,5.975000
14.573160,1.333709409,5.950000
14.583768,1.333700609,5.925000
14.594336,1.332849541,5.900000
14.604955,1.332779134,5.875000
14.615616,1.331874887,5.850000
14.626219,1.331325485,5.825000
14.636925,1.330007969,5.800000
14.647678,1.328003420,5.775000
14.658386,1.328516308,5.750000
14.669083,1.327109847,5.725000
14.679816,1.324636040,5.700000
14.690552,1.320327712,5.675000
14.701643,1.312267946,5.650000
14.712438,1.309601643,5.625000
14.723231,1.308899068,5.600000
14.733807,1.307832846,5.575000
14.744410,1.306902009,5.550000
14.754993,1.305530190,5.525000
14.765628,1.304868810,5.500000
14.776253,1.304204809,5.475000
14.786900,1.302641992,5.450000
14.797583,1.301719768,5.425000
14.808417,1.301557794,5.400000
14.819107,1.299339776,5.375000
14.829848,1.297325115,5.350000
14.840630,1.296662238,5.325000
14.851690,1.292484425,5.300000
14.862507,1.290646344,5.275000
14.873069,1.287910758,5.250000
14.883672,1.285621022,5.225000
14.894246,1.284781190,5.200000
14.904875,1.284152954,5.175000
14.915448,1.283264811,5.150000
14.926051,1.282629834,5.125000
14.936651,1.281599191,5.100000
14.947297,1.280524730,5.075000
14.957975,1.278484041,5.050000
14.968757,1.276051618,5.025000
14.979378,1.274905065,5.000000
14.990035,1.273309852,4.975000
15.000697,1.271540868,4.950000
15.011675,1.267432713,4.925000
15.022510,1.265530030,4.900000
15.033105,1.263491776,4.875000
15.043652,1.262895373,4.850000
15.054196,1.261434796,4.825000
15.064811,1.261140059,4.800000
15.075470,1.260393479,4.775000
15.086089,1.259325011,4.750000
15.096761,1.258701457,4.725000
15.107420,1.258059177,4.700000
15.118069,1.255626754,4.675000
15.128764,1.253561535,4.650000
15.139505,1.248999852,4.625000
15.150173,1.242625742,4.600000
15.160893,1.236223732,4.575000
15.171760,1.230951235,4.550000
15.182459,1.229928456,4.525000
15.193054,1.227775790,4.500000
15.203645,1.224250555,4.475000
15.214248,1.220184532,4.450000
15.224821,1.216800299,4.425000
15.235423,1.212576422,4.400000
15.246100,1.208974226,4.375000
15.256730,1.202857777,4.350000
15.267378,1.192921544,4.325000
15.278080,1.188982105,4.300000
15.288789,1.188877055,4.275000
15.299478,1.187471156,4.250000
15.310213,1.186456804,4.225000
15.320887,1.185654797,4.200000
15.331956,1.183770652,4.175000
15.342726,1.182382729,4.150000
15.353326,1.180847250,4.125000
15.363910,1.177926095,4.100000
15.374535,1.174078785,4.075000
15.385079,1.167970950,4.050000
15.395732,1.162990381,4.025000
15.406400,1.160403099,4.000000
15.417089,1.159884594,3.975000
15.427741,1.159147377,3.950000
15.438435,1.158036402,3.925000
15.449134,1.157057440,3.900000
15.459851,1.156423025,3.875000
15.470559,1.156075296,3.850000
15.481257,1.154835677,3.825000
15.492165,1.153548871,3.800000
15.502919,1.152455123,3.775000
15.513458,1.151480843,3.750000
15.524043,1.150175874,3.725000
15.534647,1.149232678,3.700000
15.545279,1.147248727,3.675000
15.555936,1.147281309,3.650000
15.566604,1.146460577,3.625000
15.577272,1.145788524,3.600000
15.587962,1.144985019,3.575000
15.598649,1.143299925,3.550000
15.609383,1.141998513,3.525000
15.620067,1.140751217,3.500000
15.630803,1.140064184,3.475000
15.641738,1.138281718,3.450000
15.652451,1.137061386,3.425000
15.663036,1.136614225,3.400000
15.673601,1.135477784,3.375000
15.684174,1.134144726,3.350000
15.694769,1.132732272,3.325000
15.705445,1.129542409,3.300000
15.716016,1.126353856,3.275000
15.726726,1.124153440,3.250000
15.737379,1.121037916,3.225000
15.748030,1.118982621,3.200000
15.758693,1.117196597,3.175000
15.769372,1.115675912,3.150000
15.780055,1.113822102,3.125000
15.790773,1.112939202,3.100000
15.801841,1.111356160,3.075000
15.812738,1.111045507,3.050000
15.823345,1.109943707,3.025000
15.833935,1.108594171,3.000000
15.844569,1.107275906,2.975000
15.855168,1.104174426,2.950000
15.865827,1.101331169,2.925000
15.876491,1.096878468,2.900000
15.887125,1.092327458,2.875000
15.897809,1.087362431,2.850000
15.908589,1.081537723,2.825000
15.919222,1.073973056,2.800000
15.929853,1.070311875,2.775000
15.940590,1.069319057,2.750000
15.951247,1.067161335,2.725000
15.962337,1.061645221,2.700000
15.973098,1.056450808,2.675000
15.983708,1.044636422,2.650000
15.994258,1.038902345,2.625000
16.004880,1.038449379,2.600000
16.015542,1.038309501,2.575000
16.026108,1.036684327,2.550000
16.036832,1.035778769,2.525000
16.047482,1.034184119,2.500000
16.058183,1.031615562,2.475000
16.068886,1.028266533,2.450000
16.079582,1.022287903,2.425000
16.090273,1.017069896,2.400000
16.100999,1.011237698,2.375000
16.111896,1.007008203,2.350000
16.122740,1.006420040,2.325000
16.133277,1.005319177,2.300000
16.143806,1.004152962,2.275000
16.154387,1.002075384,2.250000
16.164965,1.000099110,2.225000
16.175622,0.996635482,2.200000
16.186221,0.991842167,2.175000
16.196921,0.985436224,2.150000
16.207571,0.964655016,2.125000
16.218204,0.949626611,2.100000
16.228912,0.939958712,2.075000
16.239550,0.934804372,2.050000
16.250246,0.929540488,2.025000
16.260929,0.928524638,2.000000
16.272402,0.926324784,1.975000
16.283012,0.924415172,1.950000
16.293579,0.923878316,1.925000
16.304186,0.921570417,1.900000
16.314726,0.920148414,1.875000
16.325347,0.917207410,1.850000
16.335963,0.916087821,1.825000
16.346625,0.914489800,1.800000
16.357313,0.912463530,1.775000
16.368036,0.907193467,1.750000
16.378710,0.898874355,1.725000
16.389408,0.894777997,1.700000
16.400147,0.894850464,1.675000
16.410832,0.893863263,1.650000
16.422269,0.893598674,1.625000
16.433001,0.892486950,1.600000
16.443667,0.891524467,1.575000
16.454319,0.890782756,1.550000
16.464976,0.890710289,1.525000
16.475698,0.889937119,1.500000
16.486528,0.888677652,1.475000
16.497125,0.888115142,1.450000
16.508079,0.887040869,1.425000
16.518716,0.886045804,1.400000
16.529394,0.883991820,1.375000
16.540365,0.882132018,1.350000
16.550987,0.879853517,1.325000
16.561839,0.873508245,1.300000
16.572970,0.868574489,1.275000
16.583601,0.862181654,1.250000
16.594372,0.848877479,1.225000
16.604949,0.838874209,1.200000
16.615648,0.821762234,1.175000
16.626129,0.801002935,1.150000
16.636941,0.788214831,1.125000
16.647591,0.781329800,1.100000
16.658320,0.784829100,1.075000
16.669044,0.782027413,1.050000
16.679744,0.782252023,1.025000
16.690417,0.781952137,1.000000
16.701112,0.781159680,0.975000
16.712449,0.779725318,0.950000
16.723239,0.777890140,0.925000
16.733775,0.776547439,0.900000
16.744416,0.776932619,0.875000
16.755014,0.775861810,0.850000
16.765596,0.774150500,0.825000
16.776086,0.772906388,0.800000
16.786821,0.772022926,0.775000
16.797476,0.770839577,0.750000
16.808254,0.768698895,0.725000
16.818931,0.764584748,0.700000
16.829677,0.755100732,0.675000
16.840421,0.744320454,0.650000
16.851109,0.739685180,0.625000
16.862294,0.739405798,0.600000
16.873007,0.738978111,0.575000
16.883567,0.738367384,0.550000
16.894123,0.737000058,0.525000
16.904752,0.734549846,0.500000
16.915451,0.729727226,0.475000
16.926121,0.721800972,0.450000
16.936786,0.704440043,0.425000
16.947452,0.694762313,0.400000
16.958197,0.693672872,0.375000
16.968918,0.693344149,0.350000
16.979708,0.692514147,0.325000
16.990399,0.689253783,0.300000
17.001083,0.681532103,0.275000
17.012327,0.653463270,0.250000
17.023096,0.643299711,0.225000
17.033652,0.630803254,0.200000
17.044286,0.627364062,0.175000
17.054902,0.628691315,0.150000
17.065538,0.627707111,0.125000
17.076134,0.627285416,0.100000
17.086798,0.627565921,0.075000
17.097482,0.626714480,0.050000
17.108252,0.625478700,0.025000
17.118902,0.623806807,0.000000
17.129623,0.621238719,0.000000
17.140364,0.617916561,-0.025000
17.151094,0.611697029,-0.050000
17.162184,0.591371222,-0.075000
17.172916,0.572813275,-0.100000
17.183494,0.548892668,-0.125000
17.194033,0.525077954,-0.150000
17.204738,0.501027019,-0.175000
17.215353,0.483235969,-0.200000
17.226061,0.478895713,-0.225000
17.236739,0.481737004,-0.250000
17.247456,0.480293841,-0.275000
17.258072,0.480607772,-0.300000
17.268758,0.479639765,-0.325000
17.279444,0.479758484,-0.350000
17.290148,0.479224437,-0.375000
17.300800,0.478683929,-0.400000
17.311784,0.476422749,-0.425000
17.322512,0.474583265,-0.450000
17.333007,0.472339593,-0.475000
17.343444,0.469915503,-0.500000
17.353996,0.461635714,-0.525000
17.364562,0.447021045,-0.550000
17.375097,0.419997461,-0.575000
17.385798,0.386490317,-0.600000
17.396479,0.343235972,-0.625000
17.407114,0.302398790,-0.650000
17.417818,0.265745787,-0.675000
17.428579,0.249857139,-0.700000
17.439286,0.255888013,-0.725000
17.449958,0.254091877,-0.750000
17.460566,0.254327348,-0.775000
17.471205,0.254353658,-0.800000
17.482351,0.252962551,-0.825000
17.493064,0.252505184,-0.850000
17.503606,0.251948761,-0.875000
17.514143,0.252000443,-0.900000
17.524743,0.251148907,-0.925000
17.535326,0.250384445,-0.950000
17.546016,0.249222162,-0.975000
17.556595,0.247705222,-1.000000
17.567189,0.246073775,-1.025000
17.577843,0.244327449,-1.050000
17.588533,0.242021422,-1.075000
17.599183,0.237775449,-1.100000
17.609857,0.230974775,-1.125000
17.620616,0.221281316,-1.150000
17.631341,0.212619437,-1.175000
17.641994,0.207697759,-1.200000
17.652794,0.207218671,-1.225000
17.663283,0.204828380,-1.250000
17.673876,0.200370061,-1.275000
17.684428,0.190195080,-1.300000
17.694994,0.176581468,-1.325000
17.705664,0.162502438,-1.350000
17.716304,0.148729100,-1.375000
17.726889,0.129800765,-1.400000
17.737522,0.107946876,-1.425000
17.748238,0.101171295,-1.450000
17.758889,0.104267906,-1.475000
17.769559,0.102357546,-1.500000
17.780299,0.102201189,-1.525000
17.790952,0.101997738,-1.550000
17.801995,0.100190555,-1.575000
17.812929,0.098888862,-1.600000
17.823454,0.097460773,-1.625000
17.834054,0.095461186,-1.650000
17.844527,0.091858709,-1.675000
17.855014,0.085881577,-1.700000
17.865443,0.078544516,-1.725000
17.875922,0.068657250,-1.750000
17.886481,0.060875368,-1.775000
17.897239,0.059831617,-1.800000
17.907890,0.060163243,-1.825000
17.918475,0.058856401,-1.850000
17.929072,0.054932410,-1.875000
17.939572,0.049194494,-1.900000
17.950267,0.039847267,-1.925000
17.960942,0.031655862,-1.950000
17.972080,0.031574500,-1.975000
17.982798,0.031169096,-2.000000
17.993335,0.030319902,-2.025000
18.003850,0.029750183,-2.050000
18.014379,0.028666547,-2.075000
18.024914,0.028530975,-2.100000
18.035480,0.027201382,-2.125000
18.046151,0.026062693,-2.150000
18.056860,0.024881498,-2.175000
18.067468,0.024107766,-2.200000
18.078167,0.022294029,-2.225000
18.088856,0.020308580,-2.250000
18.099550,0.019314732,-2.275000
18.110208,0.017053833,-2.300000
18.120857,0.013749557,-2.325000
18.131859,0.000646165,-2.350000
18.142617,-0.007580116,-2.375000
18.153173,-0.008582905,-2.400000
18.163773,-0.009354951,-2.425000
18.174362,-0.010097458,-2.450000
18.184996,-0.011250332,-2.475000
18.195651,-0.012629735,-2.500000
18.206336,-0.014280749,-2.525000
18.217013,-0.015676911,-2.550000
18.227708,-0.016861289,-2.575000
18.238355,-0.018210170,-2.600000
18.249059,-0.019874573,-2.625000
18.259743,-0.023172341,-2.650000
18.270441,-0.030084243,-2.675000
18.281165,-0.040759004,-2.700000
18.292389,-0.043964504,-2.725000
18.303022,-0.044710053,-2.750000
18.313617,-0.045674222,-2.775000
18.324250,-0.048284536,-2.800000
18.334845,-0.049881949,-2.825000
18.345503,-0.052697446,-2.850000
18.356210,-0.056538717,-2.875000
18.366846,-0.062394229,-2.900000
18.377652,-0.069659244,-2.925000
18.388368,-0.083154370,-2.950000
18.399054,-0.097926332,-2.975000
18.409749,-0.110560420,-3.000000
18.420502,-0.114530709,-3.025000
18.431177,-0.114266776,-3.050000
18.442089,-0.116714039,-3.075000
18.452862,-0.117689442,-3.100000
18.463430,-0.119949639,-3.125000
18.474211,-0.120864513,-3.150000
