Motor Parameters:
maxMotorAngVelRPM, maxMotorAngVelRadPerSec, maxMotorTorque, maxMotorPower, motorMass, motorDia, motorLength
5760 , 603.1857894892403 , 7.559859796865029 , 4560 , 0.778 , 106.8 , 47.6
 
Gear strength and size parameters:
FOS, serviceFactor, stressAnalysisMethodName, maxGearBoxDia, maxGearAllowableStressMPa
2.0 , 2.0 , MIT , 133.5 , 400
 
Optimization Parameters:
K_mass, K_Eff, MODULE_BIG_MIN, MODULE_BIG_MAX, MODULE_SMALL_MIN, MODULE_SMALL_MAX, NUM_PLANET_MIN, NUM_PLANET_MAX, NUM_TEETH_SUN_MIN, NUM_TEETH_PLANET_BIG_MIN, NUM_TEETH_PLANET_SMALL_MIN, GEAR_RATIO_MIN, GEAR_RATIO_MAX, GEAR_RATIO_STEP
1 , -2 , 0.5 , 1.2 , 0.5 , 1.2 , 3 , 7 , 18 , 28 , 28 , 4.0 , 20.0 , 1.0
 
iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPlanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, tooth_forces_sp, tooth_forces_rp, Torque_Density, Outer_Bearing_mass, Actuator_width, Sun_mass, Planet_mass_total, Ring_mass, Gearbox_casing_mass, Motor_case_mass
50 , 14.09090909090909 , 0.8 , 0.8 , 21 , 72 , 33 , 126 , 3 , 6.473 , 6.473 , 5.526 , 5.526 , 2.814 , 0.943 , 106.525 , 3.3282743340916836 , 599.9888727670657 , 654.5333157458898 , 37.855 , 0.263 , 95.0985499900964 , 0.06742301064731215 , 0.6751192652022917 , 0.09165513306414433 , 0.38219564538298584 , 0.3472861857208294
41 , 15.057142857142855 , 0.8 , 0.8 , 21 , 72 , 30 , 123 , 3 , 6.473 , 6.473 , 6.261 , 6.261 , 2.848 , 0.94 , 113.83 , 3.513777397855982 , 599.9888727670657 , 719.9866473204789 , 39.968 , 0.263 , 95.83380950146977 , 0.06870244719637529 , 0.6859842052222676 , 0.09895055595819563 , 0.40281714370057337 , 0.3472861857208294
38 , 16.1875 , 0.7 , 0.7 , 24 , 81 , 30 , 135 , 3 , 7.008 , 7.008 , 8.081 , 8.081 , 2.957 , 0.944 , 122.375 , 4.08688923056361 , 599.988872767066 , 809.9849782355391 , 41.385 , 0.263 , 98.18870793961062 , 0.07280024271548563 , 0.7443949781139029 , 0.11754942971102517 , 0.4516325027767013 , 0.34077395914548797
37 , 17.0 , 0.8 , 0.8 , 18 , 72 , 30 , 120 , 3 , 7.995 , 7.995 , 7.296 , 7.296 , 2.983 , 0.935 , 128.518 , 4.170147887174558 , 699.9870182282434 , 839.9844218738921 , 43.083 , 0.263 , 98.39086025370285 , 0.061706980171334316 , 0.7993802891658244 , 0.10954825591211037 , 0.4340613714037238 , 0.3386154767048789
28 , 19.0 , 0.7 , 0.7 , 21 , 84 , 30 , 135 , 3 , 8.404 , 8.404 , 9.577 , 9.577 , 3.19 , 0.94 , 143.637 , 4.906340724938519 , 685.7015688766467 , 959.9821964273053 , 45.027 , 0.263 , 101.08159215072288 , 0.06662611426608281 , 0.9157578161857117 , 0.13590976000672056 , 0.5085772289923652 , 0.3483769204578571
30 , 19.0 , 0.7 , 0.7 , 21 , 84 , 30 , 135 , 3 , 8.404 , 8.404 , 9.577 , 9.577 , 3.19 , 0.94 , 143.637 , 4.906340724938519 , 685.7015688766467 , 959.9821964273053 , 45.027 , 0.263 , 101.08159215072288 , 0.06662611426608281 , 0.9157578161857117 , 0.13590976000672056 , 0.5085772289923652 , 0.3483769204578571
23 , 20.349999999999998 , 0.7 , 0.7 , 18 , 81 , 30 , 129 , 3 , 10.393 , 10.393 , 10.755 , 10.755 , 3.046 , 0.935 , 153.843 , 5.405875781850928 , 799.9851636894211 , 1079.9799709807182 , 50.507 , 0.151 , 101.24813508917265 , 0.06001190352671321 , 0.991335939791566 , 0.14400881780883373 , 0.49720571597100777 , 0.32579330944852347


Running Time (sec)
721.3902440071106
