time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
9.159772,14.298127,4.308952,9.989175,3.098801,0.2228110000000001,0.22134292857142857,-0.0014680714285715268
9.16268,14.26174,4.311253,9.950487,3.0624140000000004,0.22050999999999998,0.21874385714285718,-0.0017661428571427995
9.16558,14.226767,4.315088,9.911679,3.0274410000000014,0.2166749999999995,0.21624578571428582,-0.00042921428571368603
9.16946,14.183723,4.317005,9.866717,2.9843970000000013,0.21475799999999978,0.21317121428571437,-0.0015867857142854158
9.172026,14.150634,4.319306,9.831328,2.951308000000001,0.21245699999999967,0.21080771428571435,-0.0016492857142853257
9.175286,14.111098,4.322374,9.788724,2.911772000000001,0.20938899999999983,0.20798371428571436,-0.0014052857142854702
9.178988,14.0749,4.325442,9.749458,2.8755740000000003,0.20632099999999998,0.2053981428571429,-0.0009228571428570864
9.181255,14.038333,4.328127,9.710206,2.8390070000000005,0.20363599999999948,0.20278621428571433,-0.0008497857142851506
9.184321,14.001547,4.330428,9.67112,2.802221000000001,0.20133499999999938,0.20015864285714294,-0.0011763571428564379
9.187558,13.94752,4.333112,9.614407,2.7481940000000016,0.1986509999999999,0.19629957142857155,-0.0023514285714283656
9.190537,13.921229,4.33503,9.586199,2.721903000000001,0.19673300000000005,0.19442164285714295,-0.002311357142857101
9.193703,13.879275,4.340015,9.53926,2.6799490000000006,0.19174799999999959,0.19142492857142862,-0.0003230714285709646
9.196803,13.838111,4.342316,9.495795,2.6387850000000004,0.18944699999999948,0.1884846428571429,-0.0009623571428565847
9.199918,13.799087,4.346151,9.452936,2.599761000000001,0.1856119999999999,0.18569721428571434,8.521428571445222e-05
9.203552,13.750557,4.348452,9.402105,2.5512310000000014,0.18331099999999978,0.1822307857142858,-0.0010802142857139763
9.206585,13.712939,4.350753,9.362186,2.513613000000001,0.18100999999999967,0.1795437857142858,-0.0014662142857138627
9.209881,13.66882,4.353054,9.315766,2.469494000000001,0.17870899999999956,0.17639242857142864,-0.0023165714285709182
9.212517,13.633124,4.356122,9.277002,2.4337980000000012,0.17564099999999971,0.17384271428571438,-0.001798285714285336
9.215596,13.591253,4.359573,9.231679,2.391927000000001,0.17218999999999962,0.17085192857142864,-0.0013380714285709805
9.218621,13.54612,4.362258,9.183862,2.346794000000001,0.16950500000000002,0.16762814285714292,-0.0018768571428570968
9.221113,13.509995,4.364559,9.145436,2.3106690000000008,0.1672039999999999,0.16504778571428577,-0.0021562142857141364
9.2244,13.469304,4.366476,9.102828,2.269978,0.16528700000000018,0.1621412857142857,-0.0031457142857144738
9.228312,13.420468,4.369928,9.050541,2.2211420000000004,0.16183499999999995,0.15865300000000002,-0.003181999999999935
9.229952,13.391004,4.373763,9.017241,2.1916780000000013,0.15799999999999947,0.15654842857142867,-0.0014515714285708026
9.233876,13.345935,4.376447,8.969488,2.1466090000000015,0.155316,0.1533292142857144,-0.0019867857142856216
9.238845,13.282722,4.378748,8.903974,2.0833960000000005,0.1530149999999999,0.14881400000000003,-0.0042009999999998715
9.240287,13.257317,4.38335,8.873967,2.0579910000000012,0.14841299999999968,0.14699935714285722,-0.0014136428571424609
9.243731,13.212183,4.386035,8.826148,2.0128570000000003,0.14572800000000008,0.14377550000000003,-0.0019525000000000514
9.246706,13.169507,4.389103,8.780404,1.9701810000000002,0.14265999999999934,0.1407272142857143,-0.0019327857142850402
9.249781,13.125203,4.393321,8.731882,1.9258770000000016,0.1384419999999995,0.13756264285714298,-0.0008793571428565294
9.253066,13.077964,4.396005,8.681958,1.8786380000000005,0.13575800000000005,0.1341884285714286,-0.001569571428571448
9.256057,13.033845,4.399073,8.634772,1.8345190000000002,0.1326900000000002,0.13103707142857143,-0.0016529285714287634
9.259499,12.988825,4.401758,8.587067,1.789499000000001,0.1300049999999997,0.12782135714285722,-0.0021836428571424815
9.262463,12.947667,4.404059,8.543608,1.748341,0.1277039999999996,0.12488149999999999,-0.002822499999999603
9.2652,12.906886,4.408661,8.498225,1.7075600000000009,0.12310199999999938,0.1219685714285715,-0.001133428571427883
9.269103,12.862138,4.411729,8.45041,1.6628120000000006,0.12003399999999953,0.11877228571428576,-0.0012617142857137692
9.271514,12.814345,4.414797,8.399548,1.6150190000000002,0.11696599999999968,0.11535850000000002,-0.0016074999999996648
9.275078,12.762455,4.419015,8.34344,1.563129,0.11274799999999985,0.11165207142857143,-0.0010959285714284145
9.277966,12.71826,4.421316,8.296944,1.5189340000000016,0.11044699999999974,0.10849528571428582,-0.001951714285713918
9.280754,12.682302,4.424001,8.258301,1.4829760000000007,0.10776200000000014,0.1059268571428572,-0.001835142857142938
9.284036,12.634595,4.427452,8.207143,1.435269,0.10431100000000004,0.10251921428571428,-0.0017917857142857596
9.289111,12.589833,4.432054,8.157779,1.3905070000000013,0.09970899999999983,0.09932192857142866,-0.0003870714285711674
9.29018,12.542971,4.434738,8.108233,1.3436450000000004,0.09702499999999947,0.09597464285714288,-0.0010503571428565894
9.293751,12.492065,4.437039,8.055025,1.292739000000001,0.09472399999999936,0.09233850000000007,-0.002385499999999291
9.296683,12.448187,4.440491,8.007696,1.2488610000000016,0.09127200000000002,0.08920435714285725,-0.002067642857142768
9.299823,12.402253,4.445093,7.95716,1.2029270000000007,0.0866699999999998,0.08592335714285719,-0.0007466428571426126
9.302694,12.3592,4.447777,7.911423,1.1598740000000003,0.08398599999999945,0.08284814285714288,-0.001137857142856566
9.305726,12.314628,4.451229,7.8634,1.1153020000000016,0.0805340000000001,0.07966442857142868,-0.0008695714285714279
9.308826,12.265849,4.453913,7.811936,1.066523,0.07784999999999975,0.0761802142857143,-0.0016697857142854572
9.311657,12.225586,4.456981,7.768605,1.0262600000000006,0.0747819999999999,0.07330428571428575,-0.0014777142857141518
9.314882,12.179115,4.460049,7.719066,0.9797890000000002,0.07171400000000006,0.06998492857142859,-0.0017290714285714687
9.318022,12.127985,4.464268,7.663717,0.9286590000000015,0.06749500000000008,0.06633278571428582,-0.0011622142857142664
9.320574,12.094009,4.467336,7.626673,0.8946830000000006,0.06442699999999935,0.06390592857142861,-0.0005210714285707324
9.324199,12.042915,4.470787,7.572128,0.8435890000000015,0.06097600000000014,0.06025635714285725,-0.0007196428571428909
9.32856,11.975082,4.473088,7.501994,0.7757560000000012,0.05867500000000003,0.05541114285714294,-0.0032638571428570892
9.330289,11.947637,4.478073,7.469564,0.7483110000000011,0.05368999999999957,0.05345078571428579,-0.0002392142857137805
9.333504,11.900329,4.481141,7.419188,0.701003,0.05062199999999972,0.05007164285714286,-0.0005503571428568596
9.336561,11.853944,4.483826,7.370118,0.654618000000001,0.04793700000000012,0.046758428571428645,-0.0011785714285714732
9.339616,11.80716,4.487277,7.319883,0.6078340000000004,0.044486000000000026,0.043416714285714315,-0.0010692857142857101
9.342633,11.762087,4.491496,7.270591,0.5627610000000001,0.04026700000000005,0.04019721428571429,-6.978571428576524e-05
9.345514,11.71681,4.494564,7.222247,0.5174840000000014,0.037199000000000204,0.03696314285714296,-0.0002358571428572459
9.348888,11.671926,4.497632,7.174295,0.4725999999999999,0.03413099999999947,0.033757142857142854,-0.0003738571428566137
9.351485,11.627219,4.500316,7.126903,0.42789300000000097,0.031447,0.030563785714285783,-0.0008832142857142199
9.355088,11.575412,4.504918,7.070494,0.3760860000000008,0.026844999999999786,0.026863285714285774,1.8285714285987825e-05
9.358229,11.523687,4.507986,7.015701,0.32436100000000145,0.023776999999999937,0.02316864285714296,-0.0006083571428569766
9.361202,11.480531,4.510287,6.970244,0.2812049999999999,0.02147599999999983,0.020086071428571422,-0.0013899285714284067
9.364629,11.432461,4.515656,6.916806,0.23313500000000076,0.01610699999999987,0.016652500000000053,0.0005455000000001813
9.369008,11.375279,4.517573,6.857705,0.17595300000000158,0.014190000000000147,0.012568071428571541,-0.0016219285714286057
9.370825,11.337544,4.521408,6.816136,0.13821800000000017,0.01035499999999967,0.009872714285714299,-0.00048228571428537113
9.374286,11.288215,4.52601,6.762205,0.088889,0.005752999999999453,0.006349214285714285,0.0005962142857148323
9.377701,11.222929,4.529078,6.69385,0.023603000000001373,0.0026849999999996044,0.0016859285714286695,-0.0009990714285709348
9.380864,11.18491,4.533297,6.651613,-0.014415999999998874,-0.0015340000000003684,-0.0010297142857142053,0.0005042857142861631
9.384216,11.135632,4.535598,6.600035,-0.06369399999999992,-0.003835000000000477,-0.004549571428571423,-0.0007145714285709459
9.388396,11.068656,4.538666,6.52999,-0.1306699999999985,-0.0069030000000003255,-0.009333571428571321,-0.002430571428570996
9.3901,11.039876,4.542117,6.497759,-0.15944999999999965,-0.010354000000000418,-0.011389285714285689,-0.0010352857142852702
9.3937,10.991395,4.547103,6.444292,-0.20793099999999853,-0.015340000000000131,-0.01485221428571418,0.00048778571428595083
9.396425,10.946514,4.550554,6.39596,-0.2528119999999987,-0.018791000000000224,-0.018057999999999907,0.0007330000000003167
9.399534,10.898983,4.552855,6.346128,-0.3003429999999998,-0.021092000000000333,-0.021453071428571415,-0.0003610714285710824
9.402399,10.856961,4.555156,6.301805,-0.34236499999999914,-0.02339300000000044,-0.024454642857142796,-0.0010616428571423552
9.405242,10.815617,4.558607,6.25701,-0.38370899999999963,-0.026844000000000534,-0.027407785714285687,-0.0005637857142851525
9.408775,10.762114,4.562059,6.200055,-0.4372119999999988,-0.03029599999999988,-0.031229428571428488,-0.0009334285714286093
9.412029,10.715076,4.564743,6.150333,-0.4842499999999994,-0.03298000000000023,-0.03458928571428567,-0.0016092857142854383
9.415299,10.66555,4.567811,6.097739,-0.5337759999999996,-0.03604800000000008,-0.038126857142857115,-0.002078857142857035
9.418981,10.623214,4.572413,6.050801,-0.5761119999999984,-0.0406500000000003,-0.04115085714285703,-0.0005008571428567338
9.421219,10.578108,4.575098,6.003011,-0.6212179999999989,-0.0433349999999999,-0.04437271428571421,-0.0010377142857143085
9.425,10.523164,4.5797,5.943465,-0.6761619999999997,-0.04793700000000012,-0.048297285714285695,-0.000360285714285577
9.428409,10.474037,4.582768,5.89127,-0.7252890000000001,-0.05100499999999997,-0.05180635714285715,-0.00080135714285718
9.431298,10.426426,4.58737,5.839057,-0.7728999999999999,-0.055607000000000184,-0.05520714285714285,0.0003998571428573336
9.435401,10.365693,4.590438,5.775256,-0.833632999999999,-0.05867500000000003,-0.05954521428571421,-0.0008702142857141756
9.438882,10.320992,4.595806,5.725186,-0.8783339999999988,-0.06404299999999985,-0.06273814285714277,0.0013048571428570799
9.441829,10.268943,4.598491,5.670452,-0.9303829999999991,-0.06672800000000034,-0.0664559285714285,0.0002720714285718434
9.445274,10.215953,4.601559,5.614394,-0.9833729999999985,-0.06979600000000019,-0.07024092857142847,-0.0004449285714282769
9.448446,10.170305,4.60501,5.565295,-1.0290209999999984,-0.07324700000000028,-0.07350149999999989,-0.00025449999999960227
9.451161,10.126177,4.608462,5.517715,-1.073148999999999,-0.07669900000000052,-0.07665349999999993,4.550000000058674e-05
9.454565,10.07707,4.61153,5.465541,-1.1222559999999984,-0.07976700000000037,-0.08016114285714274,-0.00039414285714237107
9.458044,10.019834,4.614214,5.405619,-1.1794919999999998,-0.08245099999999983,-0.08424942857142856,-0.0017984285714287285
9.460736,9.986288,4.618433,5.367855,-1.2130379999999992,-0.0866699999999998,-0.08664557142857136,2.442857142843924e-05
9.464171,9.93716,4.620734,5.316426,-1.2621659999999988,-0.08897099999999991,-0.0901547142857142,-0.001183714285714288
9.467167,9.895609,4.623802,5.271807,-1.303716999999999,-0.09203900000000065,-0.09312264285714278,-0.0010836428571421308
9.470433,9.855048,4.62687,5.228178,-1.3442779999999992,-0.0951070000000005,-0.09601985714285709,-0.0009128571428565907
9.473424,9.811196,4.628787,5.182409,-1.3881299999999985,-0.09702400000000022,-0.09915214285714276,-0.002128142857142537
9.476285,9.770335,4.633389,5.136946,-1.428991,-0.10162600000000044,-0.10207078571428571,-0.0004447857142852729
9.479792,9.717178,4.636457,5.080721,-1.4821479999999987,-0.10469400000000029,-0.10586771428571419,-0.0011737142857139032
9.483044,9.671123,4.640675,5.030447,-1.5282029999999995,-0.10891200000000012,-0.10915735714285711,-0.00024535714285699173
9.48605,9.626613,4.642976,4.983636,-1.5727129999999985,-0.11121300000000023,-0.11233664285714275,-0.0011236428571425178
9.489564,9.581586,4.646044,4.935541,-1.6177399999999995,-0.11428100000000008,-0.11555285714285711,-0.001271857142857033
9.492491,9.538196,4.65103,4.887166,-1.66113,-0.11926700000000068,-0.11865214285714286,0.0006148571428578192
9.496174,9.484847,4.653331,4.831517,-1.714478999999999,-0.1215679999999999,-0.12246278571428564,-0.0008947857142857368
9.499847,9.430651,4.658316,4.772335,-1.768675,-0.12655300000000036,-0.12633392857142858,0.00021907142857177653
9.502889,9.386938,4.661001,4.725937,-1.8123879999999986,-0.12923799999999996,-0.1294562857142856,-0.00021828571428564314
9.50592,9.34632,4.663302,4.683019,-1.8530059999999988,-0.13153900000000007,-0.13235757142857135,-0.0008185714285712797
9.509368,9.300645,4.665986,4.634659,-1.8986809999999998,-0.13422300000000043,-0.1356200714285714,-0.001397071428570984
9.511913,9.266569,4.669054,4.597515,-1.9327569999999987,-0.13729100000000027,-0.13805407142857135,-0.0007630714285710716
9.514802,9.227666,4.671738,4.555927,-1.97166,-0.13997500000000063,-0.14083285714285715,-0.0008578571428565218
9.517881,9.179468,4.67519,4.504278,-2.0198579999999993,-0.14342699999999997,-0.14427557142857136,-0.000848571428571393
9.520979,9.145045,4.677491,4.467554,-2.0542809999999996,-0.14572800000000008,-0.14673435714285712,-0.001006357142857045
9.524523,9.102192,4.681709,4.420482,-2.0971339999999987,-0.1499459999999999,-0.14979528571428563,0.0001507142857142818
9.527665,9.051085,4.684394,4.366691,-2.1482409999999987,-0.1526310000000004,-0.15344578571428563,-0.0008147857142852266
9.530677,9.021714,4.686311,4.335403,-2.177612,-0.15454800000000013,-0.15554371428571429,-0.0009957142857141554
9.534046,8.97558,4.690146,4.285434,-2.2237459999999984,-0.1583830000000006,-0.1588389999999999,-0.0004559999999992903
9.538617,8.916445,4.693598,4.222847,-2.2828809999999997,-0.16183499999999995,-0.16306292857142854,-0.0012279285714285881
9.540045,8.890265,4.696282,4.193983,-2.309061,-0.1645190000000003,-0.16493292857142855,-0.0004139285714282459
9.543506,8.848893,4.698967,4.149926,-2.350432999999999,-0.1672039999999999,-0.16788807142857134,-0.0006840714285714367
9.54641,8.810676,4.701651,4.109025,-2.3886499999999984,-0.16988800000000026,-0.17061785714285702,-0.0007298571428567546
9.549901,8.770715,4.705486,4.065229,-2.428611,-0.17372299999999985,-0.1734722142857143,0.00025078571428555074
9.552772,8.730788,4.709321,4.021467,-2.468537999999999,-0.17755800000000033,-0.17632414285714276,0.001233857142857564
9.558678,8.656633,4.712005,3.944627,-2.542693,-0.18024200000000068,-0.18162092857142856,-0.0013789285714278787
9.560354,8.632398,4.71469,3.917708,-2.566927999999999,-0.18292700000000028,-0.18335199999999993,-0.0004249999999996479
9.563817,8.590984,4.718141,3.872842,-2.6083419999999986,-0.18637800000000038,-0.18631014285714276,6.785714285761912e-05
9.566686,8.55877,4.720442,3.838328,-2.6405559999999983,-0.18867900000000049,-0.18861114285714273,6.78571428577579e-05
9.5695,8.52303,4.723127,3.799903,-2.676295999999999,-0.1913640000000001,-0.19116399999999992,0.00020000000000017226
9.572377,8.489901,4.725428,3.764473,-2.7094249999999995,-0.1936650000000002,-0.1935303571428571,0.00013464285714309687
9.575386,8.457498,4.727729,3.729769,-2.741828,-0.1959660000000003,-0.19584485714285713,0.00012114285714318052
9.578607,8.419194,4.730797,3.688397,-2.780132,-0.19903400000000016,-0.19858085714285714,0.00045314285714301294
9.581406,8.382738,4.733481,3.649257,-2.8165879999999994,-0.2017180000000005,-0.2011848571428571,0.0005331428571433983
9.58458,8.344322,4.735399,3.608923,-2.855003999999999,-0.20363600000000037,-0.20392885714285708,-0.00029285714285670617
9.587624,8.301078,4.7377,3.563378,-2.898247999999999,-0.20593700000000048,-0.2070177142857142,-0.001080714285713713
9.590411,8.278144,4.741151,3.536993,-2.921182,-0.20938800000000057,-0.20865585714285714,0.0007321428571434307
9.59406,8.238605,4.743836,3.494769,-2.9607209999999995,-0.21207300000000018,-0.2114800714285714,0.0005929285714287857
9.598908,8.205137,4.74652,3.458617,-2.9941889999999987,-0.21475700000000053,-0.21387064285714277,0.0008863571428577577
9.599998,8.169345,4.748054,3.421291,-3.0299809999999994,-0.216291,-0.21642721428571424,-0.00013621428571422567
9.603385,8.131499,4.751889,3.37961,-3.0678269999999994,-0.2201260000000005,-0.21913049999999995,0.0009955000000005376
9.608595,8.09641,4.753806,3.342603,-3.1029159999999987,-0.2220430000000002,-0.22163685714285705,0.00040614285714316023
9.609937,8.059665,4.757258,3.302407,-3.1396609999999985,-0.22549500000000045,-0.2242614999999999,0.0012335000000005536
9.613219,8.023157,4.759175,3.263982,-3.176169,-0.22741200000000017,-0.22686921428571427,0.0005427857142858983
9.616311,7.991634,4.760709,3.230925,-3.207691999999999,-0.22894600000000054,-0.22912085714285707,-0.00017485714285653264
9.619418,7.957411,4.76301,3.194401,-3.2419149999999997,-0.23124700000000065,-0.23156535714285711,-0.000318357142856468
9.622385,7.923833,4.766462,3.157371,-3.275492999999999,-0.234699,-0.23396378571428564,0.0007352142857143529
9.628521,7.857996,4.76953,3.088467,-3.3413299999999992,-0.23776699999999984,-0.23866642857142853,-0.0008994285714286898
9.629755,7.845128,4.771831,3.073297,-3.3541979999999993,-0.24006799999999995,-0.23958557142857137,0.0004824285714285781
9.633258,7.810945,4.773748,3.037197,-3.388380999999999,-0.24198500000000056,-0.24202721428571422,-4.2214285713659816e-05
9.636332,7.78564,4.776049,3.009591,-3.4136859999999993,-0.24428600000000067,-0.24383471428571424,0.00045128571428643127
9.639405,7.757678,4.777583,2.980095,-3.441647999999999,-0.24582000000000015,-0.2458319999999999,-1.1999999999762201e-05
9.642754,7.730537,4.779501,2.951036,-3.4687889999999992,-0.247738,-0.24777064285714281,-3.2642857142800574e-05
9.645563,7.703368,4.781418,2.92195,-3.495957999999999,-0.24965500000000063,-0.24971128571428564,-5.628571428500928e-05
9.648863,7.675704,4.783336,2.892369,-3.5236219999999996,-0.2515730000000005,-0.25168728571428567,-0.00011428571428517831
9.651402,7.646562,4.78602,2.860542,-3.552763999999999,-0.25425699999999996,-0.2537688571428571,0.0004881428571428814
9.654927,7.612447,4.787554,2.824893,-3.586878999999999,-0.2557910000000003,-0.25620564285714276,-0.0004146428571424332
9.657919,7.578557,4.790239,2.788319,-3.6207689999999992,-0.25847599999999993,-0.2586263571428571,-0.0001503571428571604
9.660619,7.557415,4.791389,2.766026,-3.6419109999999995,-0.2596259999999999,-0.26013649999999994,-0.0005105000000000248
9.664204,7.528836,4.794073,2.734763,-3.670489999999999,-0.26231000000000027,-0.2621778571428571,0.00013214285714319152
9.669082,7.490329,4.795607,2.694721,-3.708996999999999,-0.26384400000000063,-0.26492835714285706,-0.0010843571428564291
9.670587,7.473733,4.798292,2.675441,-3.725592999999999,-0.26652900000000024,-0.2661137857142856,0.0004152142857146157
9.674163,7.445359,4.799826,2.645533,-3.7539669999999994,-0.2680630000000006,-0.26814049999999995,-7.749999999934198e-05
9.678322,7.408095,4.802127,2.605968,-3.791230999999999,-0.2703639999999998,-0.2708022142857142,-0.0004382142857143889
9.68002,7.39304,4.804811,2.588229,-3.806285999999999,-0.2730480000000002,-0.2718775714285714,0.0011704285714287943
9.683634,7.362777,4.806345,2.556431,-3.836548999999999,-0.27458200000000055,-0.2740392142857142,0.0005427857142863424
9.686728,7.337171,4.807879,2.529292,-3.8621549999999996,-0.27611600000000003,-0.27586821428571423,0.00024778571428579754
9.691185,7.314109,4.809413,2.504696,-3.885216999999999,-0.2776500000000004,-0.2775154999999999,0.00013450000000048146
9.692532,7.292002,4.812098,2.479905,-3.907323999999999,-0.280335,-0.27909457142857136,0.0012404285714286423
9.696382,7.26673,4.813248,2.453482,-3.9325959999999993,-0.281485,-0.28089971428571425,0.0005852857142857326
9.699952,7.242538,4.814782,2.427756,-3.9567879999999995,-0.28301900000000035,-0.28262771428571426,0.0003912857142860937
9.702871,7.221063,4.816316,2.404746,-3.978262999999999,-0.28455299999999983,-0.2841616428571428,0.0003913571428570406
9.705932,7.200437,4.81785,2.382587,-3.9988889999999992,-0.2860870000000002,-0.2856349285714285,0.0004520714285716765
9.709333,7.177249,4.818617,2.358632,-4.0220769999999995,-0.28685399999999994,-0.28729121428571425,-0.00043721428571430465
9.711938,7.158091,4.821685,2.336406,-4.0412349999999995,-0.2899220000000007,-0.2886596428571428,0.001262357142857884
9.715267,7.129989,4.822836,2.307154,-4.069336999999999,-0.2910729999999999,-0.2906669285714285,0.00040607142857140843
9.718887,7.106257,4.823986,2.282271,-4.093068999999999,-0.2922229999999999,-0.29236207142857135,-0.00013907142857144672
9.721467,7.086346,4.82552,2.260826,-4.112979999999999,-0.29375700000000027,-0.29378428571428566,-2.7285714285396612e-05
9.724549,7.06629,4.827054,2.239236,-4.133035999999999,-0.29529100000000064,-0.29521685714285706,7.41428571435776e-05
9.727873,7.043754,4.828588,2.215166,-4.155571999999999,-0.2968250000000001,-0.2968265714285714,-1.5714285712675746e-06
9.730952,7.03055,4.829355,2.201195,-4.168775999999999,-0.29759199999999986,-0.29776971428571425,-0.00017771428571439207
9.73427,7.01778,4.830889,2.186891,-4.181545999999999,-0.2991260000000002,-0.29868185714285705,0.0004441428571431705
9.738711,6.999778,4.831656,2.168122,-4.199547999999999,-0.29989299999999997,-0.2999677142857142,-7.471428571426131e-05
9.740568,6.989894,4.832423,2.157471,-4.209432,-0.3006600000000006,-0.30067371428571427,-1.3714285713672947e-05
9.744148,6.972546,4.833957,2.138589,-4.226779999999999,-0.3021940000000001,-0.30191285714285704,0.0002811428571430352
9.748504,6.949382,4.835107,2.114275,-4.249943999999999,-0.30334400000000006,-0.30356742857142854,-0.0002234285714284856
9.749909,6.940593,4.836258,2.104335,-4.258732999999999,-0.3044950000000002,-0.3041952142857142,0.00029978571428596057
9.753633,6.92027,4.837408,2.082862,-4.279055999999999,-0.30564500000000017,-0.30564685714285705,-1.857142856886984e-06
9.756621,6.901204,4.839709,2.061494,-4.298121999999999,-0.3079460000000003,-0.30700871428571425,0.0009372857142860291
9.759815,6.882416,4.840476,2.04194,-4.316909999999999,-0.308713,-0.3083507142857142,0.0003622857142858149
9.763157,6.86894,4.84086,2.02808,-4.330385999999999,-0.3090970000000004,-0.3093132857142856,-0.0002162857142852248
9.766039,6.854214,4.84201,2.012204,-4.345111999999999,-0.3102470000000004,-0.31036514285714284,-0.00011814285714245587
9.766039,6.854214,4.843544,2.01067,-4.345111999999999,-0.31178099999999986,-0.31036514285714284,0.0014158571428570244
9.773316,6.829629,4.844311,1.985318,-4.3696969999999995,-0.3125480000000005,-0.31212121428571427,0.00042678571428622636
9.775336,6.819719,4.844695,1.975024,-4.379606999999999,-0.312932,-0.31282907142857136,0.00010292857142862877
9.779333,6.804376,4.845845,1.958531,-4.394949999999999,-0.314082,-0.3139249999999999,0.00015700000000007375
9.781785,6.796105,4.846229,1.949876,-4.403220999999999,-0.31446600000000036,-0.3145157857142857,-4.978571428532197e-05
9.7846,6.785885,4.846612,1.939273,-4.413440999999999,-0.3148490000000006,-0.31524578571428563,-0.0003967857142850306
9.787688,6.779738,4.846996,1.932742,-4.419587999999999,-0.3152330000000001,-0.3156848571428571,-0.00045185714285700396
9.790582,6.775835,4.847763,1.928072,-4.423490999999999,-0.31599999999999984,-0.3159636428571428,3.635714285704639e-05
9.793934,6.767981,4.84853,1.919451,-4.431344999999999,-0.31676700000000046,-0.3165246428571428,0.00024235714285764098
9.798455,6.757717,4.848913,1.908804,-4.441608999999999,-0.3171499999999998,-0.31725778571428565,-0.00010778571428582406
9.800796,6.753962,4.84968,1.904281,-4.445364,-0.31791700000000045,-0.317526,0.0003910000000004743
9.807878,6.743463,4.850831,1.892633,-4.455862999999999,-0.3190680000000006,-0.3182759285714285,0.000792071428572072
9.807878,6.731403,4.851214,1.880189,-4.467922999999999,-0.31945099999999993,-0.31913735714285707,0.00031364285714285955
9.812,6.717977,4.851981,1.865995,-4.481348999999999,-0.32021800000000056,-0.32009635714285706,0.0001216428571435002
9.815196,6.707307,4.852365,1.854942,-4.492018999999999,-0.32060200000000005,-0.32085849999999994,-0.0002564999999998818
9.818267,6.703951,4.852748,1.851203,-4.495374999999999,-0.3209850000000003,-0.3210982142857142,-0.00011321428571392511
9.8211,6.699622,4.853132,1.84649,-4.4997039999999995,-0.3213689999999998,-0.3214074285714285,-3.842857142871692e-05
9.824648,6.694565,4.853515,1.84105,-4.504760999999999,-0.32175200000000004,-0.3217686428571428,-1.6642857142756817e-05
9.827982,6.69073,4.853899,1.836831,-4.508595999999999,-0.3221360000000004,-0.32204257142857134,9.342857142907723e-05
9.830923,6.688105,4.854282,1.833823,-4.511220999999999,-0.32251900000000067,-0.32223007142857135,0.0002889285714293144
9.834281,6.686912,4.854666,1.832246,-4.512413999999999,-0.32290300000000016,-0.32231528571428564,0.0005877142857145246
9.838309,6.686165,4.854666,1.8315,-4.513160999999999,-0.32290300000000016,-0.3223686428571428,0.0005343571428573779
9.84078,6.685163,4.854282,1.830881,-4.514162999999999,-0.32251900000000067,-0.32244021428571423,7.878571428643344e-05
9.844098,6.684744,4.853899,1.830845,-4.514581999999999,-0.3221360000000004,-0.32247014285714276,-0.0003341428571423388
9.848628,6.684115,4.854282,1.829832,-4.515210999999999,-0.32251900000000067,-0.32251507142857133,3.928571429334671e-06
9.850178,6.684321,4.853899,1.830423,-4.5150049999999995,-0.3221360000000004,-0.32250035714285713,-0.0003643571428567083
9.853539,6.684347,4.854282,1.830065,-4.514978999999999,-0.32251900000000067,-0.32249849999999997,2.0500000000700513e-05
9.858466,6.68435,4.854666,1.829684,-4.514975999999999,-0.32290300000000016,-0.3224982857142856,0.0004047142857145358
9.859884,6.684538,4.854282,1.830256,-4.514787999999999,-0.32251900000000067,-0.3224848571428571,3.414285714359311e-05
9.86297,6.685028,4.854282,1.830746,-4.514297999999999,-0.32251900000000067,-0.32244985714285707,6.914285714360036e-05
9.866092,6.685405,4.854282,1.831123,-4.513920999999999,-0.32251900000000067,-0.3224229285714285,9.607142857215312e-05
9.869567,6.685168,4.853899,1.83127,-4.514157999999999,-0.3221360000000004,-0.3224398571428571,-0.0003038571428566894
9.872199,6.685752,4.854282,1.83147,-4.513573999999999,-0.32251900000000067,-0.3223981428571428,0.00012085714285786642
9.875386,6.686649,4.854282,1.832367,-4.512676999999999,-0.32251900000000067,-0.32233407142857134,0.0001849285714293214
9.878598,6.687478,4.854282,1.833195,-4.511848,-0.32251900000000067,-0.32227485714285714,0.00024414285714352557
9.88122,6.687931,4.854282,1.833649,-4.511394999999999,-0.32251900000000067,-0.32224249999999993,0.0002765000000007345
9.884646,6.689137,4.853899,1.835238,-4.510189,-0.3221360000000004,-0.3221563571428571,-2.035714285669732e-05
9.887997,6.690606,4.853899,1.836708,-4.508719999999999,-0.3221360000000004,-0.32205142857142854,8.457142857187794e-05
9.891375,6.69253,4.853515,1.839015,-4.506796,-0.32175200000000004,-0.321914,-0.00016199999999993997
9.89437,6.694352,4.853899,1.840453,-4.504973999999999,-0.3221360000000004,-0.32178385714285707,0.000352142857143356
9.898462,6.697128,4.853515,1.843613,-4.502197999999999,-0.32175200000000004,-0.32158557142857136,0.0001664285714286784
9.900717,6.698953,4.853515,1.845437,-4.500372999999999,-0.32175200000000004,-0.3214552142857142,0.0002967857142858188
9.903632,6.701432,4.853899,1.847533,-4.497894,-0.3221360000000004,-0.32127814285714285,0.0008578571428575765
9.908563,6.705478,4.853132,1.852346,-4.493847999999999,-0.3213689999999998,-0.3209891428571428,0.00037985714285698746
