time_s,odrive_pos_rad,output_pos_rad,diff_rad
3.867094,6.372127,4.877292,1.494835
3.868413,6.372526,4.877292,1.495234
3.871108,6.371871,4.877292,1.494579
3.874677,6.371872,4.876908,1.494963
3.877671,6.372200,4.877292,1.494908
3.880474,6.372555,4.877292,1.495264
3.884027,6.373182,4.877292,1.495890
3.888417,6.373719,4.877292,1.496427
3.890868,6.374391,4.877292,1.497099
3.894510,6.375739,4.877292,1.498448
3.897960,6.379197,4.876908,1.502289
3.901284,6.381702,4.876908,1.504794
3.904328,6.383848,4.876525,1.507323
3.908371,6.385285,4.876525,1.508760
3.910460,6.386886,4.875758,1.511128
3.913773,6.389070,4.876525,1.512546
3.918695,6.394340,4.875758,1.518583
3.920449,6.396120,4.875758,1.520362
3.923572,6.401826,4.875374,1.526452
3.928430,6.406875,4.874991,1.531884
3.930555,6.409123,4.875374,1.533749
3.934098,6.413480,4.874607,1.538873
3.938345,6.430527,4.873457,1.557070
3.940641,6.438358,4.872690,1.565668
3.943538,6.453310,4.871539,1.581771
3.946612,6.464608,4.871156,1.593453
3.950020,6.482134,4.869622,1.612512
3.952686,6.488832,4.868855,1.619977
3.955781,6.501947,4.868088,1.633859
3.959312,6.511874,4.867705,1.644169
3.961608,6.521498,4.866171,1.655327
3.964745,6.536273,4.865404,1.670870
3.968873,6.552047,4.863870,1.688177
3.971344,6.566755,4.862719,1.704035
3.974444,6.584425,4.861952,1.722473
3.977630,6.600344,4.860802,1.739542
3.980381,6.612877,4.859651,1.753225
3.983531,6.630628,4.858501,1.772128
3.988294,6.650852,4.857350,1.793502
3.989586,6.659006,4.856583,1.802423
3.992784,6.670772,4.855433,1.815339
3.995665,6.685010,4.854666,1.830345
3.999393,6.703423,4.852748,1.850675
4.001826,6.721865,4.851214,1.870651
4.005090,6.744371,4.849680,1.894691
4.008647,6.769707,4.847379,1.922328
4.011767,6.790623,4.846229,1.944394
4.018576,6.843352,4.842777,2.000575
4.021056,6.865587,4.841243,2.024344
4.024613,6.887827,4.839326,2.048501
4.028142,6.908497,4.838175,2.070321
4.031158,6.930945,4.837408,2.093536
4.034561,6.947399,4.835107,2.112292
4.037435,6.972413,4.835107,2.137306
4.040471,6.985698,4.832039,2.153659
4.043984,7.016777,4.830889,2.185888
4.048525,7.043417,4.828972,2.214445
4.049822,7.072699,4.827054,2.245645
4.052821,7.100253,4.825137,2.275117
4.055638,7.126376,4.822836,2.303540
4.058792,7.152912,4.821302,2.331610
4.061666,7.176868,4.819384,2.357484
4.064818,7.200573,4.817850,2.382723
4.068288,7.226122,4.815166,2.410956
4.071199,7.250734,4.813632,2.437102
4.074672,7.280954,4.812098,2.468857
4.077808,7.317715,4.809413,2.508301
4.080619,7.342368,4.806729,2.535639
4.084158,7.377198,4.804428,2.572770
4.088402,7.421537,4.801743,2.619794
4.090105,7.441363,4.799826,2.641537
4.093787,7.473822,4.797908,2.675913
4.098845,7.502151,4.794840,2.707311
4.100068,7.533516,4.792923,2.740593
4.103489,7.566413,4.791772,2.774640
4.106127,7.595854,4.789472,2.806383
4.109414,7.630539,4.786787,2.843752
4.112102,7.662829,4.783719,2.879110
4.115201,7.696124,4.781418,2.914706
4.118555,7.730593,4.779501,2.951092
4.121187,7.762891,4.777583,2.985308
4.124547,7.799208,4.774132,3.025076
4.127784,7.842316,4.772214,3.070102
4.130583,7.868322,4.769913,3.098409
4.134065,7.908823,4.767612,3.141211
4.138259,7.959554,4.764544,3.195009
4.140132,7.980492,4.762243,3.218248
4.143697,8.017461,4.760326,3.257136
4.148403,8.067880,4.756491,3.311389
4.149938,8.087320,4.754573,3.332747
4.153234,8.125816,4.751889,3.373927
4.156360,8.164133,4.748438,3.415696
4.159852,8.207596,4.745753,3.461843
4.162730,8.242960,4.743069,3.499891
4.165788,8.282972,4.741151,3.541821
4.169291,8.326307,4.736549,3.589758
4.171989,8.360488,4.734632,3.625856
4.175179,8.403169,4.731180,3.671989
4.178462,8.440419,4.728112,3.712307
4.181447,8.484687,4.725044,3.759642
4.184851,8.526105,4.723510,3.802595
4.187847,8.566833,4.720442,3.846391
4.190736,8.601952,4.716607,3.885344
4.194039,8.647141,4.713923,3.933218
4.198531,8.705465,4.711238,3.994227
4.199869,8.730082,4.707787,4.022295
4.203578,8.773641,4.704719,4.068921
4.206407,8.812237,4.701651,4.110586
4.209503,8.851295,4.698967,4.152329
4.212393,8.889454,4.696666,4.192788
4.215860,8.934977,4.692447,4.242529
4.219274,8.983608,4.689763,4.293845
4.221712,9.018414,4.686695,4.331719
4.224795,9.061718,4.684394,4.377324
4.228008,9.110907,4.680175,4.430732
4.230770,9.146257,4.677107,4.469150
4.234243,9.195891,4.673656,4.522235
4.238459,9.256520,4.671738,4.584782
4.240010,9.284071,4.667137,4.616935
4.243755,9.333317,4.664069,4.669249
4.246760,9.374927,4.661384,4.713543
4.249954,9.419746,4.659467,4.760279
4.252717,9.460892,4.656399,4.804493
4.255677,9.504289,4.653331,4.850958
4.258932,9.546849,4.649112,4.897736
4.261964,9.591666,4.644894,4.946772
4.264984,9.634708,4.642976,4.991732
4.268495,9.680938,4.638374,5.042563
4.271486,9.729417,4.635690,5.093727
4.274863,9.782020,4.631855,5.150165
4.278017,9.830497,4.628404,5.202094
4.280736,9.870212,4.625719,5.244493
4.284082,9.919039,4.622651,5.296388
4.288279,9.982398,4.619200,5.363198
4.289804,10.011747,4.614981,5.396765
4.293445,10.061652,4.611913,5.449739
4.298268,10.134665,4.608845,5.525820
4.299949,10.158349,4.604627,5.553722
4.303088,10.204826,4.601942,5.602884
4.306205,10.251576,4.598874,5.652701
4.309455,10.296949,4.594272,5.702677
4.312635,10.346090,4.591588,5.754502
4.316193,10.397102,4.588137,5.808965
4.319547,10.445010,4.583535,5.861475
4.322377,10.493114,4.580467,5.912647
4.325881,10.548514,4.577782,5.970732
4.329436,10.601340,4.573180,6.028160
4.331803,10.640774,4.570112,6.070662
4.335147,10.691225,4.567044,6.124181
4.338560,10.739407,4.563593,6.175814
4.341250,10.787167,4.558607,6.228560
4.344574,10.839697,4.555156,6.284541
4.347794,10.897784,4.552855,6.344929
4.350357,10.929751,4.550938,6.378813
4.353858,10.981622,4.546336,6.435286
4.358641,11.029954,4.542884,6.487070
4.359932,11.075564,4.539433,6.536131
4.363218,11.124977,4.535214,6.589763
4.366603,11.172945,4.531763,6.641183
4.369980,11.229112,4.527544,6.701568
4.373495,11.279540,4.524476,6.755063
4.376557,11.329727,4.521025,6.808703
4.379752,11.378615,4.517957,6.860658
4.382673,11.424021,4.513355,6.910666
4.385719,11.473609,4.509904,6.963705
4.389290,11.528033,4.506836,7.021198
4.391851,11.570556,4.503768,7.066789
4.394930,11.620385,4.500316,7.120069
4.398037,11.668256,4.496098,7.172159
4.400743,11.708796,4.493797,7.214999
4.404015,11.755791,4.490345,7.265446
4.408475,11.822144,4.487277,7.334866
4.410048,11.850993,4.482292,7.368701
4.413451,11.900123,4.479991,7.420132
4.418436,11.972364,4.475389,7.496975
4.419876,11.999057,4.471554,7.527503
4.423674,12.053362,4.468870,7.584492
4.426564,12.099333,4.466185,7.633148
4.429503,12.142869,4.463117,7.679752
4.432535,12.186592,4.458132,7.728460
4.435438,12.232000,4.455447,7.776553
4.438898,12.286567,4.452763,7.833805
4.441910,12.332304,4.447394,7.884910
4.445438,12.387979,4.444326,7.943653
4.448801,12.438996,4.441258,7.997738
4.451706,12.481429,4.436656,8.044773
4.455138,12.530303,4.433588,8.096715
4.458467,12.576183,4.430904,8.145279
4.461056,12.618766,4.427069,8.191697
4.464425,12.668272,4.423617,8.244655
4.468703,12.723535,4.419782,8.303753
4.471819,12.773798,4.417098,8.356700
4.474863,12.817919,4.414030,8.403890
4.477873,12.864682,4.410962,8.453720
4.480724,12.905160,4.405976,8.499184
4.484199,12.953899,4.404059,8.549840
4.488386,13.013697,4.400607,8.613089
4.489970,13.041569,4.396005,8.645564
4.493769,13.089359,4.392937,8.696422
4.497030,13.138566,4.390637,8.747930
4.500346,13.178144,4.386035,8.792110
4.503224,13.223753,4.383350,8.840403
4.506726,13.269105,4.380666,8.888439
4.509676,13.312570,4.378748,8.933822
4.512382,13.348470,4.374146,8.974324
4.515502,13.393820,4.371462,9.022358
4.519385,13.446348,4.368777,9.077571
4.521924,13.483709,4.364942,9.118767
4.525150,13.524590,4.362258,9.162332
4.528766,13.572380,4.359573,9.212807
4.531813,13.611275,4.355355,9.255920
4.535610,13.665827,4.351520,9.314307
4.539299,13.713671,4.349219,9.364452
4.541795,13.747587,4.346535,9.401052
4.544785,13.783032,4.344617,9.438415
4.548493,13.827689,4.340782,9.486907
4.551376,13.866440,4.338098,9.528343
4.554822,13.911895,4.335797,9.576098
4.558016,13.957122,4.332345,9.624777
4.561333,13.996210,4.328510,9.667700
4.565421,14.042962,4.326209,9.716753
4.568807,14.085343,4.323525,9.761818
4.571563,14.121264,4.320073,9.801190
4.575163,14.163820,4.317772,9.846047
4.578549,14.201411,4.315088,9.886323
4.581161,14.240315,4.311636,9.928679
4.584658,14.279528,4.309719,9.969809
4.590562,14.321504,4.307418,10.014086
4.590562,14.345206,4.303967,10.041239
4.595073,14.397515,4.300899,10.096617
4.598559,14.433592,4.298598,10.134995
4.601165,14.469731,4.295530,10.174201
4.604560,14.507806,4.293612,10.214194
4.607511,14.549991,4.291695,10.258296
4.610299,14.571814,4.288243,10.283571
4.613792,14.608165,4.285942,10.322223
4.618451,14.657339,4.283258,10.374081
4.619871,14.677281,4.280957,10.396324
4.623633,14.714384,4.279039,10.435345
4.626577,14.744719,4.277122,10.467597
4.629493,14.775306,4.275204,10.500101
4.632483,14.804727,4.272520,10.532207
4.635980,14.834451,4.270603,10.563849
4.639363,14.867571,4.268685,10.598886
4.642136,14.895157,4.266384,10.628773
4.645062,14.925945,4.263700,10.662245
4.648573,14.958040,4.260632,10.697408
4.653081,15.006245,4.257947,10.748298
4.658685,15.058411,4.255263,10.803148
4.660852,15.079858,4.252962,10.826896
4.665492,15.115454,4.250277,10.865177
4.669528,15.151696,4.248360,10.903336
4.672140,15.176382,4.245675,10.930707
4.675771,15.208450,4.244141,10.964309
4.678393,15.231598,4.242607,10.988990
4.683820,15.261690,4.239923,11.021767
4.685457,15.289314,4.238389,11.050925
4.689347,15.317752,4.236855,11.080897
4.691684,15.335028,4.234554,11.100474
4.694826,15.355417,4.233787,11.121630
4.697891,15.380455,4.231486,11.148969
4.700524,15.399070,4.230719,11.168351
4.703429,15.420273,4.228418,11.191855
4.706347,15.441857,4.227651,11.214205
4.709280,15.465353,4.226501,11.238853
4.712077,15.486006,4.224967,11.261040
4.715098,15.506452,4.223049,11.283402
4.718787,15.530014,4.221899,11.308115
4.720937,15.546326,4.220365,11.325961
4.724028,15.564091,4.218831,11.345260
4.727572,15.584328,4.217297,11.367031
4.730637,15.595024,4.215763,11.379261
4.734810,15.616799,4.214996,11.401804
4.738311,15.634492,4.213845,11.420647
4.741813,15.655510,4.212311,11.443199
4.744897,15.671001,4.211161,11.459840
4.748217,15.693196,4.210010,11.483185
4.751282,15.712099,4.209243,11.502856
4.754094,15.729327,4.207326,11.522001
4.758505,15.752124,4.206175,11.545948
4.760180,15.763130,4.204641,11.558488
4.763919,15.775628,4.203874,11.571753
4.767037,15.788541,4.203107,11.585433
4.769928,15.800964,4.202340,11.598623
4.773511,15.813595,4.201573,11.612022
4.776709,15.824493,4.201190,11.623303
4.779798,15.836191,4.200423,11.635769
4.782897,15.839030,4.200423,11.638607
4.785916,15.847448,4.199656,11.647792
4.789350,15.858563,4.198505,11.660058
4.792047,15.863047,4.198122,11.664925
4.795074,15.875841,4.197738,11.678103
4.798777,15.886870,4.196204,11.690665
4.801000,15.897482,4.195821,11.701661
4.804236,15.911676,4.195054,11.716622
4.810391,15.920162,4.194287,11.725875
4.810391,15.926632,4.193520,11.733112
4.815132,15.932748,4.193136,11.739612
4.818741,15.934726,4.192753,11.741973
4.821281,15.938588,4.192369,11.746218
4.824771,15.948828,4.191603,11.757226
4.827991,15.957123,4.191603,11.765520
4.831110,15.959248,4.191219,11.768029
4.834628,15.964981,4.190452,11.774529
4.837750,15.979755,4.190069,11.789686
4.840461,15.981891,4.190069,11.791823
4.843780,15.982098,4.189685,11.792413
4.848492,15.981693,4.189302,11.792392
4.850077,15.981620,4.189685,11.791935
4.853841,15.981422,4.189685,11.791737
4.858649,15.981803,4.189685,11.792118
4.860210,15.981677,4.189685,11.791992
4.863972,15.981660,4.189685,11.791975
4.868911,15.981599,4.189302,11.792298
4.870157,15.981040,4.189302,11.791739
4.873840,15.981395,4.189685,11.791710
4.878802,15.981069,4.190069,11.791000
4.880639,15.980855,4.189302,11.791553
4.884887,15.980264,4.189302,11.790963
4.888456,15.979978,4.189302,11.790677
4.891440,15.979027,4.189685,11.789342
4.894815,15.978016,4.189685,11.788331
4.898150,15.976095,4.189685,11.786410
4.900953,15.975658,4.190069,11.785589
4.904224,15.974244,4.189685,11.784559
4.907483,15.971872,4.190452,11.781420
4.910164,15.970066,4.190452,11.779614
4.913692,15.967579,4.190069,11.777511
4.916811,15.965486,4.189685,11.775801
4.919907,15.963834,4.190069,11.773765
4.922897,15.960875,4.190069,11.770807
4.925835,15.959861,4.189685,11.770176
4.929401,15.957725,4.190069,11.767656
4.931653,15.956525,4.190069,11.766457
4.934914,15.948253,4.190836,11.757417
4.938397,15.934384,4.191603,11.742782
4.941157,15.930444,4.192369,11.738075
4.944495,15.918619,4.192753,11.725866
4.947809,15.906716,4.193520,11.713196
4.950561,15.901991,4.194670,11.707320
4.953889,15.886381,4.195437,11.690944
4.957832,15.881029,4.195821,11.685208
4.961043,15.874986,4.196204,11.678781
4.964310,15.861008,4.196971,11.664036
4.968936,15.852715,4.196971,11.655743
4.970133,15.839087,4.198122,11.640965
4.973801,15.825699,4.200039,11.625660
4.977495,15.797917,4.201573,11.596343
4.980393,15.783943,4.203107,11.580836
4.983820,15.767738,4.203491,11.564247
4.989195,15.756562,4.205025,11.551537
4.990287,15.739163,4.206175,11.532987
4.993694,15.727836,4.206559,11.521277
4.996596,15.710243,4.208093,11.502150
4.999730,15.697131,4.209243,11.487888
5.002617,15.682919,4.210394,11.472525
5.006367,15.666555,4.211161,11.455394
5.009314,15.649996,4.211544,11.438451
5.012044,15.632512,4.213845,11.418667
5.015099,15.611122,4.215379,11.395743
5.018634,15.589670,4.217297,11.372373
5.021413,15.567629,4.218831,11.348799
5.024783,15.543908,4.220365,11.323544
5.027958,15.518562,4.221899,11.296663
5.030625,15.501637,4.223433,11.278204
5.033740,15.479172,4.225350,11.253822
5.036863,15.457998,4.227268,11.230730
5.039988,15.433898,4.228418,11.205479
5.043284,15.414979,4.229569,11.185410
5.046082,15.397711,4.231103,11.166609
5.049322,15.377089,4.232636,11.144453
5.051950,15.356873,4.233787,11.123086
5.054992,15.334379,4.235704,11.098675
5.057999,15.307850,4.238005,11.069845
5.060875,15.282699,4.239923,11.042776
5.064196,15.250773,4.241457,11.009316
5.067120,15.225018,4.244141,10.980877
5.070189,15.195486,4.246059,10.949428
5.073758,15.165135,4.247593,10.917542
5.078305,15.125070,4.250277,10.874793
5.080151,15.109678,4.251044,10.858634
5.083934,15.080968,4.254112,10.826856
5.088423,15.042836,4.255646,10.787190
5.089924,15.027851,4.257947,10.769904
5.093152,14.996731,4.259098,10.737633
5.096329,14.966312,4.262166,10.704146
5.099556,14.934521,4.264467,10.670054
5.102566,14.904300,4.266384,10.637916
5.105410,14.876384,4.267918,10.608466
5.108732,14.846741,4.270986,10.575755
5.111631,14.817513,4.272903,10.544609
5.114972,14.781339,4.274437,10.506901
5.118235,14.746485,4.277122,10.469363
5.121046,14.713774,4.280573,10.433201
5.124390,14.675708,4.282874,10.392834
5.127659,14.631414,4.285942,10.345472
5.131205,14.601951,4.288243,10.313708
5.134749,14.565154,4.289777,10.275376
5.137971,14.526839,4.293229,10.233610
5.140903,14.498193,4.295530,10.202664
5.144404,14.459379,4.298598,10.160782
5.147830,14.413895,4.300899,10.112996
5.150923,14.384683,4.304734,10.079950
5.154429,14.344143,4.306268,10.037876
5.157601,14.300728,4.308952,9.991776
5.160283,14.276837,4.310870,9.965968
5.163768,14.234383,4.314704,9.919679
5.168746,14.176985,4.316622,9.860363
5.169910,14.153590,4.318923,9.834667
5.173602,14.111224,4.323141,9.788083
5.178339,14.055301,4.326209,9.729092
5.181269,14.019876,4.328894,9.690982
5.184544,13.980671,4.333112,9.647559
5.187718,13.930773,4.335030,9.595743
5.190812,13.897440,4.337714,9.559726
5.194394,13.853677,4.341549,9.512128
5.198616,13.800545,4.344234,9.456311
5.200493,13.770963,4.346918,9.424045
5.204035,13.730195,4.349603,9.380592
5.208770,13.670305,4.352287,9.318018
5.210555,13.644513,4.356505,9.288008
5.214424,13.587620,4.359190,9.228430
5.217539,13.536193,4.361491,9.174702
5.220367,13.510476,4.364942,9.145534
5.223687,13.468927,4.368010,9.100916
5.226850,13.425097,4.371078,9.054019
5.230001,13.381651,4.372996,9.008656
5.232896,13.341672,4.377214,8.964458
5.236069,13.299862,4.379515,8.920347
5.239752,13.247882,4.383734,8.864148
5.242905,13.205865,4.386802,8.819064
5.245794,13.163225,4.389486,8.773739
5.248882,13.120728,4.392937,8.727790
5.251397,13.082840,4.395622,8.687218
5.255101,13.035517,4.397923,8.637594
5.257920,12.991243,4.401374,8.589868
5.260838,12.952556,4.404442,8.548114
5.264250,12.903370,4.407894,8.495476
5.267285,12.858591,4.412496,8.446095
5.270372,12.810533,4.415180,8.395353
5.273807,12.763682,4.417865,8.345817
5.276672,12.722507,4.420933,8.301574
5.279787,12.681060,4.423617,8.257443
5.282760,12.636845,4.427452,8.209393
5.285807,12.592179,4.430520,8.161659
5.289535,12.536982,4.435505,8.101477
5.292665,12.492969,4.438190,8.054779
5.295651,12.445134,4.441258,8.003877
5.299051,12.399215,4.445860,7.953355
5.302264,12.346390,4.448928,7.897463
5.305255,12.304151,4.451612,7.852539
5.308434,12.261565,4.453913,7.807651
5.311312,12.214696,4.458899,7.755797
5.314898,12.164895,4.461967,7.702928
5.318742,12.105317,4.466952,7.638364
5.321461,12.065640,4.469637,7.596003
5.324646,12.016188,4.472704,7.543483
5.327662,11.961151,4.475389,7.485762
5.330410,11.929169,4.479991,7.449178
5.334060,11.877655,4.483059,7.394596
5.338588,11.810408,4.485743,7.324665
5.340644,11.778024,4.490729,7.287296
5.344333,11.722304,4.494947,7.227356
5.348574,11.661846,4.498015,7.163830
5.351593,11.611199,4.502234,7.108966
5.354627,11.566336,4.505685,7.060651
5.357671,11.507665,4.508370,6.999295
5.361050,11.469854,4.512971,6.956882
5.364422,11.418527,4.515656,6.902871
5.371282,11.373506,4.520258,6.853248
5.372179,11.309049,4.524476,6.784572
5.375757,11.249999,4.527928,6.722072
5.379322,11.196420,4.530612,6.665808
5.382036,11.155449,4.535214,6.620235
5.384917,11.109488,4.537899,6.571589
5.388200,11.060067,4.541350,6.518717
5.391338,11.009275,4.546719,6.462556
5.394725,10.959259,4.549020,6.410239
5.397775,10.902240,4.551704,6.350536
5.401273,10.869446,4.555539,6.313907
5.404722,10.807993,4.558991,6.249003
5.408056,10.753717,4.561675,6.192042
5.410708,10.719310,4.565127,6.154183
5.414008,10.671791,4.568195,6.103596
5.418453,10.607831,4.570879,6.036951
5.419842,10.580532,4.576248,6.004284
5.423562,10.529347,4.578549,5.950798
5.426783,10.483233,4.581617,5.901616
5.429730,10.435980,4.584685,5.851295
5.432731,10.393273,4.587753,5.805520
5.435763,10.346978,4.591204,5.755773
5.438946,10.300073,4.595423,5.704650
5.441651,10.255257,4.599258,5.655999
5.445102,10.205527,4.603093,5.602434
5.448361,10.154746,4.606161,5.548585
5.451540,10.108930,4.608845,5.500085
5.454627,10.065041,4.611913,5.453128
5.457651,10.009366,4.616515,5.392851
5.460611,9.975389,4.618816,5.356573
5.464033,9.929047,4.621117,5.307930
5.467081,9.886061,4.624185,5.261876
5.470167,9.842481,4.628020,5.214461
5.473557,9.796266,4.630705,5.165562
5.476667,9.753219,4.633772,5.119447
5.479908,9.706722,4.636457,5.070265
5.482590,9.666523,4.639525,5.026998
5.485508,9.622720,4.644127,4.978593
5.488796,9.576951,4.646811,4.930139
5.491562,9.537251,4.649496,4.887755
5.494855,9.492113,4.652564,4.839549
5.498081,9.443172,4.657166,4.786007
5.500989,9.401263,4.659467,4.741797
5.504342,9.356260,4.662535,4.693725
5.508810,9.302618,4.664836,4.637783
5.510773,9.278351,4.668671,4.609680
5.514268,9.224315,4.671738,4.552576
5.518360,9.169420,4.675573,4.493847
5.520453,9.141975,4.678258,4.463717
5.524238,9.092911,4.682093,4.410818
5.528643,9.039587,4.684394,4.355193
5.529997,9.013889,4.687462,4.326427
5.533748,8.968687,4.691297,4.277390
5.538838,8.927946,4.693981,4.233964
5.540086,8.883814,4.698200,4.185614
5.544416,8.825754,4.700501,4.125253
5.547643,8.774979,4.704336,4.070643
5.550674,8.744622,4.707404,4.037219
5.553936,8.702530,4.710088,3.992442
5.558438,8.644520,4.712389,3.932131
5.560022,8.624224,4.716607,3.907617
5.563695,8.580597,4.718141,3.862456
5.566720,8.545906,4.720826,3.825080
5.569699,8.510835,4.724661,3.786174
5.572705,8.477076,4.726578,3.750498
5.575703,8.439489,4.729263,3.710226
5.579020,8.399480,4.732714,3.666765
5.582186,8.361306,4.735015,3.626291
5.585283,8.327114,4.736933,3.590181
5.588642,8.292311,4.738850,3.553461
5.591443,8.258403,4.741918,3.516485
5.594532,8.222992,4.744986,3.478006
5.598421,8.179073,4.747287,3.431786
5.601176,8.144095,4.750739,3.393357
5.604542,8.105924,4.753039,3.352885
5.607749,8.063688,4.755340,3.308347
5.610589,8.039366,4.758408,3.280957
5.614602,7.998624,4.760709,3.237915
5.618019,7.954704,4.763394,3.191310
5.620660,7.928675,4.766078,3.162597
5.624125,7.893276,4.767612,3.125664
5.628506,7.849233,4.771447,3.077786
5.630867,7.827389,4.772598,3.054791
5.634373,7.792807,4.773748,3.019059
5.638840,7.756456,4.777200,2.979257
5.641067,7.731996,4.779884,2.952112
5.644782,7.699487,4.782185,2.917302
5.648586,7.663023,4.784486,2.878537
5.651218,7.634014,4.786787,2.847227
5.654640,7.602455,4.788705,2.813751
5.657657,7.565360,4.791389,2.773971
5.660681,7.544609,4.792923,2.751686
5.664158,7.514609,4.794457,2.720152
5.669232,7.480083,4.797525,2.682558
5.670870,7.459359,4.798292,2.661067
5.674294,7.430478,4.800209,2.630268
5.679063,7.394484,4.803661,2.590823
5.680523,7.375498,4.805195,2.570303
5.684192,7.344564,4.807496,2.537068
5.688580,7.312232,4.809030,2.503202
5.690641,7.293404,4.811714,2.481690
5.694220,7.270086,4.812481,2.457605
5.698263,7.241914,4.813632,2.428283
5.700019,7.228011,4.816316,2.411695
5.703699,7.204436,4.817467,2.386969
5.706722,7.184311,4.819001,2.365310
5.709675,7.161011,4.820535,2.340476
5.712696,7.137977,4.822452,2.315525
5.715867,7.113181,4.824370,2.288812
5.719721,7.089290,4.825904,2.263386
5.722045,7.069013,4.827054,2.241959
5.725516,7.047352,4.828205,2.219147
5.728603,7.033420,4.829355,2.204064
5.731408,7.020028,4.830889,2.189139
5.734877,7.005111,4.831656,2.173455
5.737947,6.991881,4.832423,2.159458
5.740964,6.975342,4.833957,2.141385
5.744420,6.958626,4.835107,2.123519
5.747873,6.936679,4.836641,2.100038
5.750645,6.923979,4.837792,2.086187
5.754078,6.901681,4.838559,2.063122
5.758819,6.884721,4.840093,2.044629
5.760000,6.869570,4.840860,2.028710
5.763686,6.853253,4.842010,2.011243
5.766520,6.842063,4.843161,1.998902
5.769625,6.829542,4.844311,1.985231
5.772886,6.817086,4.845078,1.972007
5.775941,6.804418,4.845845,1.958573
5.779435,6.794112,4.846229,1.947883
5.782204,6.783885,4.846996,1.936889
5.785212,6.778272,4.846996,1.931276
5.788728,6.773599,4.847763,1.925836
5.791470,6.764481,4.848146,1.916334
5.794932,6.757304,4.849297,1.908007
5.798074,6.751478,4.849680,1.901798
5.801277,6.742461,4.850064,1.892397
5.805028,6.729303,4.851214,1.878088
5.808740,6.717721,4.851981,1.865740
5.811770,6.706488,4.853132,1.853356
5.815319,6.701349,4.853132,1.848218
5.818525,6.695231,4.853515,1.841716
5.822259,6.690078,4.853899,1.836179
5.825140,6.686997,4.854282,1.832715
5.828666,6.684637,4.853515,1.831121
5.832024,6.683518,4.854282,1.829236
5.835320,6.682501,4.855049,1.827452
5.839023,6.681352,4.854282,1.827070
5.841507,6.679971,4.855049,1.824922
5.844575,6.678021,4.855433,1.822589
5.847610,6.675616,4.855433,1.820184
5.850438,6.673768,4.855816,1.817951
5.853936,6.669630,4.855816,1.813814
5.856800,6.666161,4.855816,1.810345
5.859713,6.662697,4.856200,1.806498
5.862879,6.660808,4.855816,1.804992
5.865885,6.658861,4.856583,1.802278
5.869912,6.658059,4.856583,1.801476
5.872598,6.658226,4.856583,1.801642
5.875513,6.657993,4.855816,1.802177
5.878675,6.658105,4.856200,1.801905
5.881387,6.658683,4.856583,1.802099
5.884699,6.659106,4.855816,1.803290
5.887798,6.659221,4.855816,1.803405
5.890566,6.658964,4.855816,1.803148
5.894048,6.659635,4.855816,1.803819
5.898443,6.660691,4.855816,1.804874
5.900540,6.661187,4.855816,1.805371
5.903866,6.662600,4.855816,1.806784
5.908411,6.666018,4.855433,1.810586
5.909846,6.667724,4.855433,1.812291
5.913566,6.672272,4.855049,1.817223
5.916712,6.677093,4.855049,1.822044
5.920058,6.681683,4.854666,1.827018
5.922878,6.687839,4.854282,1.833556
5.925922,6.697868,4.853515,1.844353
5.929349,6.707336,4.852748,1.854588
5.931866,6.713313,4.852365,1.860948
5.934822,6.724412,4.851981,1.872430
5.938037,6.733897,4.850831,1.883066
5.941337,6.739122,4.850447,1.888675
5.944812,6.746340,4.850064,1.896276
5.947979,6.752950,4.849297,1.903654
5.950838,6.758116,4.849297,1.908819
5.954181,6.768690,4.848146,1.920544
5.958522,6.785201,4.847763,1.937439
5.960412,6.793543,4.846229,1.947314
5.963616,6.810831,4.844695,1.966136
5.968983,6.833983,4.843928,1.990055
5.970176,6.840008,4.843161,1.996847
5.973692,6.853792,4.842394,2.011398
5.976631,6.862155,4.841243,2.020912
5.979741,6.874908,4.840476,2.034432
5.982821,6.885953,4.840476,2.045476
5.985609,6.899771,4.838942,2.060828
5.990435,6.913251,4.837408,2.075843
5.992058,6.929193,4.836641,2.092552
5.995672,6.943918,4.835491,2.108427
5.999329,6.961098,4.834340,2.126758
6.002006,6.976681,4.832806,2.143874
6.004843,6.994244,4.832039,2.162204
6.008138,7.015589,4.830889,2.184700
6.011175,7.037202,4.828972,2.208231
6.014625,7.060901,4.827438,2.233463
6.017856,7.089341,4.825904,2.263437
6.020607,7.104826,4.823603,2.281223
6.023960,7.125034,4.822836,2.302198
6.028586,7.141427,4.821302,2.320126
6.030160,7.158864,4.820918,2.337946
6.033548,7.179770,4.819384,2.360386
6.038441,7.209206,4.817083,2.392122
6.040153,7.221904,4.815933,2.405971
6.043727,7.247439,4.814399,2.433040
6.046588,7.270637,4.812481,2.458156
6.049689,7.297927,4.810947,2.486980
6.052484,7.322225,4.807879,2.514346
6.058647,7.375395,4.805962,2.569433
6.059947,7.391708,4.804044,2.587664
6.063378,7.418563,4.802510,2.616053
6.066258,7.441670,4.800593,2.641077
6.069510,7.465666,4.798675,2.666990
6.072479,7.486527,4.796758,2.689769
6.075559,7.511155,4.794840,2.716314
6.078865,7.541626,4.792539,2.749087
6.081694,7.570141,4.791005,2.779136
6.084642,7.598123,4.789088,2.809035
6.087657,7.632247,4.786020,2.846227
6.091545,7.664920,4.784103,2.880817
6.095132,7.701227,4.782185,2.919042
6.098168,7.732516,4.780268,2.952248
