time_s,encoder_pos_rad,output_torque_Nm,cycle
2.892553,0.162218468,4.160000,1
2.906400,0.162506090,4.180000,1
2.919998,0.163177206,4.200000,1
2.933991,0.163848323,4.220000,1
2.947591,0.163752449,4.240000,1
2.960748,0.164423566,4.260000,1
2.974633,0.164902935,4.280000,1
2.988397,0.165765799,4.300000,1
3.002726,0.166053420,4.320000,1
3.016390,0.166532789,4.340000,1
3.030466,0.166820411,4.360000,1
3.044977,0.167395653,4.380000,1
3.059158,0.167970896,4.400000,1
3.073532,0.168066770,4.420000,1
3.087690,0.168546139,4.440000,1
3.102429,0.168642013,4.460000,1
3.116048,0.169409003,4.480000,1
3.129644,0.169313129,4.500000,1
3.144730,0.169984246,4.520000,1
3.158668,0.170271867,4.540000,1
3.173010,0.170751236,4.560000,1
3.187263,0.170751236,4.580000,1
3.201082,0.171134732,4.600000,1
3.214046,0.171230605,4.620000,1
3.227409,0.171709974,4.640000,1
3.240593,0.171805848,4.660000,1
3.253691,0.172668712,4.680000,1
3.267900,0.172572839,4.700000,1
3.281446,0.172764586,4.720000,1
3.294262,0.173243955,4.740000,1
3.307125,0.173052208,4.760000,1
3.320298,0.173819198,4.780000,1
3.333339,0.174394441,4.800000,1
3.347107,0.174394441,4.820000,1
3.360300,0.174298567,4.840000,1
3.374115,0.174777936,4.860000,1
3.387809,0.175353179,4.880000,1
3.401855,0.175640800,4.900000,1
3.415776,0.175640800,4.920000,1
3.429913,0.175832548,4.940000,1
3.443009,0.176407791,4.960000,1
3.457681,0.176503664,4.980000,1
3.472167,0.176983033,5.000000,1
3.485788,0.176503664,5.020000,1
3.499763,0.177174781,5.040000,1
3.513915,0.178037645,5.060000,1
3.527587,0.177750024,5.080000,1
3.541491,0.177654150,5.100000,1
3.555870,0.178517014,5.120000,1
3.569597,0.178708762,5.140000,1
3.583083,0.179188131,5.160000,1
3.597479,0.179092257,5.180000,1
3.610797,0.179379878,5.200000,1
3.624731,0.180050995,5.220000,1
3.638288,0.180146869,5.240000,1
3.652516,0.180530364,5.260000,1
3.665885,0.180434490,5.280000,1
3.679743,0.180913859,5.300000,1
3.693471,0.181393228,5.320000,1
3.707236,0.181489102,5.340000,1
3.721144,0.181968471,5.360000,1
3.735836,0.182256092,5.380000,1
3.749485,0.182256092,5.400000,1
3.763822,0.182639588,5.420000,1
3.777723,0.183214830,5.440000,1
3.791131,0.183885947,5.460000,1
3.804692,0.183694199,5.480000,1
3.817908,0.183981821,5.500000,1
3.831989,0.184365316,5.520000,1
3.845536,0.184652937,5.540000,1
3.859336,0.184748811,5.560000,1
3.873668,0.185515802,5.580000,1
3.887460,0.185803423,5.600000,1
3.901468,0.186091044,5.620000,1
3.915958,0.186858035,5.640000,1
3.929698,0.186762161,5.660000,1
3.943220,0.187337404,5.680000,1
3.956704,0.187337404,5.700000,1
3.970425,0.187912647,5.720000,1
3.984179,0.187912647,5.740000,1
3.998304,0.188775511,5.760000,1
4.011850,0.189063132,5.780000,1
4.025625,0.189254880,5.800000,1
4.039133,0.190117744,5.820000,1
4.053363,0.189925996,5.840000,1
4.067067,0.191076482,5.860000,1
4.080909,0.190980608,5.880000,1
4.095471,0.191364103,5.900000,1
4.109068,0.191364103,5.920000,1
4.122814,0.191939346,5.940000,1
4.136928,0.192514589,5.960000,1
4.151241,0.192993958,5.980000,1
4.164576,0.193665074,6.000000,1
4.178362,0.193665074,6.020000,1
4.191944,0.194048570,6.040000,1
4.206151,0.194623812,6.060000,1
4.220552,0.195103181,6.080000,1
4.234644,0.195678424,6.100000,1
4.248524,0.196061919,6.120000,1
4.261785,0.196349541,6.140000,1
4.275340,0.196733036,6.160000,1
4.289593,0.196733036,6.180000,1
4.303523,0.197883522,6.200000,1
4.317065,0.198362891,6.220000,1
4.330512,0.198554638,6.240000,1
4.345433,0.198842260,6.260000,1
4.359074,0.199800998,6.280000,1
4.372365,0.199992745,6.300000,1
4.386937,0.200663862,6.320000,1
4.400622,0.200855609,6.340000,1
4.413927,0.201047357,6.360000,1
4.426838,0.201430852,6.380000,1
4.440191,0.201814347,6.400000,1
4.454212,0.202293716,6.420000,1
4.468327,0.202677212,6.440000,1
4.482272,0.203156581,6.460000,1
4.495822,0.203156581,6.480000,1
4.509835,0.203444202,6.500000,1
4.523913,0.204211192,6.520000,1
4.537499,0.204690561,6.540000,1
4.550875,0.204882309,6.560000,1
4.565083,0.204882309,6.580000,1
4.578369,0.205457552,6.600000,1
4.591895,0.205841047,6.620000,1
4.606200,0.206032795,6.640000,1
4.619794,0.206416290,6.660000,1
4.633344,0.206512164,6.680000,1
4.646780,0.206991533,6.700000,1
4.660897,0.207662649,6.720000,1
4.674650,0.207662649,6.740000,1
4.688658,0.207758523,6.760000,1
4.702613,0.208333766,6.780000,1
4.716148,0.208525513,6.800000,1
4.730074,0.208717261,6.820000,1
4.743831,0.208909009,6.840000,1
4.757742,0.209196630,6.860000,1
4.771248,0.210059494,6.880000,1
4.784990,0.209963620,6.900000,1
4.798703,0.210251242,6.920000,1
4.812470,0.210059494,6.940000,1
4.826275,0.210826485,6.960000,1
4.840531,0.211114106,6.980000,1
4.854116,0.211018232,7.000000,1
4.868165,0.211593475,7.020000,1
4.881904,0.211976970,7.040000,1
4.896336,0.212072844,7.060000,1
4.910857,0.212552213,7.080000,1
4.924096,0.212552213,7.100000,1
4.938265,0.212935708,7.120000,1
4.952380,0.213127456,7.140000,1
4.966660,0.213223330,7.160000,1
4.980051,0.213798572,7.180000,1
4.993931,0.214086194,7.200000,1
5.007092,0.213702699,7.220000,1
5.021414,0.214757310,7.240000,1
5.034749,0.214757310,7.260000,1
5.048873,0.215044932,7.280000,1
5.063527,0.215140806,7.300000,1
5.077372,0.215428427,7.320000,1
5.090877,0.215811922,7.340000,1
5.104263,0.215716048,7.360000,1
5.118149,0.216195417,7.380000,1
5.131885,0.216387165,7.400000,1
5.145487,0.216674786,7.420000,1
5.159059,0.216770660,7.440000,1
5.173100,0.217058281,7.460000,1
5.187116,0.217345903,7.480000,1
5.201522,0.217633524,7.500000,1
5.215627,0.217729398,7.520000,1
5.229592,0.218208767,7.540000,1
5.244117,0.218688136,7.560000,1
5.257860,0.219263379,7.580000,1
5.272420,0.218879884,7.600000,1
5.286324,0.219455126,7.620000,1
5.300045,0.219646874,7.640000,1
5.314439,0.219646874,7.660000,1
5.328335,0.220222117,7.680000,1
5.341850,0.220605612,7.700000,1
5.355678,0.220893233,7.720000,1
5.369078,0.221180855,7.740000,1
5.382741,0.221276729,7.760000,1
5.396623,0.221660224,7.780000,1
5.410586,0.221947845,7.800000,1
5.424636,0.222139593,7.820000,1
5.438765,0.222427214,7.840000,1
5.452556,0.222714836,7.860000,1
5.466209,0.223002457,7.880000,1
5.480478,0.223098331,7.900000,1
5.494057,0.223194205,7.920000,1
5.507572,0.223961195,7.940000,1
5.521623,0.224057069,7.960000,1
5.535723,0.224536438,7.980000,1
5.549704,0.224919933,8.000000,1
5.563068,0.225207554,8.020000,1
5.577077,0.225207554,8.040000,1
5.590750,0.225591050,8.060000,1
5.604836,0.225782797,8.080000,1
5.618922,0.226453914,8.100000,1
5.632715,0.226645661,8.120000,1
5.646066,0.226933283,8.140000,1
5.659750,0.227316778,8.160000,1
5.673760,0.227412652,8.180000,1
5.687341,0.227508526,8.200000,1
5.701039,0.228275516,8.220000,1
5.714856,0.228371390,8.240000,1
5.729367,0.228563137,8.260000,1
5.743348,0.228946633,8.280000,1
5.757077,0.229617749,8.300000,1
5.771430,0.229905371,8.320000,1
5.785231,0.230192992,8.340000,1
5.798868,0.230480613,8.360000,1
5.812903,0.230384740,8.380000,1
5.826988,0.230768235,8.400000,1
5.841324,0.231343478,8.420000,1
5.854871,0.231535225,8.440000,1
5.868552,0.232110468,8.460000,1
5.882148,0.232398089,8.480000,1
5.895577,0.232685711,8.500000,1
5.909071,0.233165080,8.520000,1
5.922394,0.233260954,8.540000,1
5.936093,0.233644449,8.560000,1
5.950136,0.234219692,8.580000,1
5.964381,0.234603187,8.600000,1
5.978117,0.235082556,8.620000,1
5.991624,0.235370177,8.640000,1
6.005819,0.235849546,8.660000,1
6.019404,0.235945420,8.680000,1
6.032862,0.236233041,8.700000,1
6.046262,0.236904158,8.720000,1
6.060026,0.237287653,8.740000,1
6.074272,0.237383527,8.760000,1
6.087851,0.238150517,8.780000,1
6.101971,0.238150517,8.800000,1
6.115578,0.238534013,8.820000,1
6.129338,0.238821634,8.840000,1
6.142842,0.239205129,8.860000,1
6.156792,0.239301003,8.880000,1
6.170463,0.239972120,8.900000,1
6.184724,0.240355615,8.920000,1
6.198884,0.240451489,8.940000,1
6.212462,0.240834984,8.960000,1
6.226303,0.240930857,8.980000,1
6.240481,0.241218479,9.000000,1
6.254199,0.241601974,9.020000,1
6.268143,0.241889595,9.040000,1
6.282144,0.242273091,9.060000,1
6.296144,0.242656586,9.080000,1
6.310344,0.243135955,9.100000,1
6.324729,0.243040081,9.120000,1
6.338604,0.243807071,9.140000,1
6.352487,0.243807071,9.160000,1
6.366141,0.243902945,9.180000,1
6.380600,0.244574062,9.200000,1
6.394059,0.244382314,9.220000,1
6.408235,0.244957557,9.240000,1
6.421832,0.245436926,9.260000,1
6.435090,0.245436926,9.280000,1
6.448955,0.245724547,9.300000,1
6.463265,0.246108043,9.320000,1
6.476723,0.246108043,9.340000,1
6.490533,0.246299790,9.360000,1
6.504080,0.246491538,9.380000,1
6.517827,0.247066781,9.400000,1
6.532001,0.247450276,9.420000,1
6.545934,0.247450276,9.440000,1
6.559535,0.247929645,9.460000,1
6.574034,0.248217266,9.480000,1
6.587929,0.248121392,9.500000,1
6.601939,0.248504888,9.520000,1
6.615556,0.248792509,9.540000,1
6.629376,0.248696635,9.560000,1
6.643371,0.249463626,9.580000,1
6.656923,0.249559499,9.600000,1
6.669538,0.250134742,9.620000,1
6.683269,0.249847121,9.640000,1
6.696861,0.250326490,9.660000,1
6.710763,0.250422364,9.680000,1
6.724957,0.250614111,9.700000,1
6.738229,0.251093480,9.720000,1
6.752341,0.251476975,9.740000,1
6.765728,0.251285228,9.760000,1
6.779454,0.251956344,9.780000,1
6.793141,0.252243966,9.800000,1
6.806779,0.251860471,9.820000,1
6.820500,0.252339840,9.840000,1
6.835140,0.252627461,9.860000,1
6.849348,0.252627461,9.880000,1
6.863659,0.253010956,9.900000,1
6.877649,0.253010956,9.920000,1
6.891866,0.253298578,9.940000,1
6.904935,0.253394451,9.960000,1
6.918962,0.253873820,9.980000,1
6.932389,0.254257316,10.000000,1
6.946186,0.254449063,10.020000,1
6.959496,0.254832558,10.040000,1
6.972979,0.254736685,10.060000,1
6.986114,0.255120180,10.080000,1
6.999417,0.255503675,10.100000,1
7.012663,0.255599549,10.120000,1
7.026871,0.255503675,10.140000,1
7.041225,0.256462413,10.160000,1
7.055612,0.256270665,10.180000,1
7.069211,0.256462413,10.200000,1
7.082715,0.256941782,10.220000,1
7.096107,0.257037656,10.240000,1
7.109965,0.257133530,10.260000,1
7.123355,0.257708772,10.280000,1
7.136505,0.257612899,10.300000,1
7.150618,0.257708772,10.320000,1
7.164783,0.257996394,10.340000,1
7.178528,0.258379889,10.360000,1
7.192179,0.258763384,10.380000,1
7.206815,0.259242753,10.400000,1
7.220249,0.259338627,10.420000,1
7.233544,0.259626248,10.440000,1
7.247518,0.259913870,10.460000,1
7.260998,0.259913870,10.480000,1
7.274659,0.260105617,10.500000,1
7.289145,0.260776734,10.520000,1
7.303026,0.260680860,10.540000,1
7.316990,0.261351977,10.560000,1
7.330411,0.261639598,10.580000,1
7.344977,0.261927220,10.600000,1
7.359076,0.262023093,10.620000,1
7.372750,0.262406589,10.640000,1
7.386568,0.262790084,10.660000,1
7.400687,0.262598336,10.680000,1
7.414216,0.263077705,10.700000,1
7.427686,0.263557074,10.720000,1
7.441790,0.263748822,10.740000,1
7.455620,0.264324065,10.760000,1
7.468832,0.264515812,10.780000,1
7.482670,0.265091055,10.800000,1
7.496592,0.265186929,10.820000,1
7.510426,0.265378676,10.840000,1
7.524195,0.265858045,10.860000,1
7.537871,0.265762172,10.880000,1
7.552020,0.266433288,10.900000,1
7.566598,0.266720909,10.920000,1
7.580309,0.267200278,10.940000,1
7.594181,0.267679647,10.960000,1
7.608192,0.267487900,10.980000,1
7.622552,0.268159016,11.000000,1
7.636232,0.268638385,11.020000,1
7.650182,0.268830133,11.040000,1
7.663707,0.269213628,11.060000,1
7.677513,0.269117754,11.080000,1
7.692226,0.270364114,11.100000,1
7.705978,0.269980619,11.120000,1
7.720237,0.270459988,11.140000,1
7.734241,0.270555861,11.160000,1
7.747978,0.271610473,11.180000,1
7.761603,0.271802221,11.200000,1
7.775829,0.271706347,11.220000,1
7.789771,0.271993968,11.240000,1
7.803890,0.272760959,11.260000,1
7.817944,0.272952706,11.280000,1
7.831675,0.273336202,11.300000,1
7.845682,0.273815571,11.320000,1
7.859221,0.274199066,11.340000,1
7.872998,0.274103192,11.360000,1
7.886331,0.274870182,11.380000,1
7.899702,0.274966056,11.400000,1
7.913089,0.275541299,11.420000,1
7.926375,0.275349551,11.440000,1
7.940173,0.275924794,11.460000,1
7.954698,0.276308289,11.480000,1
7.969479,0.277075280,11.500000,1
7.983271,0.277267027,11.520000,1
7.996525,0.277842270,11.540000,1
8.010335,0.277554649,11.560000,1
8.023969,0.278417513,11.580000,1
8.038065,0.278417513,11.600000,1
8.052213,0.279088630,11.620000,1
8.066233,0.279376251,11.640000,1
8.079734,0.279567999,11.660000,1
8.093373,0.280143241,11.680000,1
8.107597,0.280239115,11.700000,1
8.121284,0.280334989,11.720000,1
8.134977,0.281293727,11.740000,1
8.149331,0.281101979,11.760000,1
8.162791,0.281773096,11.780000,1
8.176305,0.281773096,11.800000,1
8.191082,0.282444213,11.820000,1
8.205111,0.282635960,11.840000,1
8.218840,0.283019455,11.860000,1
8.233253,0.283498824,11.880000,1
8.247442,0.283882320,11.900000,1
8.261376,0.283978193,11.920000,1
8.275464,0.284553436,11.940000,1
8.288791,0.284553436,11.960000,1
8.302112,0.284936931,11.980000,1
8.315574,0.285032805,12.000000,1
8.328478,0.285320427,12.020000,1
8.342342,0.286183291,12.040000,1
8.355835,0.286087417,12.060000,1
8.369442,0.286279165,12.080000,1
8.383093,0.286854407,12.100000,1
8.396306,0.287046155,12.120000,1
8.409914,0.287237903,12.140000,1
8.423790,0.287621398,12.160000,1
8.437887,0.287717272,12.180000,1
8.451625,0.288484262,12.200000,1
8.465409,0.288771883,12.220000,1
8.479398,0.289059505,12.240000,1
8.492969,0.289155379,12.260000,1
8.506863,0.289634748,12.280000,1
8.520311,0.289826495,12.300000,1
8.534022,0.290401738,12.320000,1
8.547587,0.290401738,12.340000,1
8.561126,0.290593486,12.360000,1
8.574690,0.290976981,12.380000,1
8.588791,0.291072855,12.400000,1
8.602847,0.291743971,12.420000,1
8.616805,0.291743971,12.440000,1
8.630752,0.291743971,12.460000,1
8.644364,0.292319214,12.480000,1
8.658099,0.292990330,12.500000,1
8.671900,0.292990330,12.520000,1
8.685689,0.293373826,12.540000,1
8.699811,0.293661447,12.560000,1
8.713611,0.294140816,12.580000,1
8.727784,0.294620185,12.600000,1
8.741713,0.294716059,12.620000,1
8.755966,0.295195428,12.640000,1
8.770047,0.295866544,12.660000,1
8.783638,0.295483049,12.680000,1
8.798065,0.296058292,12.700000,1
8.811103,0.296729409,12.720000,1
8.824503,0.297017030,12.740000,1
8.838446,0.297112904,12.760000,1
8.852893,0.297688147,12.780000,1
8.866333,0.298167516,12.800000,1
8.880764,0.298551011,12.820000,1
8.895542,0.298934506,12.840000,1
8.909356,0.299222127,12.860000,1
8.922676,0.299605623,12.880000,1
8.936444,0.299701496,12.900000,1
8.950368,0.300372613,12.920000,1
8.964364,0.301043730,12.940000,1
8.977904,0.301043730,12.960000,1
8.991919,0.301714846,12.980000,1
9.005692,0.302290089,13.000000,1
9.019730,0.302481837,13.020000,1
9.032961,0.302865332,13.040000,1
9.046671,0.303248827,13.060000,1
9.060405,0.303728196,13.080000,1
9.074514,0.304591060,13.100000,1
9.088881,0.305166303,13.120000,1
9.102961,0.305741546,13.140000,1
9.116269,0.306029167,13.160000,1
9.130395,0.306508536,13.180000,1
9.144427,0.307275527,13.200000,1
9.158293,0.307850769,13.220000,1
9.171804,0.308713634,13.240000,1
9.185859,0.308809507,13.260000,1
9.200377,0.309864119,13.280000,1
9.214317,0.310918731,13.300000,1
9.228451,0.311493974,13.320000,1
9.242807,0.311877469,13.340000,1
9.256213,0.312740333,13.360000,1
9.269531,0.313794945,13.380000,1
9.283989,0.314561935,13.400000,1
9.297598,0.315328926,13.420000,1
9.312096,0.316000042,13.440000,1
9.325902,0.317150528,13.460000,1
9.340072,0.317725771,13.480000,1
9.353914,0.318876256,13.500000,1
9.368876,0.320122616,13.520000,1
9.382648,0.320697858,13.540000,1
9.395802,0.322040092,13.560000,1
9.409372,0.323190577,13.580000,1
9.423216,0.323861694,13.600000,1
9.436411,0.324916306,13.620000,1
9.450251,0.326258539,13.640000,1
9.464199,0.327504898,13.660000,1
9.478331,0.328176015,13.680000,1
9.492318,0.329326500,13.700000,1
9.505697,0.330476986,13.720000,1
9.519536,0.332106841,13.740000,1
9.533894,0.333736695,13.760000,1
9.547803,0.335366550,13.780000,1
9.561503,0.336804657,13.800000,1
9.575237,0.338338638,13.820000,1
9.589333,0.340447861,13.840000,1
9.603528,0.342748832,13.860000,1
9.616781,0.344858056,13.880000,1
9.630529,0.347446648,13.900000,1
9.643932,0.349843493,13.920000,1
9.658148,0.352719707,13.940000,1
9.671779,0.355308300,13.960000,1
9.685282,0.357417524,13.980000,1
9.698489,0.358568009,14.000000,1
9.712156,0.360006116,14.020000,1
9.726450,0.361060728,14.040000,1
9.740726,0.362019466,14.060000,1
9.754291,0.363265825,14.080000,1
9.768099,0.363649321,14.100000,1
9.782094,0.364512185,14.120000,1
9.796068,0.365087428,14.140000,1
9.810183,0.365662670,14.160000,1
9.823936,0.366046166,14.180000,1
9.837744,0.367292525,14.200000,1
9.852255,0.367292525,14.220000,1
9.866029,0.367388399,14.240000,1
9.879576,0.367867768,14.260000,1
9.893859,0.368347137,14.280000,1
9.907946,0.368922379,14.300000,1
9.921683,0.369114127,14.320000,1
9.935662,0.369881117,14.340000,1
9.949426,0.369881117,14.360000,1
9.963591,0.369976991,14.380000,1
9.977131,0.370552234,14.400000,1
9.991086,0.370839855,14.420000,1
10.004905,0.370935729,14.440000,1
10.019498,0.371319224,14.460000,1
10.032837,0.371606846,14.480000,1
10.046351,0.371606846,14.500000,1
10.060368,0.372277962,14.520000,1
10.073783,0.372086215,14.540000,1
10.087317,0.372277962,14.560000,1
10.102372,0.372853205,14.580000,1
10.115793,0.373140827,14.600000,1
10.129414,0.373332574,14.620000,1
10.143442,0.373332574,14.640000,1
10.157113,0.373524322,14.660000,1
10.170756,0.373620196,14.680000,1
10.185965,0.374003691,14.700000,1
10.199241,0.374291312,14.720000,1
10.213593,0.374578934,14.740000,1
10.228061,0.375441798,14.760000,1
10.241377,0.374770681,14.780000,1
10.255286,0.374962429,14.800000,1
10.268221,0.375441798,14.820000,1
10.282437,0.375921167,14.840000,1
10.295745,0.375825293,14.860000,1
10.309612,0.376304662,14.880000,1
10.323180,0.376496410,14.900000,1
10.337257,0.376496410,14.920000,1
10.350993,0.376879905,14.940000,1
10.364659,0.377359274,14.960000,1
10.378481,0.376879905,14.980000,1
10.392303,0.377167526,15.000000,1
10.406069,0.377551021,15.020000,1
10.420321,0.378030390,15.040000,1
10.434131,0.378030390,15.060000,1
10.447505,0.378030390,15.080000,1
10.461094,0.378318012,15.100000,1
10.476212,0.378797381,15.120000,1
10.489462,0.378893255,15.140000,1
10.502663,0.378701507,15.160000,1
10.516400,0.378797381,15.180000,1
10.529691,0.379276750,15.200000,1
10.543729,0.379372624,15.220000,1
10.557240,0.379468497,15.240000,1
10.572053,0.379468497,15.260000,1
10.586412,0.379660245,15.280000,1
10.600091,0.380235488,15.300000,1
10.614041,0.380714857,15.320000,1
10.628157,0.380714857,15.340000,1
10.641718,0.380906604,15.360000,1
10.655688,0.380906604,15.380000,1
10.668898,0.381098352,15.400000,1
10.682571,0.381385973,15.420000,1
10.696295,0.381673595,15.440000,1
10.709782,0.381673595,15.460000,1
