time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
0.689,4.2000,0.21,4.0833,2.4942,48.21,nan,ramp_up
0.700,4.2000,0.27,4.2430,2.4942,48.21,nan,ramp_up
0.713,4.3000,0.29,4.1756,2.4942,48.21,nan,ramp_up
0.725,4.4000,0.43,4.3571,2.4942,48.24,nan,ramp_up
0.739,4.5000,0.43,4.3571,2.4942,48.24,nan,ramp_up
0.751,4.5000,0.17,4.4902,3.1407,48.21,nan,ramp_up
0.763,4.6000,0.12,4.5379,3.1407,48.21,nan,ramp_up
0.775,4.7000,0.07,4.7091,3.1407,48.21,nan,ramp_up
0.788,4.8000,0.07,4.7091,3.1407,48.21,nan,ramp_up
0.800,4.8000,0.14,4.8079,3.1407,48.22,nan,ramp_up
0.813,4.9000,0.29,4.7197,3.1407,48.21,nan,ramp_up
0.825,5.0000,0.50,4.9834,3.1407,48.21,nan,ramp_up
0.841,5.1000,0.50,4.9834,3.8488,48.21,nan,ramp_up
0.850,5.1000,0.48,5.0178,3.8488,48.21,nan,ramp_up
0.863,5.2000,0.06,5.0222,3.8488,48.24,nan,ramp_up
0.875,5.3000,0.18,5.2378,3.8488,48.21,nan,ramp_up
0.888,5.4000,0.18,5.2378,3.8488,48.21,nan,ramp_up
0.900,5.4000,0.17,5.5369,3.8488,48.22,nan,ramp_up
0.913,5.5000,0.31,5.3326,3.8488,48.21,nan,ramp_up
0.925,5.6000,0.39,5.5731,3.8488,48.21,nan,ramp_up
0.940,5.7000,0.39,5.5731,4.5365,48.21,nan,ramp_up
0.950,5.7000,0.31,5.4971,4.5365,48.21,nan,ramp_up
0.963,5.8000,0.15,5.7452,4.5365,48.21,nan,ramp_up
0.975,5.9000,0.10,5.7804,4.5365,48.21,nan,ramp_up
0.988,6.0000,0.10,5.7804,4.5365,48.21,nan,ramp_up
1.000,6.0000,0.08,5.8648,4.5365,48.24,nan,ramp_up
1.013,6.1000,0.08,6.0939,4.5365,48.21,nan,ramp_up
1.026,6.2000,0.12,6.2294,5.1020,48.21,nan,ramp_up
1.038,6.3000,0.12,6.2294,5.1020,48.21,nan,ramp_up
1.050,6.3000,0.19,6.3070,5.1020,48.21,nan,ramp_up
1.063,6.4000,0.18,6.1357,5.1020,48.24,nan,ramp_up
1.075,6.5000,0.31,6.4162,5.1020,48.21,nan,ramp_up
1.088,6.6000,0.31,6.4162,5.1020,48.21,nan,ramp_up
1.100,6.6000,0.07,6.3853,5.1020,48.21,nan,ramp_up
1.114,6.7000,0.01,6.5918,5.6612,48.24,nan,ramp_up
1.125,6.8000,0.09,6.7272,5.6612,48.21,nan,ramp_up
1.138,6.9000,0.09,6.7272,5.6612,48.21,nan,ramp_up
1.150,6.9000,0.06,6.8430,5.6612,48.24,nan,ramp_up
1.163,7.0000,0.17,6.8986,5.6612,48.21,nan,ramp_up
1.175,7.1000,-0.04,7.0853,5.6612,48.24,nan,ramp_up
1.188,7.2000,0.04,7.2058,5.6612,48.24,nan,ramp_up
1.200,7.2000,0.04,7.2058,5.6612,48.24,nan,ramp_up
1.214,7.3000,0.08,7.0221,6.1604,48.24,nan,ramp_up
1.225,7.4000,0.07,7.2005,6.1604,48.24,nan,ramp_up
1.238,7.5000,0.18,7.4187,6.1604,48.24,nan,ramp_up
1.250,7.6000,0.18,7.4187,6.1604,48.24,nan,ramp_up
1.263,7.6000,0.21,7.4312,6.1604,48.24,nan,ramp_up
1.275,7.7000,0.16,7.5958,6.1604,48.24,nan,ramp_up
1.288,7.8000,0.16,7.5958,6.1604,48.24,nan,ramp_up
1.302,7.9000,0.17,7.7443,6.6017,48.22,nan,ramp_up
1.313,7.9000,0.17,7.6734,6.6017,48.21,nan,ramp_up
1.325,8.0000,0.20,7.7391,6.6017,48.21,nan,ramp_up
1.338,8.1000,0.20,7.7391,6.6017,48.21,nan,ramp_up
1.350,8.1000,0.06,8.0275,6.6017,48.24,nan,ramp_up
1.363,8.2000,0.07,8.0513,6.6017,48.21,nan,ramp_up
1.375,8.3000,0.08,8.2696,6.6017,48.24,nan,ramp_up
1.388,8.4000,0.08,8.2696,6.6017,48.24,nan,ramp_up
1.401,8.4000,0.12,8.3796,6.9486,48.21,nan,ramp_up
1.413,8.5000,0.17,8.3581,6.9486,48.24,nan,ramp_up
1.425,8.6000,0.23,8.5107,6.9486,48.21,nan,ramp_up
1.438,8.7000,0.23,8.5107,6.9486,48.21,nan,ramp_up
1.450,8.7000,0.17,8.6990,6.9486,48.21,nan,ramp_up
1.463,8.8000,0.11,8.6962,6.9486,48.24,nan,ramp_up
1.475,8.9000,0.11,8.6962,6.9486,48.24,nan,ramp_up
1.489,9.0000,0.06,8.8932,7.4085,48.21,nan,ramp_up
1.500,9.0000,0.07,8.8835,7.4085,48.21,nan,ramp_up
1.513,9.1000,0.13,9.1070,7.4085,48.21,nan,ramp_up
1.525,9.2000,0.11,9.1210,7.4085,48.21,nan,ramp_up
1.538,9.2000,0.11,9.1210,7.4085,48.21,nan,ramp_up
1.550,9.3000,0.15,9.2158,7.4085,48.24,nan,ramp_up
1.563,9.4000,0.16,9.2088,7.4085,48.21,nan,ramp_up
1.576,9.5000,0.14,9.4160,7.9056,48.21,nan,ramp_up
1.589,9.6000,0.14,9.4160,7.9056,48.21,nan,ramp_up
1.600,9.6000,0.26,9.4926,7.9056,48.21,nan,ramp_up
1.613,9.7000,0.18,9.5152,7.9056,48.21,nan,ramp_up
1.625,9.8000,0.15,9.7394,7.9056,48.21,nan,ramp_up
1.638,9.9000,0.15,9.7394,7.9056,48.21,nan,ramp_up
1.650,9.9000,0.08,9.7368,7.9056,48.21,nan,ramp_up
1.663,10.0000,0.15,9.8984,7.9056,48.21,nan,ramp_up
1.676,10.1000,0.16,10.0401,8.3963,48.21,nan,ramp_up
1.688,10.2000,0.16,10.0401,8.3963,48.21,nan,ramp_up
1.700,10.2000,0.09,10.0909,8.3963,48.21,nan,ramp_up
1.713,10.3000,0.15,10.0998,8.3963,48.24,nan,ramp_up
1.725,10.4000,0.34,10.4151,8.3963,48.21,nan,ramp_up
1.738,10.5000,0.34,10.4151,8.3963,48.21,nan,ramp_up
1.750,10.5000,0.43,10.4666,8.3963,48.21,nan,ramp_up
1.764,10.6000,0.28,10.4761,8.8739,48.21,nan,ramp_up
1.775,10.7000,0.11,10.5963,8.8739,48.21,nan,ramp_up
1.788,10.8000,0.11,10.5963,8.8739,48.21,nan,ramp_up
1.800,10.8000,0.20,10.7329,8.8739,48.21,nan,ramp_up
1.813,10.9000,0.15,10.8194,8.8739,48.17,nan,ramp_up
1.825,11.0000,0.08,10.8455,8.8739,48.21,nan,ramp_up
1.839,11.1000,0.08,10.8455,8.8739,48.21,nan,ramp_up
1.850,11.1000,0.25,10.9108,8.8739,48.21,nan,ramp_up
1.864,11.2000,0.20,11.0862,9.4245,48.21,nan,ramp_up
1.875,11.3000,0.13,11.1617,9.4245,48.21,nan,ramp_up
1.889,11.4000,0.13,11.1617,9.4245,48.21,nan,ramp_up
1.900,11.4000,0.22,11.2973,9.4245,48.21,nan,ramp_up
1.913,11.5000,0.08,11.3191,9.4245,48.21,nan,ramp_up
1.925,11.6000,0.01,11.5656,9.4245,48.17,nan,ramp_up
1.938,11.7000,0.01,11.5656,9.4245,48.17,nan,ramp_up
1.951,11.7000,0.13,11.5641,9.9690,48.17,nan,ramp_up
1.963,11.8000,0.12,11.6792,9.9690,48.21,nan,ramp_up
1.975,11.9000,0.08,11.8182,9.9690,48.17,nan,ramp_up
1.988,12.0000,0.08,11.8182,9.9690,48.17,nan,ramp_up
2.000,12.0000,0.09,11.9127,9.9690,48.21,nan,ramp_up
2.013,12.1000,0.20,12.1021,9.9690,48.17,nan,ramp_up
2.025,12.2000,0.27,12.1556,9.9690,48.17,nan,ramp_up
2.042,12.3000,0.27,12.1556,10.4407,48.17,nan,ramp_up
2.050,12.3000,0.47,12.1848,10.4407,48.17,nan,ramp_up
2.063,12.4000,0.18,12.2325,10.4407,48.17,nan,ramp_up
2.075,12.5000,0.15,12.3199,10.4407,48.17,nan,ramp_up
2.089,12.6000,0.15,12.3199,10.4407,48.17,nan,ramp_up
2.100,12.6000,0.15,12.4417,10.4407,48.21,nan,ramp_up
2.113,12.7000,0.09,12.5598,10.4407,48.17,nan,ramp_up
2.125,12.8000,0.13,12.6843,10.4407,48.17,nan,ramp_up
2.142,12.9000,0.13,12.6843,10.9175,48.17,nan,ramp_up
2.150,12.9000,0.18,12.7057,10.9175,48.17,nan,ramp_up
2.163,13.0000,0.09,12.9405,10.9175,48.17,nan,ramp_up
2.175,13.1000,0.10,13.0495,10.9175,48.17,nan,ramp_up
2.188,13.2000,0.10,13.0495,10.9175,48.17,nan,ramp_up
2.200,13.2000,0.21,13.2542,10.9175,48.17,nan,ramp_up
2.213,13.3000,0.08,13.1372,10.9175,48.17,nan,ramp_up
2.226,13.4000,0.07,13.3647,11.4614,48.21,nan,ramp_up
2.238,13.5000,0.07,13.3647,11.4614,48.21,nan,ramp_up
2.250,13.5000,0.04,13.3089,11.4614,48.17,nan,ramp_up
2.263,13.6000,0.06,13.5582,11.4614,48.17,nan,ramp_up
2.275,13.7000,0.08,13.6079,11.4614,48.17,nan,ramp_up
2.288,13.8000,0.08,13.6079,11.4614,48.17,nan,ramp_up
2.300,13.8000,0.06,13.7603,11.4614,48.17,nan,ramp_up
2.314,13.9000,0.18,13.7597,11.9191,48.17,nan,ramp_up
2.325,14.0000,0.07,13.9837,11.9191,48.17,nan,ramp_up
2.338,14.1000,0.07,13.9837,11.9191,48.17,nan,ramp_up
2.350,14.1000,0.09,14.0584,11.9191,48.17,nan,ramp_up
2.363,14.2000,0.11,13.9575,11.9191,48.21,nan,ramp_up
2.375,14.3000,0.34,14.1794,11.9191,48.17,nan,ramp_up
2.388,14.4000,0.34,14.1794,11.9191,48.17,nan,ramp_up
2.400,14.4000,0.11,14.4160,11.9191,48.17,nan,ramp_up
2.414,14.5000,0.25,14.4248,12.3421,48.17,nan,ramp_up
2.425,14.6000,0.08,14.5979,12.3421,48.17,nan,ramp_up
2.438,14.7000,0.08,14.5979,12.3421,48.17,nan,ramp_up
2.450,14.7000,0.18,14.7269,12.3421,48.17,nan,ramp_up
2.463,14.8000,0.03,14.7262,12.3421,48.21,nan,ramp_up
2.475,14.9000,0.12,14.8223,12.3421,48.17,nan,ramp_up
2.488,15.0000,0.12,14.8223,12.3421,48.17,nan,ramp_up
2.501,15.0000,0.11,15.0107,12.7529,48.17,nan,ramp_up
2.513,15.1000,0.17,14.9642,12.7529,48.21,nan,ramp_up
2.525,15.2000,0.10,15.0084,12.7529,48.17,nan,ramp_up
2.538,15.3000,0.10,15.0084,12.7529,48.17,nan,ramp_up
2.550,15.3000,0.17,15.1775,12.7529,48.17,nan,ramp_up
2.563,15.4000,0.22,15.2870,12.7529,48.21,nan,ramp_up
2.575,15.5000,0.11,15.4315,12.7529,48.17,nan,ramp_up
2.589,15.6000,0.11,15.4315,12.7529,48.17,nan,ramp_up
2.601,15.6000,0.15,15.4789,13.2901,48.17,nan,ramp_up
2.613,15.7000,0.21,15.7261,13.2901,48.17,nan,ramp_up
2.625,15.8000,0.37,15.7495,13.2901,48.21,nan,ramp_up
2.638,15.9000,0.37,15.7495,13.2901,48.21,nan,ramp_up
2.650,15.9000,0.79,15.9300,13.2901,48.21,nan,ramp_up
2.663,16.0000,0.15,15.8940,13.2901,48.21,nan,ramp_up
2.675,16.1000,0.03,15.9703,13.2901,48.21,nan,ramp_up
2.691,16.2000,0.03,15.9703,13.8298,48.21,nan,ramp_up
2.700,16.2000,0.00,16.1049,13.8298,48.21,nan,ramp_up
2.713,16.3000,0.07,16.1494,13.8298,48.21,nan,ramp_up
2.725,16.4000,0.10,16.3479,13.8298,48.21,nan,ramp_up
2.739,16.5000,0.10,16.3479,13.8298,48.21,nan,ramp_up
2.750,16.5000,0.10,16.4146,13.8298,48.21,nan,ramp_up
2.763,16.6000,0.13,16.4762,13.8298,48.21,nan,ramp_up
2.777,16.7000,0.05,16.5713,14.5470,48.21,nan,ramp_up
2.789,16.8000,0.05,16.5713,14.5470,48.21,nan,ramp_up
2.800,16.8000,0.15,16.8165,14.5470,48.17,nan,ramp_up
2.813,16.9000,0.10,16.9729,14.5470,48.21,nan,ramp_up
2.825,17.0000,0.09,16.7755,14.5470,48.21,nan,ramp_up
2.838,17.1000,0.09,16.7755,14.5470,48.21,nan,ramp_up
2.850,17.1000,0.09,17.0534,14.5470,48.21,nan,ramp_up
2.863,17.2000,0.02,17.1333,14.5470,48.21,nan,ramp_up
2.877,17.3000,0.09,17.1854,15.3215,48.21,nan,ramp_up
2.888,17.4000,0.08,17.4243,15.3215,48.17,nan,ramp_up
2.900,17.4000,0.08,17.4243,15.3215,48.17,nan,ramp_up
2.913,17.5000,0.05,17.3031,15.3215,48.21,nan,ramp_up
2.925,17.6000,0.14,17.5752,15.3215,48.21,nan,ramp_up
2.938,17.7000,0.14,17.5752,15.3215,48.21,nan,ramp_up
2.950,17.7000,0.15,17.5623,15.3215,48.21,nan,ramp_up
2.964,17.8000,0.24,17.7934,15.8594,48.21,nan,ramp_up
2.975,17.9000,0.33,17.9130,15.8594,48.17,nan,ramp_up
2.988,18.0000,0.33,17.9130,15.8594,48.17,nan,ramp_up
3.000,18.0000,0.05,17.9532,15.8594,48.21,nan,ramp_up
3.013,18.1000,0.12,17.9010,15.8594,48.21,nan,ramp_up
3.025,18.2000,0.14,18.1276,15.8594,48.21,nan,ramp_up
3.038,18.3000,0.14,18.1276,15.8594,48.21,nan,ramp_up
3.050,18.3000,0.07,18.2503,15.8594,48.21,nan,ramp_up
3.064,18.4000,0.06,18.2182,16.3038,48.17,nan,ramp_up
3.075,18.5000,0.04,18.3056,16.3038,48.21,nan,ramp_up
3.088,18.5000,0.04,18.3056,16.3038,48.21,nan,ramp_up
3.100,18.6000,0.06,18.4341,16.3038,48.21,nan,ramp_up
3.113,18.7000,0.01,18.5467,16.3038,48.21,nan,ramp_up
3.125,18.8000,0.06,18.6843,16.3038,48.17,nan,ramp_up
3.138,18.8000,0.06,18.6843,16.3038,48.17,nan,ramp_up
3.151,18.9000,-0.02,18.7325,16.8510,48.21,nan,ramp_up
3.163,19.0000,0.02,18.8479,16.8510,48.21,nan,ramp_up
3.176,19.1000,0.02,18.8479,16.8510,48.21,nan,ramp_up
3.188,19.1000,0.01,18.9883,16.8510,48.21,nan,ramp_up
3.200,19.2000,0.08,19.2314,16.8510,48.21,nan,ramp_up
3.213,19.3000,0.01,19.2048,16.8510,48.21,nan,ramp_up
3.226,19.4000,0.01,19.2048,16.8510,48.21,nan,ramp_up
3.239,19.4000,0.04,19.3263,17.2652,48.21,nan,ramp_up
3.250,19.5000,0.19,19.4865,17.2652,48.21,nan,ramp_up
3.263,19.6000,0.18,19.5127,17.2652,48.17,nan,ramp_up
3.275,19.7000,0.18,19.5127,17.2652,48.17,nan,ramp_up
3.288,19.7000,0.21,19.4314,17.2652,48.21,nan,ramp_up
3.300,19.8000,0.14,19.7550,17.2652,48.21,nan,ramp_up
3.313,19.9000,0.15,19.8255,17.2652,48.21,nan,ramp_up
3.326,20.0000,0.15,19.8255,17.2652,48.21,nan,ramp_up
3.339,20.0000,0.13,20.0142,17.4903,48.21,nan,ramp_up
3.350,20.1000,0.12,19.8937,17.4903,48.21,nan,ramp_up
3.363,20.2000,0.12,20.1187,17.4903,48.17,nan,ramp_up
3.376,20.3000,0.12,20.1187,17.4903,48.17,nan,ramp_up
3.388,20.3000,0.16,20.2315,17.4903,48.17,nan,ramp_up
3.400,20.4000,0.27,20.3264,17.4903,48.21,nan,ramp_up
3.413,20.5000,0.23,20.5377,17.4903,48.21,nan,ramp_up
3.427,20.6000,0.23,20.5377,17.9074,48.21,nan,ramp_up
3.438,20.6000,0.15,20.4919,17.9074,48.17,nan,ramp_up
3.450,20.7000,-0.01,20.7273,17.9074,48.17,nan,ramp_up
3.463,20.8000,0.04,20.7211,17.9074,48.17,nan,ramp_up
3.476,20.9000,0.04,20.7211,17.9074,48.17,nan,ramp_up
3.488,20.9000,0.03,20.7773,17.9074,48.21,nan,ramp_up
3.500,21.0000,0.05,20.8561,17.9074,48.17,nan,ramp_up
3.514,21.1000,0.02,20.9338,18.4856,48.21,nan,ramp_up
3.525,21.2000,0.06,21.1510,18.4856,48.17,nan,ramp_up
3.538,21.2000,0.06,21.1510,18.4856,48.17,nan,ramp_up
3.550,21.3000,0.06,21.1198,18.4856,48.17,nan,ramp_up
3.563,21.4000,0.06,21.2637,18.4856,48.21,nan,ramp_up
3.576,21.5000,0.06,21.3937,18.4856,48.17,nan,ramp_up
3.588,21.5000,0.06,21.3937,18.4856,48.17,nan,ramp_up
3.600,21.6000,0.05,21.5563,18.4856,48.17,nan,ramp_up
3.614,21.7000,0.15,21.5819,19.0256,48.17,nan,ramp_up
3.625,21.8000,0.15,21.8453,19.0256,48.17,nan,ramp_up
3.638,21.9000,0.15,21.8453,19.0256,48.17,nan,ramp_up
3.650,21.9000,0.07,21.7514,19.0256,48.17,nan,ramp_up
3.663,22.0000,0.13,21.9366,19.0256,48.21,nan,ramp_up
3.675,22.1000,0.18,21.9366,19.0256,48.13,nan,ramp_up
3.688,22.2000,0.18,21.9366,19.0256,48.13,nan,ramp_up
3.701,22.2000,0.20,22.2066,19.3283,48.17,nan,ramp_up
3.713,22.3000,0.20,22.1487,19.3283,48.17,nan,ramp_up
3.725,22.4000,0.19,22.2864,19.3283,48.17,nan,ramp_up
3.738,22.5000,0.19,22.2864,19.3283,48.17,nan,ramp_up
3.750,22.5000,0.29,22.3885,19.3283,48.13,nan,ramp_up
3.763,22.6000,0.58,22.5136,19.3283,48.13,nan,ramp_up
3.775,22.7000,0.00,22.7185,19.3283,48.13,nan,ramp_up
3.789,22.8000,0.00,22.7185,19.3283,48.13,nan,ramp_up
3.801,22.8000,0.17,22.7182,19.6941,48.13,nan,ramp_up
3.813,22.9000,0.04,22.7836,19.6941,48.13,nan,ramp_up
3.825,23.0000,0.10,22.8691,19.6941,48.13,nan,ramp_up
3.838,23.1000,0.10,22.8691,19.6941,48.13,nan,ramp_up
3.850,23.1000,-0.05,22.9924,19.6941,48.13,nan,ramp_up
3.863,23.2000,0.04,23.2055,19.6941,48.13,nan,ramp_up
3.875,23.3000,0.09,23.2663,19.6941,48.13,nan,ramp_up
3.891,23.4000,0.09,23.2663,20.4652,48.13,nan,ramp_up
3.900,23.4000,0.08,23.3146,20.4652,48.13,nan,ramp_up
3.913,23.5000,0.10,23.4612,20.4652,48.13,nan,ramp_up
3.925,23.6000,0.20,23.5131,20.4652,48.13,nan,ramp_up
3.938,23.7000,0.20,23.5131,20.4652,48.13,nan,ramp_up
3.950,23.7000,0.19,23.7250,20.4652,48.10,nan,ramp_up
3.963,23.8000,0.22,23.6298,20.4652,48.13,nan,ramp_up
3.977,23.9000,0.04,23.7195,21.3364,48.13,nan,ramp_up
3.989,24.0000,0.04,23.7195,21.3364,48.13,nan,ramp_up
4.000,24.0000,0.03,23.9145,21.3364,48.13,nan,ramp_up
4.013,24.1000,0.13,23.9767,21.3364,48.10,nan,ramp_up
4.025,24.2000,0.10,24.2714,21.3364,48.10,nan,ramp_up
4.039,24.3000,0.10,24.2714,21.3364,48.10,nan,ramp_up
4.050,24.3000,0.05,24.1760,21.3364,48.10,nan,ramp_up
4.063,24.4000,0.15,24.2950,21.3364,48.10,nan,ramp_up
4.076,24.5000,0.21,24.3830,21.8344,48.10,nan,ramp_up
4.089,24.6000,0.21,24.3830,21.8344,48.10,nan,ramp_up
4.100,24.6000,0.33,24.4757,21.8344,48.10,nan,ramp_up
4.113,24.7000,0.19,24.7176,21.8344,48.13,nan,ramp_up
4.125,24.8000,0.11,24.6428,21.8344,48.10,nan,ramp_up
4.138,24.9000,0.11,24.6428,21.8344,48.10,nan,ramp_up
4.150,24.9000,0.06,24.8497,21.8344,48.10,nan,ramp_up
4.164,25.0000,0.07,24.9018,22.3913,48.10,nan,ramp_up
4.175,25.1000,-0.06,25.0318,22.3913,48.10,nan,ramp_up
4.188,25.2000,-0.06,25.0318,22.3913,48.10,nan,ramp_up
4.200,25.2000,0.04,25.1267,22.3913,48.10,nan,ramp_up
4.213,25.3000,0.01,25.1659,22.3913,48.10,nan,ramp_up
4.225,25.4000,-0.02,25.3333,22.3913,48.10,nan,ramp_up
4.238,25.5000,-0.02,25.3333,22.3913,48.10,nan,ramp_up
4.250,25.5000,-0.02,25.3207,22.3913,48.06,nan,ramp_up
4.264,25.6000,0.01,25.5348,23.0490,48.10,nan,ramp_up
4.275,25.7000,0.03,25.6663,23.0490,48.10,nan,ramp_up
4.288,25.7000,0.03,25.6663,23.0490,48.10,nan,ramp_up
4.300,25.8000,0.01,25.7961,23.0490,48.06,nan,ramp_up
4.313,25.9000,0.03,25.6992,23.0490,48.06,nan,ramp_up
4.325,26.0000,-0.01,25.9303,23.0490,48.10,nan,ramp_up
4.338,26.1000,-0.01,25.9303,23.0490,48.10,nan,ramp_up
4.351,26.1000,0.14,26.1072,23.5700,48.06,nan,ramp_up
4.363,26.2000,0.09,26.1397,23.5700,48.10,nan,ramp_up
4.375,26.3000,0.20,26.1553,23.5700,48.06,nan,ramp_up
4.388,26.4000,0.32,26.2446,23.5700,48.10,nan,ramp_up
4.400,26.4000,0.32,26.2446,23.5700,48.10,nan,ramp_up
4.413,26.5000,0.16,26.4502,23.5700,48.10,nan,ramp_up
4.425,26.6000,0.12,26.4906,23.5700,48.10,nan,ramp_up
4.440,26.7000,0.12,26.4906,23.7731,48.10,nan,ramp_up
4.450,26.7000,0.12,26.5656,23.7731,48.10,nan,ramp_up
4.463,26.8000,0.06,26.6145,23.7731,48.06,nan,ramp_up
4.475,26.9000,0.16,26.8639,23.7731,48.10,nan,ramp_up
4.488,27.0000,0.13,26.8840,23.7731,48.06,nan,ramp_up
4.501,27.1000,0.13,26.8840,23.7731,48.06,nan,ramp_up
4.513,27.1000,0.14,27.0943,23.7731,48.10,nan,ramp_up
4.525,27.2000,0.16,27.0525,23.7731,48.10,nan,ramp_up
4.539,27.3000,0.15,27.1756,24.1807,48.10,nan,ramp_up
4.551,27.4000,0.15,27.1756,24.1807,48.10,nan,ramp_up
4.563,27.4000,0.13,27.4494,24.1807,48.10,nan,ramp_up
4.575,27.5000,0.15,27.3771,24.1807,48.10,nan,ramp_up
4.588,27.6000,0.06,27.5024,24.1807,48.06,nan,ramp_up
4.601,27.7000,0.06,27.5024,24.1807,48.06,nan,ramp_up
4.613,27.7000,0.08,27.5632,24.1807,48.06,nan,ramp_up
4.626,27.8000,0.10,27.5729,24.8648,48.10,nan,ramp_up
4.638,27.9000,0.05,27.8433,24.8648,48.10,nan,ramp_up
4.650,28.0000,0.05,27.8433,24.8648,48.10,nan,ramp_up
4.663,28.0000,-0.01,27.9324,24.8648,48.10,nan,ramp_up
4.675,28.1000,-0.07,27.9482,24.8648,48.06,nan,ramp_up
4.688,28.2000,0.01,28.0968,24.8648,48.06,nan,ramp_up
4.701,28.3000,0.01,28.0968,24.8648,48.06,nan,ramp_up
4.713,28.3000,0.05,28.1381,24.8648,48.06,nan,ramp_up
4.726,28.4000,0.00,28.4506,25.5186,48.06,nan,ramp_up
4.738,28.5000,0.04,28.5470,25.5186,48.06,nan,ramp_up
4.750,28.6000,0.04,28.5470,25.5186,48.06,nan,ramp_up
4.763,28.6000,0.02,28.7010,25.5186,48.06,nan,ramp_up
4.775,28.7000,0.05,28.6607,25.5186,48.10,nan,ramp_up
4.788,28.8000,0.06,28.7806,25.5186,48.06,nan,ramp_up
4.800,28.9000,0.06,28.7806,25.5186,48.06,nan,ramp_up
