time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
0.825,5.0000,0.15,4.8861,3.4843,48.24,nan,ramp_up
0.838,5.1000,0.15,4.8861,3.4843,48.24,nan,ramp_up
0.851,5.1000,0.22,4.9842,3.9143,48.24,nan,ramp_up
0.863,5.2000,0.25,4.9963,3.9143,48.24,nan,ramp_up
0.875,5.3000,0.33,5.2843,3.9143,48.24,nan,ramp_up
0.888,5.4000,0.23,5.2723,3.9143,48.28,nan,ramp_up
0.901,5.5000,0.23,5.2723,3.9143,48.28,nan,ramp_up
0.913,5.5000,0.14,5.4294,3.9143,48.24,nan,ramp_up
0.925,5.6000,0.17,5.6245,3.9143,48.24,nan,ramp_up
0.939,5.7000,0.18,5.5632,4.3560,48.24,nan,ramp_up
0.950,5.8000,0.18,5.5632,4.3560,48.24,nan,ramp_up
0.963,5.8000,0.22,5.7129,4.3560,48.24,nan,ramp_up
0.975,5.9000,0.20,5.8714,4.3560,48.22,nan,ramp_up
0.988,6.0000,0.18,5.8223,4.3560,48.24,nan,ramp_up
1.000,6.1000,0.18,5.8223,4.3560,48.24,nan,ramp_up
1.013,6.1000,0.16,5.9647,4.3560,48.24,nan,ramp_up
1.025,6.2000,0.09,6.2129,4.3560,48.28,nan,ramp_up
1.039,6.3000,0.05,6.2218,4.7917,48.21,nan,ramp_up
1.050,6.4000,0.05,6.2218,4.7917,48.21,nan,ramp_up
1.063,6.4000,0.16,6.1068,4.7917,48.21,nan,ramp_up
1.075,6.5000,0.08,6.3963,4.7917,48.24,nan,ramp_up
1.088,6.6000,0.15,6.5529,4.7917,48.21,nan,ramp_up
1.101,6.7000,0.15,6.5529,4.7917,48.21,nan,ramp_up
1.113,6.7000,0.18,6.6612,4.7917,48.28,nan,ramp_up
1.126,6.8000,0.18,6.8245,5.2597,48.24,nan,ramp_up
1.138,6.9000,0.19,6.7730,5.2597,48.24,nan,ramp_up
1.152,7.0000,0.19,6.7730,5.2597,48.24,nan,ramp_up
1.163,7.0000,0.12,6.9151,5.2597,48.24,nan,ramp_up
1.175,7.1000,0.10,6.9568,5.2597,48.21,nan,ramp_up
1.188,7.2000,0.13,7.2079,5.2597,48.21,nan,ramp_up
1.201,7.3000,0.13,7.2079,5.2597,48.21,nan,ramp_up
1.214,7.3000,0.11,7.0331,5.6728,48.28,nan,ramp_up
1.225,7.4000,0.14,7.3852,5.6728,48.21,nan,ramp_up
1.238,7.5000,0.27,7.4782,5.6728,48.21,nan,ramp_up
1.251,7.6000,0.27,7.4782,5.6728,48.21,nan,ramp_up
1.263,7.6000,0.39,7.6087,5.6728,48.21,nan,ramp_up
1.275,7.7000,0.11,7.7454,5.6728,48.21,nan,ramp_up
1.288,7.8000,0.12,7.6367,5.6728,48.21,nan,ramp_up
1.300,7.9000,0.12,7.6367,5.6728,48.21,nan,ramp_up
1.314,7.9000,0.14,7.9229,6.1126,48.21,nan,ramp_up
1.325,8.0000,0.09,7.8807,6.1126,48.21,nan,ramp_up
1.338,8.1000,0.09,7.8640,6.1126,48.21,nan,ramp_up
1.350,8.2000,0.09,7.8640,6.1126,48.21,nan,ramp_up
1.363,8.2000,0.10,8.1193,6.1126,48.24,nan,ramp_up
1.375,8.3000,0.13,8.1778,6.1126,48.21,nan,ramp_up
1.388,8.4000,0.16,8.2726,6.1126,48.24,nan,ramp_up
1.404,8.5000,0.16,8.2726,6.6067,48.24,nan,ramp_up
1.413,8.5000,0.25,8.3270,6.6067,48.24,nan,ramp_up
1.425,8.6000,0.20,8.3814,6.6067,48.21,nan,ramp_up
1.438,8.7000,0.17,8.7129,6.6067,48.21,nan,ramp_up
1.450,8.8000,0.17,8.7129,6.6067,48.21,nan,ramp_up
1.463,8.8000,0.08,8.6931,6.6067,48.21,nan,ramp_up
1.475,8.9000,0.11,8.9834,6.6067,48.21,nan,ramp_up
1.489,9.0000,0.10,8.8911,7.0773,48.21,nan,ramp_up
1.502,9.1000,0.10,8.8911,7.0773,48.21,nan,ramp_up
1.513,9.1000,0.05,9.0552,7.0773,48.21,nan,ramp_up
1.525,9.2000,0.03,9.0981,7.0773,48.21,nan,ramp_up
1.538,9.3000,0.08,9.2266,7.0773,48.21,nan,ramp_up
1.552,9.4000,0.08,9.2266,7.0773,48.21,nan,ramp_up
1.563,9.4000,0.05,9.3920,7.0773,48.21,nan,ramp_up
1.575,9.5000,0.12,9.4292,7.0773,48.21,nan,ramp_up
1.589,9.6000,0.08,9.5009,7.5614,48.21,nan,ramp_up
1.600,9.7000,0.08,9.5009,7.5614,48.21,nan,ramp_up
1.613,9.7000,0.06,9.6126,7.5614,48.21,nan,ramp_up
1.625,9.8000,0.10,9.6099,7.5614,48.21,nan,ramp_up
1.638,9.9000,0.14,9.8639,7.5614,48.22,nan,ramp_up
1.651,10.0000,0.14,9.8639,7.5614,48.22,nan,ramp_up
1.663,10.0000,0.02,9.8558,7.5614,48.21,nan,ramp_up
1.677,10.1000,0.07,10.0510,8.0235,48.24,nan,ramp_up
1.688,10.2000,0.05,10.0493,8.0235,48.21,nan,ramp_up
1.701,10.3000,0.05,10.0493,8.0235,48.21,nan,ramp_up
1.713,10.3000,0.03,10.3091,8.0235,48.21,nan,ramp_up
1.725,10.4000,0.07,10.2828,8.0235,48.24,nan,ramp_up
1.738,10.5000,0.03,10.3511,8.0235,48.24,nan,ramp_up
1.750,10.5000,0.03,10.3511,8.0235,48.24,nan,ramp_up
1.763,10.6000,0.13,10.4996,8.0235,48.24,nan,ramp_up
1.776,10.7000,0.16,10.6374,8.4428,48.24,nan,ramp_up
1.788,10.8000,0.16,10.6374,8.4428,48.24,nan,ramp_up
1.800,10.8000,0.13,10.6419,8.4428,48.21,nan,ramp_up
1.813,10.9000,0.13,10.8632,8.4428,48.21,nan,ramp_up
1.825,11.0000,0.19,11.0654,8.4428,48.21,nan,ramp_up
1.838,11.1000,0.22,11.0396,8.4428,48.21,nan,ramp_up
1.850,11.1000,0.22,11.0396,8.4428,48.21,nan,ramp_up
1.864,11.2000,0.21,11.1751,8.9090,48.21,nan,ramp_up
1.875,11.3000,0.12,11.2002,8.9090,48.21,nan,ramp_up
1.888,11.4000,0.12,11.2002,8.9090,48.21,nan,ramp_up
1.900,11.4000,0.17,11.2421,8.9090,48.24,nan,ramp_up
1.913,11.5000,0.08,11.3452,8.9090,48.22,nan,ramp_up
1.925,11.6000,0.13,11.3979,8.9090,48.21,nan,ramp_up
1.938,11.7000,0.11,11.5381,8.9090,48.21,nan,ramp_up
1.955,11.8000,0.11,11.5381,9.3828,48.21,nan,ramp_up
1.963,11.8000,0.21,11.7957,9.3828,48.21,nan,ramp_up
1.975,11.9000,0.12,11.8896,9.3828,48.21,nan,ramp_up
1.988,12.0000,0.12,11.8896,9.3828,48.21,nan,ramp_up
2.000,12.0000,0.13,11.9975,9.3828,48.21,nan,ramp_up
2.013,12.1000,0.21,12.0296,9.3828,48.21,nan,ramp_up
2.025,12.2000,0.21,12.0598,9.3828,48.24,nan,ramp_up
2.038,12.3000,0.21,12.0598,9.3828,48.24,nan,ramp_up
2.051,12.3000,0.14,12.2189,10.0195,48.22,nan,ramp_up
2.063,12.4000,0.16,12.3004,10.0195,48.24,nan,ramp_up
2.075,12.5000,0.23,12.2758,10.0195,48.21,nan,ramp_up
2.088,12.6000,0.23,12.2758,10.0195,48.21,nan,ramp_up
2.100,12.6000,0.22,12.3634,10.0195,48.21,nan,ramp_up
2.113,12.7000,0.34,12.4698,10.0195,48.21,nan,ramp_up
2.125,12.8000,0.22,12.7546,10.0195,48.24,nan,ramp_up
2.141,12.9000,0.22,12.7546,10.6316,48.24,nan,ramp_up
2.150,12.9000,0.04,12.6875,10.6316,48.21,nan,ramp_up
2.163,13.0000,0.10,12.9103,10.6316,48.21,nan,ramp_up
2.175,13.1000,0.04,13.1177,10.6316,48.24,nan,ramp_up
2.188,13.2000,0.04,13.1177,10.6316,48.24,nan,ramp_up
2.200,13.2000,0.09,13.2037,10.6316,48.24,nan,ramp_up
2.213,13.3000,0.03,13.1912,10.6316,48.24,nan,ramp_up
2.227,13.4000,0.16,13.3191,11.3779,48.21,nan,ramp_up
2.238,13.5000,0.16,13.3191,11.3779,48.21,nan,ramp_up
2.250,13.5000,0.07,13.4936,11.3779,48.24,nan,ramp_up
2.263,13.6000,0.10,13.3539,11.3779,48.21,nan,ramp_up
2.275,13.7000,0.09,13.6003,11.3779,48.21,nan,ramp_up
2.288,13.8000,0.09,13.6003,11.3779,48.21,nan,ramp_up
2.300,13.8000,0.10,13.8030,11.3779,48.24,nan,ramp_up
2.313,13.9000,0.09,13.7192,11.3779,48.24,nan,ramp_up
2.326,14.0000,0.10,14.0356,12.1612,48.28,nan,ramp_up
2.338,14.1000,0.10,14.0356,12.1612,48.28,nan,ramp_up
2.350,14.1000,0.11,14.0340,12.1612,48.24,nan,ramp_up
2.363,14.2000,0.05,14.0168,12.1612,48.24,nan,ramp_up
2.375,14.3000,0.11,14.1783,12.1612,48.21,nan,ramp_up
2.388,14.4000,0.11,14.1783,12.1612,48.21,nan,ramp_up
2.400,14.4000,0.07,14.3127,12.1612,48.24,nan,ramp_up
2.414,14.5000,0.09,14.3195,12.6588,48.24,nan,ramp_up
2.425,14.6000,0.15,14.7204,12.6588,48.24,nan,ramp_up
2.438,14.7000,0.15,14.7204,12.6588,48.24,nan,ramp_up
2.450,14.7000,0.15,14.6315,12.6588,48.24,nan,ramp_up
2.463,14.8000,0.25,14.8160,12.6588,48.24,nan,ramp_up
2.475,14.9000,0.37,14.9131,12.6588,48.21,nan,ramp_up
2.488,15.0000,0.37,14.9131,12.6588,48.21,nan,ramp_up
2.500,15.0000,0.13,14.9629,12.6588,48.21,nan,ramp_up
2.514,15.1000,0.09,14.8059,13.1696,48.21,nan,ramp_up
2.525,15.2000,0.15,15.0716,13.1696,48.24,nan,ramp_up
2.539,15.3000,0.08,15.2523,13.1696,48.24,nan,ramp_up
2.550,15.3000,0.08,15.2523,13.1696,48.24,nan,ramp_up
2.563,15.4000,0.04,15.3165,13.1696,48.24,nan,ramp_up
2.575,15.5000,0.05,15.2501,13.1696,48.21,nan,ramp_up
2.588,15.6000,0.05,15.2501,13.1696,48.21,nan,ramp_up
2.601,15.6000,0.05,15.5276,13.7829,48.21,nan,ramp_up
2.613,15.7000,0.12,15.5870,13.7829,48.21,nan,ramp_up
2.625,15.8000,0.11,15.7777,13.7829,48.21,nan,ramp_up
2.638,15.9000,0.11,15.7777,13.7829,48.21,nan,ramp_up
2.650,15.9000,0.04,16.0078,13.7829,48.21,nan,ramp_up
2.663,16.0000,0.08,15.9444,13.7829,48.21,nan,ramp_up
2.675,16.1000,0.21,15.8894,13.7829,48.21,nan,ramp_up
2.692,16.2000,0.21,15.8894,14.4953,48.21,nan,ramp_up
2.700,16.2000,0.09,16.1870,14.4953,48.21,nan,ramp_up
2.713,16.3000,0.10,16.2720,14.4953,48.24,nan,ramp_up
2.725,16.4000,0.08,16.3036,14.4953,48.24,nan,ramp_up
2.739,16.5000,0.08,16.3036,14.4953,48.24,nan,ramp_up
2.750,16.5000,0.06,16.3521,14.4953,48.24,nan,ramp_up
2.763,16.6000,0.10,16.5193,14.4953,48.21,nan,ramp_up
2.775,16.7000,0.07,16.5017,14.4953,48.21,nan,ramp_up
2.790,16.8000,0.07,16.5017,14.9510,48.21,nan,ramp_up
2.800,16.8000,0.10,16.6706,14.9510,48.28,nan,ramp_up
2.813,16.9000,0.12,16.8918,14.9510,48.21,nan,ramp_up
2.825,17.0000,0.21,16.7184,14.9510,48.21,nan,ramp_up
2.839,17.1000,0.21,16.7184,14.9510,48.21,nan,ramp_up
2.850,17.1000,0.24,17.0058,14.9510,48.21,nan,ramp_up
2.863,17.2000,0.19,16.9990,14.9510,48.21,nan,ramp_up
2.876,17.3000,0.14,17.1591,15.4977,48.21,nan,ramp_up
2.888,17.4000,0.14,17.1591,15.4977,48.21,nan,ramp_up
2.900,17.4000,0.11,17.2466,15.4977,48.21,nan,ramp_up
2.913,17.5000,0.02,17.4295,15.4977,48.21,nan,ramp_up
2.925,17.6000,0.10,17.5866,15.4977,48.21,nan,ramp_up
2.938,17.7000,0.10,17.5866,15.4977,48.21,nan,ramp_up
2.950,17.7000,0.09,17.6554,15.4977,48.21,nan,ramp_up
2.963,17.8000,-0.00,17.6517,15.4977,48.21,nan,ramp_up
2.976,17.9000,0.03,17.7830,16.0616,48.21,nan,ramp_up
2.988,18.0000,0.03,17.7830,16.0616,48.21,nan,ramp_up
3.000,18.0000,0.03,17.9049,16.0616,48.21,nan,ramp_up
3.013,18.1000,0.08,18.0592,16.0616,48.21,nan,ramp_up
3.025,18.2000,0.06,18.0766,16.0616,48.21,nan,ramp_up
3.038,18.3000,0.06,18.0766,16.0616,48.21,nan,ramp_up
3.050,18.3000,0.05,18.2701,16.0616,48.21,nan,ramp_up
3.064,18.4000,0.04,18.3484,16.6415,48.21,nan,ramp_up
3.075,18.5000,0.04,18.3108,16.6415,48.21,nan,ramp_up
3.089,18.6000,0.04,18.3108,16.6415,48.21,nan,ramp_up
3.100,18.6000,0.08,18.5642,16.6415,48.21,nan,ramp_up
3.113,18.7000,0.05,18.6976,16.6415,48.21,nan,ramp_up
3.125,18.8000,0.01,18.6938,16.6415,48.17,nan,ramp_up
3.138,18.9000,0.01,18.6938,16.6415,48.17,nan,ramp_up
3.151,18.9000,0.06,18.8227,16.9808,48.21,nan,ramp_up
3.163,19.0000,0.09,18.9657,16.9808,48.21,nan,ramp_up
3.175,19.1000,0.11,18.9482,16.9808,48.21,nan,ramp_up
3.188,19.2000,0.11,18.9482,16.9808,48.21,nan,ramp_up
3.200,19.2000,0.03,19.0563,16.9808,48.21,nan,ramp_up
3.213,19.3000,0.11,19.2742,16.9808,48.21,nan,ramp_up
3.225,19.4000,0.09,19.3417,16.9808,48.17,nan,ramp_up
3.238,19.5000,0.09,19.3417,16.9808,48.17,nan,ramp_up
3.251,19.5000,0.06,19.4089,17.2837,48.17,nan,ramp_up
3.263,19.6000,0.08,19.4898,17.2837,48.17,nan,ramp_up
3.275,19.7000,0.10,19.3902,17.2837,48.17,nan,ramp_up
3.288,19.8000,0.10,19.3902,17.2837,48.17,nan,ramp_up
3.300,19.8000,0.15,19.7872,17.2837,48.17,nan,ramp_up
3.313,19.9000,0.15,19.7977,17.2837,48.17,nan,ramp_up
3.325,20.0000,0.13,19.8032,17.2837,48.17,nan,ramp_up
3.343,20.1000,0.13,19.8032,17.7248,48.17,nan,ramp_up
3.350,20.1000,0.12,19.9294,17.7248,48.17,nan,ramp_up
3.363,20.2000,0.04,20.1167,17.7248,48.17,nan,ramp_up
3.375,20.3000,0.03,20.1746,17.7248,48.13,nan,ramp_up
3.388,20.4000,0.03,20.1746,17.7248,48.13,nan,ramp_up
3.400,20.4000,0.08,20.3014,17.7248,48.17,nan,ramp_up
3.413,20.5000,0.07,20.4850,17.7248,48.17,nan,ramp_up
3.427,20.6000,0.13,20.5084,18.2386,48.17,nan,ramp_up
3.438,20.6000,0.13,20.5084,18.2386,48.17,nan,ramp_up
3.450,20.7000,0.02,20.5506,18.2386,48.17,nan,ramp_up
3.463,20.8000,0.08,20.6684,18.2386,48.13,nan,ramp_up
3.475,20.9000,0.07,20.8036,18.2386,48.13,nan,ramp_up
3.488,21.0000,0.07,20.8036,18.2386,48.13,nan,ramp_up
3.500,21.0000,0.08,20.8909,18.2386,48.13,nan,ramp_up
3.513,21.1000,0.06,21.0332,18.2386,48.17,nan,ramp_up
3.526,21.2000,0.16,21.1888,18.8277,48.17,nan,ramp_up
3.540,21.3000,0.16,21.1888,18.8277,48.17,nan,ramp_up
3.550,21.3000,0.09,21.2557,18.8277,48.17,nan,ramp_up
3.563,21.4000,0.12,21.2848,18.8277,48.13,nan,ramp_up
3.575,21.5000,0.11,21.3222,18.8277,48.13,nan,ramp_up
3.588,21.6000,0.11,21.3222,18.8277,48.13,nan,ramp_up
3.600,21.6000,0.08,21.5144,18.8277,48.13,nan,ramp_up
3.614,21.7000,0.07,21.6457,19.2589,48.13,nan,ramp_up
3.625,21.8000,0.10,21.6926,19.2589,48.13,nan,ramp_up
3.638,21.9000,0.10,21.6926,19.2589,48.13,nan,ramp_up
3.650,21.9000,0.13,21.8104,19.2589,48.17,nan,ramp_up
3.663,22.0000,0.13,21.9862,19.2589,48.13,nan,ramp_up
3.675,22.1000,0.08,22.1414,19.2589,48.13,nan,ramp_up
3.688,22.2000,0.08,22.1414,19.2589,48.13,nan,ramp_up
3.700,22.2000,0.11,22.0841,19.2589,48.13,nan,ramp_up
3.714,22.3000,0.20,22.2410,19.6587,48.13,nan,ramp_up
3.725,22.4000,0.23,22.3972,19.6587,48.13,nan,ramp_up
3.739,22.5000,0.23,22.3972,19.6587,48.13,nan,ramp_up
3.750,22.5000,0.27,22.4408,19.6587,48.17,nan,ramp_up
3.763,22.6000,0.11,22.5572,19.6587,48.13,nan,ramp_up
3.775,22.7000,0.04,22.5036,19.6587,48.13,nan,ramp_up
3.788,22.8000,0.04,22.5036,19.6587,48.13,nan,ramp_up
3.801,22.8000,0.13,22.8063,20.1777,48.13,nan,ramp_up
3.813,22.9000,0.07,22.7005,20.1777,48.13,nan,ramp_up
3.825,23.0000,0.04,22.8085,20.1777,48.13,nan,ramp_up
3.839,23.1000,0.04,22.8085,20.1777,48.13,nan,ramp_up
3.850,23.1000,0.08,23.0567,20.1777,48.13,nan,ramp_up
3.863,23.2000,0.07,23.2374,20.1777,48.13,nan,ramp_up
3.876,23.3000,0.13,23.1371,20.1777,48.13,nan,ramp_up
3.891,23.4000,0.13,23.1371,20.8547,48.13,nan,ramp_up
3.900,23.4000,0.18,23.2649,20.8547,48.13,nan,ramp_up
3.913,23.5000,0.15,23.4407,20.8547,48.13,nan,ramp_up
3.925,23.6000,0.21,23.5208,20.8547,48.13,nan,ramp_up
3.938,23.7000,0.21,23.5208,20.8547,48.13,nan,ramp_up
3.950,23.7000,0.21,23.6433,20.8547,48.17,nan,ramp_up
3.963,23.8000,0.09,23.6670,20.8547,48.13,nan,ramp_up
3.975,23.9000,0.17,23.8008,20.8547,48.13,nan,ramp_up
3.992,24.0000,0.17,23.8008,21.4797,48.13,nan,ramp_up
4.000,24.0000,0.17,23.8624,21.4797,48.17,nan,ramp_up
4.013,24.1000,0.18,23.8811,21.4797,48.13,nan,ramp_up
4.025,24.2000,0.35,24.0219,21.4797,48.17,nan,ramp_up
4.038,24.3000,0.35,24.0219,21.4797,48.17,nan,ramp_up
4.050,24.3000,0.26,24.1282,21.4797,48.13,nan,ramp_up
4.063,24.4000,0.09,24.3661,21.4797,48.13,nan,ramp_up
4.076,24.5000,0.05,24.5162,22.0037,48.13,nan,ramp_up
4.088,24.6000,0.05,24.5162,22.0037,48.13,nan,ramp_up
4.100,24.6000,0.10,24.4317,22.0037,48.13,nan,ramp_up
4.113,24.7000,0.07,24.6626,22.0037,48.13,nan,ramp_up
4.125,24.8000,-0.00,24.6614,22.0037,48.13,nan,ramp_up
4.138,24.9000,-0.00,24.6614,22.0037,48.13,nan,ramp_up
4.150,24.9000,0.01,24.6851,22.0037,48.13,nan,ramp_up
4.164,25.0000,0.02,24.7931,22.8456,48.13,nan,ramp_up
4.175,25.1000,0.08,24.9808,22.8456,48.13,nan,ramp_up
4.188,25.2000,0.08,24.9808,22.8456,48.13,nan,ramp_up
4.200,25.2000,0.05,25.0799,22.8456,48.13,nan,ramp_up
4.213,25.3000,0.11,25.2595,22.8456,48.17,nan,ramp_up
4.225,25.4000,0.06,25.3406,22.8456,48.13,nan,ramp_up
4.238,25.5000,0.06,25.3406,22.8456,48.13,nan,ramp_up
4.250,25.5000,0.09,25.4240,22.8456,48.13,nan,ramp_up
4.264,25.6000,0.15,25.5836,23.5478,48.17,nan,ramp_up
4.275,25.7000,0.15,25.6620,23.5478,48.13,nan,ramp_up
4.289,25.8000,0.15,25.6620,23.5478,48.13,nan,ramp_up
4.300,25.8000,0.10,25.6303,23.5478,48.13,nan,ramp_up
4.313,25.9000,0.07,25.8142,23.5478,48.17,nan,ramp_up
4.325,26.0000,0.08,25.9046,23.5478,48.17,nan,ramp_up
4.338,26.1000,0.08,25.9046,23.5478,48.17,nan,ramp_up
4.351,26.1000,0.14,26.0467,23.8530,48.13,nan,ramp_up
4.363,26.2000,0.08,26.2671,23.8530,48.17,nan,ramp_up
4.375,26.3000,0.14,26.3838,23.8530,48.17,nan,ramp_up
4.388,26.4000,0.14,26.3838,23.8530,48.17,nan,ramp_up
4.400,26.4000,0.19,26.4232,23.8530,48.13,nan,ramp_up
4.413,26.5000,0.27,26.4686,23.8530,48.13,nan,ramp_up
4.425,26.6000,0.25,26.5285,23.8530,48.13,nan,ramp_up
4.439,26.7000,0.25,26.5285,23.8530,48.13,nan,ramp_up
4.452,26.7000,0.18,26.5980,24.3097,48.17,nan,ramp_up
4.463,26.8000,0.10,26.7250,24.3097,48.13,nan,ramp_up
4.475,26.9000,0.03,26.6524,24.3097,48.13,nan,ramp_up
4.488,27.0000,0.03,26.6524,24.3097,48.13,nan,ramp_up
4.500,27.0000,-0.01,26.8695,24.3097,48.17,nan,ramp_up
4.513,27.1000,0.03,26.9680,24.3097,48.17,nan,ramp_up
4.525,27.2000,0.04,27.1008,24.3097,48.13,nan,ramp_up
4.540,27.3000,0.04,27.1008,24.9573,48.13,nan,ramp_up
4.550,27.3000,-0.01,27.2846,24.9573,48.13,nan,ramp_up
4.563,27.4000,0.01,27.2055,24.9573,48.13,nan,ramp_up
4.575,27.5000,0.02,27.3454,24.9573,48.17,nan,ramp_up
4.588,27.6000,0.02,27.3454,24.9573,48.17,nan,ramp_up
4.600,27.6000,0.02,27.4284,24.9573,48.13,nan,ramp_up
4.613,27.7000,0.09,27.6427,24.9573,48.17,nan,ramp_up
4.626,27.8000,0.01,27.5158,25.6721,48.13,nan,ramp_up
4.638,27.9000,0.01,27.5158,25.6721,48.13,nan,ramp_up
4.650,27.9000,0.15,27.8552,25.6721,48.13,nan,ramp_up
4.663,28.0000,0.11,27.9176,25.6721,48.17,nan,ramp_up
4.675,28.1000,0.21,28.0080,25.6721,48.17,nan,ramp_up
4.688,28.2000,0.21,28.0080,25.6721,48.17,nan,ramp_up
4.700,28.2000,0.08,28.2465,25.6721,48.13,nan,ramp_up
4.713,28.3000,0.13,28.1887,25.6721,48.13,nan,ramp_up
4.726,28.4000,0.09,28.2748,26.0314,48.13,nan,ramp_up
4.738,28.5000,0.09,28.2748,26.0314,48.13,nan,ramp_up
4.750,28.5000,0.09,28.4729,26.0314,48.17,nan,ramp_up
4.763,28.6000,0.09,28.5326,26.0314,48.13,nan,ramp_up
4.775,28.7000,0.19,28.5438,26.0314,48.13,nan,ramp_up
4.788,28.8000,0.19,28.5438,26.0314,48.13,nan,ramp_up
4.800,28.8000,0.21,28.7596,26.0314,48.13,nan,ramp_up
