time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
16.275,5.6000,-0.08,5.6755,8.2491,48.24,nan,ramp_down
16.288,5.5000,-0.08,5.6755,8.2491,48.24,nan,ramp_down
16.300,5.5000,-0.21,5.5729,8.2491,48.22,nan,ramp_down
16.313,5.4000,-0.12,5.5552,8.2491,48.24,nan,ramp_down
16.326,5.3000,-0.13,5.3908,7.6031,48.28,nan,ramp_down
16.338,5.2000,-0.13,5.3908,7.6031,48.28,nan,ramp_down
16.350,5.2000,-0.13,5.2640,7.6031,48.24,nan,ramp_down
16.363,5.1000,-0.11,5.3027,7.6031,48.28,nan,ramp_down
16.375,5.0000,-0.01,5.0852,7.6031,48.21,nan,ramp_down
16.388,4.9000,-0.01,5.0852,7.6031,48.21,nan,ramp_down
16.400,4.9000,-0.14,5.0133,7.6031,48.24,nan,ramp_down
16.414,4.8000,-0.02,4.7516,7.0322,48.24,nan,ramp_down
16.425,4.7000,0.01,4.7756,7.0322,48.24,nan,ramp_down
16.438,4.6000,0.01,4.7756,7.0322,48.24,nan,ramp_down
16.450,4.6000,-0.09,4.8499,7.0322,48.24,nan,ramp_down
16.463,4.5000,-0.08,4.4545,7.0322,48.21,nan,ramp_down
16.475,4.4000,-0.07,4.4575,7.0322,48.28,nan,ramp_down
16.488,4.3000,-0.07,4.4575,7.0322,48.28,nan,ramp_down
16.500,4.3000,-0.15,4.3746,7.0322,48.28,nan,ramp_down
16.514,4.2000,-0.20,4.2946,6.5257,48.24,nan,ramp_down
16.525,4.1000,-0.27,4.0936,6.5257,48.24,nan,ramp_down
16.538,4.0000,-0.21,4.1613,6.5257,48.24,nan,ramp_down
16.550,4.0000,-0.21,4.1613,6.5257,48.24,nan,ramp_down
16.563,3.9000,-0.20,3.9903,6.5257,48.21,nan,ramp_down
16.575,3.8000,-0.27,3.9229,6.5257,48.21,nan,ramp_down
16.588,3.7000,-0.27,3.9229,6.5257,48.21,nan,ramp_down
16.601,3.7000,-0.26,3.6988,6.0922,48.24,nan,ramp_down
16.613,3.6000,-0.27,3.5593,6.0922,48.24,nan,ramp_down
16.625,3.5000,-0.34,3.6860,6.0922,48.21,nan,ramp_down
16.638,3.4000,-0.34,3.6860,6.0922,48.21,nan,ramp_down
16.650,3.4000,-0.22,3.3713,6.0922,48.24,nan,ramp_down
16.663,3.3000,-0.37,3.3791,6.0922,48.21,nan,ramp_down
16.675,3.2000,-0.21,3.3491,6.0922,48.21,nan,ramp_down
16.689,3.1000,-0.24,3.2844,5.5509,48.24,nan,ramp_down
16.701,3.0000,-0.24,3.2844,5.5509,48.24,nan,ramp_down
16.713,3.0000,-0.22,3.1858,5.5509,48.21,nan,ramp_down
16.725,2.9000,-0.21,2.9504,5.5509,48.24,nan,ramp_down
16.738,2.8000,-0.24,2.8131,5.5509,48.24,nan,ramp_down
16.750,2.8000,-0.24,2.8131,5.5509,48.24,nan,ramp_down
16.763,2.7000,-0.12,2.8953,5.5509,48.21,nan,ramp_down
16.775,2.6000,-0.07,2.6437,5.5509,48.24,nan,ramp_down
16.789,2.5000,-0.18,2.5355,4.8051,48.24,nan,ramp_down
16.800,2.5000,-0.18,2.5355,4.8051,48.24,nan,ramp_down
16.813,2.4000,-0.13,2.3715,4.8051,48.24,nan,ramp_down
16.825,2.3000,-0.14,2.4040,4.8051,48.24,nan,ramp_down
16.838,2.2000,-0.29,2.3382,4.8051,48.24,nan,ramp_down
16.850,2.1000,-0.29,2.3382,4.8051,48.24,nan,ramp_down
16.863,2.1000,-0.52,2.1566,4.8051,48.28,nan,ramp_down
16.876,2.0000,-0.20,2.0832,4.0999,48.24,nan,ramp_down
16.888,1.9000,-0.11,1.9586,4.0999,48.24,nan,ramp_down
16.902,1.8000,-0.11,1.9586,4.0999,48.24,nan,ramp_down
16.913,1.8000,-0.04,1.6756,4.0999,48.24,nan,ramp_down
16.925,1.7000,-0.08,1.9056,4.0999,48.28,nan,ramp_down
16.938,1.6000,-0.07,1.5489,4.0999,48.24,nan,ramp_down
16.951,1.5000,-0.07,1.5489,4.0999,48.24,nan,ramp_down
16.964,1.5000,-0.28,1.4860,3.6297,48.21,nan,ramp_down
16.975,1.4000,-0.36,1.5220,3.6297,48.24,nan,ramp_down
16.988,1.3000,-0.41,1.4264,3.6297,48.21,nan,ramp_down
17.001,1.2000,-0.41,1.4264,3.6297,48.21,nan,ramp_down
17.013,1.2000,-0.19,1.2593,3.6297,48.24,nan,ramp_down
17.025,1.1000,-0.21,1.3113,3.6297,48.24,nan,ramp_down
17.038,1.0000,-0.47,1.0234,3.6297,48.24,nan,ramp_down
17.051,0.9000,-0.47,1.0234,3.6297,48.24,nan,ramp_down
17.066,0.8000,-1.11,1.1095,3.1420,48.24,nan,ramp_down
17.075,0.8000,-1.32,0.8812,3.1420,48.28,nan,ramp_down
17.088,0.7000,0.12,0.8739,3.1420,48.22,nan,ramp_down
17.100,0.6000,0.12,0.8739,3.1420,48.22,nan,ramp_down
17.113,0.6000,-0.13,0.9141,3.1420,48.28,nan,ramp_down
17.125,0.5000,-0.09,0.6250,3.1420,48.24,nan,ramp_down
17.138,0.4000,-0.18,0.4304,3.1420,48.28,nan,ramp_down
17.151,0.3000,-0.44,0.2220,2.5986,48.24,nan,ramp_down
17.164,0.2000,-0.44,0.2220,2.5986,48.24,nan,ramp_down
17.175,0.2000,-0.81,0.3115,2.5986,48.24,nan,ramp_down
17.188,0.1000,-0.94,0.1734,2.5986,48.24,nan,ramp_down
17.200,0.0000,-0.57,0.0059,2.5986,48.24,nan,ramp_down
17.213,0.0000,-0.57,0.0059,2.5986,48.24,nan,ramp_down
17.225,0.0000,-0.37,0.0110,2.5986,48.24,nan,ramp_down
17.238,0.0000,-0.37,0.0110,2.5986,48.24,nan,ramp_down
17.252,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.263,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.275,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.288,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.300,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.313,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.325,0.0000,-0.37,0.0110,1.8455,48.24,nan,ramp_down
17.339,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.350,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.363,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.375,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.388,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.400,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.413,0.0000,-0.37,0.0110,1.2262,48.24,nan,ramp_down
17.427,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.438,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.450,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.463,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.475,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.488,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.500,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.513,0.0000,-0.37,0.0110,0.8038,48.24,nan,ramp_down
17.527,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.538,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.550,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.563,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.575,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.588,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.600,0.0000,-0.37,0.0110,0.7395,48.24,nan,ramp_down
17.614,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.625,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.638,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.650,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.663,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.675,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.688,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.700,0.0000,-0.37,0.0110,0.7793,48.24,nan,ramp_down
17.714,0.0000,-0.37,0.0110,0.8061,48.24,nan,ramp_down
17.725,0.0000,-0.37,0.0110,0.8061,48.24,nan,ramp_down
