time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.645,3.9000,0.03,3.7542,1.8862,48.21,nan,ramp_up
0.651,3.9000,0.03,3.7542,2.3940,48.21,nan,ramp_up
0.663,4.0000,0.04,4.0013,2.3940,48.21,nan,ramp_up
0.675,4.1000,0.08,4.1096,2.3940,48.21,nan,ramp_up
0.688,4.2000,0.08,4.1096,2.3940,48.21,nan,ramp_up
0.700,4.2000,0.13,4.0032,2.3940,48.21,nan,ramp_up
0.713,4.3000,0.07,4.2250,2.3940,48.21,nan,ramp_up
0.725,4.4000,0.10,4.2812,2.3940,48.21,nan,ramp_up
0.739,4.5000,0.10,4.2812,2.3940,48.21,nan,ramp_up
0.752,4.5000,0.23,4.4260,3.0406,48.21,nan,ramp_up
0.763,4.6000,0.22,4.5770,3.0406,48.21,nan,ramp_up
0.775,4.7000,0.17,4.5800,3.0406,48.17,nan,ramp_up
0.790,4.8000,0.17,4.5800,3.0406,48.17,nan,ramp_up
0.800,4.8000,0.03,4.7906,3.0406,48.21,nan,ramp_up
0.813,4.9000,0.05,4.7089,3.0406,48.21,nan,ramp_up
0.825,5.0000,0.07,4.9103,3.0406,48.21,nan,ramp_up
0.842,5.1000,0.07,4.9103,3.5435,48.21,nan,ramp_up
0.850,5.1000,0.04,5.0769,3.5435,48.21,nan,ramp_up
0.863,5.2000,0.04,5.0375,3.5435,48.21,nan,ramp_up
0.875,5.3000,0.04,5.2092,3.5435,48.21,nan,ramp_up
0.888,5.4000,0.04,5.2092,3.5435,48.21,nan,ramp_up
0.900,5.4000,0.03,5.4892,3.5435,48.21,nan,ramp_up
0.913,5.5000,0.09,5.3484,3.5435,48.21,nan,ramp_up
0.926,5.6000,0.16,5.5931,3.9741,48.21,nan,ramp_up
0.938,5.7000,0.16,5.5931,3.9741,48.21,nan,ramp_up
0.950,5.7000,0.22,5.5846,3.9741,48.21,nan,ramp_up
0.963,5.8000,0.49,5.8026,3.9741,48.21,nan,ramp_up
0.975,5.9000,0.49,5.8026,3.9741,48.21,nan,ramp_up
0.988,5.9000,0.18,5.7885,3.9741,48.21,nan,ramp_up
1.000,6.0000,-0.00,5.9350,3.9741,48.21,nan,ramp_up
1.013,6.1000,0.02,5.9673,3.9741,48.21,nan,ramp_up
1.027,6.2000,0.09,6.1313,4.3792,48.21,nan,ramp_up
1.038,6.2000,0.09,6.1313,4.3792,48.21,nan,ramp_up
1.050,6.3000,0.02,6.2382,4.3792,48.21,nan,ramp_up
1.063,6.4000,0.13,6.1855,4.3792,48.21,nan,ramp_up
1.075,6.5000,0.08,6.1692,4.3792,48.21,nan,ramp_up
1.088,6.6000,0.08,6.1692,4.3792,48.21,nan,ramp_up
1.100,6.6000,0.19,6.4681,4.3792,48.21,nan,ramp_up
1.114,6.7000,0.28,6.6007,4.7457,48.21,nan,ramp_up
1.125,6.8000,0.40,6.5482,4.7457,48.21,nan,ramp_up
1.138,6.9000,0.40,6.5482,4.7457,48.21,nan,ramp_up
1.150,6.9000,0.21,6.8462,4.7457,48.17,nan,ramp_up
1.163,7.0000,0.13,7.0355,4.7457,48.21,nan,ramp_up
1.175,7.1000,0.14,6.9161,4.7457,48.21,nan,ramp_up
1.188,7.2000,0.14,6.9161,4.7457,48.21,nan,ramp_up
1.200,7.2000,0.09,6.9596,4.7457,48.21,nan,ramp_up
1.214,7.3000,0.20,7.1407,5.1661,48.21,nan,ramp_up
1.225,7.4000,0.22,7.3261,5.1661,48.21,nan,ramp_up
1.238,7.5000,0.22,7.3261,5.1661,48.21,nan,ramp_up
1.250,7.5000,0.23,7.4286,5.1661,48.21,nan,ramp_up
1.263,7.6000,0.10,7.4186,5.1661,48.21,nan,ramp_up
1.275,7.7000,0.05,7.5566,5.1661,48.21,nan,ramp_up
1.289,7.8000,0.05,7.5566,5.1661,48.21,nan,ramp_up
1.302,7.8000,0.07,7.6380,5.5729,48.21,nan,ramp_up
1.313,7.9000,-0.00,7.8267,5.5729,48.21,nan,ramp_up
1.325,8.0000,0.09,7.7953,5.5729,48.21,nan,ramp_up
1.339,8.1000,0.09,7.7953,5.5729,48.21,nan,ramp_up
1.350,8.1000,0.13,8.0565,5.5729,48.21,nan,ramp_up
1.363,8.2000,0.16,8.1697,5.5729,48.21,nan,ramp_up
1.375,8.3000,0.24,8.3080,5.5729,48.17,nan,ramp_up
1.392,8.4000,0.24,8.3080,6.0203,48.17,nan,ramp_up
1.400,8.4000,0.29,8.1824,6.0203,48.17,nan,ramp_up
1.413,8.5000,0.22,8.4874,6.0203,48.17,nan,ramp_up
1.425,8.6000,0.04,8.5597,6.0203,48.21,nan,ramp_up
1.438,8.7000,0.04,8.5597,6.0203,48.21,nan,ramp_up
1.450,8.7000,0.20,8.5279,6.0203,48.21,nan,ramp_up
1.463,8.8000,0.23,8.6955,6.0203,48.21,nan,ramp_up
1.475,8.9000,0.25,8.7631,6.0203,48.21,nan,ramp_up
1.493,9.0000,0.25,8.7631,6.4202,48.21,nan,ramp_up
1.500,9.0000,0.63,9.1045,6.4202,48.21,nan,ramp_up
1.513,9.1000,0.23,8.8908,6.4202,48.21,nan,ramp_up
1.525,9.2000,0.10,9.1683,6.4202,48.21,nan,ramp_up
1.538,9.2000,0.10,9.1683,6.4202,48.21,nan,ramp_up
1.550,9.3000,0.14,9.2194,6.4202,48.21,nan,ramp_up
1.563,9.4000,0.11,9.2591,6.4202,48.21,nan,ramp_up
1.576,9.5000,0.25,9.2729,6.8676,48.21,nan,ramp_up
1.588,9.5000,0.25,9.2729,6.8676,48.21,nan,ramp_up
1.600,9.6000,0.33,9.4557,6.8676,48.21,nan,ramp_up
1.613,9.7000,0.24,9.6580,6.8676,48.21,nan,ramp_up
1.625,9.8000,0.09,9.6483,6.8676,48.21,nan,ramp_up
1.638,9.9000,0.09,9.6483,6.8676,48.21,nan,ramp_up
1.650,9.9000,0.09,9.7462,6.8676,48.17,nan,ramp_up
1.663,10.0000,0.17,9.7667,6.8676,48.21,nan,ramp_up
1.676,10.1000,0.16,10.0242,7.5706,48.21,nan,ramp_up
1.688,10.2000,0.16,10.0242,7.5706,48.21,nan,ramp_up
1.700,10.2000,0.13,10.0604,7.5706,48.21,nan,ramp_up
1.713,10.3000,0.24,10.1294,7.5706,48.21,nan,ramp_up
1.725,10.4000,0.30,10.3355,7.5706,48.21,nan,ramp_up
1.738,10.4000,0.30,10.3355,7.5706,48.21,nan,ramp_up
1.750,10.5000,0.13,10.2973,7.5706,48.21,nan,ramp_up
1.764,10.6000,0.14,10.4888,8.3676,48.21,nan,ramp_up
1.775,10.7000,-0.02,10.6163,8.3676,48.21,nan,ramp_up
1.788,10.8000,-0.02,10.6163,8.3676,48.21,nan,ramp_up
1.800,10.8000,0.03,10.7169,8.3676,48.17,nan,ramp_up
1.813,10.9000,0.02,10.8832,8.3676,48.21,nan,ramp_up
1.825,11.0000,0.08,10.9842,8.3676,48.21,nan,ramp_up
1.838,11.1000,0.08,10.9842,8.3676,48.21,nan,ramp_up
1.851,11.1000,0.16,10.9718,9.0341,48.21,nan,ramp_up
1.863,11.2000,0.05,11.1850,9.0341,48.17,nan,ramp_up
1.875,11.3000,0.16,11.2159,9.0341,48.21,nan,ramp_up
1.888,11.4000,0.16,11.2159,9.0341,48.21,nan,ramp_up
1.900,11.4000,0.07,11.5462,9.0341,48.21,nan,ramp_up
1.913,11.5000,0.20,11.5951,9.0341,48.21,nan,ramp_up
1.925,11.6000,0.07,11.4945,9.0341,48.21,nan,ramp_up
1.938,11.7000,0.07,11.4945,9.0341,48.21,nan,ramp_up
1.952,11.7000,0.12,11.4150,9.6291,48.21,nan,ramp_up
1.963,11.8000,0.10,11.5370,9.6291,48.21,nan,ramp_up
1.975,11.9000,0.16,11.7413,9.6291,48.21,nan,ramp_up
1.988,12.0000,0.16,11.7413,9.6291,48.21,nan,ramp_up
2.000,12.0000,0.12,11.7242,9.6291,48.21,nan,ramp_up
2.013,12.1000,0.11,11.9659,9.6291,48.21,nan,ramp_up
2.025,12.2000,0.17,12.1938,9.6291,48.21,nan,ramp_up
2.041,12.3000,0.17,12.1938,10.0488,48.21,nan,ramp_up
2.050,12.3000,0.21,12.2577,10.0488,48.21,nan,ramp_up
2.063,12.4000,0.18,12.1840,10.0488,48.21,nan,ramp_up
2.075,12.5000,0.22,12.5854,10.0488,48.21,nan,ramp_up
2.088,12.6000,0.22,12.5854,10.0488,48.21,nan,ramp_up
2.100,12.6000,0.11,12.5455,10.0488,48.21,nan,ramp_up
2.113,12.7000,0.04,12.5143,10.0488,48.17,nan,ramp_up
2.127,12.8000,0.08,12.7581,10.5728,48.17,nan,ramp_up
2.138,12.9000,0.08,12.7581,10.5728,48.17,nan,ramp_up
2.150,12.9000,0.01,12.7527,10.5728,48.17,nan,ramp_up
2.163,13.0000,0.14,12.8913,10.5728,48.17,nan,ramp_up
2.175,13.1000,0.04,13.0174,10.5728,48.21,nan,ramp_up
2.188,13.2000,0.04,13.0174,10.5728,48.21,nan,ramp_up
2.200,13.2000,0.08,13.1397,10.5728,48.21,nan,ramp_up
2.213,13.3000,0.08,13.2869,10.5728,48.17,nan,ramp_up
2.226,13.4000,0.11,13.3194,11.1686,48.21,nan,ramp_up
2.239,13.5000,0.11,13.3194,11.1686,48.21,nan,ramp_up
2.250,13.5000,0.11,13.2686,11.1686,48.21,nan,ramp_up
2.263,13.6000,0.14,13.5570,11.1686,48.21,nan,ramp_up
2.275,13.7000,0.16,13.5729,11.1686,48.17,nan,ramp_up
2.289,13.8000,0.16,13.5729,11.1686,48.17,nan,ramp_up
2.300,13.8000,0.07,13.6791,11.1686,48.17,nan,ramp_up
2.314,13.9000,0.03,13.8472,11.7148,48.17,nan,ramp_up
2.325,14.0000,0.05,13.9425,11.7148,48.13,nan,ramp_up
2.338,14.1000,0.05,13.9425,11.7148,48.13,nan,ramp_up
2.350,14.1000,0.10,14.0026,11.7148,48.17,nan,ramp_up
2.363,14.2000,0.11,14.1720,11.7148,48.17,nan,ramp_up
2.375,14.3000,0.07,14.1804,11.7148,48.17,nan,ramp_up
2.388,14.4000,0.07,14.1804,11.7148,48.17,nan,ramp_up
2.400,14.4000,0.20,14.2866,11.7148,48.17,nan,ramp_up
2.414,14.5000,0.18,14.4777,12.1586,48.17,nan,ramp_up
2.425,14.6000,0.21,14.4849,12.1586,48.13,nan,ramp_up
2.438,14.7000,0.21,14.4849,12.1586,48.13,nan,ramp_up
2.450,14.7000,0.15,14.6854,12.1586,48.17,nan,ramp_up
2.463,14.8000,0.18,14.5794,12.1586,48.17,nan,ramp_up
2.475,14.9000,0.13,14.8715,12.1586,48.17,nan,ramp_up
2.488,15.0000,0.13,14.8715,12.1586,48.17,nan,ramp_up
2.501,15.0000,0.11,14.8493,12.6344,48.17,nan,ramp_up
2.513,15.1000,0.13,14.9762,12.6344,48.17,nan,ramp_up
2.525,15.2000,0.11,15.1436,12.6344,48.13,nan,ramp_up
2.539,15.3000,0.11,15.1436,12.6344,48.13,nan,ramp_up
2.550,15.3000,0.10,15.1885,12.6344,48.17,nan,ramp_up
2.563,15.4000,0.21,15.3776,12.6344,48.13,nan,ramp_up
2.575,15.5000,0.09,15.5131,12.6344,48.13,nan,ramp_up
2.590,15.6000,0.09,15.5131,13.2493,48.13,nan,ramp_up
2.600,15.6000,0.20,15.3294,13.2493,48.13,nan,ramp_up
2.613,15.7000,0.06,15.6195,13.2493,48.13,nan,ramp_up
2.625,15.8000,0.16,15.6894,13.2493,48.13,nan,ramp_up
2.638,15.9000,0.16,15.6894,13.2493,48.13,nan,ramp_up
2.650,15.9000,0.12,15.7894,13.2493,48.13,nan,ramp_up
2.663,16.0000,0.05,15.8434,13.2493,48.13,nan,ramp_up
2.675,16.1000,0.07,15.9161,13.2493,48.13,nan,ramp_up
2.689,16.2000,0.07,15.9161,13.8819,48.13,nan,ramp_up
2.700,16.2000,0.22,16.0669,13.8819,48.13,nan,ramp_up
2.713,16.3000,0.23,16.3294,13.8819,48.13,nan,ramp_up
2.725,16.4000,0.38,16.0770,13.8819,48.13,nan,ramp_up
2.738,16.5000,0.38,16.0770,13.8819,48.13,nan,ramp_up
2.750,16.5000,0.24,16.3567,13.8819,48.13,nan,ramp_up
2.763,16.6000,0.02,16.5656,13.8819,48.13,nan,ramp_up
2.776,16.7000,0.03,16.6194,14.4756,48.13,nan,ramp_up
2.788,16.8000,0.05,16.6500,14.4756,48.13,nan,ramp_up
2.802,16.9000,0.05,16.6500,14.4756,48.13,nan,ramp_up
2.813,16.9000,0.02,16.7165,14.4756,48.13,nan,ramp_up
2.825,17.0000,0.02,16.7067,14.4756,48.13,nan,ramp_up
2.838,17.1000,0.08,16.8997,14.4756,48.13,nan,ramp_up
2.850,17.1000,0.08,16.8997,14.4756,48.13,nan,ramp_up
2.863,17.2000,0.06,17.0342,14.4756,48.13,nan,ramp_up
2.876,17.3000,0.03,17.1236,15.1445,48.10,nan,ramp_up
2.888,17.4000,0.03,17.2784,15.1445,48.13,nan,ramp_up
2.900,17.5000,0.03,17.2784,15.1445,48.13,nan,ramp_up
2.913,17.5000,0.01,17.3179,15.1445,48.10,nan,ramp_up
2.925,17.6000,0.09,17.4772,15.1445,48.10,nan,ramp_up
2.938,17.7000,0.12,17.4655,15.1445,48.10,nan,ramp_up
2.951,17.8000,0.12,17.4655,15.1445,48.10,nan,ramp_up
2.964,17.8000,0.11,17.7392,15.7662,48.13,nan,ramp_up
2.975,17.9000,0.05,17.8621,15.7662,48.10,nan,ramp_up
2.988,18.0000,0.03,17.9480,15.7662,48.10,nan,ramp_up
3.001,18.1000,0.03,17.9480,15.7662,48.10,nan,ramp_up
3.013,18.1000,0.07,17.9122,15.7662,48.10,nan,ramp_up
3.025,18.2000,0.14,18.0870,15.7662,48.10,nan,ramp_up
3.038,18.3000,0.03,18.2369,15.7662,48.10,nan,ramp_up
3.054,18.4000,0.03,18.2369,16.1044,48.10,nan,ramp_up
3.063,18.4000,0.12,18.2837,16.1044,48.13,nan,ramp_up
3.075,18.5000,0.09,18.3082,16.1044,48.10,nan,ramp_up
3.088,18.6000,0.06,18.4816,16.1044,48.13,nan,ramp_up
3.100,18.7000,0.06,18.4816,16.1044,48.13,nan,ramp_up
3.113,18.7000,0.12,18.6853,16.1044,48.13,nan,ramp_up
3.125,18.8000,0.03,18.6502,16.1044,48.10,nan,ramp_up
3.138,18.9000,0.25,18.6737,16.1044,48.10,nan,ramp_up
3.155,19.0000,0.25,18.6737,16.5656,48.10,nan,ramp_up
3.163,19.0000,0.18,18.9542,16.5656,48.13,nan,ramp_up
3.175,19.1000,0.09,19.0862,16.5656,48.10,nan,ramp_up
3.188,19.2000,0.16,18.9996,16.5656,48.10,nan,ramp_up
3.202,19.3000,0.16,18.9996,16.5656,48.10,nan,ramp_up
3.213,19.3000,0.12,19.3463,16.5656,48.10,nan,ramp_up
3.225,19.4000,0.06,19.3465,16.5656,48.10,nan,ramp_up
3.239,19.5000,0.05,19.5087,17.0855,48.06,nan,ramp_up
3.250,19.6000,0.05,19.5087,17.0855,48.06,nan,ramp_up
3.263,19.6000,0.02,19.5483,17.0855,48.10,nan,ramp_up
3.275,19.7000,0.07,19.5335,17.0855,48.10,nan,ramp_up
3.288,19.8000,0.14,19.6385,17.0855,48.06,nan,ramp_up
3.300,19.9000,0.14,19.6385,17.0855,48.06,nan,ramp_up
3.313,19.9000,0.06,19.6822,17.0855,48.10,nan,ramp_up
3.326,20.0000,0.06,19.9303,17.7029,48.10,nan,ramp_up
3.338,20.1000,0.11,20.0021,17.7029,48.13,nan,ramp_up
3.351,20.2000,0.11,20.0021,17.7029,48.13,nan,ramp_up
3.363,20.2000,0.15,20.1972,17.7029,48.10,nan,ramp_up
3.375,20.3000,0.15,20.2120,17.7029,48.10,nan,ramp_up
3.388,20.4000,0.19,20.2608,17.7029,48.10,nan,ramp_up
3.400,20.5000,0.20,20.3223,17.7029,48.13,nan,ramp_up
3.413,20.5000,0.20,20.3223,17.7029,48.13,nan,ramp_up
3.426,20.6000,0.27,20.4168,18.1564,48.13,nan,ramp_up
3.438,20.7000,0.35,20.6217,18.1564,48.10,nan,ramp_up
3.450,20.8000,0.49,20.5854,18.1564,48.17,nan,ramp_up
3.463,20.9000,0.49,20.5854,18.1564,48.17,nan,ramp_up
3.475,20.9000,-0.02,20.7842,18.1564,48.10,nan,ramp_up
3.488,21.0000,0.03,20.9819,18.1564,48.13,nan,ramp_up
3.500,21.1000,0.14,20.9796,18.1564,48.13,nan,ramp_up
3.515,21.2000,0.14,20.9796,18.6528,48.13,nan,ramp_up
3.525,21.2000,0.08,20.9423,18.6528,48.13,nan,ramp_up
3.538,21.3000,0.02,21.1852,18.6528,48.10,nan,ramp_up
3.550,21.4000,0.07,21.4488,18.6528,48.13,nan,ramp_up
3.563,21.5000,0.07,21.3583,18.6528,48.13,nan,ramp_up
3.575,21.5000,0.07,21.3583,18.6528,48.13,nan,ramp_up
3.588,21.6000,0.06,21.4557,18.6528,48.13,nan,ramp_up
3.600,21.7000,0.09,21.5830,18.6528,48.13,nan,ramp_up
3.614,21.8000,0.09,21.5830,19.5403,48.13,nan,ramp_up
3.625,21.8000,0.20,21.7410,19.5403,48.13,nan,ramp_up
3.638,21.9000,0.18,21.7972,19.5403,48.13,nan,ramp_up
3.650,22.0000,0.21,21.7954,19.5403,48.13,nan,ramp_up
3.663,22.1000,0.21,21.7954,19.5403,48.13,nan,ramp_up
3.675,22.1000,0.08,21.9446,19.5403,48.13,nan,ramp_up
3.688,22.2000,0.11,22.1077,19.5403,48.13,nan,ramp_up
3.701,22.3000,0.18,22.1595,20.2297,48.10,nan,ramp_up
3.713,22.4000,0.18,22.1595,20.2297,48.10,nan,ramp_up
3.725,22.4000,0.19,22.2555,20.2297,48.13,nan,ramp_up
3.738,22.5000,0.21,22.4576,20.2297,48.13,nan,ramp_up
3.750,22.6000,0.38,22.3244,20.2297,48.10,nan,ramp_up
3.763,22.7000,0.38,22.3244,20.2297,48.10,nan,ramp_up
3.775,22.7000,0.29,22.6382,20.2297,48.13,nan,ramp_up
3.789,22.8000,0.12,22.5511,20.6959,48.13,nan,ramp_up
3.800,22.9000,0.09,22.7229,20.6959,48.10,nan,ramp_up
3.813,23.0000,0.09,22.7229,20.6959,48.10,nan,ramp_up
3.825,23.0000,0.03,22.8708,20.6959,48.10,nan,ramp_up
3.838,23.1000,0.09,23.0336,20.6959,48.13,nan,ramp_up
3.850,23.2000,0.02,23.0030,20.6959,48.13,nan,ramp_up
3.863,23.3000,0.02,23.0030,20.6959,48.13,nan,ramp_up
3.875,23.3000,-0.10,23.2701,20.6959,48.13,nan,ramp_up
3.889,23.4000,-0.03,23.2275,21.4185,48.13,nan,ramp_up
3.900,23.5000,-0.02,23.3604,21.4185,48.13,nan,ramp_up
3.913,23.6000,0.04,23.4694,21.4185,48.13,nan,ramp_up
3.925,23.6000,0.04,23.4694,21.4185,48.13,nan,ramp_up
3.938,23.7000,0.05,23.7490,21.4185,48.10,nan,ramp_up
3.950,23.8000,0.10,23.5322,21.4185,48.10,nan,ramp_up
3.963,23.9000,0.10,23.5322,21.4185,48.10,nan,ramp_up
3.976,23.9000,0.08,23.7392,22.1277,48.10,nan,ramp_up
3.988,24.0000,0.09,23.8119,22.1277,48.10,nan,ramp_up
4.000,24.1000,0.18,24.0010,22.1277,48.13,nan,ramp_up
4.013,24.2000,0.15,24.0109,22.1277,48.13,nan,ramp_up
4.025,24.2000,0.15,24.0109,22.1277,48.13,nan,ramp_up
4.038,24.3000,0.09,24.3046,22.1277,48.13,nan,ramp_up
4.050,24.4000,0.05,24.2889,22.1277,48.13,nan,ramp_up
4.065,24.5000,0.05,24.2889,22.4295,48.13,nan,ramp_up
4.075,24.5000,0.06,24.5597,22.4295,48.10,nan,ramp_up
4.088,24.6000,0.08,24.4035,22.4295,48.13,nan,ramp_up
4.100,24.7000,0.09,24.6373,22.4295,48.10,nan,ramp_up
4.113,24.8000,0.09,24.6373,22.4295,48.10,nan,ramp_up
4.125,24.8000,0.11,24.7969,22.4295,48.10,nan,ramp_up
4.138,24.9000,0.06,24.6436,22.4295,48.13,nan,ramp_up
4.150,25.0000,0.12,24.9275,22.4295,48.10,nan,ramp_up
4.164,25.1000,0.18,25.0080,22.8490,48.10,nan,ramp_up
4.175,25.2000,0.18,25.0080,22.8490,48.10,nan,ramp_up
4.188,25.2000,0.18,25.1491,22.8490,48.06,nan,ramp_up
4.200,25.3000,0.23,25.1860,22.8490,48.10,nan,ramp_up
4.214,25.4000,0.23,25.1860,22.8490,48.10,nan,ramp_up
4.225,25.4000,-0.04,25.1781,22.8490,48.10,nan,ramp_up
4.238,25.5000,0.11,25.4122,22.8490,48.10,nan,ramp_up
4.252,25.6000,-0.07,25.6094,23.3809,48.10,nan,ramp_up
4.263,25.7000,-0.02,25.6968,23.3809,48.10,nan,ramp_up
4.275,25.7000,-0.02,25.6968,23.3809,48.10,nan,ramp_up
4.288,25.8000,-0.06,25.7713,23.3809,48.06,nan,ramp_up
4.300,25.9000,0.00,25.6600,23.3809,48.10,nan,ramp_up
4.313,26.0000,0.00,25.8219,23.3809,48.10,nan,ramp_up
4.325,26.1000,0.00,25.8219,23.3809,48.10,nan,ramp_up
4.338,26.1000,-0.02,25.9587,23.3809,48.06,nan,ramp_up
4.351,26.2000,-0.08,26.0614,23.8940,48.06,nan,ramp_up
4.363,26.3000,-0.08,26.0614,23.8940,48.06,nan,ramp_up
4.375,26.3000,0.04,26.0814,23.8940,48.06,nan,ramp_up
4.388,26.4000,0.03,26.2936,23.8940,48.10,nan,ramp_up
4.400,26.5000,-0.02,26.3380,23.8940,48.06,nan,ramp_up
4.413,26.6000,-0.12,26.4042,23.8940,48.06,nan,ramp_up
4.425,26.6000,-0.12,26.4042,23.8940,48.06,nan,ramp_up
4.439,26.7000,0.00,26.6228,24.2994,48.10,nan,ramp_up
4.450,26.8000,-0.03,26.7476,24.2994,48.06,nan,ramp_up
4.463,26.9000,-0.03,26.7476,24.2994,48.06,nan,ramp_up
4.475,26.9000,-0.01,26.8161,24.2994,48.10,nan,ramp_up
4.488,27.0000,0.08,26.9773,24.2994,48.06,nan,ramp_up
4.500,27.1000,-0.03,27.0169,24.2994,48.06,nan,ramp_up
4.513,27.2000,-0.03,27.2015,24.2994,48.06,nan,ramp_up
4.529,27.3000,-0.03,27.2015,24.4519,48.06,nan,ramp_up
4.538,27.3000,0.05,27.1464,24.4519,48.06,nan,ramp_up
4.550,27.4000,0.04,27.3435,24.4519,48.06,nan,ramp_up
4.563,27.5000,0.08,27.3677,24.4519,48.06,nan,ramp_up
4.576,27.6000,0.08,27.3677,24.4519,48.06,nan,ramp_up
4.588,27.6000,0.14,27.5103,24.4519,48.06,nan,ramp_up
4.600,27.7000,0.14,27.6457,24.4519,48.03,nan,ramp_up
4.613,27.8000,0.07,27.7742,24.4519,48.03,nan,ramp_up
4.629,27.9000,0.07,27.7742,24.6345,48.03,nan,ramp_up
4.638,27.9000,0.09,27.8158,24.6345,48.03,nan,ramp_up
4.650,28.0000,0.09,27.9250,24.6345,48.03,nan,ramp_up
4.663,28.1000,0.13,28.0029,24.6345,48.03,nan,ramp_up
4.675,28.2000,0.13,28.0029,24.6345,48.03,nan,ramp_up
4.688,28.2000,0.05,28.0869,24.6345,48.03,nan,ramp_up
4.700,28.3000,0.08,28.1930,24.6345,48.03,nan,ramp_up
4.714,28.4000,0.06,28.2585,25.0026,48.03,nan,ramp_up
4.726,28.5000,0.13,28.3416,25.0026,48.03,nan,ramp_up
4.738,28.5000,0.13,28.3416,25.0026,48.03,nan,ramp_up
4.750,28.6000,0.16,28.5355,25.0026,48.03,nan,ramp_up
4.763,28.7000,0.13,28.6202,25.0026,48.03,nan,ramp_up
4.775,28.8000,0.11,28.8429,25.0026,47.99,nan,ramp_up
4.788,28.8000,0.11,28.8429,25.0026,47.99,nan,ramp_up
