time_s,cmd_output_torque_nm,test_vel_output_rpm,test_torque_output_nm,load_cell_nm,test_voltage_v,test_temp_c,phase
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.642,3.8000,0.22,3.7051,3.2776,48.28,nan,ramp_up
0.650,3.9000,0.01,3.8261,3.2776,48.22,nan,ramp_up
0.663,4.0000,0.12,3.8831,3.2776,48.28,nan,ramp_up
0.675,4.0000,0.12,3.8831,3.2776,48.28,nan,ramp_up
0.688,4.1000,0.06,3.9928,3.2776,48.28,nan,ramp_up
0.700,4.2000,0.01,3.9727,3.2776,48.21,nan,ramp_up
0.713,4.3000,0.09,4.1652,3.2776,48.22,nan,ramp_up
0.728,4.4000,0.09,4.1652,3.6816,48.22,nan,ramp_up
0.738,4.4000,-0.02,4.3599,3.6816,48.28,nan,ramp_up
0.750,4.5000,0.06,4.4587,3.6816,48.28,nan,ramp_up
0.763,4.6000,0.06,4.4587,3.6816,48.28,nan,ramp_up
0.775,4.6000,0.11,4.5443,3.6816,48.24,nan,ramp_up
0.788,4.7000,-0.02,4.6291,3.6816,48.21,nan,ramp_up
0.800,4.8000,0.07,4.5966,3.6816,48.24,nan,ramp_up
0.814,4.9000,0.07,4.5966,4.2590,48.24,nan,ramp_up
0.825,4.9000,0.20,4.9797,4.2590,48.24,nan,ramp_up
0.838,5.0000,0.40,4.9810,4.2590,48.24,nan,ramp_up
0.850,5.1000,0.48,5.0805,4.2590,48.24,nan,ramp_up
0.864,5.2000,0.48,5.0805,4.2590,48.24,nan,ramp_up
0.875,5.2000,-0.02,5.2014,4.2590,48.24,nan,ramp_up
0.888,5.3000,0.01,5.2908,4.2590,48.24,nan,ramp_up
0.900,5.4000,0.04,5.4003,4.2590,48.28,nan,ramp_up
0.914,5.5000,0.04,5.4003,4.7044,48.28,nan,ramp_up
0.925,5.5000,0.05,5.4007,4.7044,48.24,nan,ramp_up
0.938,5.6000,0.09,5.4953,4.7044,48.24,nan,ramp_up
0.950,5.7000,0.13,5.6668,4.7044,48.24,nan,ramp_up
0.963,5.8000,0.13,5.6668,4.7044,48.24,nan,ramp_up
0.975,5.8000,0.05,5.7401,4.7044,48.24,nan,ramp_up
0.988,5.9000,0.17,5.7023,4.7044,48.24,nan,ramp_up
1.002,6.0000,0.17,5.9622,5.1386,48.24,nan,ramp_up
1.013,6.1000,0.23,5.9575,5.1386,48.24,nan,ramp_up
1.025,6.1000,0.23,5.9575,5.1386,48.24,nan,ramp_up
1.038,6.2000,0.15,6.0693,5.1386,48.24,nan,ramp_up
1.050,6.3000,0.14,6.2486,5.1386,48.28,nan,ramp_up
1.063,6.4000,0.12,6.2310,5.1386,48.28,nan,ramp_up
1.075,6.5000,0.12,6.2310,5.1386,48.28,nan,ramp_up
1.089,6.5000,0.09,6.3863,5.6308,48.24,nan,ramp_up
1.100,6.6000,0.14,6.5154,5.6308,48.24,nan,ramp_up
1.113,6.7000,0.12,6.5817,5.6308,48.24,nan,ramp_up
1.126,6.8000,0.12,6.5817,5.6308,48.24,nan,ramp_up
1.138,6.8000,0.08,6.6929,5.6308,48.24,nan,ramp_up
1.150,6.9000,0.05,6.8998,5.6308,48.24,nan,ramp_up
1.163,7.0000,0.14,6.8315,5.6308,48.24,nan,ramp_up
1.176,7.1000,0.14,6.8315,5.6308,48.24,nan,ramp_up
1.189,7.1000,0.16,7.0894,6.0959,48.21,nan,ramp_up
1.200,7.2000,0.01,7.1966,6.0959,48.21,nan,ramp_up
1.213,7.3000,0.10,7.3222,6.0959,48.24,nan,ramp_up
1.227,7.4000,0.10,7.3222,6.0959,48.24,nan,ramp_up
1.238,7.4000,0.09,7.2661,6.0959,48.24,nan,ramp_up
1.250,7.5000,0.03,7.3842,6.0959,48.22,nan,ramp_up
1.263,7.6000,0.01,7.5119,6.0959,48.24,nan,ramp_up
1.281,7.7000,0.01,7.5119,6.5970,48.24,nan,ramp_up
1.288,7.7000,0.07,7.6903,6.5970,48.21,nan,ramp_up
1.300,7.8000,0.05,7.7181,6.5970,48.24,nan,ramp_up
1.313,7.9000,0.10,7.7536,6.5970,48.24,nan,ramp_up
1.325,7.9000,0.10,7.7536,6.5970,48.24,nan,ramp_up
1.338,8.0000,0.12,8.0094,6.5970,48.24,nan,ramp_up
1.350,8.1000,0.21,7.8887,6.5970,48.22,nan,ramp_up
1.363,8.2000,0.15,7.9806,6.5970,48.24,nan,ramp_up
1.379,8.3000,0.15,7.9806,7.0754,48.24,nan,ramp_up
1.388,8.3000,0.17,8.2168,7.0754,48.21,nan,ramp_up
1.400,8.4000,0.08,8.4495,7.0754,48.21,nan,ramp_up
1.413,8.5000,0.18,8.4041,7.0754,48.21,nan,ramp_up
1.425,8.5000,0.18,8.4041,7.0754,48.21,nan,ramp_up
1.438,8.6000,0.10,8.4540,7.0754,48.24,nan,ramp_up
1.450,8.7000,0.12,8.6367,7.0754,48.21,nan,ramp_up
1.464,8.8000,0.13,8.6067,7.5363,48.21,nan,ramp_up
1.475,8.8000,0.13,8.6067,7.5363,48.21,nan,ramp_up
1.488,8.9000,0.14,8.8268,7.5363,48.21,nan,ramp_up
1.500,9.0000,0.16,9.0377,7.5363,48.21,nan,ramp_up
1.513,9.1000,0.10,9.0244,7.5363,48.21,nan,ramp_up
1.525,9.2000,0.10,9.0244,7.5363,48.21,nan,ramp_up
1.538,9.2000,0.25,9.1098,7.5363,48.24,nan,ramp_up
1.551,9.3000,0.26,9.2751,8.1033,48.24,nan,ramp_up
1.563,9.4000,0.18,9.2744,8.1033,48.24,nan,ramp_up
1.576,9.5000,0.18,9.2744,8.1033,48.24,nan,ramp_up
1.588,9.5000,0.15,9.5384,8.1033,48.21,nan,ramp_up
1.600,9.6000,0.05,9.4454,8.1033,48.21,nan,ramp_up
1.613,9.7000,0.07,9.6482,8.1033,48.21,nan,ramp_up
1.626,9.8000,0.07,9.6482,8.1033,48.21,nan,ramp_up
1.638,9.8000,0.10,9.6920,8.1033,48.21,nan,ramp_up
1.651,9.9000,0.07,9.7162,8.7102,48.21,nan,ramp_up
1.663,10.0000,0.07,9.9779,8.7102,48.21,nan,ramp_up
1.675,10.1000,0.07,9.9779,8.7102,48.21,nan,ramp_up
1.688,10.1000,0.08,9.9233,8.7102,48.21,nan,ramp_up
1.700,10.2000,0.08,10.1340,8.7102,48.21,nan,ramp_up
1.713,10.3000,0.14,10.1527,8.7102,48.21,nan,ramp_up
1.725,10.4000,0.14,10.1527,8.7102,48.21,nan,ramp_up
1.739,10.4000,0.18,10.3925,9.3310,48.21,nan,ramp_up
1.750,10.5000,0.33,10.3402,9.3310,48.21,nan,ramp_up
1.763,10.6000,0.24,10.5492,9.3310,48.21,nan,ramp_up
1.776,10.7000,0.24,10.5492,9.3310,48.21,nan,ramp_up
1.788,10.7000,0.13,10.5114,9.3310,48.21,nan,ramp_up
1.800,10.8000,0.11,10.6825,9.3310,48.21,nan,ramp_up
1.813,10.9000,-0.01,10.8771,9.3310,48.21,nan,ramp_up
1.826,11.0000,-0.01,10.8771,9.3310,48.21,nan,ramp_up
1.839,11.0000,-0.01,10.8884,9.8555,48.21,nan,ramp_up
1.850,11.1000,0.10,10.9529,9.8555,48.21,nan,ramp_up
1.863,11.2000,0.15,10.9989,9.8555,48.21,nan,ramp_up
1.875,11.3000,-0.07,11.2661,9.8555,48.21,nan,ramp_up
1.888,11.3000,-0.07,11.2661,9.8555,48.21,nan,ramp_up
1.900,11.4000,0.01,11.2569,9.8555,48.21,nan,ramp_up
1.913,11.5000,0.05,11.4783,9.8555,48.21,nan,ramp_up
1.927,11.6000,0.10,11.5065,10.5055,48.21,nan,ramp_up
1.938,11.6000,0.10,11.5065,10.5055,48.21,nan,ramp_up
1.950,11.7000,0.10,11.6694,10.5055,48.21,nan,ramp_up
1.963,11.8000,0.09,11.7267,10.5055,48.21,nan,ramp_up
1.975,11.9000,0.16,11.9267,10.5055,48.21,nan,ramp_up
1.988,11.9000,0.16,11.9267,10.5055,48.21,nan,ramp_up
2.000,12.0000,0.16,11.8472,10.5055,48.17,nan,ramp_up
2.014,12.1000,0.09,11.9386,11.0933,48.17,nan,ramp_up
2.026,12.2000,0.02,12.0847,11.0933,48.21,nan,ramp_up
2.038,12.2000,0.02,12.0847,11.0933,48.21,nan,ramp_up
2.050,12.3000,0.01,12.1660,11.0933,48.21,nan,ramp_up
2.063,12.4000,0.04,12.3444,11.0933,48.21,nan,ramp_up
2.075,12.5000,0.01,12.3920,11.0933,48.21,nan,ramp_up
2.088,12.6000,0.01,12.3920,11.0933,48.21,nan,ramp_up
2.100,12.6000,0.06,12.5855,11.0933,48.21,nan,ramp_up
2.114,12.7000,0.11,12.5580,11.5404,48.21,nan,ramp_up
2.125,12.8000,0.07,12.8081,11.5404,48.21,nan,ramp_up
2.138,12.9000,0.07,12.8081,11.5404,48.21,nan,ramp_up
2.150,12.9000,0.06,12.6962,11.5404,48.21,nan,ramp_up
2.163,13.0000,0.21,12.9963,11.5404,48.21,nan,ramp_up
2.175,13.1000,0.08,12.9980,11.5404,48.21,nan,ramp_up
2.190,13.2000,0.08,12.9980,11.5404,48.21,nan,ramp_up
2.202,13.2000,0.10,13.1916,12.0670,48.21,nan,ramp_up
2.213,13.3000,0.14,13.1375,12.0670,48.21,nan,ramp_up
2.225,13.4000,0.12,13.3951,12.0670,48.21,nan,ramp_up
2.238,13.5000,0.12,13.3951,12.0670,48.21,nan,ramp_up
2.250,13.5000,0.11,13.4197,12.0670,48.21,nan,ramp_up
2.263,13.6000,0.08,13.4197,12.0670,48.21,nan,ramp_up
2.275,13.7000,0.02,13.5572,12.0670,48.21,nan,ramp_up
2.292,13.8000,0.02,13.5572,12.5444,48.21,nan,ramp_up
2.300,13.8000,0.04,13.6823,12.5444,48.21,nan,ramp_up
2.313,13.9000,0.06,13.7428,12.5444,48.21,nan,ramp_up
2.325,14.0000,0.07,13.8070,12.5444,48.21,nan,ramp_up
2.340,14.1000,0.07,13.8070,12.5444,48.21,nan,ramp_up
2.350,14.1000,0.08,14.1297,12.5444,48.21,nan,ramp_up
2.363,14.2000,0.13,14.0340,12.5444,48.21,nan,ramp_up
2.375,14.3000,0.04,14.1402,12.5444,48.21,nan,ramp_up
2.390,14.4000,0.04,14.1402,13.1613,48.21,nan,ramp_up
2.400,14.4000,0.05,14.3688,13.1613,48.21,nan,ramp_up
2.413,14.5000,0.14,14.4010,13.1613,48.21,nan,ramp_up
2.425,14.6000,0.10,14.5868,13.1613,48.21,nan,ramp_up
2.438,14.6000,0.10,14.5868,13.1613,48.21,nan,ramp_up
2.450,14.7000,0.10,14.6359,13.1613,48.21,nan,ramp_up
2.463,14.8000,0.07,14.5867,13.1613,48.21,nan,ramp_up
2.476,14.9000,0.12,14.8510,13.7337,48.21,nan,ramp_up
2.488,15.0000,0.12,14.8510,13.7337,48.21,nan,ramp_up
2.501,15.0000,0.20,14.8632,13.7337,48.21,nan,ramp_up
2.513,15.1000,0.21,15.1367,13.7337,48.24,nan,ramp_up
2.525,15.2000,0.11,15.1136,13.7337,48.21,nan,ramp_up
2.539,15.3000,0.11,15.1136,13.7337,48.21,nan,ramp_up
2.550,15.3000,0.26,15.2316,13.7337,48.21,nan,ramp_up
2.563,15.4000,0.29,15.4493,13.7337,48.24,nan,ramp_up
2.577,15.5000,0.16,15.4522,14.2217,48.21,nan,ramp_up
2.588,15.6000,0.16,15.4522,14.2217,48.21,nan,ramp_up
2.600,15.6000,0.14,15.5272,14.2217,48.21,nan,ramp_up
2.613,15.7000,0.05,15.6692,14.2217,48.24,nan,ramp_up
2.625,15.8000,0.03,15.7647,14.2217,48.24,nan,ramp_up
2.638,15.9000,0.03,15.7647,14.2217,48.24,nan,ramp_up
2.650,15.9000,0.11,15.7718,14.2217,48.21,nan,ramp_up
2.664,16.0000,0.05,15.8511,14.9028,48.21,nan,ramp_up
2.675,16.1000,0.02,15.8790,14.9028,48.21,nan,ramp_up
2.689,16.2000,0.08,16.0854,14.9028,48.21,nan,ramp_up
2.700,16.2000,0.08,16.0854,14.9028,48.21,nan,ramp_up
2.713,16.3000,-0.06,16.2835,14.9028,48.21,nan,ramp_up
2.725,16.4000,0.08,16.2773,14.9028,48.21,nan,ramp_up
2.738,16.5000,0.08,16.2773,14.9028,48.21,nan,ramp_up
2.752,16.5000,0.17,16.3944,15.7327,48.21,nan,ramp_up
2.763,16.6000,0.06,16.6053,15.7327,48.21,nan,ramp_up
2.775,16.7000,0.09,16.5140,15.7327,48.21,nan,ramp_up
2.788,16.8000,0.09,16.5140,15.7327,48.21,nan,ramp_up
2.800,16.8000,0.16,16.6908,15.7327,48.21,nan,ramp_up
2.813,16.9000,0.07,16.8902,15.7327,48.21,nan,ramp_up
2.825,17.0000,0.06,16.9722,15.7327,48.21,nan,ramp_up
2.839,17.1000,0.06,16.9722,15.7327,48.21,nan,ramp_up
2.851,17.1000,0.06,16.9893,16.2601,48.24,nan,ramp_up
2.863,17.2000,0.12,17.0758,16.2601,48.21,nan,ramp_up
2.875,17.3000,0.08,17.2319,16.2601,48.21,nan,ramp_up
2.888,17.4000,0.08,17.2319,16.2601,48.21,nan,ramp_up
2.900,17.4000,0.02,17.3071,16.2601,48.21,nan,ramp_up
2.913,17.5000,0.18,17.4266,16.2601,48.21,nan,ramp_up
2.925,17.6000,0.23,17.5945,16.2601,48.21,nan,ramp_up
2.941,17.7000,0.23,17.5945,16.7011,48.21,nan,ramp_up
2.950,17.7000,0.26,17.6001,16.7011,48.21,nan,ramp_up
2.963,17.8000,0.20,17.5530,16.7011,48.21,nan,ramp_up
2.975,17.9000,0.17,17.8153,16.7011,48.24,nan,ramp_up
2.988,18.0000,0.17,17.8153,16.7011,48.24,nan,ramp_up
3.000,18.0000,0.07,17.8299,16.7011,48.21,nan,ramp_up
3.013,18.1000,-0.05,18.0917,16.7011,48.21,nan,ramp_up
3.025,18.2000,0.00,18.1091,16.7011,48.24,nan,ramp_up
3.041,18.3000,0.00,18.1091,17.2385,48.24,nan,ramp_up
3.050,18.3000,0.14,18.0782,17.2385,48.21,nan,ramp_up
3.063,18.4000,0.02,18.2063,17.2385,48.24,nan,ramp_up
3.075,18.5000,-0.05,18.3627,17.2385,48.21,nan,ramp_up
3.088,18.6000,-0.05,18.3627,17.2385,48.21,nan,ramp_up
3.100,18.6000,-0.08,18.5558,17.2385,48.24,nan,ramp_up
3.113,18.7000,-0.01,18.5655,17.2385,48.22,nan,ramp_up
3.126,18.8000,0.01,18.5832,17.9054,48.21,nan,ramp_up
3.138,18.9000,0.01,18.5832,17.9054,48.21,nan,ramp_up
3.150,18.9000,-0.04,18.8200,17.9054,48.21,nan,ramp_up
3.163,19.0000,0.03,18.9585,17.9054,48.21,nan,ramp_up
3.175,19.1000,-0.05,19.0231,17.9054,48.21,nan,ramp_up
3.188,19.2000,-0.05,19.0231,17.9054,48.21,nan,ramp_up
3.200,19.2000,0.14,19.2103,17.9054,48.21,nan,ramp_up
3.214,19.3000,0.12,19.2340,18.3828,48.21,nan,ramp_up
3.225,19.4000,0.09,19.2800,18.3828,48.21,nan,ramp_up
3.238,19.5000,0.09,19.2800,18.3828,48.21,nan,ramp_up
3.250,19.5000,0.18,19.4855,18.3828,48.21,nan,ramp_up
3.263,19.6000,0.13,19.5855,18.3828,48.21,nan,ramp_up
3.275,19.7000,0.03,19.7643,18.3828,48.21,nan,ramp_up
3.288,19.8000,0.03,19.7643,18.3828,48.21,nan,ramp_up
3.300,19.8000,0.02,19.7160,18.3828,48.21,nan,ramp_up
3.314,19.9000,0.16,19.9149,18.6618,48.21,nan,ramp_up
3.325,20.0000,0.18,19.9477,18.6618,48.21,nan,ramp_up
3.339,20.1000,0.18,19.9477,18.6618,48.21,nan,ramp_up
3.350,20.1000,0.01,20.0034,18.6618,48.21,nan,ramp_up
3.363,20.2000,0.09,19.9532,18.6618,48.21,nan,ramp_up
3.375,20.3000,0.15,20.0590,18.6618,48.21,nan,ramp_up
3.388,20.4000,0.15,20.0590,18.6618,48.21,nan,ramp_up
3.401,20.4000,0.11,20.3917,19.1096,48.21,nan,ramp_up
3.413,20.5000,0.17,20.4437,19.1096,48.21,nan,ramp_up
3.426,20.6000,0.17,20.4437,19.1096,48.21,nan,ramp_up
3.438,20.6000,0.18,20.4530,19.1096,48.21,nan,ramp_up
3.450,20.7000,0.17,20.5749,19.1096,48.21,nan,ramp_up
3.463,20.8000,0.02,20.6803,19.1096,48.21,nan,ramp_up
3.476,20.9000,0.02,20.6803,19.1096,48.21,nan,ramp_up
3.488,20.9000,0.13,20.7485,19.1096,48.21,nan,ramp_up
3.502,21.0000,0.07,21.0048,19.6079,48.21,nan,ramp_up
3.513,21.1000,-0.01,20.9977,19.6079,48.21,nan,ramp_up
3.526,21.2000,-0.01,20.9977,19.6079,48.21,nan,ramp_up
3.538,21.2000,0.01,20.9295,19.6079,48.17,nan,ramp_up
3.550,21.3000,0.05,21.1913,19.6079,48.17,nan,ramp_up
3.563,21.4000,0.05,21.3390,19.6079,48.21,nan,ramp_up
3.575,21.5000,0.02,21.4609,19.6079,48.21,nan,ramp_up
3.593,21.6000,0.02,21.4609,20.1184,48.21,nan,ramp_up
3.600,21.6000,0.02,21.4158,20.1184,48.17,nan,ramp_up
3.613,21.7000,0.05,21.6048,20.1184,48.21,nan,ramp_up
3.626,21.8000,0.08,21.7907,20.1184,48.17,nan,ramp_up
3.638,21.8000,0.08,21.7907,20.1184,48.17,nan,ramp_up
3.650,21.9000,0.00,21.6811,20.1184,48.17,nan,ramp_up
3.663,22.0000,0.01,22.0096,20.1184,48.21,nan,ramp_up
3.676,22.1000,0.01,21.9119,20.5880,48.21,nan,ramp_up
3.688,22.1000,0.01,21.9119,20.5880,48.21,nan,ramp_up
3.700,22.2000,0.01,21.9462,20.5880,48.21,nan,ramp_up
3.713,22.3000,-0.02,22.2575,20.5880,48.17,nan,ramp_up
3.725,22.4000,0.07,22.2035,20.5880,48.21,nan,ramp_up
3.738,22.4000,0.07,22.2035,20.5880,48.21,nan,ramp_up
3.750,22.5000,-0.01,22.2575,20.5880,48.21,nan,ramp_up
3.763,22.6000,0.06,22.4832,20.5880,48.21,nan,ramp_up
3.777,22.7000,0.06,22.4832,20.8311,48.21,nan,ramp_up
3.788,22.7000,0.03,22.6469,20.8311,48.17,nan,ramp_up
3.800,22.8000,0.07,22.7082,20.8311,48.17,nan,ramp_up
3.813,22.9000,0.01,22.7285,20.8311,48.21,nan,ramp_up
3.825,23.0000,0.09,22.8184,20.8311,48.17,nan,ramp_up
3.838,23.0000,0.09,22.8184,20.8311,48.17,nan,ramp_up
3.850,23.1000,0.13,23.1517,20.8311,48.17,nan,ramp_up
3.864,23.2000,0.10,23.0327,21.0774,48.17,nan,ramp_up
3.875,23.3000,0.04,23.2420,21.0774,48.17,nan,ramp_up
3.888,23.4000,0.04,23.2420,21.0774,48.17,nan,ramp_up
3.900,23.4000,0.06,23.3435,21.0774,48.17,nan,ramp_up
3.913,23.5000,0.16,23.4436,21.0774,48.17,nan,ramp_up
3.925,23.6000,0.09,23.5027,21.0774,48.17,nan,ramp_up
3.938,23.7000,0.09,23.5027,21.0774,48.17,nan,ramp_up
3.952,23.7000,0.02,23.7090,21.4521,48.17,nan,ramp_up
3.963,23.8000,0.05,23.6875,21.4521,48.13,nan,ramp_up
3.975,23.9000,0.05,23.8838,21.4521,48.17,nan,ramp_up
3.990,24.0000,0.05,23.8838,21.4521,48.17,nan,ramp_up
4.000,24.0000,0.05,23.9330,21.4521,48.13,nan,ramp_up
4.013,24.1000,0.11,23.8999,21.4521,48.17,nan,ramp_up
4.025,24.2000,0.09,24.0843,21.4521,48.13,nan,ramp_up
4.038,24.2000,0.09,24.0843,21.4521,48.13,nan,ramp_up
4.051,24.3000,0.11,24.1593,21.9300,48.13,nan,ramp_up
4.063,24.4000,0.06,24.4154,21.9300,48.13,nan,ramp_up
4.075,24.5000,-0.01,24.3652,21.9300,48.13,nan,ramp_up
4.089,24.6000,-0.01,24.3652,21.9300,48.13,nan,ramp_up
4.100,24.6000,0.15,24.5117,21.9300,48.17,nan,ramp_up
4.113,24.7000,0.07,24.4893,21.9300,48.13,nan,ramp_up
4.125,24.8000,0.03,24.7531,21.9300,48.17,nan,ramp_up
4.142,24.9000,0.03,24.7531,22.3986,48.17,nan,ramp_up
4.150,24.9000,0.03,24.7817,22.3986,48.13,nan,ramp_up
4.163,25.0000,-0.01,24.8463,22.3986,48.13,nan,ramp_up
4.175,25.1000,0.05,25.0446,22.3986,48.13,nan,ramp_up
4.188,25.2000,0.05,25.0446,22.3986,48.13,nan,ramp_up
4.200,25.2000,-0.04,25.0621,22.3986,48.13,nan,ramp_up
4.213,25.3000,0.05,25.1887,22.3986,48.13,nan,ramp_up
4.225,25.4000,0.04,25.4258,22.3986,48.13,nan,ramp_up
4.241,25.5000,0.04,25.4258,22.9257,48.13,nan,ramp_up
4.250,25.5000,0.06,25.3700,22.9257,48.13,nan,ramp_up
4.263,25.6000,0.02,25.4870,22.9257,48.13,nan,ramp_up
4.275,25.7000,-0.07,25.4864,22.9257,48.13,nan,ramp_up
4.288,25.8000,-0.07,25.4864,22.9257,48.13,nan,ramp_up
4.300,25.8000,0.01,25.4794,22.9257,48.13,nan,ramp_up
4.313,25.9000,0.06,25.7006,22.9257,48.13,nan,ramp_up
4.326,26.0000,0.08,25.9246,23.3119,48.10,nan,ramp_up
4.338,26.1000,0.08,25.9246,23.3119,48.10,nan,ramp_up
4.350,26.1000,0.07,25.8679,23.3119,48.13,nan,ramp_up
4.363,26.2000,0.08,26.0729,23.3119,48.13,nan,ramp_up
4.375,26.3000,-0.03,26.0878,23.3119,48.13,nan,ramp_up
4.388,26.4000,0.09,26.4092,23.3119,48.13,nan,ramp_up
4.400,26.5000,0.09,26.4092,23.3119,48.13,nan,ramp_up
4.414,26.5000,0.02,26.4699,23.5604,48.13,nan,ramp_up
4.425,26.6000,0.06,26.5673,23.5604,48.13,nan,ramp_up
4.438,26.7000,0.08,26.5915,23.5604,48.13,nan,ramp_up
4.450,26.7000,0.08,26.5915,23.5604,48.13,nan,ramp_up
4.463,26.8000,0.11,26.7496,23.5604,48.10,nan,ramp_up
4.475,26.9000,-0.03,26.8314,23.5604,48.10,nan,ramp_up
4.488,27.0000,0.02,26.8903,23.5604,48.10,nan,ramp_up
4.500,27.1000,0.02,26.8903,23.5604,48.10,nan,ramp_up
4.514,27.1000,-0.01,26.9317,23.8639,48.10,nan,ramp_up
4.525,27.2000,0.07,26.9950,23.8639,48.10,nan,ramp_up
4.538,27.3000,0.06,27.1115,23.8639,48.13,nan,ramp_up
4.551,27.4000,0.06,27.1115,23.8639,48.13,nan,ramp_up
4.563,27.4000,0.05,27.2595,23.8639,48.06,nan,ramp_up
4.575,27.5000,0.11,27.3219,23.8639,48.10,nan,ramp_up
4.588,27.6000,0.07,27.5451,23.8639,48.10,nan,ramp_up
4.602,27.7000,0.07,27.5451,24.3069,48.10,nan,ramp_up
4.613,27.7000,0.10,27.6476,24.3069,48.10,nan,ramp_up
4.625,27.8000,0.06,27.6075,24.3069,48.10,nan,ramp_up
4.638,27.9000,0.06,27.9408,24.3069,48.10,nan,ramp_up
4.650,28.0000,0.11,27.7795,24.3069,48.10,nan,ramp_up
4.663,28.0000,0.11,27.7795,24.3069,48.10,nan,ramp_up
4.675,28.1000,0.21,28.0701,24.3069,48.10,nan,ramp_up
4.688,28.2000,0.11,28.0415,24.3069,48.06,nan,ramp_up
4.701,28.3000,0.05,28.2941,24.7698,48.10,nan,ramp_up
4.713,28.3000,0.05,28.2941,24.7698,48.10,nan,ramp_up
4.725,28.4000,0.01,28.2414,24.7698,48.13,nan,ramp_up
4.738,28.5000,-0.02,28.3382,24.7698,48.10,nan,ramp_up
4.750,28.6000,0.13,28.3657,24.7698,48.10,nan,ramp_up
4.763,28.7000,0.13,28.3657,24.7698,48.10,nan,ramp_up
4.775,28.7000,0.02,28.4940,24.7698,48.10,nan,ramp_up
4.789,28.8000,0.08,28.7151,25.2931,48.10,nan,ramp_up
