time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,0.12,0.02,0.15,-0.05,0.00,47.70,48.21,0.173,nan,nan
0.06,0.00,0.12,0.02,0.15,-0.05,0.00,47.70,48.21,0.173,nan,nan
0.10,0.00,0.12,0.02,0.15,-0.05,0.00,47.70,48.21,0.173,nan,nan
0.14,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.18,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.22,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.26,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.30,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.34,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.38,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.42,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.46,0.00,0.12,0.02,0.15,-0.06,0.00,47.70,48.21,0.173,nan,nan
0.50,0.00,0.12,0.02,0.15,-0.06,0.02,47.70,48.21,0.173,nan,nan
0.54,0.00,0.07,-0.02,0.00,-0.06,0.06,47.70,48.24,0.959,nan,nan
0.58,-0.33,-0.02,0.01,0.10,-0.06,0.09,47.80,48.22,0.113,nan,nan
0.62,-0.50,-1.03,-0.01,0.05,-0.10,0.15,47.80,48.24,0.060,nan,nan
0.66,-1.00,-2.14,0.70,-0.08,-0.25,0.19,47.80,48.22,-0.088,nan,nan
0.70,-2.33,-1.22,2.66,0.10,-0.44,0.22,47.80,48.24,0.113,nan,nan
0.74,-2.50,-0.22,3.94,0.04,-0.51,0.28,47.80,48.22,0.049,nan,nan
0.78,-3.00,-0.31,1.33,0.29,-0.38,0.32,47.70,48.24,0.328,nan,nan
0.82,-3.33,-1.46,1.54,0.28,-0.21,0.38,47.70,48.21,0.318,nan,nan
