time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.80,48.21,-0.056,nan,nan
0.07,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.11,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.15,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.19,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.23,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.27,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.31,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.35,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.39,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.70,48.21,-0.056,nan,nan
0.43,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.80,48.21,-0.056,nan,nan
0.47,0.00,-0.46,-0.04,-0.05,0.26,0.00,47.80,48.21,-0.056,nan,nan
0.51,0.00,-0.46,-0.04,-0.05,0.26,0.05,47.80,48.21,-0.056,nan,nan
0.55,0.00,-0.29,0.04,0.00,0.26,0.19,47.70,48.24,1.256,nan,nan
0.59,-0.17,-0.43,0.01,0.05,0.26,0.28,47.70,48.21,0.058,nan,nan
0.63,-0.17,-0.89,0.01,0.45,0.24,0.38,47.70,48.21,0.517,nan,nan
0.67,-0.33,-1.44,0.02,0.50,0.20,0.52,47.70,48.19,0.568,nan,nan
0.71,-0.83,-1.01,0.05,0.40,0.14,0.61,47.70,48.22,0.457,nan,nan
0.75,-1.00,-0.19,0.04,0.65,0.09,0.75,47.70,48.24,0.738,nan,nan
0.79,-1.17,-0.43,1.37,0.58,0.05,0.84,47.80,48.21,0.660,nan,nan
0.83,-1.00,-1.32,3.65,0.62,0.03,0.94,47.80,48.22,0.708,nan,nan
0.87,-2.00,0.41,7.57,0.90,0.08,1.08,47.80,48.22,1.026,nan,nan
