time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.00,0.00,-0.10,-0.01,0.09,-0.04,0.00,47.70,48.21,0.103,nan,nan
0.04,0.00,-0.10,-0.01,0.09,-0.04,0.00,47.80,48.21,0.103,nan,nan
0.08,0.00,-0.10,-0.01,0.09,-0.03,0.00,47.80,48.21,0.103,nan,nan
0.12,0.00,-0.10,-0.01,0.09,-0.02,0.00,47.80,48.21,0.103,nan,nan
0.16,0.00,-0.10,-0.01,0.09,0.00,0.00,47.80,48.21,0.103,nan,nan
0.20,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.24,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.28,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.32,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.36,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.40,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.44,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.48,0.00,-0.10,-0.01,0.09,0.00,0.00,47.70,48.21,0.103,nan,nan
0.52,0.00,-0.10,-0.01,0.09,-0.01,0.09,47.70,48.21,0.103,nan,nan
0.57,0.00,-1.10,-0.01,0.13,-0.01,0.22,47.80,48.22,0.146,nan,nan
0.60,-0.17,-0.60,-0.01,0.26,-0.01,0.31,47.80,48.24,0.293,nan,nan
0.64,-0.50,-0.84,0.03,0.31,-0.02,0.39,47.80,48.19,0.355,nan,nan
0.68,-0.67,-0.34,0.02,0.30,-0.05,0.53,47.80,48.19,0.346,nan,nan
0.72,-0.83,-0.41,0.17,0.38,-0.07,0.61,47.80,48.19,0.429,nan,nan
0.77,-1.17,-0.74,0.15,0.58,-0.09,0.74,47.70,48.19,0.661,nan,nan
0.80,-1.00,-0.55,0.60,0.69,-0.09,0.83,47.70,48.19,0.793,nan,nan
0.84,-1.17,-1.01,2.48,0.75,-0.09,0.92,47.70,48.22,0.853,nan,nan
0.89,-1.67,-0.77,9.09,1.15,-0.09,1.05,47.70,48.19,1.310,nan,nan
0.92,-3.00,2.47,-0.76,0.99,0.13,1.14,47.70,48.21,1.135,nan,nan
0.96,-2.00,0.48,0.60,1.18,0.64,1.22,47.70,48.21,1.353,nan,nan
1.01,-1.67,-0.10,1.29,1.00,0.76,1.36,47.70,48.19,1.146,nan,nan
1.04,-3.00,0.70,4.41,1.28,0.48,1.44,47.70,48.22,1.463,nan,nan
1.08,-3.00,1.25,0.80,1.59,0.53,1.53,47.70,48.22,1.817,nan,nan
1.12,-2.33,-0.41,1.74,1.46,0.83,1.66,47.70,48.22,1.671,nan,nan
1.16,-3.33,1.25,4.96,1.44,0.82,1.75,47.70,48.24,1.643,nan,nan
1.20,-2.83,0.62,-0.89,1.54,0.89,1.88,47.70,48.21,1.753,nan,nan
1.24,-3.67,0.19,6.21,1.93,1.00,1.97,47.70,48.21,2.209,nan,nan
1.28,-3.67,2.21,-1.71,1.98,1.03,2.06,47.70,48.19,2.265,nan,nan
1.32,-3.17,0.05,2.73,1.76,1.13,2.19,47.70,48.19,2.006,nan,nan
1.36,-4.83,3.26,0.72,2.09,1.09,2.27,47.70,48.22,2.388,nan,nan
1.41,-3.33,-0.22,5.47,2.12,1.30,2.41,47.70,48.24,2.423,nan,nan
1.44,-4.00,2.21,0.57,2.25,1.49,2.49,47.70,48.21,2.573,nan,nan
1.48,-4.83,2.33,7.90,2.49,1.61,2.58,47.70,48.19,2.839,nan,nan
