time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.50,49.09,-0.119,nan,nan
0.06,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.10,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.14,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.18,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.22,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.26,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.30,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.50,49.09,-0.119,nan,nan
0.34,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.50,49.09,-0.119,nan,nan
0.38,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.50,49.09,-0.119,nan,nan
0.42,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.46,0.00,-0.14,-0.01,-0.10,0.06,0.00,48.60,49.09,-0.119,nan,nan
0.50,0.00,-0.14,-0.01,-0.10,0.06,0.02,48.60,49.09,-0.119,nan,nan
0.54,0.00,-0.34,0.07,0.00,0.06,0.07,48.70,49.05,1.067,nan,nan
0.58,0.00,-0.67,0.04,0.02,0.06,0.15,48.70,49.05,0.020,nan,nan
0.62,-0.33,-0.94,-0.04,0.11,0.06,0.20,48.70,49.03,0.119,nan,nan
0.67,-0.67,-1.03,-0.01,0.25,0.05,0.28,48.50,49.09,0.285,nan,nan
0.70,-1.50,-1.01,-0.04,0.26,0.04,0.33,48.50,49.07,0.292,nan,nan
0.74,-1.67,-0.26,0.08,0.26,0.04,0.38,48.50,49.07,0.290,nan,nan
0.79,-1.50,-1.15,0.49,0.31,0.00,0.45,48.50,49.07,0.346,nan,nan
0.82,-2.00,-0.98,2.34,0.42,-0.15,0.50,48.50,49.07,0.470,nan,nan
0.86,-2.50,-0.82,3.92,0.13,-0.22,0.55,48.50,49.09,0.142,nan,nan
0.90,-2.67,-0.55,7.93,0.53,-0.15,0.62,48.60,49.05,0.604,nan,nan
0.94,-3.00,0.00,2.95,0.43,0.02,0.68,48.60,49.07,0.488,nan,nan
0.99,-3.33,-0.12,2.93,0.65,0.31,0.75,48.60,49.09,0.737,nan,nan
1.02,-3.50,-0.58,1.43,0.75,0.45,0.80,48.60,49.03,0.849,nan,nan
1.07,-4.00,0.12,0.08,0.76,0.34,0.88,48.60,49.05,0.857,nan,nan
1.10,-4.00,0.12,0.66,0.86,0.17,0.93,48.60,49.07,0.978,nan,nan
1.14,-5.17,0.17,11.34,0.93,0.02,0.97,48.60,49.07,1.049,nan,nan
1.19,-4.83,-0.53,15.67,0.76,0.00,1.05,48.60,49.05,0.863,nan,nan
1.22,-4.17,-1.01,1.25,0.97,0.47,1.10,48.60,49.07,1.094,nan,nan
1.26,-5.50,0.19,7.72,1.22,0.76,1.15,48.60,49.03,1.382,nan,nan
1.30,-5.67,-0.19,7.66,1.70,0.62,1.23,48.60,49.05,1.929,nan,nan
1.34,-5.33,-0.89,5.46,1.07,0.70,1.27,48.50,49.07,1.213,nan,nan
1.39,-7.00,0.86,10.41,1.56,0.69,1.35,48.50,49.09,1.765,nan,nan
1.42,-5.83,-0.62,2.85,1.24,0.76,1.40,48.50,49.07,1.405,nan,nan
1.46,-7.00,-0.02,12.79,1.38,0.85,1.45,48.50,49.09,1.563,nan,nan
1.51,-8.00,1.94,4.00,1.45,0.82,1.52,48.60,49.09,1.637,nan,nan
1.54,-8.00,0.14,12.00,1.44,0.96,1.57,48.60,49.05,1.626,nan,nan
1.58,-8.17,1.27,3.81,1.67,1.00,1.62,48.60,49.07,1.889,nan,nan
1.62,-8.00,0.26,11.29,1.90,1.07,1.70,48.60,49.01,2.154,nan,nan
1.66,-8.33,1.25,4.55,1.67,1.09,1.75,48.60,49.07,1.889,nan,nan
1.71,-9.17,0.70,10.76,2.16,1.17,1.82,48.60,49.05,2.448,nan,nan
1.74,-7.83,-0.84,9.81,1.94,1.23,1.88,48.50,49.03,2.193,nan,nan
1.78,-8.67,0.14,11.66,1.71,1.30,1.92,48.50,49.05,1.937,nan,nan
1.83,-8.67,-0.58,10.91,2.13,1.37,2.00,48.50,49.05,2.410,nan,nan
1.86,-10.17,1.10,9.02,1.50,1.43,2.05,48.50,49.09,1.698,nan,nan
1.90,-9.67,0.74,10.30,2.48,1.48,2.10,48.50,49.07,2.801,nan,nan
1.94,-9.50,-0.19,11.96,2.51,1.54,2.17,48.50,49.05,2.837,nan,nan
1.98,-11.17,1.70,10.24,1.62,1.60,2.22,48.60,49.07,1.838,nan,nan
2.03,-10.67,0.89,11.89,2.33,1.67,2.30,48.60,49.05,2.637,nan,nan
2.06,-11.50,1.37,11.12,2.36,1.73,2.35,48.50,49.03,2.673,nan,nan
2.10,-11.17,0.67,12.82,2.46,1.78,2.40,48.50,49.05,2.784,nan,nan
2.14,-12.17,1.66,11.87,2.08,1.82,2.48,48.50,49.05,2.352,nan,nan
2.18,-12.33,1.51,11.89,2.20,1.87,2.52,48.50,49.09,2.490,nan,nan
2.23,-12.83,1.85,12.04,1.78,1.93,2.60,48.60,49.07,2.016,nan,nan
2.26,-13.33,1.85,12.46,3.14,1.99,2.65,48.60,49.07,3.553,nan,nan
2.30,-13.00,2.11,13.24,2.76,2.07,2.70,48.60,49.07,3.125,nan,nan
2.34,-13.67,2.14,13.11,2.55,2.12,2.77,48.50,49.07,2.886,nan,nan
2.38,-13.33,1.46,14.97,2.47,2.18,2.83,48.50,49.05,2.797,nan,nan
2.43,-14.00,1.61,13.37,3.05,2.24,2.90,48.50,49.05,3.453,nan,nan
2.46,-14.83,2.88,15.18,2.88,2.29,2.95,48.50,49.07,3.264,nan,nan
2.50,-14.83,2.18,14.02,2.28,2.35,3.00,48.50,49.05,2.580,nan,nan
2.54,-14.50,1.51,15.74,2.59,2.41,3.08,48.50,49.05,2.935,nan,nan
2.58,-15.17,1.85,14.11,2.28,2.48,3.12,48.50,49.07,2.582,nan,nan
2.62,-15.50,1.90,15.65,3.02,2.56,3.20,48.50,49.07,3.419,nan,nan
2.66,-15.33,2.02,16.72,2.78,2.64,3.25,48.50,49.05,3.145,nan,nan
2.70,-16.33,2.33,15.97,3.99,2.70,3.30,48.60,49.01,4.513,nan,nan
2.75,-16.17,1.90,16.43,3.11,2.74,3.37,48.60,49.05,3.517,nan,nan
2.78,-16.67,2.16,16.51,4.13,2.78,3.42,48.50,49.09,4.674,nan,nan
2.82,-17.00,2.16,17.35,3.27,2.84,3.48,48.50,49.05,3.699,nan,nan
2.87,-16.83,2.45,17.75,3.35,2.91,3.55,48.50,49.05,3.795,nan,nan
2.90,-17.67,2.81,17.89,3.31,2.97,3.60,48.50,49.09,3.751,nan,nan
2.94,-17.83,2.64,18.94,3.10,3.02,3.65,48.50,49.05,3.502,nan,nan
2.98,-18.00,2.74,18.58,4.00,3.07,3.73,48.50,49.03,4.524,nan,nan
3.02,-18.67,2.88,18.52,3.10,3.10,3.77,48.60,49.05,3.510,nan,nan
3.07,-18.17,2.04,18.37,3.33,3.14,3.85,48.60,49.07,3.770,nan,nan
3.10,-18.67,2.04,19.61,3.38,3.15,3.90,48.60,49.07,3.825,nan,nan
3.14,-19.17,3.17,19.59,2.91,3.20,3.95,48.60,49.05,3.297,nan,nan
3.19,-19.67,2.93,18.63,2.93,3.25,4.03,48.60,49.07,3.321,nan,nan
3.22,-20.00,2.66,20.62,4.44,3.28,4.08,48.60,49.03,5.020,nan,nan
3.26,-20.50,3.05,21.25,4.46,3.30,4.12,48.60,49.05,5.050,nan,nan
3.31,-20.33,2.50,19.27,3.42,3.35,4.20,48.50,49.07,3.872,nan,nan
3.34,-21.17,4.01,20.04,4.29,3.41,4.25,48.50,49.01,4.857,nan,nan
3.38,-21.00,2.54,21.13,4.13,3.48,4.30,48.50,49.05,4.676,nan,nan
3.42,-21.33,3.17,21.17,3.93,3.49,4.38,48.50,49.01,4.442,nan,nan
3.46,-21.33,2.40,22.38,4.11,3.51,4.42,48.50,49.05,4.650,nan,nan
3.51,-22.17,4.06,21.05,4.29,3.54,4.50,48.50,49.03,4.855,nan,nan
3.54,-22.50,3.46,22.20,3.98,3.62,4.55,48.50,49.07,4.499,nan,nan
3.58,-22.33,2.59,22.76,5.31,3.70,4.60,48.50,49.05,6.014,nan,nan
3.63,-22.83,3.60,23.24,5.19,3.75,4.67,48.50,49.07,5.868,nan,nan
