time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.39,0.01,0.05,-0.24,0.00,47.70,48.24,0.055,nan,nan
0.06,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.10,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.13,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.18,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.21,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.26,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.30,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.34,0.00,-1.39,0.01,0.05,-0.24,0.00,47.70,48.24,0.055,nan,nan
0.38,0.00,-1.39,0.01,0.05,-0.24,0.00,47.70,48.24,0.055,nan,nan
0.42,0.00,-1.39,0.01,0.05,-0.24,0.00,47.70,48.24,0.055,nan,nan
0.45,0.00,-1.39,0.01,0.05,-0.24,0.00,47.80,48.24,0.055,nan,nan
0.50,0.00,-1.39,0.01,0.05,-0.24,0.02,47.80,48.24,0.055,nan,nan
0.53,0.00,-0.79,0.00,0.00,-0.24,0.07,47.80,48.24,0.836,nan,nan
0.58,-0.33,-1.13,0.04,0.15,-0.24,0.11,47.70,48.24,0.171,nan,nan
0.62,-0.33,-1.25,0.12,-0.19,-0.29,0.18,47.70,48.26,-0.216,nan,nan
0.66,-1.83,-0.60,1.49,0.35,-0.42,0.22,47.80,48.22,0.392,nan,nan
0.69,-2.17,-1.06,2.10,0.29,-0.48,0.26,47.80,48.24,0.328,nan,nan
0.74,-2.83,-0.72,6.55,0.51,-0.43,0.33,47.80,48.22,0.579,nan,nan
0.77,-3.17,-0.12,0.60,0.35,-0.24,0.37,47.70,48.24,0.397,nan,nan
0.82,-3.00,-1.68,2.39,0.09,-0.10,0.42,47.70,48.22,0.105,nan,nan
0.86,-3.83,-0.50,8.05,0.37,-0.14,0.48,47.70,48.22,0.422,nan,nan
0.90,-4.50,-1.27,6.45,-0.01,-0.10,0.53,47.70,48.24,-0.008,nan,nan
0.94,-5.67,-0.07,5.29,0.58,0.04,0.59,47.70,48.22,0.657,nan,nan
0.98,-5.83,-0.19,7.35,0.52,0.15,0.63,47.70,48.24,0.585,nan,nan
1.01,-5.83,-0.74,6.80,0.68,0.15,0.68,47.70,48.24,0.769,nan,nan
1.06,-6.83,0.00,6.78,0.41,0.15,0.74,47.70,48.22,0.459,nan,nan
1.09,-6.83,-0.67,6.26,0.49,0.23,0.79,47.70,48.22,0.558,nan,nan
1.14,-7.83,-0.24,8.29,0.30,0.27,0.83,47.70,48.22,0.335,nan,nan
1.18,-8.67,0.65,7.47,0.41,0.30,0.90,47.70,48.24,0.459,nan,nan
1.22,-8.33,-0.86,10.00,0.80,0.40,0.94,47.70,48.22,0.910,nan,nan
1.26,-8.83,-0.19,10.63,0.98,0.46,1.01,47.70,48.24,1.106,nan,nan
1.30,-10.33,0.29,9.22,0.66,0.51,1.05,47.70,48.22,0.751,nan,nan
1.33,-10.83,0.29,9.96,1.06,0.57,1.09,47.70,48.21,1.197,nan,nan
1.38,-11.00,0.05,12.07,0.93,0.62,1.16,47.70,48.21,1.049,nan,nan
1.41,-11.83,0.84,11.86,1.37,0.67,1.20,47.70,48.19,1.553,nan,nan
1.46,-11.33,-0.05,12.64,1.25,0.71,1.25,47.70,48.22,1.414,nan,nan
1.50,-12.17,0.02,12.32,1.15,0.74,1.31,47.70,48.22,1.305,nan,nan
1.54,-12.83,-0.05,12.21,0.90,0.79,1.36,47.70,48.21,1.023,nan,nan
1.57,-13.50,0.65,14.11,1.40,0.84,1.40,47.70,48.21,1.581,nan,nan
1.62,-13.50,0.65,13.33,1.00,0.90,1.47,47.70,48.24,1.131,nan,nan
1.65,-14.33,0.34,15.06,1.27,0.95,1.51,47.70,48.21,1.439,nan,nan
1.70,-14.83,0.50,14.44,1.75,1.00,1.57,47.70,48.22,1.978,nan,nan
1.73,-15.50,0.60,15.66,1.70,1.03,1.62,47.70,48.19,1.920,nan,nan
1.77,-16.17,0.36,16.81,1.36,1.06,1.66,47.70,48.22,1.540,nan,nan
1.82,-16.17,0.05,17.34,1.10,1.11,1.73,47.70,48.21,1.246,nan,nan
1.86,-17.50,1.25,16.53,1.83,1.16,1.77,47.60,48.21,2.070,nan,nan
1.89,-17.83,1.20,17.57,1.27,1.21,1.82,47.60,48.24,1.529,nan,nan
1.93,-17.83,0.10,17.15,1.13,1.27,1.88,47.60,48.22,1.274,nan,nan
1.97,-19.00,0.72,18.54,1.68,1.32,1.93,47.60,48.22,1.896,nan,nan
2.02,-19.17,0.72,18.71,1.79,1.36,1.99,47.70,48.19,2.030,nan,nan
2.06,-19.83,1.30,20.14,1.77,1.39,2.03,47.70,48.22,2.000,nan,nan
2.09,-20.17,0.82,19.92,1.84,1.46,2.08,47.70,48.22,2.085,nan,nan
2.13,-20.83,0.89,20.95,1.85,1.52,2.14,47.70,48.22,2.097,nan,nan
2.18,-21.67,1.66,21.13,2.86,1.57,2.19,47.70,48.21,3.240,nan,nan
2.22,-21.67,0.84,22.44,2.41,1.62,2.25,47.70,48.22,2.724,nan,nan
2.26,-22.17,1.18,22.00,2.96,1.66,2.30,47.70,48.21,3.349,nan,nan
2.29,-23.17,1.51,23.02,3.03,1.71,2.34,47.70,48.22,3.430,nan,nan
2.34,-23.17,0.98,23.00,2.24,1.78,2.41,47.70,48.22,2.532,nan,nan
2.37,-24.17,1.18,23.75,2.56,1.84,2.45,47.70,48.19,2.897,nan,nan
2.42,-24.33,1.54,24.60,2.50,1.88,2.52,47.70,48.21,2.832,nan,nan
