time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-0.70,2.24,0.05,0.00,0.00,47.60,48.21,0.061,nan,nan
0.07,0.00,-0.70,2.24,0.05,0.00,0.00,47.70,48.21,0.061,nan,nan
0.11,0.00,-0.70,2.24,0.05,0.00,0.00,47.70,48.21,0.061,nan,nan
0.15,0.00,-0.70,2.24,0.05,0.00,0.00,47.70,48.21,0.061,nan,nan
0.19,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.23,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.27,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.31,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.35,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.39,0.00,-0.70,2.24,0.05,0.00,0.00,47.80,48.21,0.061,nan,nan
0.43,0.00,-0.70,2.24,0.05,0.00,0.00,47.70,48.21,0.061,nan,nan
0.47,0.00,-0.70,2.24,0.05,0.00,0.00,47.70,48.21,0.061,nan,nan
0.51,0.00,-0.70,2.24,0.05,0.00,0.01,47.70,48.21,0.061,nan,nan
0.55,0.00,-0.43,-0.02,0.00,0.00,0.02,47.70,48.22,1.264,nan,nan
0.59,0.00,-0.55,0.04,0.01,0.00,0.04,47.70,48.22,0.010,nan,nan
0.63,0.00,-0.77,-0.02,-0.01,0.00,0.05,47.70,48.22,-0.010,nan,nan
0.67,0.00,-0.86,0.06,0.05,-0.01,0.07,47.70,48.21,0.052,nan,nan
0.71,-0.17,-0.98,-0.00,0.00,-0.03,0.08,47.70,48.24,0.000,nan,nan
0.75,-0.17,-1.34,-0.06,0.10,-0.04,0.10,47.70,48.24,0.112,nan,nan
0.79,-0.17,-1.66,-0.01,0.32,-0.04,0.11,47.70,48.22,0.364,nan,nan
0.83,-0.50,-0.82,0.07,0.05,-0.04,0.12,47.70,48.24,0.060,nan,nan
0.87,-0.50,-1.18,0.10,0.51,-0.07,0.14,47.70,48.21,0.576,nan,nan
0.91,-0.83,-1.01,0.63,0.11,-0.16,0.16,47.70,48.21,0.129,nan,nan
0.95,-0.50,-1.18,0.04,0.20,-0.26,0.17,47.70,48.22,0.231,nan,nan
0.99,-0.50,-1.27,0.15,0.08,-0.39,0.19,47.70,48.22,0.087,nan,nan
1.03,-1.00,-1.20,1.07,0.09,-0.52,0.20,47.70,48.22,0.106,nan,nan
1.07,-1.00,-0.86,0.92,0.04,-0.61,0.22,47.70,48.24,0.050,nan,nan
1.11,-1.17,-0.41,2.64,-0.03,-0.65,0.23,47.70,48.21,-0.028,nan,nan
1.15,-0.83,-1.30,2.16,0.33,-0.55,0.24,47.70,48.22,0.375,nan,nan
1.19,-1.00,-1.61,-0.04,0.21,-0.27,0.26,47.70,48.24,0.236,nan,nan
1.23,-1.67,-0.26,-0.04,0.25,-0.09,0.28,47.70,48.24,0.281,nan,nan
1.27,-1.00,-1.37,0.53,0.29,-0.11,0.29,47.80,48.22,0.326,nan,nan
1.31,-1.17,-1.06,0.60,0.23,-0.27,0.31,47.80,48.22,0.262,nan,nan
1.35,-1.50,-0.84,4.55,0.26,-0.44,0.32,47.60,48.26,0.270,nan,nan
1.39,-1.50,-1.27,3.04,0.40,-0.38,0.33,47.60,48.24,0.458,nan,nan
1.43,-1.67,-0.50,-0.03,0.29,-0.16,0.35,47.60,48.22,0.331,nan,nan
1.47,-1.67,-0.77,0.26,0.35,-0.06,0.36,47.60,48.21,0.397,nan,nan
1.51,-2.00,-0.34,2.06,0.10,-0.10,0.38,47.60,48.24,0.110,nan,nan
1.55,-1.50,-0.96,4.57,0.42,-0.14,0.39,47.60,48.24,0.477,nan,nan
1.59,-1.83,-0.48,0.66,0.36,-0.08,0.41,47.60,48.22,0.408,nan,nan
1.63,-1.83,-0.55,2.40,0.19,-0.01,0.42,47.60,48.24,0.213,nan,nan
1.67,-2.00,-0.36,2.39,0.43,0.00,0.44,47.60,48.24,0.435,nan,nan
1.71,-1.83,-1.34,0.17,0.35,0.04,0.45,47.60,48.24,0.395,nan,nan
1.75,-2.50,-0.48,-0.03,0.30,0.05,0.47,47.80,48.22,0.339,nan,nan
1.79,-2.33,-1.13,1.07,0.49,0.00,0.48,47.80,48.24,0.551,nan,nan
1.83,-2.00,-1.03,6.60,0.41,-0.13,0.50,47.80,48.22,0.461,nan,nan
1.87,-2.17,-1.56,6.89,0.91,-0.15,0.51,47.80,48.21,1.033,nan,nan
1.91,-2.17,-0.31,-0.85,0.62,0.03,0.53,47.80,48.24,0.705,nan,nan
1.95,-2.17,-0.67,0.06,0.45,0.16,0.54,47.80,48.24,0.506,nan,nan
1.99,-2.83,-0.84,0.16,0.58,0.09,0.56,47.70,48.22,0.660,nan,nan
2.03,-2.50,-1.56,3.76,0.40,-0.06,0.57,47.70,48.24,0.456,nan,nan
2.07,-3.00,-0.50,8.04,0.75,-0.20,0.59,47.70,48.24,0.851,nan,nan
2.11,-3.33,0.34,4.28,0.81,-0.11,0.60,47.70,48.22,0.916,nan,nan
2.15,-2.67,-0.24,0.13,0.53,0.16,0.62,47.70,48.24,0.600,nan,nan
2.19,-3.17,-0.12,0.00,0.74,0.23,0.63,47.70,48.19,0.836,nan,nan
2.23,-2.67,-1.18,1.65,0.50,0.06,0.64,47.70,48.21,0.571,nan,nan
2.27,-2.83,-1.39,7.74,0.86,-0.10,0.66,47.70,48.21,0.972,nan,nan
2.31,-3.67,0.00,5.35,0.76,-0.07,0.68,47.70,48.21,0.859,nan,nan
2.35,-2.83,-0.46,0.72,0.72,0.18,0.69,47.70,48.24,0.820,nan,nan
2.39,-3.17,-0.96,0.62,0.67,0.28,0.71,47.70,48.21,0.755,nan,nan
2.43,-3.67,-0.50,7.77,0.76,0.14,0.72,47.70,48.22,0.860,nan,nan
2.47,-3.83,0.00,6.10,1.21,0.11,0.74,47.70,48.24,1.370,nan,nan
2.51,-3.33,-0.77,0.87,0.71,0.28,0.75,47.70,48.24,0.804,nan,nan
2.55,-3.67,-0.65,3.87,0.74,0.26,0.76,47.70,48.22,0.835,nan,nan
2.59,-3.83,-0.22,8.27,0.74,0.12,0.78,47.80,48.22,0.835,nan,nan
2.63,-4.17,0.96,3.14,1.01,0.19,0.79,47.80,48.24,1.148,nan,nan
2.67,-3.67,-0.55,0.46,0.95,0.41,0.81,47.80,48.24,1.071,nan,nan
2.71,-3.50,-0.98,2.53,0.78,0.32,0.82,47.70,48.24,0.921,nan,nan
2.75,-4.33,0.07,9.16,0.95,0.11,0.84,47.70,48.22,1.077,nan,nan
2.79,-5.17,0.26,7.57,0.98,0.12,0.86,47.70,48.24,1.103,nan,nan
2.83,-3.67,-0.43,2.88,0.85,0.39,0.87,47.80,48.24,0.965,nan,nan
2.87,-4.50,0.14,8.65,0.76,0.43,0.88,47.80,48.26,0.863,nan,nan
2.91,-4.17,-0.29,3.63,0.70,0.38,0.90,47.80,48.21,0.791,nan,nan
2.95,-4.17,0.14,3.40,0.83,0.51,0.91,47.80,48.22,0.935,nan,nan
2.99,-4.67,0.05,7.27,1.15,0.47,0.93,47.80,48.22,1.302,nan,nan
3.03,-4.83,0.12,2.93,1.05,0.40,0.94,47.80,48.24,1.192,nan,nan
3.07,-4.83,0.22,6.82,1.14,0.48,0.96,47.70,48.22,1.294,nan,nan
3.11,-4.17,-0.91,4.30,0.80,0.51,0.97,47.70,48.22,0.902,nan,nan
3.15,-5.17,0.50,3.67,0.91,0.55,0.99,47.70,48.24,1.033,nan,nan
