time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.00,nan,nan,nan,nan,0.33,nan,nan,nan,nan,nan,nan
0.04,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.08,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.12,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.16,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.20,nan,nan,nan,nan,0.33,nan,48.00,nan,nan,nan,nan
0.24,nan,nan,nan,nan,0.33,nan,48.00,nan,nan,nan,nan
0.28,nan,nan,nan,nan,0.33,nan,48.00,nan,nan,nan,nan
0.32,nan,nan,nan,nan,0.33,nan,47.90,nan,nan,nan,nan
0.36,nan,nan,nan,nan,0.33,nan,47.90,nan,nan,nan,nan
0.40,nan,nan,nan,nan,0.33,nan,47.90,nan,nan,nan,nan
0.44,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.48,nan,nan,nan,nan,0.33,nan,48.10,nan,nan,nan,nan
0.52,nan,nan,nan,nan,0.33,0.05,48.10,nan,nan,nan,nan
0.57,-0.17,-0.31,0.01,0.28,0.33,0.12,48.10,48.24,0.320,nan,nan
0.60,-1.17,0.22,0.00,0.00,0.29,0.17,48.10,48.22,0.000,nan,nan
0.64,-1.00,-0.67,0.00,0.12,0.18,0.22,48.10,48.21,0.139,nan,nan
0.69,-1.17,-1.46,0.02,0.08,0.08,0.30,47.70,48.19,0.093,nan,nan
0.72,-2.83,-0.26,0.00,0.32,0.03,0.35,47.70,48.22,0.364,nan,nan
0.76,-3.00,-0.50,0.24,0.25,0.00,0.40,47.70,48.24,0.283,nan,nan
0.80,-2.67,-1.87,4.25,-0.00,-0.11,0.47,47.60,48.24,-0.002,nan,nan
0.84,-4.17,-0.41,3.60,0.32,-0.24,0.53,47.60,48.21,0.360,nan,nan
0.88,-4.50,-0.36,6.22,0.77,-0.17,0.57,47.60,48.19,0.878,nan,nan
0.92,-5.17,-0.14,4.40,0.52,-0.05,0.65,47.60,48.21,0.596,nan,nan
0.96,-5.67,-0.34,8.41,0.79,-0.02,0.70,47.60,48.21,0.904,nan,nan
1.00,-6.00,-0.60,8.51,0.81,0.00,0.75,47.70,48.21,0.924,nan,nan
1.04,-6.00,-0.38,4.22,0.59,0.08,0.82,47.70,48.21,0.678,nan,nan
1.08,-6.33,-1.06,4.33,0.68,0.20,0.88,47.70,48.22,0.780,nan,nan
1.13,-7.50,-0.07,7.70,0.42,0.21,0.95,47.70,48.21,0.481,nan,nan
1.16,-7.50,-0.86,7.40,0.96,0.22,1.00,47.70,48.19,1.097,nan,nan
1.20,-8.17,-0.84,9.92,1.02,0.26,1.05,47.70,48.21,1.164,nan,nan
1.24,-8.00,-1.39,7.79,1.17,0.35,1.12,47.70,48.21,1.339,nan,nan
1.28,-10.33,1.06,9.24,1.23,0.42,1.17,47.70,48.24,1.409,nan,nan
1.32,-10.83,1.27,9.81,0.64,0.47,1.23,47.70,48.22,0.730,nan,nan
1.36,-10.67,0.29,10.01,1.45,0.53,1.30,47.70,48.21,1.660,nan,nan
1.40,-12.00,1.49,10.48,0.95,0.61,1.35,47.70,48.22,1.082,nan,nan
1.45,-11.17,0.26,11.63,1.29,0.67,1.43,47.70,48.22,1.467,nan,nan
1.48,-12.17,0.43,12.25,1.38,0.71,1.48,47.70,48.19,1.570,nan,nan
1.52,-12.33,-0.10,13.60,1.52,0.75,1.52,47.70,48.21,1.737,nan,nan
1.56,-13.67,0.98,11.01,1.06,0.80,1.60,47.70,48.22,1.210,nan,nan
1.60,-13.83,0.26,15.40,1.65,0.81,1.65,47.70,48.21,1.886,nan,nan
1.64,-14.33,-0.29,13.13,1.19,0.85,1.70,47.70,48.22,1.359,nan,nan
1.68,-14.67,-0.14,15.85,1.96,0.94,1.77,47.70,48.24,2.243,nan,nan
1.72,-15.83,0.74,16.13,1.94,0.99,1.82,47.70,48.19,2.210,nan,nan
1.77,-15.50,0.02,14.29,1.65,1.06,1.90,47.70,48.24,1.882,nan,nan
1.80,-16.50,0.46,17.90,2.18,1.12,1.95,47.70,48.24,2.489,nan,nan
1.84,-16.50,0.38,17.26,2.04,1.16,2.00,47.70,48.19,2.331,nan,nan
1.88,-17.00,0.02,17.93,1.68,1.24,2.08,47.60,48.19,2.053,nan,nan
1.92,-17.33,0.46,18.92,1.96,1.30,2.12,47.60,48.21,2.233,nan,nan
1.96,-18.33,0.62,18.99,2.33,1.35,2.17,47.60,48.21,2.665,nan,nan
2.00,-19.00,0.67,19.54,2.43,1.42,2.25,47.80,48.22,2.771,nan,nan
2.04,-19.67,1.01,19.47,2.02,1.47,2.30,47.80,48.22,2.309,nan,nan
2.08,-19.67,1.08,19.56,2.62,1.50,2.35,47.70,48.19,2.996,nan,nan
2.13,-20.50,0.46,19.60,2.03,1.54,2.42,47.70,48.19,2.316,nan,nan
2.16,-21.33,1.42,20.38,1.71,1.58,2.48,47.70,48.24,1.951,nan,nan
2.20,-21.67,0.89,22.11,2.13,1.64,2.52,47.60,48.22,2.429,nan,nan
2.24,-22.00,0.62,22.16,2.28,1.73,2.60,47.60,48.22,2.605,nan,nan
2.28,-23.00,1.15,23.43,2.42,1.79,2.65,47.60,48.19,2.760,nan,nan
2.32,-23.00,1.54,21.48,2.50,1.84,2.70,47.60,48.22,2.855,nan,nan
2.36,-23.67,1.61,24.28,2.54,1.87,2.77,47.70,48.24,2.897,nan,nan
2.40,-23.50,0.29,24.33,3.16,1.94,2.83,47.70,48.22,3.764,nan,nan
2.44,-25.00,1.44,24.65,2.20,2.03,2.88,47.70,48.21,2.516,nan,nan
2.48,-24.83,1.25,24.72,2.93,2.10,2.95,47.70,48.22,3.349,nan,nan
2.52,-25.83,2.09,24.65,3.24,2.14,3.00,47.70,48.21,3.693,nan,nan
2.56,-26.00,1.25,27.49,2.18,2.19,3.08,47.70,48.21,2.488,nan,nan
2.60,-26.83,2.04,26.96,3.63,2.27,3.12,47.60,48.19,4.146,nan,nan
2.64,-27.00,0.96,27.09,2.62,2.36,3.20,47.60,48.22,2.988,nan,nan
2.68,-28.00,2.40,27.29,3.53,2.41,3.25,47.60,48.21,4.030,nan,nan
2.72,-28.67,1.97,29.12,3.61,2.44,3.32,47.60,48.21,4.123,nan,nan
2.76,-29.00,1.61,28.69,3.65,2.51,3.40,47.60,48.21,4.164,nan,nan
2.80,-29.50,2.11,29.94,2.66,2.57,3.45,47.60,48.19,3.038,nan,nan
2.84,-29.50,1.87,29.85,3.29,2.63,3.50,47.70,48.22,3.751,nan,nan
2.88,-30.83,2.59,30.68,3.37,2.70,3.57,47.70,48.21,3.844,nan,nan
2.92,-31.17,1.42,30.27,3.90,2.76,3.62,47.70,48.19,4.455,nan,nan
2.96,-31.17,1.44,31.78,3.85,2.82,3.67,47.60,48.21,4.393,nan,nan
3.00,-32.33,3.10,31.28,4.50,2.82,3.75,47.60,48.21,5.142,nan,nan
3.04,-33.00,3.05,32.97,3.78,2.84,3.80,47.70,48.19,4.314,nan,nan
3.08,-32.83,1.94,32.27,3.05,2.91,3.87,47.70,48.17,3.481,nan,nan
3.12,-33.67,2.23,34.42,4.32,2.95,3.92,47.70,48.21,4.937,nan,nan
3.16,-34.17,2.04,34.80,4.02,2.97,3.97,47.70,48.17,4.591,nan,nan
