time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.34,0.01,-0.05,-0.15,0.00,47.70,48.24,-0.062,nan,nan
0.06,0.00,-0.34,0.01,-0.05,-0.15,0.00,47.70,48.24,-0.062,nan,nan
0.10,0.00,-0.34,0.01,-0.05,-0.13,0.00,47.70,48.24,-0.062,nan,nan
0.14,0.00,-0.34,0.01,-0.05,-0.08,0.00,47.70,48.24,-0.062,nan,nan
0.18,0.00,-0.34,0.01,-0.05,-0.06,0.00,47.70,48.24,-0.062,nan,nan
0.22,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.26,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.30,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.34,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.38,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.42,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.70,48.24,-0.062,nan,nan
0.46,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.80,48.24,-0.062,nan,nan
0.50,0.00,-0.34,0.01,-0.05,-0.05,0.00,47.80,48.24,-0.062,nan,nan
0.54,0.00,-0.34,0.01,-0.05,-0.05,0.01,47.80,48.24,-0.062,nan,nan
0.58,0.00,-0.70,-0.11,0.10,-0.05,0.02,47.70,48.24,0.112,nan,nan
0.62,-0.50,-0.86,0.02,0.10,-0.08,0.04,47.70,48.24,0.111,nan,nan
0.66,-0.83,-1.15,0.04,-0.05,-0.19,0.05,47.70,48.21,-0.058,nan,nan
0.70,-1.33,-1.97,0.46,-0.10,-0.40,0.06,47.80,48.22,-0.110,nan,nan
0.74,-2.17,-1.68,4.56,-0.35,-0.67,0.07,47.80,48.22,-0.401,nan,nan
0.78,-2.83,-0.24,3.96,0.10,-0.66,0.09,47.80,48.22,0.112,nan,nan
0.82,-2.50,-1.46,0.88,-0.02,-0.39,0.11,47.80,48.22,-0.028,nan,nan
0.86,-4.00,-0.65,4.80,-0.37,-0.46,0.11,47.80,48.24,-0.417,nan,nan
0.90,-3.50,-1.20,3.80,0.26,-0.56,0.13,47.80,48.21,0.297,nan,nan
0.94,-3.50,-2.16,2.83,-0.23,-0.38,0.14,47.80,48.21,-0.256,nan,nan
0.98,-4.83,-1.08,4.41,0.01,-0.33,0.15,47.80,48.24,0.012,nan,nan
1.02,-5.00,-0.91,6.27,0.34,-0.29,0.16,47.80,48.21,0.388,nan,nan
1.06,-5.00,-2.16,3.33,-0.49,-0.29,0.17,47.80,48.22,-0.558,nan,nan
1.10,-7.00,0.12,7.93,-0.02,-0.43,0.19,47.80,48.22,-0.022,nan,nan
1.14,-6.50,-1.39,2.07,0.24,-0.34,0.21,47.80,48.22,0.276,nan,nan
1.18,-8.17,0.36,10.63,0.29,-0.29,0.22,47.80,48.22,0.327,nan,nan
1.22,-8.17,-0.34,8.21,0.26,-0.34,0.22,47.80,48.22,0.296,nan,nan
1.26,-6.83,-1.78,8.37,0.18,-0.23,0.24,47.80,48.24,0.204,nan,nan
1.30,-7.50,-1.87,9.59,0.50,-0.20,0.26,47.60,48.24,0.566,nan,nan
1.34,-9.00,-0.50,9.23,0.37,-0.21,0.27,47.60,48.22,0.415,nan,nan
1.38,-9.50,-0.24,8.86,0.11,-0.19,0.28,47.70,48.24,0.127,nan,nan
1.42,-9.83,-0.62,9.50,0.57,-0.18,0.29,47.70,48.24,0.645,nan,nan
1.46,-9.17,-1.85,10.66,0.39,-0.18,0.31,47.70,48.24,0.446,nan,nan
1.50,-10.83,-0.50,10.52,0.25,-0.18,0.32,47.70,48.22,0.280,nan,nan
1.54,-11.33,-0.29,10.93,0.44,-0.18,0.33,47.70,48.22,0.496,nan,nan
1.58,-10.67,-1.66,11.55,0.49,-0.18,0.35,47.70,48.22,0.552,nan,nan
1.62,-11.67,-1.66,12.66,0.31,-0.16,0.36,47.70,48.22,0.345,nan,nan
1.66,-12.83,-0.26,12.17,0.70,-0.14,0.38,47.70,48.24,0.732,nan,nan
1.70,-13.00,-1.08,13.67,0.05,-0.12,0.39,47.70,48.24,0.056,nan,nan
1.74,-13.83,0.02,13.99,0.60,-0.11,0.40,47.60,48.24,0.683,nan,nan
1.78,-13.50,-1.13,13.13,0.52,-0.08,0.41,47.60,48.24,0.588,nan,nan
1.82,-14.17,-0.41,14.46,-0.15,-0.06,0.42,47.60,48.24,-0.172,nan,nan
1.86,-14.33,-1.49,14.79,0.52,-0.06,0.44,47.60,48.24,0.589,nan,nan
1.90,-15.67,-0.48,15.33,0.53,-0.04,0.46,47.70,48.26,0.595,nan,nan
1.94,-16.17,-0.14,15.88,0.73,-0.02,0.47,47.70,48.24,0.827,nan,nan
1.98,-15.83,-1.06,16.75,0.45,0.00,0.47,47.70,48.24,0.506,nan,nan
2.02,-16.50,-1.08,16.75,0.02,0.00,0.49,47.70,48.22,0.022,nan,nan
2.06,-17.33,-0.86,16.60,0.28,0.00,0.51,47.70,48.24,0.316,nan,nan
2.10,-17.17,-1.18,17.58,0.67,0.00,0.52,47.70,48.24,0.755,nan,nan
2.14,-17.83,-0.67,19.26,0.43,0.01,0.53,47.70,48.22,0.485,nan,nan
2.18,-18.83,-0.50,20.42,-0.05,0.01,0.54,47.70,48.21,-0.059,nan,nan
2.22,-19.00,-0.17,21.62,0.65,0.03,0.56,47.70,48.22,0.741,nan,nan
2.26,-19.67,-0.24,19.05,0.64,0.12,0.57,47.70,48.22,0.725,nan,nan
2.30,-19.50,-1.44,18.29,0.26,0.18,0.59,47.70,48.24,0.292,nan,nan
2.34,-20.33,-0.98,20.12,0.76,0.14,0.60,47.70,48.22,0.865,nan,nan
2.38,-21.00,-0.34,22.49,0.56,0.08,0.62,47.70,48.22,0.634,nan,nan
2.42,-21.33,-0.67,22.74,0.80,0.10,0.63,47.70,48.24,0.900,nan,nan
2.46,-21.67,-0.53,20.31,0.09,0.19,0.64,47.70,48.22,0.100,nan,nan
2.50,-22.33,-1.66,21.72,0.54,0.23,0.66,47.70,48.22,0.606,nan,nan
2.54,-22.83,-0.31,23.10,0.17,0.17,0.68,47.70,48.19,0.188,nan,nan
2.58,-23.83,0.00,25.27,0.48,0.16,0.69,47.60,48.21,0.542,nan,nan
2.62,-23.67,-1.03,22.52,0.95,0.24,0.69,47.60,48.24,1.072,nan,nan
2.66,-24.33,-0.19,23.50,0.78,0.29,0.71,47.60,48.22,0.885,nan,nan
2.70,-25.00,-0.62,25.15,0.98,0.23,0.72,47.70,48.21,1.110,nan,nan
2.74,-25.50,-0.24,25.56,0.30,0.21,0.74,47.70,48.22,0.345,nan,nan
2.78,-25.83,-0.34,24.99,0.59,0.29,0.75,47.70,48.22,0.671,nan,nan
2.82,-26.00,-0.46,26.42,0.40,0.32,0.76,47.70,48.22,0.449,nan,nan
2.86,-26.00,-1.32,25.07,0.57,0.30,0.78,47.70,48.22,0.640,nan,nan
2.90,-27.17,-0.91,27.38,1.08,0.28,0.79,47.70,48.21,1.224,nan,nan
2.94,-27.67,-0.58,27.79,0.66,0.28,0.81,47.70,48.22,0.752,nan,nan
2.98,-28.17,-0.77,27.34,0.76,0.36,0.82,47.70,48.22,0.863,nan,nan
3.02,-28.17,-0.29,28.89,0.64,0.37,0.84,47.70,48.24,0.721,nan,nan
3.06,-28.83,-0.89,28.76,0.28,0.34,0.85,47.70,48.24,0.317,nan,nan
3.10,-29.50,0.14,29.70,0.55,0.38,0.86,47.70,48.21,0.624,nan,nan
3.14,-30.00,-0.14,28.98,0.60,0.43,0.88,47.70,48.22,0.681,nan,nan
3.18,-30.33,-1.22,30.81,1.41,0.42,0.89,47.70,48.22,1.666,nan,nan
3.22,-30.83,-0.91,30.72,1.14,0.40,0.90,47.70,48.21,1.288,nan,nan
3.26,-31.50,0.00,30.92,0.36,0.46,0.92,47.70,48.19,0.412,nan,nan
3.30,-32.17,-0.07,32.03,0.83,0.47,0.93,47.70,48.24,0.934,nan,nan
3.34,-32.00,-0.96,32.30,1.20,0.46,0.94,47.70,48.22,1.361,nan,nan
3.38,-32.67,-0.70,33.52,0.84,0.48,0.96,47.70,48.24,0.947,nan,nan
3.42,-33.50,0.07,32.96,0.85,0.50,0.97,47.70,48.21,0.962,nan,nan
3.46,-33.83,-0.60,32.81,0.90,0.51,0.98,47.70,48.22,1.018,nan,nan
3.50,-34.33,-0.58,34.78,0.99,0.49,0.99,47.70,48.21,1.125,nan,nan
3.54,-34.17,-0.82,34.25,0.89,0.50,1.01,47.70,48.24,1.008,nan,nan
3.58,-35.00,-0.82,33.99,1.36,0.52,1.02,47.80,48.22,1.540,nan,nan
3.62,-35.83,0.62,36.65,0.98,0.50,1.03,47.80,48.24,1.109,nan,nan
3.66,-35.83,-0.38,34.96,1.07,0.55,1.04,47.70,48.21,1.213,nan,nan
3.70,-36.00,-0.24,36.13,1.03,0.57,1.05,47.70,48.22,1.161,nan,nan
3.74,-36.67,0.07,36.87,1.04,0.54,1.06,47.70,48.24,1.178,nan,nan
3.78,-36.83,-0.12,36.78,1.56,0.57,1.07,47.70,48.24,1.761,nan,nan
3.82,-37.17,-0.62,36.91,1.91,0.59,1.09,47.70,48.22,2.161,nan,nan
3.86,-38.00,-0.29,38.00,1.67,0.59,1.10,47.70,48.22,1.886,nan,nan
3.90,-38.33,-0.65,38.44,0.97,0.59,1.11,47.60,48.21,1.099,nan,nan
3.94,-38.67,-0.43,38.81,1.60,0.61,1.12,47.60,48.24,1.814,nan,nan
3.98,-39.17,-0.70,40.22,1.22,0.63,1.14,47.60,48.24,1.375,nan,nan
4.02,-39.83,0.05,39.29,0.99,0.65,1.15,47.60,48.21,1.119,nan,nan
4.06,-40.00,-0.14,40.42,1.14,0.67,1.17,47.70,48.22,1.294,nan,nan
4.10,-41.00,0.31,40.52,1.10,0.68,1.18,47.70,48.22,1.242,nan,nan
4.14,-41.00,-0.62,40.52,1.48,0.69,1.19,47.70,48.22,1.675,nan,nan
4.18,-42.00,0.00,41.84,1.39,0.69,1.21,47.80,48.22,1.574,nan,nan
4.22,-41.83,-0.38,41.63,1.03,0.71,1.22,47.80,48.19,1.164,nan,nan
4.26,-42.50,-0.12,42.56,1.24,0.73,1.23,47.70,48.19,1.400,nan,nan
4.30,-42.67,-0.19,42.64,1.43,0.73,1.24,47.70,48.21,1.613,nan,nan
4.34,-43.33,-0.48,42.49,1.33,0.74,1.26,47.70,48.22,1.505,nan,nan
4.38,-44.33,0.60,44.46,1.43,0.74,1.27,47.70,48.19,1.624,nan,nan
4.42,-44.33,-0.31,44.33,1.29,0.77,1.29,47.70,48.22,1.465,nan,nan
4.46,-45.00,-0.24,44.90,1.48,0.77,1.30,47.70,48.21,1.678,nan,nan
4.50,-45.33,0.24,45.07,0.93,0.80,1.31,47.70,48.24,1.050,nan,nan
4.54,-45.67,0.12,46.21,1.19,0.80,1.33,47.70,48.22,1.352,nan,nan
4.58,-46.17,-0.50,46.06,2.22,0.82,1.34,47.70,48.22,2.511,nan,nan
4.62,-47.00,-0.22,46.14,1.27,0.85,1.35,47.70,48.24,1.440,nan,nan
4.66,-47.00,-0.17,47.25,1.67,0.85,1.37,47.70,48.21,1.884,nan,nan
4.70,-47.67,0.07,46.34,1.82,0.88,1.38,47.70,48.21,2.059,nan,nan
4.74,-48.17,-0.29,48.94,1.68,0.88,1.39,47.70,48.24,1.900,nan,nan
4.78,-48.50,-0.60,47.11,1.03,0.88,1.41,47.70,48.24,1.163,nan,nan
4.82,-48.67,-0.43,49.83,2.14,0.89,1.42,47.70,48.21,2.425,nan,nan
4.86,-49.83,0.48,49.96,1.10,0.87,1.43,47.70,48.21,1.249,nan,nan
4.90,-49.50,-0.24,49.25,0.97,0.91,1.45,47.70,48.21,1.097,nan,nan
4.94,-50.67,0.26,51.29,0.79,0.93,1.46,47.70,48.24,0.898,nan,nan
4.98,-51.00,-0.31,49.50,1.23,0.94,1.48,47.70,48.22,1.394,nan,nan
5.02,-51.50,-0.19,52.07,1.10,0.93,1.49,47.70,48.22,1.243,nan,nan
5.06,-52.00,-0.10,51.18,1.01,0.93,1.50,47.70,48.19,1.147,nan,nan
5.10,-52.33,0.48,53.14,1.34,0.95,1.51,47.70,48.19,1.519,nan,nan
5.14,-53.00,0.62,51.20,1.50,0.97,1.52,47.70,48.21,1.701,nan,nan
5.18,-53.17,0.00,54.34,1.54,0.99,1.54,47.70,48.21,1.742,nan,nan
5.22,-54.00,0.14,52.46,1.60,1.01,1.56,47.70,48.22,1.811,nan,nan
5.26,-54.67,0.41,55.70,1.60,1.02,1.57,47.60,48.21,1.806,nan,nan
5.30,-54.67,-0.26,54.57,1.22,1.04,1.58,47.60,48.19,1.380,nan,nan
5.34,-55.50,0.36,55.22,1.88,1.06,1.59,47.60,48.22,2.123,nan,nan
5.38,-55.67,-0.10,54.59,1.28,1.07,1.61,47.70,48.21,1.446,nan,nan
5.42,-56.17,0.00,56.54,1.79,1.06,1.62,47.70,48.21,2.029,nan,nan
5.46,-56.83,-0.19,55.54,1.76,1.08,1.64,47.70,48.19,1.996,nan,nan
5.50,-57.17,0.26,57.25,1.93,1.12,1.65,47.70,48.19,2.185,nan,nan
5.54,-57.50,0.12,57.60,1.48,1.13,1.66,47.70,48.21,1.679,nan,nan
5.58,-58.17,0.53,57.75,1.34,1.14,1.67,47.70,48.22,1.519,nan,nan
5.62,-58.67,0.89,58.47,1.85,1.16,1.69,47.60,48.21,2.091,nan,nan
5.66,-58.67,0.12,58.69,1.41,1.18,1.71,47.60,48.22,1.591,nan,nan
5.70,-59.33,-0.12,59.50,2.20,1.18,1.72,47.70,48.21,2.489,nan,nan
5.74,-60.00,-0.17,59.04,1.46,1.19,1.73,47.70,48.21,1.653,nan,nan
5.78,-60.50,0.82,60.67,1.76,1.19,1.74,47.70,48.22,1.988,nan,nan
5.82,-60.67,0.05,60.22,1.79,1.21,1.76,47.70,48.21,2.024,nan,nan
5.86,-61.33,0.77,61.88,2.66,1.22,1.77,47.70,48.22,3.014,nan,nan
5.90,-61.50,0.12,61.28,1.64,1.24,1.78,47.70,48.21,1.860,nan,nan
5.94,-62.50,0.43,62.86,1.70,1.24,1.79,47.70,48.19,1.926,nan,nan
5.98,-62.50,0.02,62.04,1.20,1.24,1.81,47.70,48.22,1.362,nan,nan
6.02,-63.17,0.36,63.00,2.06,1.24,1.82,47.70,48.21,2.331,nan,nan
6.06,-63.00,-0.58,63.85,1.95,1.28,1.84,47.70,48.22,2.211,nan,nan
6.10,-64.17,0.74,63.05,1.92,1.30,1.85,47.70,48.21,2.176,nan,nan
6.14,-64.50,1.03,65.02,2.31,1.31,1.86,47.70,48.22,2.616,nan,nan
6.19,-64.67,0.53,64.45,1.45,1.31,1.88,47.70,48.24,1.646,nan,nan
6.22,-65.33,-0.10,65.32,2.74,1.32,1.88,47.70,48.21,3.099,nan,nan
6.26,-65.50,0.77,66.58,1.59,1.33,1.90,47.70,48.19,1.797,nan,nan
6.30,-66.17,0.02,65.34,1.60,1.36,1.91,47.80,48.21,1.811,nan,nan
6.34,-66.67,-0.41,66.91,2.72,1.37,1.92,47.80,48.19,3.077,nan,nan
6.38,-66.83,0.46,66.70,2.23,1.39,1.94,47.80,48.19,2.524,nan,nan
6.42,-67.83,0.70,66.20,2.04,1.41,1.95,47.60,48.21,2.305,nan,nan
6.46,-68.00,0.05,68.15,1.87,1.41,1.96,47.60,48.21,2.118,nan,nan
6.50,-68.83,0.96,68.43,2.41,1.42,1.98,47.60,48.19,2.723,nan,nan
6.54,-69.00,0.43,68.28,1.12,1.44,1.99,47.60,48.21,1.266,nan,nan
6.58,-69.67,0.72,69.23,2.06,1.47,2.00,47.70,48.22,2.330,nan,nan
6.62,-69.83,0.82,70.16,1.53,1.48,2.01,47.70,48.24,1.735,nan,nan
6.66,-70.17,0.41,68.56,1.81,1.51,2.02,47.70,48.21,1.973,nan,nan
6.70,-70.83,1.22,71.12,2.33,1.52,2.04,47.80,48.19,2.635,nan,nan
6.74,-70.83,0.58,70.99,2.74,1.52,2.06,47.80,48.19,3.097,nan,nan
6.78,-71.67,-0.07,70.89,1.62,1.53,2.07,47.80,48.21,1.838,nan,nan
6.82,-72.17,0.46,73.08,1.30,1.55,2.08,47.80,48.22,1.474,nan,nan
