time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,nan,nan,nan,nan,-0.10,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,-0.10,nan,48.10,nan,nan,nan,nan
0.11,nan,nan,nan,nan,-0.10,nan,48.10,nan,nan,nan,nan
0.15,nan,nan,nan,nan,-0.10,nan,48.10,nan,nan,nan,nan
0.19,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.23,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.27,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.31,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.35,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.39,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.43,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.47,nan,nan,nan,nan,-0.10,nan,48.20,nan,nan,nan,nan
0.51,nan,nan,nan,nan,-0.10,0.04,48.20,nan,nan,nan,nan
0.55,0.00,0.00,0.02,0.00,-0.10,0.18,47.90,48.19,0.000,nan,nan
0.59,0.00,0.77,-0.01,0.11,-0.10,0.26,47.90,48.21,0.131,nan,nan
0.63,0.00,0.46,0.07,0.24,-0.10,0.39,47.90,48.21,0.271,nan,nan
0.67,-0.17,-0.46,0.08,0.30,-0.10,0.48,47.80,48.21,0.338,nan,nan
0.71,-0.33,-0.02,0.05,0.41,-0.10,0.61,47.80,48.19,0.470,nan,nan
0.75,-0.17,-1.15,0.11,0.62,-0.10,0.70,47.80,48.22,0.708,nan,nan
0.79,-0.17,-0.91,0.19,0.49,-0.10,0.79,47.70,48.21,0.628,nan,nan
0.83,-0.33,-1.03,3.55,0.92,-0.10,0.92,47.70,48.22,1.047,nan,nan
0.87,-0.50,-1.08,8.58,1.00,-0.08,1.01,47.70,48.21,1.144,nan,nan
0.91,-1.67,1.54,-1.37,0.80,0.16,1.09,47.70,48.22,0.910,nan,nan
0.95,-0.67,0.50,0.88,1.12,0.53,1.22,47.70,48.22,1.278,nan,nan
0.99,-0.50,-0.41,0.23,1.23,0.59,1.31,47.80,48.19,1.408,nan,nan
1.03,-0.67,-1.15,1.14,1.23,0.42,1.40,47.80,48.21,1.399,nan,nan
1.07,-1.33,0.29,1.08,1.43,0.32,1.53,47.80,48.22,1.632,nan,nan
1.11,-1.83,1.82,2.57,1.80,0.43,1.62,47.70,48.22,2.059,nan,nan
1.15,-0.67,0.26,1.49,1.67,0.85,1.71,47.70,48.21,1.908,nan,nan
1.19,-0.83,0.55,0.30,1.69,1.10,1.84,47.70,48.19,1.929,nan,nan
1.23,-1.67,0.70,2.30,1.89,0.94,1.93,47.70,48.21,2.164,nan,nan
1.27,-1.17,0.60,-0.09,1.72,0.83,2.06,47.70,48.22,1.968,nan,nan
1.31,-2.33,1.56,8.03,2.30,0.87,2.14,47.70,48.19,2.621,nan,nan
1.35,-0.83,0.82,-1.08,1.96,1.13,2.23,47.70,48.22,2.238,nan,nan
1.39,-1.00,0.12,0.94,2.15,1.42,2.36,47.70,48.19,2.455,nan,nan
1.43,-2.00,1.34,0.10,2.33,1.37,2.45,47.70,48.22,2.661,nan,nan
1.47,-1.50,0.70,2.76,2.34,1.29,2.54,47.80,48.22,2.676,nan,nan
1.51,-3.00,4.13,0.31,2.72,1.36,2.67,47.80,48.24,3.107,nan,nan
1.55,-1.33,0.98,1.31,2.41,1.79,2.76,47.80,48.21,2.754,nan,nan
1.59,-2.00,1.08,-0.03,2.68,1.93,2.84,47.80,48.21,3.058,nan,nan
1.63,-2.00,1.20,4.65,2.15,1.73,2.98,47.70,48.22,2.459,nan,nan
1.67,-1.33,1.56,-0.37,2.82,1.85,3.06,47.70,48.21,3.217,nan,nan
1.71,-2.00,1.22,3.70,3.01,2.23,3.19,47.70,48.24,3.441,nan,nan
1.75,-1.83,0.96,7.14,3.10,2.24,3.28,47.70,48.21,3.541,nan,nan
1.79,-2.50,3.70,-0.32,3.27,2.23,3.37,47.70,48.22,3.732,nan,nan
1.83,-1.83,1.44,1.73,3.48,2.53,3.50,47.70,48.19,3.973,nan,nan
1.87,-2.67,2.28,7.53,3.42,2.54,3.59,47.80,48.21,3.904,nan,nan
1.91,-2.83,3.74,0.55,3.31,2.49,3.68,47.80,48.17,3.776,nan,nan
1.95,-2.00,1.54,1.96,3.51,2.78,3.81,47.80,48.21,4.008,nan,nan
1.99,-2.83,1.85,6.86,3.93,2.76,3.89,47.80,48.19,4.488,nan,nan
2.03,-3.50,4.85,0.27,3.76,2.58,4.02,47.80,48.22,4.290,nan,nan
2.07,-1.83,0.70,1.27,3.86,2.89,4.11,47.70,48.19,4.403,nan,nan
2.11,-4.17,4.18,7.85,4.38,2.93,4.20,47.70,48.21,5.004,nan,nan
2.15,-2.33,3.19,0.69,4.13,3.02,4.33,47.70,48.24,4.717,nan,nan
2.19,-3.67,3.24,9.15,3.78,3.18,4.42,47.80,48.17,4.320,nan,nan
2.23,-3.50,4.44,-0.25,4.44,3.20,4.51,47.80,48.21,5.074,nan,nan
2.27,-2.67,2.59,1.17,4.59,3.37,4.64,47.80,48.24,5.238,nan,nan
2.31,-4.00,5.23,0.47,4.88,3.36,4.73,47.60,48.22,5.577,nan,nan
2.35,-2.33,1.94,1.76,4.69,3.54,4.86,47.60,48.21,5.350,nan,nan
2.39,-4.00,4.99,4.02,4.88,3.60,4.94,47.60,48.19,5.568,nan,nan
2.43,-2.33,1.97,2.36,4.93,3.76,5.03,47.60,48.22,5.629,nan,nan
2.47,-4.83,5.40,5.46,4.85,3.87,5.16,47.80,48.17,5.539,nan,nan
2.51,-2.50,2.74,2.49,5.16,3.98,5.25,47.80,48.22,5.886,nan,nan
2.55,-5.00,6.26,6.84,5.62,4.01,5.34,47.70,48.19,6.416,nan,nan
2.59,-3.00,3.62,1.42,5.23,4.13,5.47,47.70,48.24,5.972,nan,nan
2.63,-5.17,5.71,6.60,6.16,4.14,5.56,47.70,48.24,7.035,nan,nan
2.67,-2.83,3.05,2.52,5.75,4.22,5.69,47.70,48.19,6.563,nan,nan
2.71,-4.17,5.35,-1.49,5.53,4.32,5.77,47.70,48.21,6.311,nan,nan
2.75,-3.00,2.38,6.64,5.01,4.45,5.86,47.70,48.19,5.721,nan,nan
2.79,-4.83,6.36,-0.03,5.69,4.49,5.99,47.70,48.24,6.495,nan,nan
2.83,-4.83,4.58,10.82,5.39,4.59,6.08,47.70,48.22,6.159,nan,nan
2.87,-3.50,3.77,0.06,6.01,4.63,6.17,47.70,48.22,6.860,nan,nan
2.91,-4.50,4.63,12.54,5.48,4.71,6.30,47.70,48.21,6.256,nan,nan
2.95,-3.67,4.15,5.78,5.85,4.85,6.39,47.80,48.19,6.680,nan,nan
2.99,-5.33,6.98,0.19,6.61,5.05,6.48,47.80,48.22,7.546,nan,nan
3.03,-3.67,3.72,8.48,6.15,5.15,6.61,47.80,48.21,7.025,nan,nan
3.07,-4.00,4.46,1.09,6.31,5.18,6.69,47.70,48.24,7.206,nan,nan
3.11,-6.33,8.02,8.01,7.20,5.28,6.78,47.70,48.19,8.219,nan,nan
3.15,-4.67,6.46,7.64,6.88,5.53,6.91,47.70,48.17,7.859,nan,nan
3.19,-3.83,4.87,0.75,6.90,5.80,7.00,47.60,48.22,7.879,nan,nan
3.23,-6.00,6.98,12.28,6.89,5.66,7.09,47.60,48.24,7.866,nan,nan
3.27,-4.50,6.29,-1.35,6.80,5.75,7.17,47.60,48.21,7.759,nan,nan
3.31,-5.00,5.35,10.64,6.32,5.96,7.31,47.80,48.21,7.219,nan,nan
3.35,-5.00,6.72,0.16,7.15,6.05,7.39,47.80,48.24,8.161,nan,nan
3.39,-4.83,5.47,10.51,7.31,6.14,7.52,47.80,48.19,8.346,nan,nan
3.43,-5.33,7.61,-1.48,7.28,6.16,7.61,47.70,48.19,8.313,nan,nan
3.47,-4.67,4.63,8.85,7.86,6.35,7.74,47.70,48.19,8.972,nan,nan
3.51,-5.33,7.66,-1.24,7.39,6.38,7.83,47.70,48.19,8.444,nan,nan
3.55,-4.33,4.32,4.92,7.40,6.48,7.96,47.70,48.22,8.455,nan,nan
3.59,-5.67,8.35,-2.54,7.82,6.42,8.05,47.70,48.17,8.934,nan,nan
3.63,-5.17,5.14,8.97,8.03,6.62,8.18,47.70,48.17,9.173,nan,nan
3.67,-5.33,7.30,-2.30,7.90,6.77,8.27,47.70,48.22,9.018,nan,nan
