time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,nan,nan,nan,nan,0.09,nan,nan,nan,nan,nan,nan
0.07,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.11,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.15,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.19,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.23,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.27,nan,nan,nan,nan,0.09,nan,49.00,nan,nan,nan,nan
0.31,nan,nan,nan,nan,0.09,nan,48.90,nan,nan,nan,nan
0.35,nan,nan,nan,nan,0.09,nan,48.90,nan,nan,nan,nan
0.39,nan,nan,nan,nan,0.09,nan,48.90,nan,nan,nan,nan
0.43,nan,nan,nan,nan,0.09,nan,48.90,nan,nan,nan,nan
0.47,nan,nan,nan,nan,0.09,nan,48.90,nan,nan,nan,nan
0.51,nan,nan,nan,nan,0.09,0.07,48.90,nan,nan,nan,nan
0.55,0.00,-0.22,0.01,0.06,0.09,0.14,49.00,49.09,0.014,nan,nan
0.59,0.00,-0.67,-0.03,0.15,0.09,0.21,49.00,49.07,0.165,nan,nan
0.63,0.00,-0.86,0.00,0.25,0.09,0.31,49.00,49.05,0.281,nan,nan
0.67,-0.17,-0.50,-0.00,0.30,0.09,0.38,48.50,49.07,0.339,nan,nan
0.72,-0.17,-0.67,0.01,0.30,0.07,0.48,48.50,49.09,0.339,nan,nan
0.75,-0.33,-0.50,0.02,0.40,0.05,0.55,48.50,49.07,0.458,nan,nan
0.79,-0.33,-0.46,0.03,0.50,0.03,0.62,48.60,49.09,0.571,nan,nan
0.84,-0.50,-0.67,0.03,0.66,0.02,0.72,48.60,49.09,0.744,nan,nan
0.87,-0.33,-1.06,0.13,0.53,0.02,0.79,48.60,49.07,0.599,nan,nan
0.91,-0.50,-1.34,0.56,0.66,0.02,0.86,48.60,49.05,0.747,nan,nan
0.95,-0.67,0.10,3.13,0.81,0.02,0.96,48.60,49.09,0.912,nan,nan
0.99,-1.50,0.86,4.10,1.27,0.08,1.03,48.60,49.09,1.436,nan,nan
1.04,-0.67,-0.38,0.66,0.98,0.44,1.13,48.60,49.07,1.107,nan,nan
1.07,-0.83,-0.58,0.44,1.13,0.79,1.20,48.60,49.05,1.273,nan,nan
1.12,-1.17,0.41,1.54,1.02,0.72,1.31,48.60,49.07,1.155,nan,nan
1.15,-0.83,-0.74,0.41,1.21,0.57,1.38,48.50,49.09,1.371,nan,nan
1.19,-1.83,1.08,5.92,1.66,0.55,1.44,48.50,49.09,1.883,nan,nan
1.24,-0.67,0.46,0.11,1.24,0.78,1.55,48.50,49.07,1.405,nan,nan
1.27,-0.83,-0.86,0.31,1.40,0.97,1.62,48.60,49.07,1.585,nan,nan
1.31,-1.33,-0.82,1.02,1.76,0.80,1.68,48.60,49.05,1.997,nan,nan
1.35,-2.67,1.32,4.98,1.65,0.58,1.75,48.60,49.09,1.866,nan,nan
1.39,-2.33,2.16,2.34,1.94,0.88,1.86,48.60,49.09,2.194,nan,nan
1.43,-1.67,1.51,0.33,1.76,1.38,1.92,48.60,49.07,1.994,nan,nan
1.47,-1.17,-0.36,0.98,1.81,1.31,2.03,48.60,49.05,2.082,nan,nan
1.51,-2.33,0.58,3.95,1.98,1.03,2.10,48.50,49.05,2.195,nan,nan
1.55,-2.17,1.46,4.93,2.46,1.21,2.20,48.50,49.05,2.784,nan,nan
1.60,-2.00,1.13,1.30,2.11,1.60,2.30,48.50,49.05,2.388,nan,nan
1.63,-1.83,0.10,3.79,2.32,1.56,2.37,48.60,49.07,2.627,nan,nan
1.67,-2.67,0.98,1.97,2.28,1.42,2.48,48.60,49.09,2.585,nan,nan
1.71,-1.50,1.13,-1.02,2.26,1.69,2.54,48.60,49.09,2.562,nan,nan
1.75,-2.00,0.94,2.13,2.51,1.87,2.65,48.60,49.03,2.843,nan,nan
1.79,-2.00,0.50,2.46,2.78,1.73,2.72,48.60,49.05,3.150,nan,nan
1.83,-2.67,2.71,-2.22,2.46,1.86,2.78,48.50,49.05,2.789,nan,nan
1.88,-2.00,1.30,1.02,2.84,2.07,2.89,48.50,49.09,3.212,nan,nan
1.91,-3.67,3.26,6.32,2.82,1.91,2.96,48.50,49.07,3.190,nan,nan
1.95,-2.00,1.27,2.14,3.06,2.09,3.03,48.50,49.05,3.467,nan,nan
1.99,-1.83,0.67,2.12,2.84,2.27,3.13,48.50,49.05,3.217,nan,nan
2.03,-4.00,3.89,1.76,3.50,2.11,3.20,48.50,49.09,3.964,nan,nan
