time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.27,0.03,0.21,0.10,0.00,47.70,48.22,0.235,nan,nan
0.06,0.00,-1.27,0.03,0.21,0.10,0.00,47.70,48.22,0.235,nan,nan
0.10,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.14,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.18,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.22,0.00,-1.27,0.03,0.21,0.11,0.00,47.80,48.22,0.235,nan,nan
0.26,0.00,-1.27,0.03,0.21,0.11,0.00,47.80,48.22,0.235,nan,nan
0.30,0.00,-1.27,0.03,0.21,0.11,0.00,47.80,48.22,0.235,nan,nan
0.34,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.38,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.42,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.46,0.00,-1.27,0.03,0.21,0.11,0.00,47.70,48.22,0.235,nan,nan
0.50,0.00,-1.27,0.03,0.21,0.11,0.01,47.70,48.22,0.235,nan,nan
0.54,0.00,-0.60,0.02,0.00,0.11,0.04,47.70,48.24,-1.314,nan,nan
0.58,0.00,-1.54,-0.03,-0.09,0.11,0.06,47.70,48.24,-0.105,nan,nan
0.62,-0.17,-1.13,-0.05,0.06,0.10,0.10,47.70,48.22,0.064,nan,nan
0.66,-0.50,-1.08,0.00,-0.06,0.09,0.12,47.70,48.21,-0.064,nan,nan
0.70,-1.17,-0.79,0.03,0.00,0.09,0.16,47.70,48.19,0.000,nan,nan
0.74,-0.67,-0.89,0.38,-0.03,0.08,0.19,47.70,48.22,-0.037,nan,nan
0.78,-1.00,-0.72,0.03,0.32,0.03,0.21,47.70,48.22,0.360,nan,nan
0.82,-1.17,-1.10,1.79,0.03,-0.05,0.25,47.80,48.21,0.034,nan,nan
0.86,-1.17,-0.79,2.87,0.25,-0.09,0.28,47.80,48.24,0.278,nan,nan
0.90,-1.50,-1.27,-1.13,0.18,-0.02,0.30,47.80,48.22,0.205,nan,nan
0.94,-1.50,-2.28,0.22,0.22,0.03,0.34,47.70,48.22,0.253,nan,nan
0.98,-1.50,-2.35,2.39,0.34,-0.09,0.36,47.70,48.22,0.386,nan,nan
1.02,-2.67,-0.48,7.10,0.65,-0.29,0.40,47.70,48.19,0.741,nan,nan
1.06,-2.17,-1.08,6.38,0.79,-0.20,0.42,47.80,48.22,0.893,nan,nan
1.10,-2.67,-0.34,2.69,0.52,0.02,0.45,47.80,48.21,0.588,nan,nan
1.14,-2.50,0.00,0.20,0.15,0.13,0.49,47.80,48.21,0.168,nan,nan
1.18,-3.00,-0.82,0.04,0.60,0.13,0.51,47.80,48.24,0.681,nan,nan
1.22,-2.83,-0.65,0.85,0.10,0.08,0.55,47.80,48.24,0.116,nan,nan
1.26,-3.50,-0.31,9.28,-0.00,-0.01,0.57,47.60,48.21,-0.004,nan,nan
1.30,-3.83,-0.12,7.18,0.24,0.01,0.60,47.60,48.19,0.270,nan,nan
1.34,-3.00,-0.67,-0.61,0.65,0.30,0.64,47.60,48.22,0.738,nan,nan
1.38,-3.50,-0.89,0.03,0.65,0.45,0.66,47.70,48.19,0.736,nan,nan
1.42,-3.50,-1.42,0.25,0.50,0.25,0.70,47.70,48.21,0.570,nan,nan
1.46,-4.33,-0.84,8.50,0.77,0.03,0.72,47.70,48.19,0.870,nan,nan
1.50,-4.67,-0.19,12.89,0.94,-0.03,0.75,47.70,48.21,1.062,nan,nan
1.54,-5.33,1.51,2.81,0.98,0.24,0.79,47.70,48.21,1.110,nan,nan
1.58,-4.50,-0.89,3.56,0.95,0.60,0.81,47.70,48.22,1.072,nan,nan
1.62,-4.33,-1.56,4.36,0.58,0.48,0.85,47.70,48.22,0.660,nan,nan
1.66,-5.83,0.89,6.27,1.32,0.29,0.88,47.70,48.21,1.491,nan,nan
1.70,-5.00,-0.31,0.21,0.88,0.49,0.90,47.70,48.21,0.993,nan,nan
1.74,-5.17,-1.18,0.02,0.84,0.53,0.94,47.70,48.24,0.951,nan,nan
1.78,-5.67,-1.42,11.62,0.94,0.17,0.96,47.70,48.24,1.067,nan,nan
1.82,-6.33,0.00,18.13,0.88,-0.03,1.00,47.70,48.24,0.992,nan,nan
1.86,-5.33,-0.74,4.30,0.90,0.42,1.02,47.80,48.24,1.022,nan,nan
1.90,-6.50,0.38,4.59,1.06,0.89,1.05,47.80,48.22,1.204,nan,nan
1.94,-6.50,-0.19,8.62,1.38,0.80,1.09,47.80,48.24,1.565,nan,nan
1.98,-7.33,0.74,6.01,1.12,0.69,1.11,47.80,48.21,1.268,nan,nan
2.02,-6.00,-1.25,9.67,0.96,0.73,1.14,47.80,48.21,1.092,nan,nan
2.06,-6.83,-0.10,7.63,1.39,0.74,1.17,47.80,48.22,1.569,nan,nan
2.10,-6.33,-0.82,9.05,1.16,0.78,1.20,47.70,48.21,1.309,nan,nan
2.14,-7.33,0.50,8.43,1.47,0.77,1.24,47.70,48.22,1.665,nan,nan
2.18,-6.83,-1.39,10.05,1.08,0.83,1.26,47.70,48.19,1.225,nan,nan
2.22,-7.50,-0.31,9.64,1.16,0.86,1.29,47.70,48.22,1.309,nan,nan
2.26,-7.67,-0.10,6.40,0.77,0.89,1.32,47.70,48.21,0.872,nan,nan
2.30,-8.00,-0.07,7.61,1.55,0.91,1.35,47.70,48.21,1.755,nan,nan
2.34,-7.33,-1.56,10.60,1.53,0.96,1.38,47.70,48.21,1.726,nan,nan
2.38,-8.00,-0.02,10.23,1.58,0.96,1.41,47.80,48.19,1.789,nan,nan
2.42,-9.83,1.49,9.39,1.28,0.97,1.44,47.80,48.24,1.445,nan,nan
2.46,-9.83,2.35,5.97,1.44,0.99,1.48,47.80,48.22,1.635,nan,nan
2.50,-9.00,-0.14,10.98,1.50,1.01,1.50,47.80,48.19,1.698,nan,nan
2.54,-8.50,-0.60,11.00,1.68,1.04,1.52,47.80,48.22,1.897,nan,nan
2.58,-9.00,-0.31,11.02,1.44,1.08,1.56,47.80,48.24,1.626,nan,nan
2.62,-10.33,1.18,8.59,1.31,1.11,1.59,47.80,48.21,1.478,nan,nan
2.66,-10.17,1.20,8.79,1.12,1.15,1.62,47.80,48.24,1.264,nan,nan
2.70,-9.50,-0.67,11.18,1.73,1.20,1.65,47.70,48.24,1.958,nan,nan
2.74,-10.50,0.48,9.42,1.88,1.23,1.67,47.70,48.24,2.129,nan,nan
