time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.03,0.00,-0.70,0.03,0.00,0.14,0.00,47.70,48.19,0.000,nan,nan
0.07,0.00,-0.70,0.03,0.00,0.14,0.00,47.70,48.19,0.000,nan,nan
0.11,0.00,-0.70,0.03,0.00,0.12,0.00,47.70,48.19,0.000,nan,nan
0.15,0.00,-0.70,0.03,0.00,0.10,0.00,47.70,48.19,0.000,nan,nan
0.19,0.00,-0.70,0.03,0.00,0.09,0.00,47.70,48.19,0.000,nan,nan
0.23,0.00,-0.70,0.03,0.00,0.09,0.00,47.70,48.19,0.000,nan,nan
0.27,0.00,-0.70,0.03,0.00,0.09,0.00,47.70,48.19,0.000,nan,nan
0.31,0.00,-0.70,0.03,0.00,0.09,0.00,47.80,48.19,0.000,nan,nan
0.35,0.00,-0.70,0.03,0.00,0.09,0.00,47.80,48.19,0.000,nan,nan
0.39,0.00,-0.70,0.03,0.00,0.09,0.00,47.80,48.19,0.000,nan,nan
0.43,0.00,-0.70,0.03,0.00,0.09,0.00,47.70,48.19,0.000,nan,nan
0.47,0.00,-0.70,0.03,0.00,0.09,0.00,47.70,48.19,0.000,nan,nan
0.51,0.00,-0.70,0.03,0.00,0.09,0.04,47.70,48.19,0.000,nan,nan
0.55,0.00,-1.01,-0.02,0.00,0.09,0.18,47.70,48.22,0.862,nan,nan
0.59,-0.50,-1.20,0.02,0.22,0.09,0.26,47.70,48.22,0.256,nan,nan
0.63,-1.17,-0.98,-0.02,0.13,0.09,0.39,47.70,48.22,0.148,nan,nan
0.67,-2.00,-0.60,0.02,0.26,0.08,0.48,47.60,48.22,0.299,nan,nan
0.71,-2.00,-0.53,0.07,0.46,0.04,0.57,47.60,48.22,0.519,nan,nan
0.75,-2.83,-0.12,0.07,0.55,0.02,0.70,47.60,48.24,0.458,nan,nan
0.79,-3.50,-0.72,4.92,0.52,-0.03,0.79,47.60,48.22,0.599,nan,nan
0.83,-3.83,-0.34,11.44,0.75,-0.19,0.88,47.60,48.22,0.856,nan,nan
0.87,-5.33,1.39,12.55,0.65,-0.10,1.01,47.60,48.19,0.737,nan,nan
0.91,-4.00,-1.51,2.56,0.72,0.43,1.09,47.70,48.19,0.819,nan,nan
0.95,-5.17,-0.02,7.83,0.62,0.62,1.22,47.70,48.24,0.708,nan,nan
0.99,-5.50,-0.34,3.91,1.22,0.51,1.31,47.70,48.19,1.396,nan,nan
1.03,-5.50,-0.70,4.92,1.30,0.68,1.40,47.70,48.22,1.480,nan,nan
1.07,-7.17,0.07,6.30,1.41,0.81,1.53,47.70,48.21,1.607,nan,nan
1.11,-8.17,1.42,6.91,1.40,0.86,1.62,47.70,48.21,1.601,nan,nan
1.15,-7.83,0.67,6.45,1.49,0.98,1.75,47.80,48.22,1.739,nan,nan
1.19,-8.00,0.82,9.47,1.98,1.09,1.84,47.80,48.21,2.265,nan,nan
1.23,-9.67,1.68,8.09,1.38,1.19,1.93,47.70,48.22,1.715,nan,nan
1.27,-10.33,2.16,9.29,2.13,1.29,2.06,47.70,48.19,2.431,nan,nan
1.31,-9.33,0.46,9.62,2.53,1.41,2.14,47.70,48.21,2.891,nan,nan
1.35,-10.33,0.62,9.88,1.99,1.51,2.23,47.70,48.22,2.269,nan,nan
1.39,-11.00,2.06,11.13,2.43,1.61,2.36,47.70,48.19,2.777,nan,nan
1.43,-11.83,0.74,11.76,2.43,1.70,2.45,47.70,48.21,2.770,nan,nan
1.48,-12.50,1.18,12.81,2.24,1.79,2.58,47.70,48.21,2.557,nan,nan
1.51,-13.17,2.62,12.94,2.67,1.89,2.67,47.60,48.21,3.045,nan,nan
1.55,-13.00,1.30,12.90,2.60,2.00,2.76,47.60,48.22,2.973,nan,nan
1.59,-14.17,2.40,13.68,3.13,2.11,2.89,47.60,48.19,3.575,nan,nan
1.63,-13.50,1.10,13.84,2.19,2.23,2.98,47.70,48.24,2.501,nan,nan
1.67,-14.83,1.49,14.81,3.17,2.33,3.06,47.70,48.19,3.622,nan,nan
1.71,-15.00,1.32,15.94,2.58,2.42,3.19,47.70,48.19,2.948,nan,nan
1.75,-16.17,2.47,16.00,2.54,2.51,3.28,47.70,48.22,2.899,nan,nan
1.80,-16.50,1.56,16.33,3.78,2.60,3.41,47.70,48.19,4.313,nan,nan
1.83,-17.00,2.04,16.79,3.66,2.70,3.50,47.70,48.21,4.180,nan,nan
1.87,-17.67,2.06,18.52,3.62,2.79,3.59,47.70,48.19,4.133,nan,nan
1.92,-17.83,1.90,18.30,3.83,2.89,3.72,47.70,48.19,4.368,nan,nan
1.95,-18.50,2.09,18.42,3.37,2.99,3.81,47.70,48.19,3.842,nan,nan
1.99,-19.00,2.69,19.43,3.11,3.04,3.89,47.70,48.21,3.548,nan,nan
2.03,-19.00,2.11,19.23,4.14,3.06,4.02,47.70,48.19,4.724,nan,nan
2.07,-20.17,3.53,19.50,3.65,3.10,4.11,47.70,48.22,4.165,nan,nan
2.11,-20.33,3.17,20.82,4.90,3.20,4.24,47.70,48.21,5.595,nan,nan
2.15,-20.33,2.50,21.25,3.82,3.30,4.33,47.70,48.21,4.361,nan,nan
2.19,-21.83,3.22,21.94,3.94,3.37,4.42,47.70,48.19,4.502,nan,nan
2.23,-21.83,2.76,22.08,4.58,3.46,4.55,47.70,48.19,5.227,nan,nan
2.27,-22.83,2.86,22.42,5.52,3.56,4.64,47.70,48.21,6.306,nan,nan
2.31,-23.17,3.19,23.11,5.03,3.68,4.73,47.70,48.19,5.737,nan,nan
2.35,-23.67,4.30,24.06,5.27,3.80,4.86,47.60,48.22,6.008,nan,nan
2.39,-24.33,3.86,25.18,4.49,3.91,4.94,47.60,48.19,5.128,nan,nan
2.43,-24.50,2.26,24.38,3.96,4.01,5.08,47.60,48.22,4.518,nan,nan
2.47,-24.83,3.82,25.86,5.55,4.11,5.16,47.70,48.19,6.234,nan,nan
2.51,-25.33,3.74,25.49,4.82,4.23,5.25,47.70,48.19,5.501,nan,nan
2.55,-26.00,3.14,26.45,4.81,4.33,5.38,47.70,48.21,5.494,nan,nan
2.59,-26.50,4.13,26.99,5.39,4.40,5.47,47.80,48.19,6.154,nan,nan
2.63,-27.00,3.91,27.49,5.81,4.48,5.56,47.80,48.19,6.633,nan,nan
2.68,-27.50,4.49,27.29,6.29,4.59,5.69,47.80,48.19,7.181,nan,nan
2.71,-28.17,4.20,28.51,5.13,4.71,5.77,47.60,48.19,5.851,nan,nan
2.75,-28.83,5.21,29.37,5.24,4.81,5.86,47.60,48.19,5.986,nan,nan
2.79,-29.17,4.13,28.79,5.50,4.91,5.99,47.60,48.21,6.282,nan,nan
2.83,-29.67,5.26,29.94,6.32,5.03,6.08,47.70,48.19,7.218,nan,nan
2.87,-30.17,3.98,30.01,6.16,5.12,6.17,47.70,48.19,7.035,nan,nan
2.91,-30.50,4.03,31.05,5.50,5.21,6.30,47.70,48.19,6.275,nan,nan
2.95,-31.17,4.94,31.27,7.03,5.32,6.39,47.80,48.19,8.029,nan,nan
2.99,-32.00,5.69,32.14,6.90,5.46,6.52,47.80,48.17,7.874,nan,nan
3.03,-32.00,5.69,32.20,5.56,5.56,6.61,47.80,48.17,6.351,nan,nan
3.07,-32.50,5.78,32.92,7.56,5.65,6.69,47.70,48.15,8.629,nan,nan
3.11,-33.17,5.40,33.67,6.17,5.76,6.83,47.70,48.21,7.039,nan,nan
3.15,-33.67,4.68,33.94,6.58,5.87,6.91,47.70,48.15,7.514,nan,nan
3.19,-34.83,5.57,34.69,7.35,5.94,7.00,47.70,48.17,8.394,nan,nan
3.23,-34.67,5.52,35.19,6.90,6.04,7.09,47.70,48.17,7.880,nan,nan
3.27,-34.83,5.30,35.61,7.13,6.15,7.22,47.70,48.19,8.143,nan,nan
3.31,-35.67,5.62,35.85,7.15,6.24,7.31,47.70,48.17,8.157,nan,nan
3.35,-36.33,5.38,37.49,7.99,6.32,7.39,47.70,48.17,9.121,nan,nan
3.39,-37.17,7.42,36.37,8.01,6.43,7.52,47.80,48.21,9.138,nan,nan
3.43,-37.33,6.29,37.46,6.96,6.55,7.61,47.80,48.15,7.943,nan,nan
3.47,-37.83,6.38,38.24,8.08,6.67,7.74,47.80,48.17,9.219,nan,nan
3.51,-37.83,6.38,37.97,8.25,6.78,7.83,47.80,48.15,9.417,nan,nan
3.55,-38.83,6.31,39.11,6.87,6.86,7.92,47.60,48.15,7.843,nan,nan
3.60,-39.83,7.37,39.20,8.48,6.94,8.05,47.60,48.21,9.671,nan,nan
3.63,-40.00,7.39,40.32,7.81,7.05,8.14,47.80,48.19,8.910,nan,nan
3.67,-40.50,7.03,40.60,7.46,7.16,8.22,47.80,48.15,8.511,nan,nan
3.71,-41.17,7.56,41.53,8.30,7.27,8.36,47.80,48.19,9.633,nan,nan
3.75,-41.33,6.94,41.77,7.88,7.38,8.44,47.80,48.19,8.991,nan,nan
3.79,-42.00,6.41,42.68,8.19,7.49,8.58,47.80,48.15,9.350,nan,nan
3.83,-42.67,8.02,42.14,7.88,7.59,8.66,47.80,48.15,8.860,nan,nan
3.87,-43.00,8.11,43.23,8.23,7.71,8.75,47.80,48.13,9.394,nan,nan
3.91,-43.33,7.10,44.02,8.90,7.85,8.88,47.80,48.21,10.154,nan,nan
3.95,-44.17,8.04,44.27,7.86,7.97,8.97,47.80,48.19,8.974,nan,nan
3.99,-44.83,7.68,44.72,9.44,8.08,9.10,47.80,48.15,10.776,nan,nan
4.03,-45.33,6.77,45.00,8.56,8.17,9.19,47.70,48.21,9.775,nan,nan
4.07,-46.00,8.40,46.31,9.50,8.25,9.28,47.70,48.10,10.850,nan,nan
4.11,-46.33,8.35,46.97,10.27,8.38,9.41,47.70,48.13,11.718,nan,nan
4.15,-46.67,7.15,46.57,8.77,8.50,9.49,47.80,48.13,10.006,nan,nan
4.19,-47.33,10.06,47.53,10.70,8.61,9.62,47.80,48.12,12.211,nan,nan
4.23,-48.00,8.26,48.26,9.84,8.69,9.71,47.80,48.15,11.231,nan,nan
4.27,-48.17,9.12,48.92,8.99,8.81,9.80,47.60,48.17,10.260,nan,nan
