time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.00,nan,nan,nan,nan,0.29,nan,nan,nan,nan,nan,nan
0.04,nan,nan,nan,nan,0.30,nan,48.20,nan,nan,nan,nan
0.08,nan,nan,nan,nan,0.30,nan,48.20,nan,nan,nan,nan
0.12,nan,nan,nan,nan,0.30,nan,48.20,nan,nan,nan,nan
0.16,nan,nan,nan,nan,0.30,nan,48.20,nan,nan,nan,nan
0.20,nan,nan,nan,nan,0.30,nan,48.00,nan,nan,nan,nan
0.24,nan,nan,nan,nan,0.30,nan,48.00,nan,nan,nan,nan
0.28,nan,nan,nan,nan,0.30,nan,48.00,nan,nan,nan,nan
0.32,nan,nan,nan,nan,0.30,nan,48.10,nan,nan,nan,nan
0.36,nan,nan,nan,nan,0.30,nan,48.10,nan,nan,nan,nan
0.40,nan,nan,nan,nan,0.30,nan,48.10,nan,nan,nan,nan
0.44,nan,nan,nan,nan,0.30,nan,48.10,nan,nan,nan,nan
0.48,nan,nan,nan,nan,0.30,nan,48.10,nan,nan,nan,nan
0.52,nan,nan,nan,nan,0.30,0.02,48.10,nan,nan,nan,nan
0.56,-1.50,0.24,0.06,-0.15,0.29,0.05,48.20,48.21,-0.167,nan,nan
0.60,-0.50,-0.91,-0.04,0.03,0.25,0.07,48.20,48.21,0.034,nan,nan
0.64,-0.17,-0.19,0.02,0.08,0.19,0.08,47.70,48.21,0.162,nan,nan
0.68,-0.17,-0.10,0.03,-0.03,0.16,0.11,47.70,48.21,-0.029,nan,nan
0.72,-0.17,-0.67,0.50,0.13,0.15,0.13,47.70,48.21,0.151,nan,nan
0.77,-0.50,0.17,0.63,0.15,0.13,0.16,47.70,48.22,0.173,nan,nan
0.80,-0.33,-0.26,0.06,0.13,0.14,0.18,47.70,48.21,0.145,nan,nan
0.84,-0.33,-0.79,0.03,0.15,0.13,0.20,47.70,48.22,0.173,nan,nan
0.89,-0.50,-0.67,-0.00,0.24,0.10,0.22,47.70,48.22,0.272,nan,nan
0.92,-0.50,-0.84,-0.02,0.10,0.09,0.24,47.70,48.21,0.109,nan,nan
0.96,-0.83,-0.60,0.04,0.27,0.08,0.26,47.70,48.22,0.300,nan,nan
1.00,-0.67,-0.89,0.06,0.30,0.08,0.29,47.70,48.21,0.339,nan,nan
1.04,-0.83,0.00,0.33,0.41,0.06,0.31,47.70,48.22,0.461,nan,nan
1.08,-0.67,-1.08,1.70,0.41,-0.01,0.33,47.70,48.19,0.461,nan,nan
1.12,-1.00,-0.62,0.05,0.26,-0.09,0.36,47.70,48.22,0.299,nan,nan
1.16,-1.00,-1.32,2.76,0.29,-0.21,0.38,47.70,48.21,0.323,nan,nan
1.21,-0.83,-1.03,0.07,0.26,-0.32,0.40,47.70,48.21,0.293,nan,nan
1.24,-0.50,-1.82,2.12,0.31,-0.38,0.42,47.70,48.21,0.346,nan,nan
1.28,-1.83,-0.38,7.67,0.60,-0.41,0.44,47.80,48.22,0.684,nan,nan
1.33,-1.67,-0.65,3.65,0.18,-0.24,0.47,47.80,48.22,0.203,nan,nan
1.36,-1.50,-0.41,-0.25,0.55,0.08,0.49,47.80,48.21,0.623,nan,nan
1.40,-1.17,-0.36,0.08,0.55,0.35,0.51,47.80,48.21,0.628,nan,nan
1.45,-1.17,-1.03,0.04,0.50,0.34,0.53,47.80,48.22,0.567,nan,nan
1.48,-2.00,-0.26,-0.02,0.50,0.20,0.55,47.80,48.22,0.570,nan,nan
1.52,-1.50,-0.67,0.19,0.55,0.12,0.57,47.70,48.24,0.624,nan,nan
1.56,-1.83,-0.60,0.93,0.73,0.05,0.60,47.70,48.22,0.828,nan,nan
1.60,-1.50,-2.02,3.60,0.60,-0.15,0.62,47.70,48.24,0.675,nan,nan
1.64,-2.00,-0.82,9.38,0.89,-0.31,0.64,47.70,48.21,1.004,nan,nan
1.68,-2.67,0.38,7.78,1.15,-0.09,0.67,47.70,48.21,1.303,nan,nan
1.72,-1.83,-0.29,0.55,0.72,0.36,0.68,47.70,48.21,0.820,nan,nan
1.76,-1.83,-0.98,0.02,0.68,0.48,0.70,47.70,48.22,0.772,nan,nan
1.80,-2.33,-0.43,0.10,0.72,0.27,0.73,47.70,48.22,0.817,nan,nan
1.84,-2.33,-0.26,0.07,0.76,0.12,0.75,47.80,48.21,0.860,nan,nan
1.88,-2.00,-1.92,2.64,0.56,0.01,0.77,47.80,48.22,0.635,nan,nan
1.92,-3.00,-0.70,10.99,1.13,-0.12,0.80,47.80,48.17,1.283,nan,nan
1.96,-2.50,0.62,-1.69,0.99,0.10,0.82,47.80,48.19,1.117,nan,nan
2.01,-2.17,-1.10,0.54,0.82,0.56,0.84,47.80,48.22,0.923,nan,nan
2.04,-2.33,-0.94,0.54,0.93,0.51,0.86,47.80,48.21,1.050,nan,nan
2.08,-3.00,-0.12,1.36,0.58,0.23,0.88,47.80,48.22,0.653,nan,nan
2.12,-2.83,-0.72,11.85,0.91,0.14,0.91,47.80,48.22,1.030,nan,nan
2.16,-2.33,0.17,-1.54,0.78,0.40,0.93,47.80,48.24,0.885,nan,nan
2.20,-2.17,-1.25,0.60,0.89,0.70,0.95,47.70,48.22,1.004,nan,nan
2.24,-3.17,-0.41,1.30,0.92,0.51,0.98,47.70,48.21,1.039,nan,nan
2.28,-3.33,-0.24,7.11,0.88,0.24,0.99,47.70,48.19,0.996,nan,nan
2.33,-4.33,1.39,9.97,1.48,0.25,1.02,47.70,48.21,1.678,nan,nan
2.36,-3.17,0.41,0.92,1.07,0.64,1.04,47.80,48.21,1.213,nan,nan
2.40,-3.33,0.17,1.59,1.00,0.75,1.06,47.80,48.19,1.135,nan,nan
2.44,-3.17,-1.10,-0.03,1.04,0.42,1.09,47.80,48.22,1.178,nan,nan
2.48,-3.33,-1.22,5.68,0.50,0.15,1.11,47.70,48.22,0.560,nan,nan
2.52,-3.67,-0.50,16.36,1.34,0.07,1.13,47.70,48.19,1.520,nan,nan
2.56,-5.67,3.05,1.21,1.33,0.56,1.15,47.70,48.24,1.501,nan,nan
2.60,-3.17,0.07,2.07,1.15,1.15,1.17,47.70,48.22,1.302,nan,nan
2.65,-3.33,-0.98,2.17,1.06,0.98,1.20,47.70,48.19,1.204,nan,nan
2.68,-4.67,0.74,6.27,1.52,0.59,1.22,47.70,48.22,1.721,nan,nan
2.72,-3.33,-0.65,0.48,1.27,0.65,1.24,47.70,48.22,1.435,nan,nan
2.76,-4.00,-0.22,11.48,1.39,0.72,1.27,47.70,48.22,1.573,nan,nan
2.80,-4.50,1.10,2.24,1.40,0.82,1.28,47.70,48.22,1.587,nan,nan
2.85,-3.83,-0.82,2.12,1.10,1.04,1.31,47.70,48.21,1.246,nan,nan
2.88,-5.00,0.94,8.79,1.61,0.84,1.33,47.70,48.19,1.823,nan,nan
2.92,-3.33,-1.10,0.65,1.31,0.72,1.35,47.70,48.21,1.482,nan,nan
2.96,-4.50,-0.12,3.84,0.72,0.75,1.38,47.70,48.24,0.820,nan,nan
3.00,-5.50,2.42,2.47,1.72,0.63,1.40,47.70,48.22,1.945,nan,nan
3.04,-3.83,-1.15,2.30,1.54,0.91,1.42,47.70,48.21,1.744,nan,nan
3.08,-4.67,-0.36,7.59,0.99,0.97,1.44,47.70,48.21,1.120,nan,nan
3.12,-3.67,-1.18,1.32,1.38,0.85,1.46,47.70,48.22,1.564,nan,nan
3.17,-4.83,0.14,11.32,1.54,0.88,1.49,47.70,48.21,1.741,nan,nan
3.20,-5.17,0.94,-0.49,1.55,1.00,1.51,47.70,48.21,1.756,nan,nan
3.24,-4.50,-0.29,4.31,1.45,1.17,1.53,47.70,48.19,1.640,nan,nan
3.28,-5.83,0.82,11.66,1.50,0.93,1.56,47.70,48.24,1.694,nan,nan
3.32,-5.33,1.42,6.00,1.55,0.95,1.57,47.80,48.19,1.750,nan,nan
3.36,-4.50,-0.29,1.98,1.59,1.21,1.59,47.80,48.21,1.801,nan,nan
3.40,-5.33,-0.38,11.53,1.87,1.06,1.62,47.80,48.21,2.240,nan,nan
3.44,-5.50,1.42,-0.38,1.60,1.01,1.64,47.70,48.21,1.805,nan,nan
3.49,-4.67,-0.34,4.99,1.57,1.23,1.67,47.70,48.21,1.774,nan,nan
3.52,-6.17,1.49,5.06,1.48,1.07,1.69,47.80,48.24,1.678,nan,nan
3.56,-5.17,0.70,0.04,1.61,1.19,1.71,47.80,48.21,1.825,nan,nan
3.61,-5.17,-0.86,7.51,1.47,1.27,1.73,47.80,48.21,1.660,nan,nan
3.64,-5.83,1.82,6.06,2.10,1.10,1.75,47.70,48.22,2.377,nan,nan
3.68,-4.83,-0.55,3.25,1.67,1.32,1.77,47.70,48.19,1.886,nan,nan
3.72,-6.67,1.03,12.56,2.00,1.27,1.80,47.70,48.19,2.267,nan,nan
3.76,-6.33,1.51,2.94,1.87,1.22,1.82,47.80,48.19,2.115,nan,nan
3.81,-5.17,-0.46,5.77,1.73,1.40,1.85,47.80,48.22,1.954,nan,nan
3.84,-5.83,1.06,6.90,2.14,1.31,1.87,47.80,48.22,2.422,nan,nan
3.88,-5.33,-0.05,3.07,1.75,1.40,1.88,47.70,48.22,1.976,nan,nan
3.92,-6.83,1.63,12.68,2.05,1.40,1.91,47.70,48.19,2.319,nan,nan
3.96,-6.00,0.86,1.49,1.84,1.36,1.93,47.70,48.22,2.079,nan,nan
4.00,-5.83,-0.41,8.91,1.59,1.47,1.95,47.70,48.19,1.801,nan,nan
4.04,-6.83,1.70,6.90,2.09,1.40,1.98,47.80,48.21,2.365,nan,nan
4.08,-5.67,-0.38,5.28,2.05,1.53,2.00,47.80,48.24,2.324,nan,nan
4.13,-7.67,2.54,9.21,1.80,1.45,2.03,47.80,48.21,2.041,nan,nan
4.16,-5.67,-0.79,2.90,1.62,1.50,2.04,47.80,48.21,1.836,nan,nan
4.20,-7.33,1.30,13.84,2.09,1.48,2.06,47.80,48.19,2.361,nan,nan
4.24,-7.17,2.47,1.64,2.05,1.44,2.09,47.80,48.21,2.317,nan,nan
4.28,-7.67,0.84,13.48,2.22,1.58,2.11,47.80,48.22,2.512,nan,nan
4.33,-7.50,3.19,3.48,2.34,1.55,2.14,47.80,48.19,2.644,nan,nan
4.36,-7.33,0.12,13.71,2.57,1.63,2.16,47.80,48.21,2.909,nan,nan
4.40,-7.50,2.21,5.76,2.49,1.51,2.17,47.70,48.21,2.822,nan,nan
4.44,-6.17,-0.58,5.49,2.18,1.63,2.20,47.70,48.22,2.469,nan,nan
4.48,-7.50,2.04,6.30,2.60,1.62,2.22,47.80,48.19,2.946,nan,nan
4.52,-6.00,-0.70,5.75,2.19,1.70,2.25,47.80,48.22,2.483,nan,nan
4.56,-7.67,1.01,4.33,2.48,1.65,2.27,47.80,48.21,2.812,nan,nan
4.60,-6.50,-0.98,7.62,1.62,1.74,2.29,47.80,48.19,1.829,nan,nan
4.65,-8.50,2.57,9.28,2.80,1.75,2.32,47.80,48.21,3.173,nan,nan
4.68,-6.50,-1.27,8.06,1.42,1.82,2.33,47.80,48.19,1.609,nan,nan
4.72,-8.17,1.97,10.27,2.16,1.76,2.35,47.80,48.19,2.450,nan,nan
4.76,-6.83,-0.62,4.64,2.38,1.82,2.38,47.80,48.22,2.688,nan,nan
4.80,-8.00,1.39,7.38,2.47,1.83,2.40,47.80,48.22,2.800,nan,nan
4.84,-6.67,-0.31,5.44,2.10,1.89,2.42,47.80,48.21,2.377,nan,nan
4.88,-8.67,1.03,12.25,2.80,1.85,2.45,47.70,48.22,3.169,nan,nan
4.92,-7.33,-0.58,12.31,2.30,1.91,2.47,47.70,48.19,2.604,nan,nan
4.97,-8.33,1.63,7.12,2.42,1.89,2.49,47.70,48.21,2.742,nan,nan
5.00,-9.17,1.78,13.56,2.55,1.94,2.51,47.80,48.21,2.880,nan,nan
5.04,-9.00,2.93,3.70,2.64,1.94,2.53,47.80,48.22,2.987,nan,nan
5.08,-7.67,-0.55,14.24,2.47,1.96,2.56,47.80,48.22,2.796,nan,nan
5.12,-8.00,1.13,2.88,2.33,1.95,2.58,47.80,48.24,2.638,nan,nan
5.16,-9.50,1.99,12.90,2.09,1.99,2.61,47.80,48.19,2.364,nan,nan
5.20,-8.83,2.52,1.31,2.50,2.04,2.62,47.80,48.22,2.831,nan,nan
5.24,-9.67,2.11,10.16,3.16,1.99,2.64,47.80,48.21,3.579,nan,nan
5.28,-7.17,-0.43,7.83,2.25,2.05,2.67,47.80,48.22,2.545,nan,nan
5.32,-9.17,2.47,3.70,3.03,2.13,2.69,47.80,48.22,3.424,nan,nan
5.36,-9.83,1.80,13.85,3.14,2.17,2.71,47.80,48.22,3.553,nan,nan
5.40,-9.67,3.02,3.61,2.86,2.16,2.74,47.80,48.22,3.515,nan,nan
5.44,-9.50,2.57,12.39,3.09,2.17,2.76,47.70,48.21,3.498,nan,nan
5.49,-7.83,0.02,6.54,1.89,2.21,2.78,47.70,48.21,2.137,nan,nan
5.52,-9.83,3.36,4.47,3.13,2.23,2.80,47.70,48.22,3.539,nan,nan
5.56,-10.33,2.66,12.88,2.41,2.26,2.82,47.70,48.21,2.723,nan,nan
5.60,-9.67,2.23,4.47,2.74,2.29,2.85,47.70,48.22,3.102,nan,nan
5.64,-9.33,1.56,10.03,2.81,2.31,2.87,47.70,48.22,3.182,nan,nan
5.69,-7.83,-0.19,12.41,3.41,2.35,2.90,47.70,48.21,3.862,nan,nan
5.72,-9.33,1.87,4.77,2.31,2.36,2.92,47.70,48.19,2.617,nan,nan
5.76,-10.33,2.76,10.77,3.07,2.44,2.93,47.70,48.19,3.473,nan,nan
5.80,-9.50,1.80,8.20,2.77,2.50,2.96,47.70,48.19,3.140,nan,nan
5.84,-10.50,3.12,7.98,2.82,2.53,2.98,47.70,48.22,3.189,nan,nan
5.88,-10.50,2.69,8.78,3.23,2.56,3.00,47.70,48.19,3.651,nan,nan
5.92,-9.17,0.91,6.96,2.96,2.57,3.03,47.70,48.19,3.354,nan,nan
5.96,-10.00,1.51,9.78,3.38,2.57,3.05,47.70,48.22,3.827,nan,nan
6.01,-10.50,2.42,11.52,3.76,2.58,3.07,47.70,48.19,4.257,nan,nan
6.04,-9.17,0.82,12.61,3.50,2.60,3.09,47.70,48.17,3.958,nan,nan
6.08,-9.83,1.92,10.71,3.41,2.64,3.11,47.70,48.22,3.862,nan,nan
6.12,-10.67,2.42,10.48,3.98,2.65,3.14,47.70,48.22,4.505,nan,nan
