time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.06,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.10,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.14,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.18,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.22,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.26,0.00,-0.62,-0.03,0.06,0.02,0.00,48.60,49.05,0.063,nan,nan
0.30,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.34,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.38,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.42,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.46,0.00,-0.62,-0.03,0.06,0.02,0.00,48.50,49.05,0.063,nan,nan
0.50,0.00,-0.62,-0.03,0.06,0.02,0.03,48.50,49.05,0.063,nan,nan
0.54,0.00,-0.50,-0.01,0.00,0.02,0.10,48.50,49.09,-1.618,nan,nan
0.58,-0.17,-1.32,-0.03,0.12,0.02,0.21,48.50,49.05,0.131,nan,nan
0.62,-1.00,-1.49,0.01,0.17,0.02,0.28,48.60,49.07,0.196,nan,nan
0.67,-1.33,-1.18,-0.01,0.20,0.02,0.38,48.60,49.07,0.227,nan,nan
0.70,-1.67,-0.77,0.66,0.17,0.00,0.45,48.60,49.07,0.188,nan,nan
0.74,-2.33,-0.36,4.53,0.17,-0.10,0.52,48.60,49.07,0.193,nan,nan
0.78,-2.17,-1.08,6.72,0.31,-0.17,0.62,48.60,49.09,0.352,nan,nan
0.82,-3.50,0.00,3.24,0.70,-0.06,0.69,48.60,49.05,0.794,nan,nan
0.86,-3.33,-0.46,2.63,0.38,0.15,0.76,48.60,49.09,0.430,nan,nan
