time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.06,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.10,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.14,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.18,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.22,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.26,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.30,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.34,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.38,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.42,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.46,0.00,-1.10,-0.01,-0.21,0.04,0.00,48.60,49.07,-0.234,nan,nan
0.50,0.00,-1.10,-0.01,-0.21,0.04,0.03,48.60,49.07,-0.234,nan,nan
0.54,0.00,-1.10,-0.02,0.00,0.04,0.09,48.60,49.05,1.262,nan,nan
0.58,0.00,-1.34,0.01,0.15,0.04,0.19,48.60,49.05,0.173,nan,nan
0.62,-0.67,-1.08,-0.03,0.27,0.04,0.25,48.50,49.05,0.306,nan,nan
0.67,-1.00,-0.65,0.04,0.32,0.03,0.34,48.50,49.07,0.366,nan,nan
0.70,-1.17,-0.72,-0.01,0.40,0.03,0.41,48.50,49.07,0.450,nan,nan
0.74,-1.33,-1.25,0.24,0.40,0.00,0.47,48.50,49.05,0.453,nan,nan
0.79,-1.83,-0.74,2.79,0.41,-0.14,0.56,48.50,49.05,0.461,nan,nan
0.82,-1.83,-1.15,2.80,0.29,-0.23,0.62,48.50,49.05,0.324,nan,nan
0.86,-2.83,-0.22,7.72,0.66,-0.15,0.69,48.50,49.05,0.742,nan,nan
0.90,-2.83,-0.46,9.53,0.75,-0.01,0.78,48.50,49.05,0.851,nan,nan
0.94,-2.67,-0.86,2.07,0.74,0.25,0.84,48.50,49.05,0.835,nan,nan
0.99,-3.17,-0.05,1.74,0.60,0.50,0.94,48.50,49.07,0.680,nan,nan
1.02,-3.17,-1.20,2.85,0.78,0.46,1.00,48.50,49.05,0.881,nan,nan
1.06,-3.83,-0.74,9.19,0.96,0.29,1.06,48.50,49.05,1.086,nan,nan
1.10,-3.50,-0.48,3.08,0.82,0.38,1.16,48.50,49.05,0.925,nan,nan
1.14,-4.00,-0.86,0.30,1.13,0.65,1.22,48.60,49.05,1.274,nan,nan
1.19,-4.50,-1.27,7.46,0.94,0.61,1.31,48.60,49.09,1.067,nan,nan
1.22,-5.17,0.72,3.98,1.63,0.51,1.38,48.50,49.09,1.843,nan,nan
1.26,-4.83,0.00,1.00,1.25,0.83,1.44,48.50,49.09,1.414,nan,nan
1.30,-5.83,-0.10,10.91,1.07,0.81,1.53,48.50,49.03,1.207,nan,nan
