time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.02,0.00,-1.34,-0.00,0.15,-0.61,0.00,47.70,48.22,0.062,nan,nan
0.06,0.00,-1.34,-0.00,0.15,-0.60,0.00,47.80,48.22,0.062,nan,nan
0.10,0.00,-1.34,-0.00,0.15,-0.52,0.00,47.80,48.22,0.062,nan,nan
0.14,0.00,-1.34,-0.00,0.15,-0.35,0.00,47.80,48.22,0.062,nan,nan
0.18,0.00,-1.34,-0.00,0.15,-0.24,0.00,47.80,48.22,0.062,nan,nan
0.22,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.70,48.22,0.062,nan,nan
0.26,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.70,48.22,0.062,nan,nan
0.30,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.70,48.22,0.062,nan,nan
0.34,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.80,48.22,0.062,nan,nan
0.38,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.80,48.22,0.062,nan,nan
0.42,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.80,48.22,0.062,nan,nan
0.46,0.00,-1.34,-0.00,0.15,-0.23,0.00,47.70,48.22,0.062,nan,nan
0.50,0.00,-1.34,-0.00,0.15,-0.23,0.01,47.70,48.22,0.062,nan,nan
0.54,0.00,-1.13,-0.05,0.00,-0.24,0.03,47.70,48.24,-1.577,nan,nan
0.58,-0.17,-1.13,-0.01,-0.03,-0.24,0.06,47.80,48.22,-0.039,nan,nan
0.62,-0.83,-2.09,0.71,-0.05,-0.30,0.07,47.80,48.22,-0.061,nan,nan
0.66,-1.50,-1.37,4.21,-0.19,-0.48,0.09,47.80,48.22,-0.212,nan,nan
0.70,-2.67,-0.38,4.02,0.27,-0.51,0.12,47.70,48.22,0.303,nan,nan
0.74,-2.00,-1.90,0.67,-0.08,-0.25,0.14,47.70,48.21,-0.091,nan,nan
0.78,-3.17,-1.44,4.18,-0.25,-0.18,0.16,47.70,48.24,-0.281,nan,nan
0.82,-3.33,-1.06,6.51,0.35,-0.32,0.19,47.70,48.24,0.391,nan,nan
0.86,-4.33,-0.41,1.33,-0.12,-0.23,0.21,47.70,48.19,-0.139,nan,nan
0.90,-5.00,-0.53,7.84,0.17,-0.16,0.23,47.70,48.21,0.192,nan,nan
0.94,-5.00,-1.32,5.58,0.30,-0.13,0.25,47.70,48.22,0.344,nan,nan
0.98,-5.50,-0.91,1.87,0.19,-0.05,0.27,47.70,48.22,0.213,nan,nan
1.02,-6.00,-1.51,10.73,0.32,-0.16,0.30,47.70,48.22,0.363,nan,nan
1.06,-6.67,-0.82,6.51,0.23,-0.20,0.32,47.80,48.22,0.261,nan,nan
1.10,-6.83,-1.44,4.83,0.26,-0.03,0.35,47.80,48.22,0.299,nan,nan
1.14,-7.83,-1.54,8.82,0.26,0.03,0.37,47.80,48.21,0.295,nan,nan
1.18,-8.00,-1.92,8.94,0.19,-0.04,0.38,47.70,48.22,0.215,nan,nan
1.22,-7.83,-2.18,8.57,0.36,-0.05,0.41,47.70,48.24,0.408,nan,nan
1.26,-9.67,-0.82,9.42,0.86,0.00,0.43,47.70,48.19,0.976,nan,nan
1.30,-10.33,-0.34,10.48,0.72,0.01,0.45,47.70,48.19,0.820,nan,nan
1.34,-10.67,-0.41,11.27,0.63,0.00,0.48,47.70,48.24,0.708,nan,nan
1.38,-11.00,-0.86,11.63,0.54,0.04,0.50,47.70,48.22,0.614,nan,nan
1.42,-11.83,-0.14,11.90,0.45,0.08,0.52,47.70,48.21,0.512,nan,nan
1.46,-11.33,-1.51,12.41,0.15,0.10,0.54,47.70,48.22,0.172,nan,nan
1.50,-12.00,-1.44,14.38,0.70,0.11,0.56,47.70,48.21,0.738,nan,nan
1.54,-13.00,-0.72,14.83,0.26,0.13,0.59,47.70,48.21,0.292,nan,nan
1.58,-14.00,0.19,12.35,0.67,0.19,0.61,47.70,48.22,0.757,nan,nan
1.62,-13.83,-1.10,13.25,0.76,0.26,0.63,47.70,48.22,0.859,nan,nan
1.66,-14.67,-0.17,13.85,0.33,0.26,0.66,47.70,48.22,0.369,nan,nan
1.70,-15.17,-0.72,16.55,0.70,0.22,0.67,47.70,48.22,0.797,nan,nan
1.74,-16.00,-0.05,17.07,1.00,0.23,0.70,47.70,48.22,1.130,nan,nan
1.78,-15.67,-1.13,15.26,0.24,0.31,0.72,47.70,48.22,0.275,nan,nan
1.82,-16.67,-0.38,16.97,0.70,0.36,0.74,47.70,48.22,0.787,nan,nan
1.86,-17.00,-0.79,17.35,0.72,0.35,0.77,47.70,48.24,0.818,nan,nan
1.90,-17.67,-0.72,17.93,0.78,0.36,0.79,47.70,48.22,0.881,nan,nan
1.94,-17.83,-1.25,18.65,0.96,0.38,0.82,47.70,48.21,1.082,nan,nan
1.98,-18.67,-0.41,19.12,0.77,0.40,0.83,47.70,48.22,0.868,nan,nan
2.02,-19.17,-0.29,19.47,0.75,0.43,0.85,47.70,48.22,0.848,nan,nan
2.06,-19.67,-0.55,19.65,0.37,0.46,0.88,47.70,48.22,0.415,nan,nan
2.10,-20.33,-1.20,19.88,1.09,0.48,0.90,47.70,48.22,1.232,nan,nan
2.14,-21.00,-0.48,20.84,1.04,0.49,0.93,47.70,48.19,1.182,nan,nan
2.18,-22.00,0.50,21.67,0.47,0.50,0.95,47.70,48.19,0.530,nan,nan
2.22,-21.67,-0.53,22.43,0.59,0.53,0.97,47.80,48.19,0.673,nan,nan
2.26,-22.33,-0.34,22.72,1.10,0.58,0.99,47.80,48.19,1.248,nan,nan
2.30,-23.33,-0.05,22.91,1.11,0.59,1.01,47.80,48.21,1.258,nan,nan
2.34,-23.33,-0.34,23.27,1.24,0.61,1.04,47.80,48.21,1.407,nan,nan
2.38,-24.50,0.53,24.19,1.14,0.62,1.06,47.70,48.19,1.285,nan,nan
2.42,-24.50,0.00,24.43,1.22,0.66,1.08,47.70,48.19,1.383,nan,nan
2.46,-25.17,0.12,25.40,1.18,0.69,1.11,47.70,48.21,1.334,nan,nan
2.50,-25.33,-0.12,24.93,1.17,0.70,1.12,47.70,48.21,1.321,nan,nan
2.54,-26.17,-0.86,26.70,1.19,0.73,1.15,47.70,48.19,1.342,nan,nan
2.58,-26.67,0.07,26.28,0.75,0.74,1.17,47.70,48.21,0.843,nan,nan
2.62,-27.00,-0.05,26.76,1.00,0.75,1.19,47.70,48.21,1.128,nan,nan
2.66,-27.67,0.02,27.63,0.87,0.77,1.22,47.70,48.21,0.984,nan,nan
2.70,-28.17,-0.10,27.81,1.19,0.80,1.24,47.70,48.21,1.347,nan,nan
2.74,-28.83,0.07,29.04,1.23,0.84,1.26,47.70,48.22,1.394,nan,nan
2.78,-29.17,0.41,28.94,1.37,0.84,1.28,47.70,48.19,1.553,nan,nan
2.82,-30.00,0.46,30.38,1.53,0.86,1.30,47.70,48.21,1.728,nan,nan
2.86,-30.00,0.00,29.85,0.67,0.89,1.33,47.70,48.21,0.754,nan,nan
2.90,-30.83,-0.67,30.75,1.08,0.93,1.35,47.70,48.24,1.219,nan,nan
2.94,-31.50,-0.12,30.77,1.21,0.94,1.37,47.70,48.22,1.369,nan,nan
2.98,-31.50,-0.46,32.02,0.97,0.94,1.40,47.70,48.19,1.099,nan,nan
3.02,-32.33,-0.22,32.07,1.72,0.97,1.42,47.70,48.19,1.941,nan,nan
3.06,-32.67,0.72,33.04,1.34,0.99,1.44,47.70,48.17,1.513,nan,nan
3.10,-32.67,0.72,33.72,1.70,1.00,1.46,47.70,48.21,1.926,nan,nan
3.14,-33.83,-0.43,34.37,2.03,1.05,1.48,47.70,48.19,2.302,nan,nan
3.18,-34.33,0.53,34.04,1.75,1.06,1.51,47.70,48.21,1.982,nan,nan
3.22,-35.17,0.55,35.37,1.51,1.07,1.53,47.80,48.21,1.711,nan,nan
