time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,0.00,-0.60,-0.08,-0.11,0.05,0.00,47.70,48.22,-0.130,nan,nan
0.05,0.00,-0.60,-0.08,-0.11,0.05,0.00,47.80,48.22,-0.130,nan,nan
0.09,0.00,-0.60,-0.08,-0.11,0.05,0.00,47.80,48.22,-0.130,nan,nan
0.13,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.80,48.22,-0.130,nan,nan
0.17,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.80,48.22,-0.130,nan,nan
0.21,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.70,48.22,-0.130,nan,nan
0.25,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.70,48.22,-0.130,nan,nan
0.29,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.70,48.22,-0.130,nan,nan
0.33,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.60,48.22,-0.130,nan,nan
0.37,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.60,48.22,-0.130,nan,nan
0.41,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.60,48.22,-0.130,nan,nan
0.45,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.80,48.22,-0.130,nan,nan
0.49,0.00,-0.60,-0.08,-0.11,0.06,0.00,47.80,48.22,-0.130,nan,nan
0.53,0.00,-0.60,-0.08,-0.11,0.06,0.14,47.80,48.22,-0.130,nan,nan
0.57,-0.17,0.00,-0.01,0.17,0.06,0.23,47.80,48.24,0.195,nan,nan
0.61,-0.50,-0.36,0.04,0.31,0.05,0.33,47.80,48.24,0.350,nan,nan
0.65,-1.00,-1.58,-0.01,0.48,0.04,0.47,47.80,48.24,0.551,nan,nan
0.69,-1.17,-1.63,0.02,0.36,0.02,0.56,47.70,48.19,0.407,nan,nan
0.73,-2.00,-0.36,0.33,0.50,0.01,0.70,47.70,48.24,0.569,nan,nan
0.77,-2.17,-1.56,3.22,0.54,-0.05,0.80,47.70,48.24,0.622,nan,nan
0.81,-3.00,-0.86,10.21,0.80,-0.12,0.89,47.70,48.24,0.908,nan,nan
0.85,-4.50,1.49,6.29,1.05,0.03,1.03,47.70,48.22,1.196,nan,nan
0.89,-3.33,-0.31,2.86,0.71,0.44,1.12,47.70,48.24,0.808,nan,nan
0.93,-4.83,1.46,5.52,1.21,0.57,1.22,47.80,48.24,1.380,nan,nan
0.97,-3.83,-0.74,3.91,0.82,0.60,1.36,47.80,48.22,0.941,nan,nan
1.01,-4.67,0.46,1.94,1.29,0.72,1.45,47.80,48.24,1.474,nan,nan
1.05,-5.00,-0.77,10.44,1.18,0.78,1.59,47.60,48.21,1.348,nan,nan
1.09,-5.67,0.53,5.58,1.65,0.85,1.69,47.60,48.21,1.888,nan,nan
1.13,-5.17,-0.82,4.93,1.45,1.03,1.83,47.60,48.22,1.660,nan,nan
1.17,-7.00,1.15,7.76,2.03,0.98,1.92,47.70,48.22,2.317,nan,nan
1.21,-6.33,0.17,2.82,1.82,1.15,2.02,47.70,48.22,2.080,nan,nan
1.25,-8.17,0.48,14.25,2.74,1.16,2.16,47.70,48.22,3.127,nan,nan
1.29,-7.00,0.29,5.02,2.18,1.28,2.25,47.70,48.21,2.488,nan,nan
1.33,-7.00,0.29,12.13,2.33,1.43,2.34,47.70,48.24,2.659,nan,nan
1.37,-10.17,3.38,4.49,2.13,1.60,2.48,47.70,48.22,2.433,nan,nan
1.41,-8.00,0.10,9.84,2.63,1.76,2.58,47.80,48.21,2.997,nan,nan
1.45,-8.83,0.98,11.31,2.38,1.90,2.72,47.80,48.22,2.721,nan,nan
1.49,-10.17,2.38,6.65,2.48,2.03,2.81,47.80,48.21,2.831,nan,nan
1.53,-10.83,2.90,11.16,3.02,2.16,2.91,47.80,48.22,3.453,nan,nan
1.57,-10.50,2.30,11.98,3.03,2.27,3.05,47.80,48.22,3.459,nan,nan
1.61,-11.50,2.71,11.45,3.32,2.40,3.14,47.70,48.22,3.789,nan,nan
1.65,-11.50,2.81,12.69,3.10,2.50,3.28,47.70,48.21,3.538,nan,nan
1.69,-12.00,2.04,14.02,2.62,2.58,3.38,47.70,48.21,2.986,nan,nan
1.73,-12.17,2.40,11.42,3.34,2.65,3.47,47.70,48.21,3.814,nan,nan
1.77,-12.50,1.34,13.34,4.04,2.74,3.61,47.70,48.21,4.617,nan,nan
1.81,-13.17,2.38,14.23,4.11,2.82,3.70,47.70,48.19,4.697,nan,nan
1.85,-13.67,2.66,12.85,4.27,2.91,3.84,47.70,48.22,4.875,nan,nan
1.89,-13.67,2.66,13.92,4.02,3.00,3.94,47.70,48.22,4.584,nan,nan
1.93,-14.83,4.44,13.70,3.54,3.07,4.03,47.70,48.24,4.045,nan,nan
1.97,-14.67,2.59,16.00,4.60,3.15,4.17,47.70,48.19,5.247,nan,nan
2.01,-15.67,3.48,14.49,4.11,3.22,4.27,47.80,48.24,4.688,nan,nan
2.05,-15.67,3.31,15.92,3.67,3.31,4.36,47.80,48.21,4.185,nan,nan
2.09,-15.67,2.54,16.25,3.80,3.40,4.50,47.80,48.22,4.342,nan,nan
2.13,-16.33,3.02,16.59,4.86,3.51,4.59,47.60,48.22,5.544,nan,nan
2.17,-17.17,4.15,16.54,5.20,3.62,4.73,47.60,48.21,5.934,nan,nan
2.21,-17.17,3.10,17.37,4.75,3.73,4.83,47.60,48.19,5.426,nan,nan
2.25,-17.50,3.62,18.06,4.20,3.83,4.92,47.70,48.21,4.790,nan,nan
2.29,-18.00,3.72,17.42,4.07,3.93,5.06,47.70,48.22,4.651,nan,nan
2.33,-18.50,3.67,18.76,5.39,4.02,5.16,47.70,48.22,6.156,nan,nan
2.37,-18.67,3.84,18.30,5.76,4.13,5.30,47.70,48.19,6.571,nan,nan
2.41,-18.67,3.29,19.33,4.57,4.29,5.39,47.70,48.22,5.214,nan,nan
2.45,-20.17,4.70,19.61,4.72,4.41,5.48,47.70,48.24,5.386,nan,nan
2.49,-20.17,4.03,20.92,5.82,4.51,5.62,47.70,48.19,6.645,nan,nan
2.53,-20.67,5.11,20.51,5.18,4.60,5.72,47.70,48.22,5.915,nan,nan
2.57,-20.50,4.22,20.99,4.72,4.71,5.81,47.70,48.24,5.383,nan,nan
2.61,-21.50,4.68,21.02,6.28,4.82,5.95,47.70,48.19,7.167,nan,nan
2.65,-21.50,4.80,22.07,6.54,4.95,6.05,47.70,48.22,7.464,nan,nan
2.69,-21.50,3.67,22.69,6.20,5.07,6.14,47.70,48.19,7.081,nan,nan
2.73,-22.33,5.40,22.93,5.99,5.17,6.28,47.80,48.24,6.841,nan,nan
2.77,-23.17,6.00,23.52,5.65,5.26,6.38,47.80,48.21,6.450,nan,nan
2.81,-23.33,5.47,23.35,5.92,5.36,6.47,47.80,48.17,6.758,nan,nan
2.85,-23.50,5.18,24.17,6.28,5.47,6.61,47.70,48.19,7.171,nan,nan
2.89,-23.67,5.21,24.05,6.49,5.60,6.70,47.70,48.19,7.408,nan,nan
2.93,-24.50,5.14,24.18,7.29,5.70,6.84,47.70,48.22,8.327,nan,nan
2.97,-25.33,6.55,25.23,6.84,5.79,6.94,47.70,48.22,7.803,nan,nan
3.01,-25.00,5.59,25.43,7.53,5.91,7.03,47.70,48.19,8.594,nan,nan
3.05,-26.00,5.69,26.23,6.60,6.05,7.17,47.70,48.19,7.536,nan,nan
3.09,-26.00,5.76,26.56,7.44,6.16,7.27,47.70,48.24,8.492,nan,nan
