time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,cmd_torque_nm,load_voltage,test_voltage,test_q_A,kp,kd
0.01,nan,nan,nan,nan,-0.12,nan,nan,nan,nan,nan,nan
0.05,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.09,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.13,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.17,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.21,nan,nan,nan,nan,-0.12,nan,48.10,nan,nan,nan,nan
0.25,nan,nan,nan,nan,-0.12,nan,48.10,nan,nan,nan,nan
0.29,nan,nan,nan,nan,-0.12,nan,48.10,nan,nan,nan,nan
0.33,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.37,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.41,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.45,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.49,nan,nan,nan,nan,-0.12,nan,48.00,nan,nan,nan,nan
0.53,nan,nan,nan,nan,-0.12,0.11,48.00,nan,nan,nan,nan
0.57,0.00,-0.67,-0.15,0.09,-0.12,0.19,48.10,48.21,0.101,nan,nan
0.61,-0.33,-0.98,0.05,0.14,-0.13,0.26,48.10,48.22,0.160,nan,nan
0.65,-0.50,-0.96,0.07,0.26,-0.15,0.38,48.10,48.19,0.297,nan,nan
0.69,-1.00,-1.13,0.81,0.30,-0.22,0.45,47.70,48.19,0.341,nan,nan
0.74,-1.50,-1.01,2.00,0.39,-0.32,0.56,47.70,48.21,0.561,nan,nan
0.77,-1.83,-0.58,8.73,0.43,-0.32,0.64,47.70,48.22,0.495,nan,nan
0.81,-2.83,0.43,5.21,0.70,-0.16,0.71,47.70,48.22,0.801,nan,nan
0.85,-1.50,-1.34,0.48,0.80,0.17,0.82,47.70,48.22,0.850,nan,nan
0.89,-2.67,-0.05,4.68,0.67,0.28,0.90,47.70,48.19,0.765,nan,nan
0.94,-3.67,1.37,0.52,1.14,0.21,1.01,47.70,48.21,1.304,nan,nan
0.97,-3.17,-1.37,0.10,0.85,0.29,1.09,47.70,48.22,0.966,nan,nan
1.01,-3.17,-0.77,-0.03,1.09,0.19,1.16,47.70,48.21,1.248,nan,nan
1.05,-3.33,-0.94,0.24,1.20,0.00,1.27,47.70,48.22,1.373,nan,nan
1.09,-4.00,-0.89,16.86,0.75,-0.12,1.35,47.70,48.21,0.852,nan,nan
1.13,-6.67,3.55,4.92,1.79,0.05,1.42,47.70,48.19,2.041,nan,nan
1.17,-3.50,-0.55,1.37,1.29,0.74,1.54,47.70,48.22,1.474,nan,nan
1.21,-6.00,2.42,5.78,1.85,0.85,1.61,47.70,48.22,2.118,nan,nan
1.25,-4.17,-1.42,5.55,1.14,0.77,1.72,47.70,48.21,1.302,nan,nan
1.29,-4.67,-0.41,5.50,1.59,0.89,1.80,47.70,48.21,1.815,nan,nan
1.33,-5.50,0.60,3.23,1.82,1.10,1.88,47.70,48.22,2.079,nan,nan
1.37,-6.83,1.49,10.75,1.84,1.14,1.99,47.70,48.19,2.101,nan,nan
1.41,-6.83,2.26,4.24,1.97,1.22,2.06,47.80,48.19,2.253,nan,nan
1.45,-6.67,0.60,11.81,2.33,1.35,2.14,47.80,48.21,2.662,nan,nan
1.49,-6.50,1.03,8.40,2.27,1.38,2.25,47.80,48.21,2.595,nan,nan
1.53,-7.00,-0.53,12.31,2.17,1.51,2.32,47.70,48.21,2.475,nan,nan
1.58,-7.33,1.01,8.61,2.22,1.54,2.44,47.70,48.19,2.537,nan,nan
1.61,-9.00,1.70,12.31,2.64,1.65,2.51,47.70,48.22,3.010,nan,nan
1.65,-8.83,2.76,5.55,2.59,1.72,2.59,47.70,48.24,2.959,nan,nan
1.69,-7.50,-0.07,13.33,2.14,1.80,2.70,47.70,48.21,2.448,nan,nan
1.73,-8.67,1.82,5.05,2.41,1.87,2.77,47.60,48.22,2.757,nan,nan
1.77,-10.17,2.81,11.15,2.38,1.97,2.89,47.60,48.22,2.713,nan,nan
1.81,-9.33,1.82,4.22,2.81,2.07,2.96,47.60,48.24,3.204,nan,nan
1.85,-10.50,2.23,7.96,3.13,2.14,3.04,47.70,48.21,3.580,nan,nan
1.90,-10.50,1.94,11.58,2.76,2.26,3.15,47.70,48.22,3.150,nan,nan
1.93,-9.00,0.12,12.42,3.07,2.38,3.22,47.70,48.21,3.501,nan,nan
1.97,-10.83,1.87,10.10,3.44,2.48,3.30,47.70,48.21,3.924,nan,nan
2.01,-11.67,3.36,10.11,3.57,2.58,3.41,47.70,48.21,4.073,nan,nan
2.05,-11.67,3.26,11.08,3.18,2.66,3.49,47.70,48.21,3.636,nan,nan
2.09,-11.83,2.45,10.42,2.73,2.75,3.56,47.70,48.19,3.122,nan,nan
2.13,-11.67,3.10,13.68,3.74,2.79,3.68,47.60,48.19,4.270,nan,nan
2.17,-12.17,2.81,13.62,3.08,2.84,3.75,47.60,48.21,3.514,nan,nan
2.22,-12.33,3.12,12.83,4.48,2.89,3.86,47.60,48.22,5.113,nan,nan
2.25,-12.67,3.31,12.54,3.78,2.97,3.94,47.60,48.19,4.316,nan,nan
2.29,-13.33,4.06,14.18,4.13,3.04,4.01,47.60,48.21,4.713,nan,nan
2.33,-13.17,2.74,12.90,3.56,3.11,4.12,47.60,48.22,4.070,nan,nan
2.37,-13.83,3.14,13.70,4.45,3.19,4.20,47.70,48.21,5.079,nan,nan
2.41,-13.50,2.95,14.60,4.67,3.26,4.27,47.70,48.21,5.329,nan,nan
2.45,-14.17,3.36,14.77,4.00,3.31,4.39,47.70,48.21,4.566,nan,nan
2.49,-14.50,3.31,14.99,4.58,3.37,4.46,47.70,48.19,5.231,nan,nan
2.53,-14.83,3.36,15.52,4.79,3.44,4.54,47.70,48.21,5.465,nan,nan
2.57,-15.00,3.17,14.62,3.73,3.54,4.65,47.70,48.21,4.259,nan,nan
2.61,-15.83,3.82,15.61,5.47,3.64,4.72,47.70,48.19,6.247,nan,nan
2.65,-15.50,3.10,16.46,3.67,3.73,4.84,47.70,48.22,4.187,nan,nan
2.69,-15.67,2.69,15.83,4.05,3.81,4.91,47.70,48.22,4.622,nan,nan
2.73,-16.17,3.94,16.90,4.08,3.89,4.99,47.70,48.19,4.663,nan,nan
2.77,-17.50,4.54,19.55,4.10,3.93,5.10,47.70,48.19,4.685,nan,nan
2.81,-16.33,2.69,17.68,5.64,4.09,5.18,47.70,48.17,6.441,nan,nan
2.85,-17.33,4.49,16.67,5.92,4.20,5.25,47.70,48.19,6.760,nan,nan
2.89,-17.33,4.08,17.58,4.55,4.28,5.36,47.70,48.21,5.191,nan,nan
