time_s,odrive_pos_rad,output_pos_rad,diff_rad
4.931210,27.323679,2.907661,24.416019
4.934218,27.363191,2.904593,24.458599
4.937071,27.399755,2.902292,24.497463
4.940256,27.439360,2.898073,24.541287
4.943511,27.484394,2.895389,24.589005
4.946710,27.525787,2.892704,24.633083
4.949872,27.570938,2.888486,24.682452
4.952923,27.615702,2.885801,24.729900
4.955955,27.654860,2.882733,24.772127
4.959123,27.697027,2.878515,24.818512
4.962522,27.753302,2.875447,24.877855
4.965767,27.790588,2.870845,24.919743
4.969759,27.846066,2.868161,24.977905
4.973265,27.890479,2.863942,25.026537
4.976081,27.934392,2.861258,25.073135
4.979320,27.979429,2.857423,25.122006
4.982447,28.035932,2.855122,25.180810
4.985490,28.071016,2.849753,25.221263
4.988674,28.116990,2.846301,25.270689
4.993386,28.159103,2.843617,25.315486
4.994735,28.202767,2.840932,25.361835
4.997628,28.244700,2.838248,25.406452
5.000671,28.287966,2.834796,25.453169
5.004224,28.337362,2.830195,25.507167
5.006438,28.373536,2.827510,25.546026
5.009995,28.426144,2.824826,25.601318
5.013163,28.470956,2.820991,25.649965
5.015912,28.512338,2.816389,25.695949
5.019135,28.561536,2.813704,25.747832
5.024119,28.605293,2.810636,25.794657
5.024830,28.652963,2.807185,25.845779
5.028577,28.701203,2.803350,25.897853
5.033489,28.745170,2.799898,25.945272
5.034809,28.793562,2.797214,25.996348
5.037842,28.842224,2.793763,26.048462
5.040772,28.887060,2.788394,26.098667
5.044111,28.936342,2.785709,26.150633
5.047005,28.979447,2.782641,26.196806
5.049965,29.025652,2.779573,26.246079
5.053230,29.070892,2.774971,26.295921
5.056288,29.124501,2.771903,26.352598
5.059359,29.170140,2.768835,26.401304
5.062488,29.225878,2.765767,26.460111
5.065348,29.259509,2.761549,26.497960
5.068821,29.313747,2.758097,26.555649
5.073267,29.380556,2.754263,26.626293
5.074504,29.410588,2.751195,26.659394
5.078130,29.457518,2.746593,26.710926
5.081315,29.506576,2.743908,26.762668
5.084505,29.554534,2.740457,26.814077
5.087498,29.601101,2.735855,26.865247
5.090816,29.651291,2.732403,26.918888
5.094080,29.700744,2.729335,26.971409
5.096779,29.743285,2.726267,27.017018
5.099937,29.792975,2.722816,27.070159
5.103154,29.838554,2.717447,27.121107
5.105819,29.884966,2.714379,27.170587
5.109178,29.935422,2.710928,27.224495
5.112278,29.996557,2.706709,27.289848
5.115896,30.038987,2.703641,27.335346
5.119069,30.088548,2.700573,27.387975
5.124066,30.132006,2.695588,27.436418
5.124718,30.180485,2.692136,27.488348
5.128392,30.232412,2.688685,27.543728
5.131453,30.280850,2.685617,27.595233
5.134480,30.325143,2.682165,27.642978
5.137360,30.369833,2.677947,27.691886
5.140811,30.422488,2.674112,27.748376
5.144269,30.472465,2.671428,27.801038
5.147024,30.517679,2.668360,27.849319
5.149968,30.562092,2.664908,27.897184
5.153096,30.605496,2.660306,27.945190
5.155852,30.652807,2.656855,27.995952
5.159157,30.702700,2.653787,28.048914
5.162249,30.763200,2.651102,28.112097
5.165410,30.792067,2.644583,28.147484
5.169455,30.856605,2.641515,28.215090
5.172888,30.910309,2.638447,28.271862
5.175739,30.952655,2.634612,28.318043
5.178909,30.999804,2.631544,28.368260
5.183845,31.044769,2.626559,28.418210
5.184813,31.091034,2.623491,28.467544
5.188229,31.141212,2.620423,28.520789
5.191273,31.187154,2.616971,28.570182
5.194239,31.231247,2.612753,28.618494
5.197169,31.272685,2.609685,28.663000
5.200252,31.317695,2.606617,28.711078
5.203528,31.361470,2.603165,28.758305
5.206178,31.403118,2.598563,28.804555
5.209563,31.453150,2.595879,28.857271
5.212594,31.506180,2.592428,28.913752
5.215338,31.539283,2.589743,28.949540
5.219002,31.591981,2.585141,29.006840
5.221935,31.634279,2.582073,29.052206
5.224879,31.682327,2.579389,29.102938
5.228522,31.727316,2.574403,29.152912
5.233474,31.773000,2.571335,29.201664
5.235023,31.820145,2.568267,29.251878
5.237829,31.862243,2.565199,29.297044
5.240746,31.904308,2.562515,29.341793
5.244100,31.950306,2.559830,29.390476
5.246810,31.986681,2.557146,29.429535
5.249480,32.029411,2.552928,29.476483
5.252963,32.078388,2.549476,29.528911
5.255841,32.116096,2.546025,29.570071
5.259198,32.159101,2.541806,29.617295
5.263160,32.210469,2.537204,29.673264
5.266126,32.256958,2.534903,29.722055
5.269329,32.301761,2.532219,29.769543
5.272319,32.351265,2.529151,29.822115
5.275422,32.381100,2.525316,29.855784
5.278785,32.425400,2.522248,29.903152
5.283045,32.486465,2.518796,29.967669
5.284474,32.510650,2.514578,29.996072
5.288256,32.555554,2.511127,30.044428
5.291376,32.594353,2.509209,30.085144
5.294485,32.635342,2.506525,30.128818
5.297444,32.670381,2.504224,30.166158
5.300468,32.710606,2.499622,30.210985
5.304118,32.754879,2.497704,30.257175
5.306596,32.788534,2.494636,30.293897
5.309548,32.823806,2.491952,30.331855
5.312828,32.866518,2.488117,30.378401
5.315914,32.903792,2.485049,30.418743
5.319197,32.945953,2.482364,30.463588
5.322167,32.982480,2.479680,30.502801
5.324592,33.018963,2.476995,30.541968
5.328040,33.053466,2.473161,30.580305
5.330983,33.089338,2.470860,30.618478
5.334162,33.123637,2.468559,30.655078
5.337271,33.161141,2.465491,30.695651
5.340275,33.195482,2.461656,30.733826
5.343492,33.234772,2.458971,30.775801
5.346357,33.266117,2.457054,30.809063
5.349422,33.302085,2.453602,30.848482
5.352710,33.344521,2.449384,30.895137
5.355671,33.376615,2.447466,30.929148
5.359049,33.412340,2.445549,30.966791
5.362222,33.455995,2.443248,31.012747
5.365032,33.474735,2.439796,31.034939
5.368567,33.508708,2.437495,31.071212
5.372971,33.557600,2.435578,31.122022
5.374671,33.576065,2.432894,31.143172
5.377756,33.606939,2.430593,31.176347
5.380542,33.636873,2.426374,31.210499
5.384186,33.670669,2.424073,31.246595
5.386660,33.695506,2.422923,31.272583
5.389897,33.726075,2.420622,31.305453
5.393142,33.755948,2.417170,31.338778
5.395910,33.786337,2.416020,31.370318
5.399166,33.821619,2.413335,31.408284
5.402330,33.858899,2.410267,31.448631
5.413350,33.942018,2.402981,31.539037
5.416992,33.972527,2.401447,31.571080
5.423707,34.031151,2.394928,31.636224
5.427730,34.074582,2.392627,31.681955
5.435703,34.109291,2.389559,31.719733
5.435703,34.141373,2.386874,31.754499
5.440714,34.180085,2.385340,31.794745
5.444153,34.205294,2.384190,31.821104
5.446623,34.224579,2.381889,31.842691
5.449462,34.246424,2.379971,31.866452
5.452443,34.275833,2.377670,31.898163
5.455463,34.293213,2.376136,31.917077
5.458868,34.316013,2.374602,31.941411
5.463136,34.343748,2.373068,31.970679
5.464398,34.356232,2.371534,31.984698
5.468233,34.374697,2.370000,32.004697
5.471133,34.389959,2.368850,32.021109
5.474476,34.410650,2.366549,32.044101
5.477364,34.431128,2.365398,32.065729
5.480636,34.450806,2.364631,32.086174
5.484200,34.471775,2.362330,32.109445
5.487428,34.490956,2.361180,32.129776
5.490610,34.510475,2.359262,32.151213
5.494174,34.531837,2.357728,32.174109
5.496997,34.549768,2.356578,32.193190
5.500196,34.563985,2.355811,32.208174
5.503354,34.579816,2.354661,32.225155
5.506614,34.593307,2.353510,32.239797
5.509895,34.604728,2.351209,32.253519
5.513341,34.620335,2.350442,32.269892
5.517108,34.637718,2.349675,32.288043
5.520401,34.654310,2.348525,32.305785
5.523608,34.673251,2.347374,32.325877
5.526490,34.679306,2.346224,32.333082
5.530168,34.695326,2.345457,32.349869
5.533684,34.701516,2.344690,32.356826
5.536673,34.709174,2.343923,32.365251
5.540314,34.722206,2.343539,32.378667
5.543579,34.727330,2.342772,32.384558
5.546938,34.739359,2.341622,32.397737
5.550643,34.748970,2.341238,32.407732
5.554106,34.756907,2.340088,32.416819
5.556349,34.769017,2.339704,32.429313
5.559274,34.774994,2.338937,32.436057
5.562219,34.786924,2.338170,32.448754
5.564974,34.793090,2.337787,32.455303
5.568127,34.797057,2.337403,32.459654
5.571157,34.798489,2.337403,32.461086
5.574262,34.801512,2.337020,32.464492
5.577263,34.805721,2.337020,32.468702
5.580351,34.809601,2.336636,32.472965
5.584132,34.813604,2.336253,32.477351
5.586704,34.814874,2.336253,32.478622
5.589565,34.816558,2.336253,32.480305
5.592770,34.817847,2.335869,32.481977
5.595914,34.819629,2.335486,32.484143
5.599095,34.820273,2.335869,32.484404
5.603137,34.821346,2.335486,32.485860
5.604558,34.821861,2.335486,32.486375
5.608307,34.823452,2.335486,32.487966
5.611394,34.824096,2.334719,32.489378
5.614541,34.824531,2.335486,32.489045
5.617440,34.824288,2.335486,32.488802
5.620444,34.824024,2.335486,32.488539
5.623717,34.823033,2.335486,32.487547
5.626755,34.822017,2.335486,32.486531
5.629942,34.821436,2.335869,32.485567
5.633342,34.821010,2.335869,32.485141
5.635749,34.820855,2.335869,32.484985
5.639083,34.819518,2.335869,32.483649
5.643052,34.816393,2.336253,32.480141
5.644862,34.814167,2.336253,32.477915
5.648758,34.807351,2.336253,32.471099
5.653316,34.799648,2.337020,32.462629
5.654755,34.797767,2.337403,32.460364
5.658316,34.795996,2.337787,32.458210
5.661244,34.794082,2.338170,32.455912
5.664248,34.789782,2.338170,32.451612
5.667107,34.781969,2.338554,32.443415
5.670157,34.774263,2.339321,32.434942
5.673320,34.770811,2.339704,32.431107
5.676145,34.764831,2.340088,32.424744
5.679368,34.752910,2.340855,32.412055
5.682602,34.746609,2.341238,32.405371
5.685310,34.744455,2.342005,32.402450
5.688932,34.733684,2.342389,32.391296
5.693058,34.719693,2.343539,32.376154
5.694790,34.714369,2.344690,32.369679
5.698623,34.696593,2.345840,32.350753
5.703264,34.678641,2.346991,32.331650
5.704847,34.671792,2.346991,32.324801
5.708706,34.660829,2.348908,32.311921
5.713081,34.643485,2.349675,32.293810
5.714795,34.635471,2.350442,32.285029
5.718470,34.622114,2.351593,32.270522
5.721863,34.613632,2.352360,32.261273
5.724781,34.597996,2.353127,32.244869
5.727833,34.586902,2.353894,32.233008
5.731019,34.569818,2.356194,32.213624
5.734159,34.549696,2.356961,32.192735
5.737187,34.529033,2.358495,32.170537
5.740242,34.514049,2.359646,32.154403
5.743495,34.494455,2.361180,32.133275
5.746577,34.475736,2.362330,32.113405
5.749738,34.459114,2.363481,32.095633
5.753155,34.443684,2.365015,32.078669
5.755755,34.423973,2.366549,32.057424
5.759036,34.403672,2.368466,32.035205
5.763340,34.376743,2.369617,32.007126
5.764871,34.366652,2.371534,31.995118
5.768406,34.344251,2.373452,31.970799
5.771715,34.321891,2.374219,31.947673
5.774727,34.298624,2.376136,31.922488
5.777668,34.277804,2.377670,31.900134
5.780465,34.255118,2.379588,31.875531
5.784160,34.230029,2.381889,31.848141
5.786659,34.212071,2.383039,31.829032
5.789770,34.193064,2.384573,31.808491
5.792888,34.171498,2.386107,31.785391
5.795674,34.152129,2.388025,31.764104
5.799014,34.125000,2.390326,31.734674
5.803152,34.085769,2.391860,31.693910
5.804705,34.068964,2.394161,31.674804
5.808501,34.038878,2.396845,31.642033
5.813299,33.994398,2.399529,31.594869
5.814884,33.979667,2.402214,31.577453
5.818362,33.951010,2.403748,31.547262
5.821712,33.927113,2.405665,31.521448
5.824491,33.901808,2.407583,31.494225
5.827808,33.872552,2.411034,31.461518
5.830967,33.840602,2.412185,31.428417
5.834115,33.812025,2.415253,31.396773
5.836843,33.783440,2.417170,31.366270
5.839800,33.755002,2.419088,31.335914
5.842932,33.722971,2.422156,31.300815
5.845941,33.695856,2.423690,31.272167
5.849123,33.666681,2.425607,31.241074
5.852324,33.625665,2.428292,31.197373
5.855102,33.605046,2.432127,31.172919
5.858423,33.569228,2.433661,31.135568
5.861469,33.535403,2.436345,31.099058
5.864751,33.499875,2.438646,31.061229
5.867484,33.471125,2.441330,31.029795
5.870375,33.442183,2.443631,30.998552
5.873410,33.409526,2.447083,30.962443
5.876444,33.377028,2.448617,30.928411
5.879720,33.338849,2.452068,30.886781
5.882891,33.302040,2.454753,30.847287
5.885528,33.273257,2.458204,30.815052
5.888966,33.236735,2.460505,30.776230
5.893191,33.189565,2.463573,30.725992
5.895272,33.168026,2.467025,30.701002
5.898672,33.126947,2.469326,30.657622
5.903351,33.074217,2.473161,30.601056
5.905304,33.051003,2.476228,30.574775
5.908483,33.009718,2.478529,30.531188
5.913438,32.970976,2.481214,30.489762
5.914864,32.930340,2.484665,30.445675
5.917709,32.894034,2.488117,30.405917
5.920769,32.857874,2.490418,30.367457
5.924107,32.817805,2.493486,30.324319
5.926790,32.784180,2.495787,30.288394
5.929706,32.747473,2.499622,30.247851
5.933102,32.705498,2.502690,30.202808
5.936231,32.663532,2.504991,30.158542
5.939277,32.625902,2.508059,30.117843
5.942256,32.575239,2.510743,30.064495
5.945051,32.548523,2.514578,30.033945
5.948823,32.500100,2.518796,29.981304
5.952441,32.438954,2.522631,29.916322
5.955529,32.408385,2.524549,29.883836
5.958945,32.365601,2.527617,29.837985
5.961675,32.329709,2.531835,29.797873
5.964691,32.288714,2.534136,29.754577
5.967541,32.251263,2.536821,29.714442
5.970528,32.209486,2.540656,29.668830
5.973648,32.163308,2.543340,29.619968
5.976897,32.123694,2.547559,29.576135
5.979969,32.079987,2.550243,29.529744
5.983343,32.037710,2.553311,29.484399
5.986268,31.990360,2.556379,29.433981
5.989365,31.946681,2.560981,29.385700
5.992472,31.892875,2.563665,29.329209
5.995479,31.861659,2.567117,29.294542
5.998984,31.810495,2.571335,29.239160
6.003289,31.750751,2.574020,29.176731
6.004632,31.725704,2.576704,29.149000
6.008384,31.676772,2.580156,29.096616
6.013458,31.631313,2.584758,29.046555
6.014618,31.586489,2.588209,28.998280
6.017800,31.538522,2.590894,28.947629
6.020932,31.494579,2.596262,28.898317
6.020932,31.494579,2.598947,28.895632
6.027736,31.400605,2.602015,28.798590
6.030255,31.348725,2.604699,28.744026
6.034160,31.299059,2.609685,28.689375
6.035889,31.264053,2.613136,28.650917
6.039265,31.217327,2.615821,28.601506
6.042473,31.162772,2.618889,28.543883
6.045386,31.121187,2.623874,28.497312
6.048759,31.069109,2.626942,28.442167
6.053172,31.011135,2.630010,28.381125
6.055337,30.977891,2.634612,28.343279
6.058485,30.926587,2.638063,28.288523
6.063192,30.860634,2.641131,28.219503
6.064712,30.832169,2.645350,28.186819
6.068014,30.782009,2.649185,28.132824
6.071240,30.735651,2.651869,28.083782
6.074276,30.689632,2.655704,28.033927
6.076999,30.643543,2.658772,27.984771
6.080062,30.597638,2.663374,27.934264
6.083585,30.545545,2.666826,27.878720
6.086361,30.501665,2.669894,27.831771
6.089341,30.456880,2.673345,27.783535
6.092526,30.402963,2.678330,27.724632
6.095795,30.358561,2.681398,27.677163
6.098638,30.311287,2.684466,27.626820
6.103199,30.248429,2.687534,27.560895
6.104572,30.218511,2.692136,27.526374
6.108052,30.168201,2.695588,27.472613
6.113077,30.095918,2.698656,27.397262
6.114771,30.071644,2.703258,27.368386
6.117673,30.020624,2.706709,27.313915
6.120685,29.976894,2.709394,27.267500
6.124219,29.926215,2.712462,27.213754
6.126701,29.883504,2.715913,27.167591
6.129523,29.838937,2.718981,27.119956
6.132543,29.790416,2.724350,27.066066
6.135222,29.750509,2.727801,27.022707
6.138717,29.699477,2.730869,26.968608
6.143110,29.636728,2.733554,26.903174
6.144772,29.608370,2.738156,26.870214
6.148079,29.555666,2.741607,26.814059
6.151721,29.505932,2.744675,26.761257
6.154419,29.458633,2.748127,26.710506
6.157360,29.416272,2.752345,26.663927
6.160362,29.367044,2.755796,26.611247
6.164131,29.317219,2.759248,26.557971
6.166255,29.277327,2.761932,26.515394
6.169144,29.234052,2.765384,26.468668
6.173039,29.182157,2.768452,26.413705
6.175370,29.148316,2.772670,26.375646
6.178799,29.091128,2.776122,26.315006
6.183172,29.030532,2.781107,26.249425
6.185320,28.996710,2.784175,26.212535
6.188648,28.946706,2.786476,26.160230
6.193117,28.883396,2.791078,26.092318
6.195294,28.854176,2.796063,26.058112
6.198967,28.788853,2.798748,25.990105
6.203161,28.734279,2.802199,25.932080
6.205322,28.702653,2.804884,25.897769
6.208482,28.653275,2.809486,25.843789
6.213165,28.588833,2.812170,25.776663
6.214503,28.564514,2.815238,25.749276
6.217583,28.517907,2.818306,25.699601
6.220490,28.477281,2.820991,25.656290
6.224128,28.432202,2.824059,25.608143
6.226717,28.394509,2.827894,25.566615
6.229700,28.350440,2.831729,25.518711
6.232997,28.305340,2.834030,25.471311
6.235584,28.266862,2.837097,25.429764
6.238948,28.220755,2.840165,25.380590
6.243148,28.162734,2.844000,25.318733
6.244545,28.137983,2.846685,25.291299
6.248134,28.092536,2.849753,25.242783
6.251163,28.051254,2.853204,25.198049
6.254286,28.007775,2.856656,25.151119
6.257123,27.967951,2.861258,25.106694
6.260021,27.927522,2.863559,25.063964
6.263517,27.885134,2.866627,25.018508
6.266208,27.845029,2.869311,24.975718
6.269648,27.801658,2.873146,24.928512
6.272718,27.752253,2.876214,24.876039
6.275535,27.720672,2.879282,24.841390
6.278957,27.674592,2.881583,24.793009
6.283320,27.621883,2.885801,24.736081
6.284643,27.598382,2.888102,24.710279
6.288033,27.557785,2.890787,24.666998
6.291104,27.516919,2.894238,24.622681
6.294284,27.476841,2.897306,24.579534
6.296972,27.441721,2.899607,24.542114
6.299936,27.407641,2.903442,24.504199
6.303214,27.370442,2.905743,24.464699
6.306160,27.332149,2.908428,24.423722
6.309248,27.290827,2.911112,24.379715
6.312274,27.241503,2.915330,24.326173
6.315171,27.216082,2.917631,24.298450
6.318640,27.177642,2.919549,24.258094
6.321470,27.140908,2.923000,24.217907
6.324517,27.106942,2.925301,24.181640
6.327368,27.071621,2.929136,24.142485
6.330391,27.036543,2.931821,24.104722
6.333543,26.997115,2.934122,24.062993
6.336620,26.965902,2.936423,24.029479
6.339730,26.931687,2.938724,23.992964
6.342753,26.893206,2.942175,23.951031
6.345460,26.867916,2.944476,23.923440
6.348924,26.830157,2.946777,23.883380
6.353261,26.781330,2.949462,23.831869
6.354807,26.763069,2.953297,23.809773
6.358223,26.726215,2.955214,23.771001
6.361155,26.696368,2.957515,23.738853
6.364254,26.663732,2.959816,23.703916
6.367190,26.633274,2.961733,23.671541
6.370126,26.602753,2.964418,23.638335
6.373372,26.573763,2.966335,23.607428
6.375869,26.544830,2.968636,23.576194
6.379050,26.513953,2.971321,23.542632
6.382260,26.471110,2.973238,23.497871
6.384989,26.451908,2.976306,23.475602
6.388361,26.418184,2.978607,23.439577
6.393134,26.371979,2.980908,23.391071
6.394857,26.357856,2.982442,23.375413
6.397917,26.332374,2.984743,23.347631
6.400835,26.307081,2.986277,23.320804
6.404203,26.280189,2.988578,23.291611
6.406882,26.254105,2.990496,23.263610
6.409676,26.226128,2.992413,23.233715
6.412881,26.194553,2.993947,23.200606
6.415774,26.168190,2.996248,23.171942
6.419102,26.138098,2.998549,23.139549
6.422026,26.116724,3.000083,23.116641
6.424852,26.095012,3.001617,23.093395
6.428180,26.074030,3.003534,23.070496
6.431134,26.051847,3.005452,23.046396
6.434491,26.024098,3.007369,23.016729
6.437226,26.000486,3.008520,22.991966
6.440281,25.975882,3.010437,22.965445
6.443529,25.948196,3.012355,22.935841
6.446305,25.926762,3.014272,22.912490
6.449632,25.902656,3.015806,22.886850
6.453146,25.878903,3.017340,22.861563
6.455498,25.863036,3.018491,22.844545
6.458807,25.844496,3.020408,22.824088
6.463200,25.816055,3.021175,22.794880
6.464820,25.804876,3.022709,22.782167
6.467983,25.781339,3.023476,22.757863
6.471061,25.758626,3.026161,22.732466
6.474124,25.735647,3.028078,22.707569
6.477087,25.715510,3.029229,22.686282
6.480259,25.697021,3.029996,22.667026
6.483553,25.683207,3.030763,22.652444
6.486206,25.668996,3.032297,22.636700
6.489609,25.657435,3.033064,22.624371
6.492610,25.642901,3.034214,22.608687
6.495341,25.635518,3.034981,22.600537
6.498673,25.620652,3.036131,22.584521
6.503497,25.609090,3.037282,22.571808
6.504401,25.590700,3.038432,22.552268
6.507831,25.575771,3.039199,22.536572
6.510731,25.560072,3.040350,22.519722
6.514446,25.540858,3.041884,22.498974
6.516646,25.527801,3.043034,22.484767
6.519926,25.510658,3.043801,22.466856
6.523216,25.493227,3.044568,22.448658
6.525735,25.480982,3.045335,22.435646
6.529123,25.468833,3.046486,22.422347
6.533311,25.459254,3.046869,22.412385
6.535302,25.453583,3.047253,22.406330
6.539018,25.446249,3.047636,22.398612
6.543377,25.439148,3.048020,22.391128
6.545594,25.433174,3.049170,22.384003
6.549247,25.422577,3.049554,22.373023
6.552573,25.414347,3.050321,22.364026
6.555285,25.406949,3.051088,22.355861
6.559128,25.396379,3.051855,22.344524
6.562824,25.390378,3.052622,22.337756
6.565571,25.382762,3.052622,22.330140
6.568901,25.373870,3.053005,22.320865
6.573200,25.368177,3.053389,22.314789
6.575357,25.364717,3.053772,22.310945
6.578915,25.360990,3.054156,22.306834
6.583240,25.355546,3.054539,22.301007
6.584499,25.353389,3.054156,22.299233
6.588117,25.350456,3.054923,22.295533
6.591185,25.348562,3.054923,22.293639
6.594223,25.347103,3.054923,22.292180
6.597040,25.345509,3.055306,22.290203
6.600015,25.344437,3.055690,22.288747
6.603250,25.344107,3.055306,22.288801
6.606235,25.344410,3.054923,22.289487
6.609191,25.344389,3.054923,22.289466
6.612377,25.344883,3.055306,22.289577
6.615664,25.344994,3.055306,22.289688
6.619394,25.345653,3.055306,22.290347
6.623759,25.345389,3.055690,22.289700
6.625562,25.346081,3.055306,22.290775
6.628970,25.347217,3.054539,22.292678
6.633147,25.348319,3.055306,22.293013
6.634773,25.348676,3.054923,22.293753
6.638769,25.349521,3.054923,22.294598
6.643089,25.351975,3.054539,22.297435
6.644605,25.352948,3.054156,22.298793
6.648222,25.355905,3.054539,22.301366
6.651273,25.359540,3.054156,22.305384
6.654247,25.362859,3.054539,22.308320
6.657147,25.367305,3.053389,22.313917
6.660303,25.371018,3.053389,22.317629
6.664108,25.375398,3.052622,22.322776
6.666631,25.381120,3.052622,22.328499
6.669405,25.388131,3.052238,22.335893
6.672621,25.395295,3.051471,22.343823
6.679607,25.400598,3.051088,22.349510
6.683367,25.420156,3.049554,22.370602
6.684587,25.424662,3.049170,22.375492
6.688329,25.435942,3.048403,22.387539
6.693368,25.446437,3.048020,22.398417
6.694446,25.456058,3.046869,22.409188
6.697785,25.469285,3.046102,22.423183
6.700818,25.478318,3.045719,22.432599
6.704174,25.492073,3.044952,22.447121
6.706330,25.499129,3.043801,22.455328
6.709280,25.508731,3.043418,22.465313
6.712257,25.520713,3.042651,22.478062
6.715860,25.527184,3.042651,22.484533
6.718858,25.539087,3.041500,22.497587
6.721828,25.547452,3.041117,22.506335
6.724487,25.561444,3.040350,22.521094
6.728041,25.575049,3.038432,22.536617
6.730774,25.591875,3.038049,22.553826
6.734143,25.609983,3.036131,22.573852
6.736912,25.626491,3.035364,22.591127
6.739857,25.647796,3.033831,22.613966
6.743368,25.669808,3.032297,22.637512
6.745823,25.690909,3.029996,22.660914
6.748943,25.710216,3.028462,22.681755
6.753118,25.736387,3.027311,22.709076
6.754745,25.745764,3.026161,22.719604
6.758395,25.764642,3.025394,22.739249
6.763413,25.776666,3.023860,22.752806
6.764492,25.792763,3.022326,22.770438
6.768155,25.812714,3.020792,22.791922
6.771104,25.828881,3.019641,22.809240
6.774131,25.847690,3.018874,22.828816
6.776879,25.869717,3.017340,22.852377
6.779821,25.893500,3.016190,22.877310
6.782898,25.921887,3.013889,22.907999
6.785871,25.946419,3.011588,22.934831
6.789026,25.975577,3.010054,22.965523
6.793303,26.010909,3.008136,23.002773
6.794950,26.025743,3.005452,23.020291
