time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
13.251584,0.917649,0.633918,0.283732,0.69142,0.04793599999999998,0.04938714285714286,0.00145114285714288
13.254868,0.950375,0.632,0.318375,0.724146,0.049853999999999954,0.051724714285714284,0.0018707142857143297
13.257946,0.981672,0.629699,0.351973,0.755443,0.05215499999999995,0.053960214285714285,0.0018052142857143336
13.260972,1.014878,0.627782,0.387096,0.7886489999999999,0.05407200000000001,0.056332071428571426,0.002260071428571417
13.26384,1.046486,0.624714,0.421772,0.820257,0.05713999999999997,0.05858978571428571,0.0014497857142857437
13.266864,1.081038,0.622796,0.458242,0.8548089999999999,0.059057999999999944,0.06105778571428571,0.0019997857142857664
13.270115,1.11958,0.620495,0.499085,0.893351,0.06135899999999994,0.06381078571428571,0.0024517857142857674
13.273205,1.154776,0.618194,0.536582,0.928547,0.06365999999999994,0.06632478571428571,0.0026647857142857723
13.276553,1.192364,0.614359,0.578005,0.966135,0.06749499999999997,0.06900964285714285,0.001514642857142881
13.279502,1.231749,0.612442,0.619307,1.00552,0.06941199999999992,0.07182285714285715,0.0024108571428572284
13.282432,1.266894,0.609757,0.657137,1.040665,0.07209699999999997,0.07433321428571428,0.0022362142857143136
13.285472,1.306992,0.607073,0.699919,1.080763,0.07478099999999999,0.07719735714285714,0.0024163571428571506
13.288451,1.345633,0.604772,0.740861,1.119404,0.07708199999999998,0.07995742857142858,0.002875428571428598
13.291217,1.388195,0.60132,0.786875,1.161966,0.080534,0.08299757142857143,0.00246357142857144
13.294717,1.427503,0.599019,0.828484,1.201274,0.08283499999999999,0.08580528571428571,0.002970285714285717
13.297615,1.467878,0.596335,0.871543,1.241649,0.08551900000000001,0.08868921428571429,0.003170214285714276
13.300768,1.510467,0.593651,0.916816,1.284238,0.08820299999999992,0.09173128571428571,0.0035282857142857893
13.30347,1.553185,0.590966,0.962219,1.326956,0.09088799999999997,0.09478257142857142,0.0038945714285714556
13.306399,1.596408,0.587898,1.00851,1.370179,0.09395599999999993,0.09786992857142858,0.0039139285714286515
13.309345,1.642764,0.585597,1.057167,1.4165349999999999,0.09625699999999993,0.10118107142857143,0.0049240714285715
13.31203,1.680937,0.580995,1.099942,1.454708,0.10085899999999992,0.10390771428571428,0.003048714285714363
13.315237,1.729322,0.578694,1.150628,1.503093,0.10315999999999992,0.10736378571428572,0.004203785714285799
13.319822,1.801802,0.574859,1.226942,1.575573,0.10699499999999995,0.11254092857142857,0.005545928571428618
13.321341,1.82784,0.571791,1.256049,1.601611,0.11006299999999991,0.1144007857142857,0.004337785714285794
13.324749,1.879276,0.569107,1.310169,1.653047,0.11274699999999993,0.11807478571428572,0.005327785714285785
13.327486,1.927555,0.564505,1.363051,1.701326,0.11734899999999993,0.12152328571428571,0.004174285714285783
13.330747,1.979411,0.561053,1.418357,1.753182,0.12080099999999994,0.1252272857142857,0.0044262857142857714
13.333488,2.028223,0.558369,1.469854,1.801994,0.12348499999999996,0.12871385714285716,0.005228857142857202
13.336292,2.075953,0.554918,1.521036,1.8497240000000001,0.12693599999999994,0.13212314285714286,0.005187142857142918
13.339339,2.133454,0.550699,1.582755,1.907225,0.1311549999999999,0.13623035714285714,0.005075357142857229
13.342195,2.180753,0.548015,1.632738,1.9545240000000002,0.13383899999999993,0.13960885714285715,0.005769857142857215
13.345476,2.239883,0.543413,1.69647,2.013654,0.13844099999999993,0.14383242857142856,0.00539142857142863
13.349914,2.318283,0.539194,1.779089,2.092054,0.14266,0.14943242857142858,0.006772428571428568
13.351137,2.352308,0.53651,1.815798,2.126079,0.14534399999999992,0.15186278571428571,0.006518785714285796
13.354719,2.408725,0.533442,1.875283,2.182496,0.148412,0.15589257142857144,0.0074805714285714475
13.357638,2.465322,0.529223,1.936099,2.239093,0.15263099999999996,0.15993521428571428,0.007304214285714317
13.36084,2.522975,0.525388,1.997587,2.296746,0.156466,0.16405328571428573,0.007587285714285741
13.363434,2.577255,0.520019,2.057236,2.351026,0.16183499999999995,0.16793042857142856,0.006095428571428613
13.366374,2.633457,0.516185,2.117272,2.407228,0.16566899999999996,0.17194485714285715,0.006275857142857194
13.369398,2.698386,0.512733,2.185653,2.472157,0.16912099999999997,0.17658264285714287,0.007461642857142903
13.372221,2.75056,0.508515,2.242046,2.524331,0.1733389999999999,0.18030935714285715,0.006970357142857236
13.375374,2.816177,0.505063,2.311114,2.589948,0.17679099999999992,0.18499628571428572,0.008205285714285804
13.380073,2.875937,0.500845,2.375092,2.649708,0.18100899999999998,0.18926485714285715,0.008255857142857176
13.381438,2.941323,0.494325,2.446997,2.715094,0.18752899999999995,0.19393528571428573,0.006406285714285781
13.384451,3.00409,0.49049,2.5136,2.777861,0.19136399999999998,0.19841864285714286,0.007054642857142884
13.387357,3.068062,0.486655,2.581407,2.841833,0.19519899999999996,0.20298807142857142,0.007789071428571465
13.390882,3.137243,0.482437,2.654806,2.9110139999999998,0.19941699999999996,0.2079295714285714,0.008512571428571453
13.393238,3.194512,0.478219,2.716293,2.968283,0.20363499999999995,0.2120202142857143,0.008385214285714343
13.396621,3.26552,0.472083,2.793437,3.039291,0.20977099999999999,0.2170922142857143,0.007321214285714306
13.399746,3.330261,0.468248,2.862013,3.104032,0.21360599999999996,0.22171657142857143,0.008110571428571467
13.402533,3.398063,0.463262,2.9348,3.171834,0.21859199999999995,0.22655957142857144,0.00796757142857149
13.405843,3.474719,0.45866,3.016059,3.24849,0.22319399999999995,0.232035,0.008841000000000043
13.408945,3.563068,0.452524,3.110543,3.336839,0.22932999999999998,0.23834564285714285,0.009015642857142875
13.411681,3.609005,0.448306,3.160699,3.382776,0.23354799999999998,0.24162685714285712,0.008078857142857138
13.41496,3.680748,0.444471,3.236277,3.454519,0.23738299999999996,0.24675135714285715,0.009368357142857192
13.417893,3.751061,0.439869,3.311192,3.524832,0.24198499999999995,0.25177371428571427,0.009788714285714317
13.421221,3.826517,0.435651,3.390867,3.600288,0.24620299999999995,0.25716342857142854,0.010960428571428593
13.424169,3.898709,0.427981,3.470729,3.67248,0.25387299999999996,0.26232,0.008447000000000038
13.427064,3.969256,0.422995,3.546261,3.743027,0.25885899999999995,0.26735907142857146,0.00850007142857151
13.430772,4.057605,0.417626,3.639979,3.8313759999999997,0.26422799999999996,0.27366971428571424,0.009441714285714276
13.433439,4.124738,0.413408,3.71133,3.898509,0.26844599999999996,0.27846492857142857,0.01001892857142861
13.43637,4.198953,0.408039,3.790914,3.9727240000000004,0.273815,0.283766,0.009951000000000043
13.439314,4.273099,0.400752,3.872346,4.04687,0.28110199999999996,0.2890621428571429,0.007960142857142916
13.442065,4.341945,0.396151,3.945794,4.115716,0.285703,0.2939797142857143,0.008276714285714304
13.445455,4.422683,0.391549,4.031134,4.196454,0.290305,0.2997467142857143,0.009441714285714331
13.448201,4.496064,0.38618,4.109884,4.269835,0.29567399999999994,0.30498821428571427,0.009314214285714328
13.451382,4.574483,0.380811,4.193672,4.348254,0.30104299999999995,0.3105895714285714,0.00954657142857146
13.454518,4.655234,0.373524,4.28171,4.429005,0.30832999999999994,0.3163575,0.008027500000000076
13.457511,4.73358,0.368922,4.364658,4.507351,0.31293199999999993,0.32195364285714284,0.009021642857142909
13.460718,4.814485,0.363937,4.450548,4.588256,0.31791699999999995,0.32773257142857143,0.009815571428571479
13.463459,4.883616,0.358568,4.525048,4.657387,0.32328599999999996,0.3326705,0.009384500000000018
13.466179,4.959901,0.353199,4.606702,4.733672,0.328655,0.33811942857142857,0.009464428571428596
13.469649,5.052208,0.347447,4.704761,4.825979,0.33440699999999995,0.3447127857142857,0.010305785714285753
13.472448,5.124432,0.339777,4.784655,4.898203,0.34207699999999996,0.34987164285714284,0.007794642857142875
13.475824,5.215308,0.334408,4.880901,4.989079,0.347446,0.35636278571428576,0.00891678571428578
13.478985,5.323623,0.329422,4.9942,5.097394,0.35243199999999997,0.36409957142857147,0.0116675714285715
13.481704,5.377486,0.32367,5.053816,5.151257,0.35818399999999995,0.3679469285714286,0.00976292857142863
13.484979,5.465622,0.315617,5.150006,5.239393,0.366237,0.37424235714285714,0.008005357142857161
13.487834,5.541623,0.311015,5.230608,5.315394,0.370839,0.37967100000000004,0.008832000000000062
13.490877,5.627402,0.306029,5.321373,5.401173,0.37582499999999996,0.3857980714285714,0.009973071428571456
13.493667,5.703888,0.299893,5.403995,5.477659,0.38196099999999994,0.39126135714285715,0.009300357142857207
13.49654,5.783356,0.294524,5.488832,5.557127,0.38732999999999995,0.3969376428571429,0.00960764285714294
13.500025,5.869527,0.290306,5.579221,5.643298,0.39154799999999995,0.40309271428571425,0.011544714285714297
13.502623,5.953297,0.281485,5.671812,5.727068,0.400369,0.4090762857142857,0.00870728571428575
13.50603,6.048276,0.27535,5.772926,5.822047,0.406504,0.4158605,0.009356500000000045
13.509282,6.144366,0.269597,5.874769,5.918137,0.412257,0.42272407142857144,0.01046707142857145
13.512176,6.222278,0.264612,5.957666,5.996049,0.41724199999999995,0.4282892142857143,0.011047214285714368
13.515254,6.312469,0.259626,6.052843,6.08624,0.42222799999999994,0.4347314285714286,0.012503428571428665
13.518061,6.391025,0.250806,6.140219,6.164796,0.431048,0.4403425714285714,0.00929457142857143
13.521126,6.48044,0.24467,6.23577,6.254211,0.43718399999999996,0.4467293571428571,0.009545357142857147
